playerId,"Player Per Game, Player","Player Per Game, Age","Player Per Game, Team","Player Per Game, Pos","Player Per Game, G","Player Per Game, GS","Player Per Game, MP","Player Per Game, FG","Player Per Game, FGA","Player Per Game, FG%","Player Per Game, 3P","Player Per Game, 3PA","Player Per Game, 3P%","Player Per Game, 2P","Player Per Game, 2PA","Player Per Game, 2P%","Player Per Game, eFG%","Player Per Game, FT","Player Per Game, FTA","Player Per Game, FT%","Player Per Game, ORB","Player Per Game, DRB","Player Per Game, TRB","Player Per Game, AST","Player Per Game, STL","Player Per Game, BLK","Player Per Game, TOV","Player Per Game, PF","Player Per Game, PTS","Player Per Game, Awards","Player Totals, Player","Player Totals, Age","Player Totals, Team","Player Totals, Pos","Player Totals, G","Player Totals, GS","Player Totals, MP","Player Totals, FG","Player Totals, FGA","Player Totals, FG%","Player Totals, 3P","Player Totals, 3PA","Player Totals, 3P%","Player Totals, 2P","Player Totals, 2PA","Player Totals, 2P%","Player Totals, eFG%","Player Totals, FT","Player Totals, FTA","Player Totals, FT%","Player Totals, ORB","Player Totals, DRB","Player Totals, TRB","Player Totals, AST","Player Totals, STL","Player Totals, BLK","Player Totals, TOV","Player Totals, PF","Player Totals, PTS","Player Totals, Trp-Dbl","Player Totals, Awards","Player Per 100 Poss, Player","Player Per 100 Poss, Age","Player Per 100 Poss, Team","Player Per 100 Poss, Pos","Player Per 100 Poss, G","Player Per 100 Poss, GS","Player Per 100 Poss, MP","Player Per 100 Poss, FG","Player Per 100 Poss, FGA","Player Per 100 Poss, FG%","Player Per 100 Poss, 3P","Player Per 100 Poss, 3PA","Player Per 100 Poss, 3P%","Player Per 100 Poss, 2P","Player Per 100 Poss, 2PA","Player Per 100 Poss, 2P%","Player Per 100 Poss, eFG%","Player Per 100 Poss, FT","Player Per 100 Poss, FTA","Player Per 100 Poss, FT%","Player Per 100 Poss, ORB","Player Per 100 Poss, DRB","Player Per 100 Poss, TRB","Player Per 100 Poss, AST","Player Per 100 Poss, STL","Player Per 100 Poss, BLK","Player Per 100 Poss, TOV","Player Per 100 Poss, PF","Player Per 100 Poss, PTS","Player Per 100 Poss, ORtg","Player Per 100 Poss, DRtg","Player Per 100 Poss, Awards","Player Advanced, Player","Player Advanced, Pos","Player Advanced, Age","Player Advanced, Team","Player Advanced, G","Player Advanced, MP","Player Advanced, PER","Player Advanced, TS%","Player Advanced, 3PAr","Player Advanced, FTr","Player Advanced, ORB%","Player Advanced, DRB%","Player Advanced, TRB%","Player Advanced, AST%","Player Advanced, STL%","Player Advanced, BLK%","Player Advanced, TOV%","Player Advanced, USG%","Player Advanced, ","Player Advanced, ","Player Advanced, OWS","Player Advanced, DWS","Player Advanced, WS","Player Advanced, WS/48","Player Advanced, ","Player Advanced, ","Player Advanced, OBPM","Player Advanced, DBPM","Player Advanced, BPM","Player Advanced, VORP","Player Adjusted Shooting, Player","Player Adjusted Shooting, Pos","Player Adjusted Shooting, Age","Player Adjusted Shooting, Team","Player Adjusted Shooting, G","Player Adjusted Shooting, MP","Player Adjusted Shooting, ","Player Adjusted Shooting, ","Player Adjusted Shooting, ","Player Adjusted Shooting, Player Shooting %, FG","Player Adjusted Shooting, Player Shooting %, 2P","Player Adjusted Shooting, Player Shooting %, 3P","Player Adjusted Shooting, Player Shooting %, eFG","Player Adjusted Shooting, Player Shooting %, FT","Player Adjusted Shooting, Player Shooting %, TS","Player Adjusted Shooting, Player Shooting %, FTr","Player Adjusted Shooting, Player Shooting %, 3PAr","Player Adjusted Shooting, ","Player Adjusted Shooting, ","Player Adjusted Shooting, ","Player Adjusted Shooting, League-Adjusted, FG+","Player Adjusted Shooting, League-Adjusted, 2P+","Player Adjusted Shooting, League-Adjusted, 3P+","Player Adjusted Shooting, League-Adjusted, eFG+","Player Adjusted Shooting, League-Adjusted, FT+","Player Adjusted Shooting, League-Adjusted, TS+","Player Adjusted Shooting, League-Adjusted, FTr+","Player Adjusted Shooting, League-Adjusted, 3PAr+","Player Adjusted Shooting, ","Player Adjusted Shooting, ","Player Adjusted Shooting, ","Player Adjusted Shooting, FG Add","Player Adjusted Shooting, TS Add","MVP, Player","MVP, Age","MVP, Tm","MVP, Voting, First","MVP, Voting, Pts Won","MVP, Voting, Pts Max","MVP, Voting, Share","MVP, G","MVP, Per Game, MP","MVP, Per Game, PTS","MVP, Per Game, TRB","MVP, Per Game, AST","MVP, Per Game, STL","MVP, Per Game, BLK","MVP, Shooting, FG%","MVP, Shooting, 3P%","MVP, Shooting, FT%","MVP, Advanced, WS","MVP, Advanced, WS/48"
jordami01,Michael Jordan,32,CHI,SG,82,82,37.7,11.2,22.6,.495,1.4,3.2,.427,9.8,19.4,.506,.525,6.7,8.0,.834,1.8,4.8,6.6,4.3,2.2,0.5,2.4,2.4,30.4,"MVP-1,DPOY-6,AS,NBA1",Michael Jordan,32,CHI,SG,82,82,3090,916,1850,.495,111,260,.427,805,1590,.506,.525,548,657,.834,148,395,543,352,180,42,197,195,2491,0,"MVP-1,DPOY-6,AS,NBA1",Michael Jordan,32,CHI,SG,82,82,3090,15.6,31.5,.495,1.9,4.4,.427,13.7,27.1,.506,.525,9.3,11.2,.834,2.5,6.7,9.3,6.0,3.1,0.7,3.4,3.3,42.5,124,100,"MVP-1,DPOY-6,AS,NBA1",Michael Jordan*,SG,32,ATL,82,3090,29.4,.582,.141,.355,5.6,14.9,10.2,21.2,3.1,1.0,8.4,33.3,,,14.2,6.2,20.4,.317,,,8.3,2.2,10.5,9.8,Michael Jordan,SG,32,SEA,82,3090,,,,.495,.506,.427,.525,.834,.582,.355,.141,,,,107,104,116,105,113,107,108,70,,,,97.7,172.3,Michael Jordan,32,CHI,109,1114,1130,0.986,82,37.7,30.4,6.6,4.3,2.2,0.5,.495,.427,.834,20.4,.317
olajuha01,Hakeem Olajuwon,33,HOU,C,72,72,38.8,10.7,20.8,.514,0.0,0.2,.214,10.6,20.6,.517,.515,5.5,7.6,.724,2.4,8.4,10.9,3.6,1.6,2.9,3.4,3.4,26.9,"MVP-4,DPOY-5,AS,NBA2",Hakeem Olajuwon,33,HOU,C,72,72,2797,768,1494,.514,3,14,.214,765,1480,.517,.515,397,548,.724,176,608,784,257,113,207,247,242,1936,3,"MVP-4,DPOY-5,AS,NBA2",Hakeem Olajuwon,33,HOU,C,72,72,2797,14.1,27.5,.514,0.1,0.3,.214,14.1,27.2,.517,.515,7.3,10.1,.724,3.2,11.2,14.4,4.7,2.1,3.8,4.5,4.5,35.6,108,101,"MVP-4,DPOY-5,AS,NBA2",Hakeem Olajuwon*,C,33,UTA,72,2797,25.5,.558,.009,.367,7.3,24.0,15.9,18.3,2.1,5.3,12.5,31.9,,,4.5,5.2,9.7,.166,,,2.8,2.0,4.9,4.9,Hakeem Olajuwon,C,33,TOR,72,2797,,,,.514,.517,.214,.515,.724,.558,.367,.009,,,,111,106,58,103,98,103,111,5,,,,48.8,55.2,Hakeem Olajuwon,33,HOU,1,238,1130,0.211,72,38.8,26.9,10.9,3.6,1.6,2.9,.514,.214,.724,9.7,.166
onealsh01,Shaquille O'Neal,23,ORL,C,54,52,36.0,11.0,19.1,.573,0.0,0.0,.500,10.9,19.1,.573,.574,4.6,9.5,.487,3.4,7.7,11.0,2.9,0.6,2.1,2.9,3.6,26.6,"MVP-9,AS,NBA3",Shaquille O'Neal,23,ORL,C,54,52,1946,592,1033,.573,1,2,.500,591,1031,.573,.574,249,511,.487,182,414,596,155,34,115,155,193,1434,0,"MVP-9,AS,NBA3",Shaquille O'Neal,23,ORL,C,54,52,1946,15.9,27.8,.573,0.0,0.1,.500,15.9,27.7,.573,.574,6.7,13.7,.487,4.9,11.1,16.0,4.2,0.9,3.1,4.2,5.2,38.5,110,103,"MVP-9,AS,NBA3",Shaquille O'Neal*,C,23,TOR,54,1946,26.4,.570,.002,.495,11.1,24.2,17.8,15.9,0.9,4.4,11.0,32.8,,,3.9,3.0,6.9,.171,,,3.5,0.2,3.7,2.8,Shaquille O'Neal,C,23,LAC,54,1946,,,,.573,.573,.500,.574,.487,.570,.495,.002,,,,124,118,136,115,66,105,150,1,,,,154.6,70.6,Shaquille O'Neal,23,ORL,0,63,1130,0.056,54,36.0,26.6,11.0,2.9,0.6,2.1,.573,.500,.487,6.9,.171
malonka01,Karl Malone,32,UTA,PF,82,82,38.0,9.6,18.5,.519,0.2,0.5,.400,9.4,18.0,.522,.524,6.2,8.6,.723,2.1,7.7,9.8,4.2,1.7,0.7,2.4,3.0,25.7,"MVP-7,AS,NBA1",Karl Malone,32,UTA,PF,82,82,3113,789,1520,.519,16,40,.400,773,1480,.522,.524,512,708,.723,175,629,804,345,138,56,199,245,2106,1,"MVP-7,AS,NBA1",Karl Malone,32,UTA,PF,82,82,3113,13.5,26.0,.519,0.3,0.7,.400,13.2,25.4,.522,.524,8.8,12.1,.723,3.0,10.8,13.8,5.9,2.4,1.0,3.4,4.2,36.1,117,102,"MVP-7,AS,NBA1",Karl Malone*,PF,32,PHO,82,3113,26.0,.575,.026,.466,7.1,24.2,15.8,20.6,2.4,1.5,9.8,29.8,,,9.9,5.3,15.1,.233,,,5.6,1.4,7.0,7.1,Karl Malone,PF,32,SAC,82,3113,,,,.519,.522,.400,.524,.723,.575,.466,.026,,,,112,108,109,105,98,106,142,13,,,,77.9,120.7,Karl Malone,32,UTA,1,85,1130,0.075,82,38.0,25.7,9.8,4.2,1.7,0.7,.519,.400,.723,15.1,.233
robinda01,David Robinson,30,SAS,C,82,82,36.8,8.7,16.8,.516,0.0,0.1,.333,8.6,16.7,.517,.517,7.6,10.0,.761,3.9,8.3,12.2,3.0,1.4,3.3,2.3,3.2,25.0,"MVP-2,DPOY-4,AS,NBA1",David Robinson,30,SAS,C,82,82,3019,711,1378,.516,3,9,.333,708,1369,.517,.517,626,823,.761,319,681,1000,247,111,271,190,262,2051,0,"MVP-2,DPOY-4,AS,NBA1",David Robinson,30,SAS,C,82,82,3019,12.1,23.5,.516,0.1,0.2,.333,12.1,23.3,.517,.517,10.7,14.0,.761,5.4,11.6,17.0,4.2,1.9,4.6,3.2,4.5,34.9,120,96,"MVP-2,DPOY-4,AS,NBA1",David Robinson*,C,30,MIL,82,3019,29.4,.589,.007,.597,12.3,24.2,18.4,14.6,1.9,6.4,9.8,28.8,,,11.1,7.2,18.3,.290,,,5.8,3.1,8.9,8.3,David Robinson,C,30,POR,82,3019,,,,.516,.517,.333,.517,.761,.589,.597,.007,,,,112,106,91,104,103,109,181,3,,,,50.5,164.8,David Robinson,30,SAS,0,574,1130,0.508,82,36.8,25.0,12.2,3.0,1.4,3.3,.516,.333,.761,18.3,.290
webbech01,Chris Webber,22,WSB,PF,15,15,37.2,10.0,18.4,.543,1.0,2.3,.441,9.0,16.1,.558,.571,2.7,4.6,.594,2.5,5.1,7.6,5.0,1.8,0.6,3.3,3.4,23.7,,Chris Webber,22,WSB,PF,15,15,558,150,276,.543,15,34,.441,135,242,.558,.571,41,69,.594,37,77,114,75,27,9,49,51,356,1,,Chris Webber,22,WSB,PF,15,15,558,13.8,25.3,.543,1.4,3.1,.441,12.4,22.2,.558,.571,3.8,6.3,.594,3.4,7.1,10.5,6.9,2.5,0.8,4.5,4.7,32.7,112,105,,Chris Webber*,PF,22,WSB,15,558,23.6,.581,.123,.250,8.0,15.9,12.0,24.9,2.5,1.2,13.8,28.5,,,1.2,0.7,1.9,.165,,,5.1,0.6,5.7,1.1,Chris Webber,PF,22,CHI,15,558,,,,.543,.558,.441,.571,.594,.581,.250,.123,,,,118,115,120,114,80,107,76,62,,,,39.7,23.9,,,,,,,,,,,,,,,,,,,
mashbja01,Jamal Mashburn,23,DAL,SF,18,18,37.2,8.1,21.3,.379,1.9,5.7,.343,6.1,15.6,.391,.424,5.4,7.4,.729,2.1,3.3,5.4,2.8,0.8,0.2,3.1,2.2,23.4,,Jamal Mashburn,23,DAL,SF,18,18,669,145,383,.379,35,102,.343,110,281,.391,.424,97,133,.729,37,60,97,50,14,3,55,39,422,0,,Jamal Mashburn,23,DAL,SF,18,18,669,10.9,28.8,.379,2.6,7.7,.343,8.3,21.1,.391,.424,7.3,10.0,.729,2.8,4.5,7.3,3.8,1.1,0.2,4.1,2.9,31.7,99,114,,Jamal Mashburn,SF,23,NYK,18,669,14.4,.478,.266,.347,5.3,10.3,7.6,13.2,1.1,0.3,11.1,30.9,,,0.0,0.2,0.2,.014,,,1.0,-2.5,-1.5,0.1,Jamal Mashburn,SF,23,PHI,18,669,,,,.379,.391,.343,.424,.729,.478,.347,.266,,,,82,81,94,85,99,88,105,133,,,,-57.0,-56.6,,,,,,,,,,,,,,,,,,,
barklch01,Charles Barkley,32,PHO,PF,71,71,37.1,8.2,16.3,.500,0.7,2.5,.280,7.5,13.9,.539,.521,6.2,8.0,.777,3.4,8.1,11.6,3.7,1.6,0.8,3.1,2.9,23.2,"MVP-12,AS,NBA3",Charles Barkley,32,PHO,PF,71,71,2632,580,1160,.500,49,175,.280,531,985,.539,.521,440,566,.777,243,578,821,262,114,56,218,208,1649,1,"MVP-12,AS,NBA3",Charles Barkley,32,PHO,PF,71,71,2632,11.3,22.7,.500,1.0,3.4,.280,10.4,19.3,.539,.521,8.6,11.1,.777,4.8,11.3,16.1,5.1,2.2,1.1,4.3,4.1,32.3,115,105,"MVP-12,AS,NBA3",Charles Barkley*,PF,32,BOS,71,2632,24.8,.585,.151,.488,10.9,25.0,18.1,17.4,2.2,1.6,13.4,27.5,,,7.0,3.5,10.5,.191,,,5.0,0.6,5.7,5.1,Charles Barkley,PF,32,GSW,71,2632,,,,.500,.539,.280,.521,.777,.585,.488,.151,,,,108,111,76,104,105,108,148,75,,,,51.9,121.7,Charles Barkley,32,PHO,0,8,1130,0.007,71,37.1,23.2,11.6,3.7,1.6,0.8,.500,.280,.777,10.5,.191
mournal01,Alonzo Mourning,25,MIA,C,70,70,38.2,8.0,15.4,.523,0.1,0.4,.300,7.9,14.9,.530,.527,7.0,10.2,.685,3.1,7.3,10.4,2.3,1.0,2.7,3.7,3.5,23.2,"MVP-14,AS",Alonzo Mourning,25,MIA,C,70,70,2671,563,1076,.523,9,30,.300,554,1046,.530,.527,488,712,.685,218,509,727,159,70,189,262,245,1623,0,"MVP-14,AS",Alonzo Mourning,25,MIA,C,70,70,2671,11.1,21.2,.523,0.2,0.6,.300,10.9,20.6,.530,.527,9.6,14.0,.685,4.3,10.0,14.3,3.1,1.4,3.7,5.2,4.8,32.0,109,99,"MVP-14,AS",Alonzo Mourning*,C,25,GSW,70,2671,22.7,.584,.028,.662,9.7,21.7,15.9,11.4,1.4,5.5,15.9,28.1,,,4.4,5.5,9.9,.178,,,2.2,2.0,4.2,4.2,Alonzo Mourning,C,25,VAN,70,2671,,,,.523,.530,.300,.527,.685,.584,.662,.028,,,,113,109,82,106,93,108,201,14,,,,61.7,117.1,Alonzo Mourning,25,MIA,0,6,1130,0.005,70,38.2,23.2,10.4,2.3,1.0,2.7,.523,.300,.685,9.9,.178
richmmi01,Mitch Richmond,30,SAC,SG,81,81,36.4,7.5,16.9,.447,2.8,6.4,.437,4.8,10.5,.453,.529,5.2,6.1,.866,0.7,2.7,3.3,3.1,1.5,0.2,2.7,2.9,23.1,"MVP-16,AS,NBA3",Mitch Richmond,30,SAC,SG,81,81,2946,611,1368,.447,225,515,.437,386,853,.453,.529,425,491,.866,54,215,269,255,125,19,220,233,1872,0,"MVP-16,AS,NBA3",Mitch Richmond,30,SAC,SG,81,81,2946,10.7,23.9,.447,3.9,9.0,.437,6.7,14.9,.453,.529,7.4,8.6,.866,0.9,3.8,4.7,4.4,2.2,0.3,3.8,4.1,32.7,115,110,"MVP-16,AS,NBA3",Mitch Richmond*,SG,30,MIN,81,2946,19.2,.591,.376,.359,2.1,8.5,5.3,15.9,2.2,0.5,12.2,26.9,,,7.2,2.1,9.3,.151,,,3.9,-0.4,3.5,4.1,Mitch Richmond,SG,30,SAS,81,2946,,,,.447,.453,.437,.529,.866,.591,.359,.376,,,,97,93,119,106,117,109,109,188,,,,82.5,155.0,Mitch Richmond,30,SAC,0,3,1130,0.003,81,36.4,23.1,3.3,3.1,1.5,0.2,.447,.437,.866,9.3,.151
ewingpa01,Patrick Ewing,33,NYK,C,76,76,36.6,8.9,19.2,.466,0.1,0.4,.143,8.9,18.8,.472,.467,4.6,6.1,.761,2.1,8.5,10.6,2.1,0.9,2.4,2.9,3.3,22.5,AS,Patrick Ewing,33,NYK,C,76,76,2783,678,1456,.466,4,28,.143,674,1428,.472,.467,351,461,.761,157,649,806,160,68,184,221,247,1711,1,AS,Patrick Ewing,33,NYK,C,76,76,2783,12.8,27.6,.466,0.1,0.5,.143,12.8,27.1,.472,.467,6.7,8.7,.761,3.0,12.3,15.3,3.0,1.3,3.5,4.2,4.7,32.4,100,98,AS,Patrick Ewing*,C,33,IND,76,2783,20.9,.516,.019,.317,6.9,26.9,17.1,11.2,1.3,5.1,11.8,31.5,,,0.6,6.1,6.8,.116,,,0.3,1.3,1.6,2.5,Patrick Ewing,C,33,PHO,76,2783,,,,.466,.472,.143,.467,.761,.516,.317,.019,,,,101,97,39,94,103,95,96,10,,,,-92.3,-87.1,,,,,,,,,,,,,,,,,,,
howarju01,Juwan Howard,22,WSB,PF,81,81,40.7,9.0,18.5,.489,0.0,0.2,.308,9.0,18.4,.490,.490,3.9,5.3,.749,2.3,5.8,8.1,4.4,0.8,0.5,3.7,3.3,22.1,"AS,NBA3",Juwan Howard,22,WSB,PF,81,81,3294,733,1500,.489,4,13,.308,729,1487,.490,.490,319,426,.749,188,472,660,360,67,39,303,269,1789,0,"AS,NBA3",Juwan Howard,22,WSB,PF,81,81,3294,11.4,23.3,.489,0.1,0.2,.308,11.3,23.1,.490,.490,5.0,6.6,.749,2.9,7.3,10.3,5.6,1.0,0.6,4.7,4.2,27.8,104,108,"AS,NBA3",Juwan Howard,PF,22,DET,81,3294,17.0,.530,.009,.284,6.9,16.5,11.8,18.7,1.0,0.8,15.2,27.0,,,2.5,3.1,5.6,.082,,,0.6,-1.0,-0.4,1.3,Juwan Howard,PF,22,HOU,81,3294,,,,.489,.490,.308,.490,.749,.530,.284,.009,,,,106,101,84,98,101,98,86,4,,,,-26.2,-40.1,,,,,,,,,,,,,,,,,,,
hardaan01,Anfernee Hardaway,24,ORL,PG,82,82,36.8,7.6,14.8,.513,1.1,3.5,.314,6.5,11.4,.573,.549,5.4,7.1,.767,1.6,2.7,4.3,7.1,2.0,0.5,2.8,2.0,21.7,"MVP-3,AS,NBA1",Anfernee Hardaway,24,ORL,PG,82,82,3015,623,1215,.513,89,283,.314,534,932,.573,.549,445,580,.767,129,225,354,582,166,41,229,160,1780,0,"MVP-3,AS,NBA1",Anfernee Hardaway,24,ORL,PG,82,82,3015,10.8,21.1,.513,1.5,4.9,.314,9.3,16.2,.573,.549,7.7,10.1,.767,2.2,3.9,6.1,10.1,2.9,0.7,4.0,2.8,30.9,122,107,"MVP-3,AS,NBA1",Anfernee Hardaway,PG,24,MIA,82,3015,24.6,.605,.233,.477,5.1,8.5,6.8,32.2,2.9,1.0,13.5,25.5,,,11.0,3.4,14.4,.229,,,6.2,1.0,7.2,6.9,Anfernee Hardaway,PG,24,CHI,82,3015,,,,.513,.573,.314,.549,.767,.605,.477,.233,,,,111,118,86,110,104,112,145,116,,,,123.1,186.4,Anfernee Hardaway,24,ORL,2,360,1130,0.319,82,36.8,21.7,4.3,7.1,2.0,0.5,.513,.314,.767,14.4,.229
ricegl01,Glen Rice,28,CHH,SF,79,79,39.8,7.7,16.4,.471,2.2,5.1,.424,5.6,11.3,.492,.537,4.0,4.8,.837,1.1,3.7,4.8,2.9,1.2,0.2,2.1,2.7,21.6,AS,Glen Rice,28,CHH,SF,79,79,3142,610,1296,.471,171,403,.424,439,893,.492,.537,319,381,.837,86,292,378,232,91,19,163,217,1710,0,AS,Glen Rice,28,CHH,SF,79,79,3142,10.2,21.6,.471,2.9,6.7,.424,7.3,14.9,.492,.537,5.3,6.4,.837,1.4,4.9,6.3,3.9,1.5,0.3,2.7,3.6,28.5,116,113,AS,Glen Rice,SF,28,LAC,79,3142,17.8,.584,.311,.294,3.3,11.5,7.3,12.6,1.5,0.5,10.0,23.4,,,7.2,1.2,8.3,.127,,,2.6,-1.2,1.4,2.7,Glen Rice,SF,28,MIN,79,3142,,,,.471,.492,.424,.537,.837,.584,.294,.311,,,,102,101,116,108,113,108,89,155,,,,98.3,123.5,,,,,,,,,,,,,,,,,,,
