Team,"Team Per Game, TeamName","Team Per Game, G","Team Per Game, MP","Team Per Game, FG","Team Per Game, FGA","Team Per Game, FG%","Team Per Game, 3P","Team Per Game, 3PA","Team Per Game, 3P%","Team Per Game, 2P","Team Per Game, 2PA","Team Per Game, 2P%","Team Per Game, FT","Team Per Game, FTA","Team Per Game, FT%","Team Per Game, ORB","Team Per Game, DRB","Team Per Game, TRB","Team Per Game, AST","Team Per Game, STL","Team Per Game, BLK","Team Per Game, TOV","Team Per Game, PF","Team Per Game, PTS","Team Totals, TeamName","Team Totals, G","Team Totals, MP","Team Totals, FG","Team Totals, FGA","Team Totals, FG%","Team Totals, 3P","Team Totals, 3PA","Team Totals, 3P%","Team Totals, 2P","Team Totals, 2PA","Team Totals, 2P%","Team Totals, FT","Team Totals, FTA","Team Totals, FT%","Team Totals, ORB","Team Totals, DRB","Team Totals, TRB","Team Totals, AST","Team Totals, STL","Team Totals, BLK","Team Totals, TOV","Team Totals, PF","Team Totals, PTS","Team Per 100 Poss, TeamName","Team Per 100 Poss, G","Team Per 100 Poss, MP","Team Per 100 Poss, FG","Team Per 100 Poss, FGA","Team Per 100 Poss, FG%","Team Per 100 Poss, 3P","Team Per 100 Poss, 3PA","Team Per 100 Poss, 3P%","Team Per 100 Poss, 2P","Team Per 100 Poss, 2PA","Team Per 100 Poss, 2P%","Team Per 100 Poss, FT","Team Per 100 Poss, FTA","Team Per 100 Poss, FT%","Team Per 100 Poss, ORB","Team Per 100 Poss, DRB","Team Per 100 Poss, TRB","Team Per 100 Poss, AST","Team Per 100 Poss, STL","Team Per 100 Poss, BLK","Team Per 100 Poss, TOV","Team Per 100 Poss, PF","Team Per 100 Poss, PTS","Team Advanced, TeamName","Team Advanced, Age","Team Advanced, W","Team Advanced, L","Team Advanced, PW","Team Advanced, PL","Team Advanced, MOV","Team Advanced, SOS","Team Advanced, SRS","Team Advanced, ORtg","Team Advanced, DRtg","Team Advanced, NRtg","Team Advanced, Pace","Team Advanced, FTr","Team Advanced, 3PAr","Team Advanced, TS%","Team Advanced,  ","Team Advanced,  ","Team Advanced,  ","Team Advanced, Offense Four Factors, eFG%","Team Advanced, Offense Four Factors, TOV%","Team Advanced, Offense Four Factors, ORB%","Team Advanced, Offense Four Factors, FT/FGA","Team Advanced,  ","Team Advanced,  ","Team Advanced,  ","Team Advanced, Defense Four Factors, eFG%","Team Advanced, Defense Four Factors, TOV%","Team Advanced, Defense Four Factors, DRB%","Team Advanced, Defense Four Factors, FT/FGA","Team Advanced,  ","Team Advanced,  ","Team Advanced,  ","Team Advanced, Arena","Team Advanced, Attend.","Team Advanced, Attend./G","Team Shooting, TeamName","Team Shooting, G","Team Shooting, MP","Team Shooting, FG%","Team Shooting, Dist.","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, % of FGA by Distance, 2P","Team Shooting, % of FGA by Distance, 0-3","Team Shooting, % of FGA by Distance, 3-10","Team Shooting, % of FGA by Distance, 10-16","Team Shooting, % of FGA by Distance, 16-3P","Team Shooting, % of FGA by Distance, 3P","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, FG% by Distance, 2P","Team Shooting, FG% by Distance, 0-3","Team Shooting, FG% by Distance, 3-10","Team Shooting, FG% by Distance, 10-16","Team Shooting, FG% by Distance, 16-3P","Team Shooting, FG% by Distance, 3P","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, % of FG Ast'd, 2P","Team Shooting, % of FG Ast'd, 3P","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, Dunks, %FGA","Team Shooting, Dunks, Md.","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, Layups, %FGA","Team Shooting, Layups, Md.","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, Corner, %3PA","Team Shooting, Corner, 3P%","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, Heaves, Att.","Team Shooting, Heaves, Md."
BOS,Boston Celtics*,82,242.4,37.5,77.2,.486,6.6,16.5,.397,30.9,60.7,.510,19.4,25.3,.765,10.6,31.5,42.1,22.7,7.6,4.7,15.6,23.1,100.9,Boston Celtics*,82,19880,3075,6333,.486,538,1355,.397,2537,4978,.510,1587,2075,.765,869,2586,3455,1862,621,387,1280,1897,8275,Boston Celtics*,82,19880,41.1,84.6,.486,7.2,18.1,.397,33.9,66.5,.510,21.2,27.7,.765,11.6,34.5,46.1,24.9,8.3,5.2,17.1,25.3,110.5,Boston Celtics*,27.8,62,20,61,21,7.51,-0.07,7.44,110.5,102.3,+8.2,90.4,.328,.214,.571,,,,.528,15.0,27.9,.251,,,,.470,14.0,75.6,.253,,,,TD Banknorth Garden,"763,584","18,624",Boston Celtics*,82,19880,.486,12.1,,,,,,,,.786,.332,.123,.109,.223,.214,,,,,,,,.510,.633,.402,.411,.434,.397,,,,,,,,.541,.911,,,,,,,,.044,266,,,,,,,,.281,1042,,,,,,,,.301,.446,,,,,,,,5,0
SAC,Sacramento Kings,82,242.7,36.5,81.5,.447,7.1,19.4,.368,29.3,62.1,.472,20.5,25.7,.798,10.2,28.9,39.1,19.7,6.9,4.3,15.4,23.3,100.6,Sacramento Kings,82,19905,2990,6685,.447,586,1594,.368,2404,5091,.472,1682,2107,.798,840,2366,3206,1619,569,349,1266,1910,8248,Sacramento Kings,82,19905,38.3,85.5,.447,7.5,20.4,.368,30.8,65.1,.472,21.5,27.0,.798,10.7,30.3,41.0,20.7,7.3,4.5,16.2,24.4,105.5,Sacramento Kings,26.3,17,65,19,63,-8.76,0.16,-8.60,105.5,114.7,-9.2,94.2,.315,.238,.542,,,,.491,14.3,24.5,.252,,,,.526,13.0,69.9,.269,,,,ARCO Arena (II),"520,169","12,687",Sacramento Kings,82,19905,.447,12.7,,,,,,,,.762,.290,.141,.103,.229,.238,,,,,,,,.472,.596,.378,.408,.402,.368,,,,,,,,.481,.790,,,,,,,,.044,268,,,,,,,,.227,840,,,,,,,,.269,.421,,,,,,,,17,0
CLE,Cleveland Cavaliers*,82,241.2,36.9,78.7,.468,8.0,20.4,.393,28.9,58.3,.495,18.6,24.5,.757,10.8,31.4,42.2,20.3,7.2,5.3,12.7,20.3,100.3,Cleveland Cavaliers*,82,19780,3022,6454,.468,656,1670,.393,2366,4784,.495,1523,2012,.757,886,2574,3460,1663,593,435,1045,1663,8223,Cleveland Cavaliers*,82,19780,41.3,88.3,.468,9.0,22.8,.393,32.4,65.4,.495,20.8,27.5,.757,12.1,35.2,47.3,22.7,8.1,5.9,14.3,22.7,112.4,Cleveland Cavaliers*,26.6,66,16,65,17,8.93,-0.25,8.68,112.4,102.4,+10.0,88.7,.312,.259,.560,,,,.519,12.5,27.7,.236,,,,.468,13.5,74.6,.226,,,,Quicken Loans Arena,"841,000","20,512",Cleveland Cavaliers*,82,19780,.468,13.7,,,,,,,,.741,.278,.101,.101,.262,.259,,,,,,,,.495,.644,.385,.391,.418,.393,,,,,,,,.484,.790,,,,,,,,.049,289,,,,,,,,.210,801,,,,,,,,.351,.412,,,,,,,,10,0
POR,Portland Trail Blazers*,82,241.8,36.8,79.2,.465,7.3,19.0,.383,29.5,60.2,.490,18.5,24.2,.765,12.9,28.8,41.7,20.3,6.7,4.9,12.9,20.4,99.4,Portland Trail Blazers*,82,19830,3018,6494,.465,596,1555,.383,2422,4939,.490,1521,1988,.765,1060,2360,3420,1667,550,402,1055,1671,8153,Portland Trail Blazers*,82,19830,42.2,90.7,.465,8.3,21.7,.383,33.8,69.0,.490,21.2,27.8,.765,14.8,33.0,47.8,23.3,7.7,5.6,14.7,23.3,113.9,Portland Trail Blazers*,24.0,54,28,56,26,5.34,-0.35,5.00,113.9,107.8,+6.1,86.6,.306,.239,.553,,,,.511,12.5,32.6,.234,,,,.499,13.2,75.0,.227,,,,Rose Garden Arena,"841,499","20,524",Portland Trail Blazers*,82,19830,.465,12.8,,,,,,,,.761,.294,.126,.109,.231,.239,,,,,,,,.490,.621,.419,.382,.414,.383,,,,,,,,.467,.901,,,,,,,,.075,437,,,,,,,,.198,693,,,,,,,,.395,.402,,,,,,,,29,1
MIL,Milwaukee Bucks,82,241.2,36.7,82.4,.445,6.2,17.2,.363,30.5,65.2,.467,19.7,25.2,.780,11.9,28.9,40.7,22.0,7.4,3.8,14.1,24.2,99.3,Milwaukee Bucks,82,19780,3009,6755,.445,511,1408,.363,2498,5347,.467,1613,2067,.780,973,2367,3340,1802,609,308,1154,1986,8142,Milwaukee Bucks,82,19780,39.4,88.5,.445,6.7,18.5,.363,32.7,70.1,.467,21.1,27.1,.780,12.8,31.0,43.8,23.6,8.0,4.0,15.1,26.0,106.7,Milwaukee Bucks,26.3,34,48,38,44,-1.09,0.21,-0.88,106.7,107.9,-1.2,92.6,.306,.208,.531,,,,.483,13.1,27.8,.239,,,,.503,15.6,74.0,.315,,,,Bradley Center,"630,976","15,390",Milwaukee Bucks,82,19780,.445,12.4,,,,,,,,.792,.305,.118,.125,.243,.208,,,,,,,,.467,.568,.437,.384,.398,.363,,,,,,,,.539,.892,,,,,,,,.043,257,,,,,,,,.243,861,,,,,,,,.304,.400,,,,,,,,8,1
TOR,Toronto Raptors,82,241.5,37.2,81.4,.458,5.8,15.7,.372,31.4,65.7,.478,18.7,22.7,.824,9.8,30.6,40.4,22.4,6.4,4.8,13.4,19.4,99.0,Toronto Raptors,82,19805,3054,6673,.458,479,1289,.372,2575,5384,.478,1534,1861,.824,802,2513,3315,1835,523,390,1098,1593,8121,Toronto Raptors,82,19805,40.2,87.9,.458,6.3,17.0,.372,33.9,70.9,.478,20.2,24.5,.824,10.6,33.1,43.7,24.2,6.9,5.1,14.5,21.0,107.0,Toronto Raptors,27.0,33,49,33,49,-2.82,0.28,-2.54,107.0,110.0,-3.0,92.0,.279,.193,.542,,,,.494,12.8,24.0,.230,,,,.511,12.6,73.7,.202,,,,Air Canada Centre,"769,707","18,773",Toronto Raptors,82,19805,.458,13.1,,,,,,,,.807,.264,.117,.132,.294,.193,,,,,,,,.478,.601,.420,.375,.438,.372,,,,,,,,.543,.910,,,,,,,,.054,318,,,,,,,,.193,692,,,,,,,,.247,.421,,,,,,,,16,0
HOU,Houston Rockets*,82,241.5,36.1,79.6,.453,7.6,20.2,.375,28.5,59.4,.480,18.7,23.2,.805,10.5,32.5,43.0,20.3,6.7,4.3,14.1,18.9,98.4,Houston Rockets*,82,19805,2959,6526,.453,621,1656,.375,2338,4870,.480,1531,1903,.805,862,2662,3524,1662,548,355,1158,1553,8070,Houston Rockets*,82,19805,39.8,87.7,.453,8.3,22.2,.375,31.4,65.4,.480,20.6,25.6,.805,11.6,35.8,47.3,22.3,7.4,4.8,15.6,20.9,108.4,Houston Rockets*,27.9,53,29,53,29,4.00,-0.27,3.73,108.4,104.0,+4.4,90.2,.292,.254,.548,,,,.501,13.6,26.4,.235,,,,.479,11.9,75.3,.192,,,,Toyota Center,"717,669","17,504",Houston Rockets*,82,19805,.453,12.3,,,,,,,,.746,.309,.160,.111,.166,.254,,,,,,,,.480,.568,.450,.409,.393,.375,,,,,,,,.492,.824,,,,,,,,.033,195,,,,,,,,.265,922,,,,,,,,.194,.383,,,,,,,,25,0
MIA,Miami Heat*,82,243.4,37.0,81.0,.457,7.1,19.9,.357,29.9,61.2,.489,17.2,22.8,.754,10.1,29.4,39.5,20.4,7.9,5.5,12.5,20.7,98.3,Miami Heat*,82,19955,3034,6646,.457,582,1631,.357,2452,5015,.489,1411,1871,.754,828,2411,3239,1671,651,451,1026,1696,8061,Miami Heat*,82,19955,40.6,88.9,.457,7.8,21.8,.357,32.8,67.1,.489,18.9,25.0,.754,11.1,32.3,43.3,22.4,8.7,6.0,13.7,22.7,107.8,Miami Heat*,25.6,43,39,42,40,0.26,0.23,0.49,107.8,107.6,+0.2,89.9,.282,.245,.540,,,,.500,12.1,24.6,.212,,,,.501,14.5,72.9,.251,,,,AmericanAirlines Arena,"748,778","18,263",Miami Heat*,82,19955,.457,13.3,,,,,,,,.755,.275,.119,.114,.247,.245,,,,,,,,.489,.619,.423,.412,.411,.357,,,,,,,,.485,.826,,,,,,,,.062,363,,,,,,,,.199,722,,,,,,,,.288,.364,,,,,,,,22,0
ATL,Atlanta Hawks*,82,240.3,36.0,78.7,.458,7.3,19.9,.366,28.8,58.8,.490,18.7,25.4,.737,10.6,29.4,40.0,20.2,7.4,4.6,12.8,19.6,98.1,Atlanta Hawks*,82,19705,2956,6451,.458,597,1633,.366,2359,4818,.490,1537,2085,.737,870,2412,3282,1657,603,376,1048,1610,8046,Atlanta Hawks*,82,19705,40.2,87.7,.458,8.1,22.2,.366,32.1,65.5,.490,20.9,28.3,.737,11.8,32.8,44.6,22.5,8.2,5.1,14.2,21.9,109.3,Atlanta Hawks*,25.8,47,35,46,36,1.57,0.13,1.70,109.3,107.6,+1.7,89.6,.323,.253,.546,,,,.504,12.5,26.0,.238,,,,.494,13.2,71.6,.210,,,,Philips Arena,"686,688","16,748",Atlanta Hawks*,82,19705,.458,13.3,,,,,,,,.747,.267,.160,.101,.219,.253,,,,,,,,.490,.627,.461,.403,.384,.366,,,,,,,,.483,.868,,,,,,,,.055,314,,,,,,,,.211,790,,,,,,,,.285,.400,,,,,,,,17,0
NJN,New Jersey Nets,82,241.8,35.7,79.7,.448,8.0,21.2,.376,27.7,58.5,.473,18.8,24.1,.779,10.4,29.5,39.8,20.0,6.8,4.8,13.1,22.4,98.1,New Jersey Nets,82,19830,2925,6536,.448,652,1735,.376,2273,4801,.473,1542,1980,.779,850,2415,3265,1636,559,391,1075,1838,8044,New Jersey Nets,82,19830,39.4,88.0,.448,8.8,23.4,.376,30.6,64.6,.473,20.8,26.7,.779,11.4,32.5,44.0,22.0,7.5,5.3,14.5,24.7,108.3,New Jersey Nets,25.7,34,48,34,48,-2.44,0.13,-2.31,108.3,111.0,-2.7,89.9,.303,.265,.543,,,,.497,12.7,25.2,.236,,,,.509,13.0,73.5,.272,,,,Izod Center,"621,062","15,148",New Jersey Nets,82,19830,.448,12.8,,,,,,,,.735,.330,.088,.102,.215,.265,,,,,,,,.473,.578,.416,.375,.383,.376,,,,,,,,.478,.842,,,,,,,,.051,304,,,,,,,,.260,893,,,,,,,,.307,.451,,,,,,,,9,0
MIN,Minnesota Timberwolves,82,241.5,36.4,82.5,.441,6.6,18.8,.353,29.8,63.7,.467,18.3,23.9,.769,11.9,29.8,41.7,20.4,6.2,3.9,14.2,21.8,97.8,Minnesota Timberwolves,82,19805,2986,6766,.441,543,1539,.353,2443,5227,.467,1504,1957,.769,975,2442,3417,1674,512,322,1165,1785,8019,Minnesota Timberwolves,82,19805,39.5,89.5,.441,7.2,20.4,.353,32.3,69.2,.467,19.9,25.9,.769,12.9,32.3,45.2,22.1,6.8,4.3,15.4,23.6,106.1,Minnesota Timberwolves,25.4,24,58,27,55,-4.91,0.18,-4.74,106.1,111.4,-5.3,91.6,.289,.227,.526,,,,.481,13.3,27.7,.222,,,,.515,12.0,75.0,.254,,,,Target Center,"595,013","14,513",Minnesota Timberwolves,82,19805,.441,11.9,,,,,,,,.773,.332,.137,.107,.196,.227,,,,,,,,.467,.571,.400,.365,.395,.353,,,,,,,,.491,.875,,,,,,,,.031,186,,,,,,,,.280,1017,,,,,,,,.292,.411,,,,,,,,18,0
PHI,Philadelphia 76ers*,82,240.9,36.5,79.7,.459,4.2,13.1,.318,32.4,66.6,.486,20.1,27.0,.745,12.7,28.5,41.2,20.1,8.0,5.1,14.1,20.1,97.4,Philadelphia 76ers*,82,19755,2997,6532,.459,341,1072,.318,2656,5460,.486,1652,2216,.745,1039,2336,3375,1647,658,415,1157,1650,7987,Philadelphia 76ers*,82,19755,40.5,88.2,.459,4.6,14.5,.318,35.9,73.7,.486,22.3,29.9,.745,14.0,31.5,45.6,22.2,8.9,5.6,15.6,22.3,107.9,Philadelphia 76ers*,26.1,41,41,41,41,0.07,0.09,0.16,107.9,107.8,+0.1,90.0,.339,.164,.532,,,,.485,13.4,31.3,.253,,,,.507,14.9,71.4,.216,,,,Wachovia Center,"647,898","15,802",Philadelphia 76ers*,82,19755,.459,10.8,,,,,,,,.836,.382,.112,.138,.204,.164,,,,,,,,.486,.598,.385,.397,.394,.318,,,,,,,,.516,.809,,,,,,,,.074,458,,,,,,,,.293,984,,,,,,,,.285,.348,,,,,,,,15,1
OKC,Oklahoma City Thunder,82,241.5,36.6,81.9,.447,4.0,11.6,.346,32.6,70.3,.463,19.8,25.2,.786,12.2,30.5,42.6,20.3,7.4,4.5,16.2,20.2,97.0,Oklahoma City Thunder,82,19805,2999,6716,.447,328,949,.346,2671,5767,.463,1626,2069,.786,999,2497,3496,1663,608,371,1330,1655,7952,Oklahoma City Thunder,82,19805,38.8,86.9,.447,4.2,12.3,.346,34.6,74.7,.463,21.0,26.8,.786,12.9,32.3,45.3,21.5,7.9,4.8,17.2,21.4,102.9,Oklahoma City Thunder,24.5,23,59,24,58,-6.10,0.06,-6.04,102.9,109.4,-6.5,93.6,.308,.141,.521,,,,.471,14.8,28.6,.242,,,,.514,13.0,73.9,.216,,,,Ford Center,"766,868","18,704",Oklahoma City Thunder,82,19805,.447,11.0,,,,,,,,.859,.338,.134,.138,.248,.141,,,,,,,,.463,.606,.358,.388,.368,.346,,,,,,,,.515,.878,,,,,,,,.071,429,,,,,,,,.250,885,,,,,,,,.217,.345,,,,,,,,12,0
SAS,San Antonio Spurs*,82,242.7,37.1,79.7,.466,7.6,19.8,.386,29.5,59.9,.492,15.2,20.0,.761,8.9,32.2,41.0,21.2,5.8,4.0,11.7,18.9,97.0,San Antonio Spurs*,82,19905,3042,6534,.466,625,1620,.386,2417,4914,.492,1249,1641,.761,728,2638,3366,1736,474,329,963,1546,7958,San Antonio Spurs*,82,19905,41.5,89.1,.466,8.5,22.1,.386,33.0,67.0,.492,17.0,22.4,.761,9.9,36.0,45.9,23.7,6.5,4.5,13.1,21.1,108.5,San Antonio Spurs*,30.4,54,28,52,30,3.76,-0.40,3.36,108.5,104.3,+4.2,88.4,.251,.248,.548,,,,.513,11.7,22.1,.191,,,,.487,11.7,78.0,.191,,,,AT&T Center,"749,048","18,269",San Antonio Spurs*,82,19905,.466,13.4,,,,,,,,.752,.253,.140,.109,.250,.248,,,,,,,,.492,.616,.456,.405,.424,.386,,,,,,,,.489,.885,,,,,,,,.012,75,,,,,,,,.234,914,,,,,,,,.376,.394,,,,,,,,9,0
WAS,Washington Wizards,82,240.3,36.5,81.2,.450,4.8,14.6,.330,31.7,66.5,.476,18.2,23.8,.767,11.7,28.4,40.1,20.0,7.5,4.5,14.0,20.5,96.1,Washington Wizards,82,19705,2994,6655,.450,395,1198,.330,2599,5457,.476,1494,1948,.767,956,2330,3286,1641,619,365,1146,1679,7877,Washington Wizards,82,19705,40.1,89.1,.450,5.3,16.0,.330,34.8,73.0,.476,20.0,26.1,.767,12.8,31.2,44.0,22.0,8.3,4.9,15.3,22.5,105.4,Washington Wizards,26.9,19,63,21,61,-7.46,0.48,-6.98,105.4,113.6,-8.2,91.0,.293,.180,.524,,,,.480,13.2,27.7,.224,,,,.533,13.3,71.4,.227,,,,Verizon Center,"681,119","16,613",Washington Wizards,82,19705,.450,11.9,,,,,,,,.820,.317,.154,.107,.242,.180,,,,,,,,.476,.614,.386,.383,.395,.330,,,,,,,,.506,.825,,,,,,,,.043,276,,,,,,,,.261,969,,,,,,,,.192,.326,,,,,,,,6,0
NOH,New Orleans Hornets*,82,240.9,35.5,77.6,.457,6.8,18.6,.364,28.7,59.0,.487,18.0,22.4,.807,9.8,29.9,39.7,19.6,7.2,4.1,12.5,20.3,95.8,New Orleans Hornets*,82,19755,2911,6366,.457,556,1526,.364,2355,4840,.487,1479,1833,.807,802,2453,3255,1609,593,338,1029,1665,7857,New Orleans Hornets*,82,19755,40.3,88.1,.457,7.7,21.1,.364,32.6,67.0,.487,20.5,25.4,.807,11.1,33.9,45.0,22.3,8.2,4.7,14.2,23.0,108.7,New Orleans Hornets*,28.2,49,33,46,36,1.55,-0.14,1.41,108.7,107.0,+1.7,87.8,.288,.240,.548,,,,.501,12.5,24.6,.232,,,,.496,13.2,74.9,.230,,,,New Orleans Arena,"695,727","16,969",New Orleans Hornets*,82,19755,.457,12.8,,,,,,,,.760,.276,.134,.137,.213,.240,,,,,,,,.487,.613,.451,.387,.410,.364,,,,,,,,.471,.899,,,,,,,,.056,325,,,,,,,,.202,714,,,,,,,,.330,.414,,,,,,,,9,0
LAC,Los Angeles Clippers,82,242.4,36.0,81.7,.441,6.5,18.5,.354,29.5,63.2,.467,16.5,22.4,.736,10.9,29.0,39.8,21.0,7.0,5.9,14.9,20.1,95.1,Los Angeles Clippers,82,19880,2955,6696,.441,535,1513,.354,2420,5183,.467,1354,1839,.736,890,2377,3267,1723,572,482,1221,1650,7799,Los Angeles Clippers,82,19880,38.7,87.8,.441,7.0,19.8,.354,31.7,68.0,.467,17.8,24.1,.736,11.7,31.2,42.8,22.6,7.5,6.3,16.0,21.6,102.3,Los Angeles Clippers,26.6,19,63,18,64,-8.77,0.30,-8.47,102.3,111.7,-9.4,92.1,.275,.226,.520,,,,.481,14.0,25.1,.202,,,,.512,12.4,71.2,.227,,,,STAPLES Center,"663,587","16,185",Los Angeles Clippers,82,19880,.441,12.2,,,,,,,,.774,.336,.119,.102,.218,.226,,,,,,,,.467,.582,.400,.347,.382,.354,,,,,,,,.525,.847,,,,,,,,.045,260,,,,,,,,.265,957,,,,,,,,.180,.426,,,,,,,,30,3
DET,Detroit Pistons*,82,242.7,36.4,80.0,.454,4.6,13.2,.349,31.8,66.8,.475,16.9,22.5,.751,11.6,29.9,41.4,20.6,6.0,4.6,11.9,20.9,94.2,Detroit Pistons*,82,19905,2981,6559,.454,377,1079,.349,2604,5480,.475,1388,1849,.751,949,2448,3397,1689,493,377,973,1712,7727,Detroit Pistons*,82,19905,41.4,91.2,.454,5.2,15.0,.349,36.2,76.2,.475,19.3,25.7,.751,13.2,34.0,47.2,23.5,6.9,5.2,13.5,23.8,107.4,Detroit Pistons*,28.2,39,43,40,42,-0.49,0.13,-0.36,107.4,108.0,-0.6,86.7,.282,.165,.524,,,,.483,11.7,27.9,.212,,,,.485,11.7,74.0,.248,,,,The Palace of Auburn Hills,"896,971","21,877",Detroit Pistons*,82,19905,.454,12.7,,,,,,,,.835,.284,.091,.156,.304,.165,,,,,,,,.475,.587,.477,.405,.406,.349,,,,,,,,.510,.955,,,,,,,,.039,233,,,,,,,,.229,812,,,,,,,,.380,.380,,,,,,,,11,0
MEM,Memphis Grizzlies,82,241.5,34.9,77.0,.454,4.9,13.5,.360,30.1,63.5,.474,19.1,25.3,.756,10.3,28.5,38.8,17.4,7.5,4.7,15.3,21.7,93.9,Memphis Grizzlies,82,19805,2865,6311,.454,398,1106,.360,2467,5205,.474,1570,2077,.756,847,2337,3184,1423,615,385,1252,1777,7698,Memphis Grizzlies,82,19805,38.5,84.8,.454,5.4,14.9,.360,33.2,70.0,.474,21.1,27.9,.756,11.4,31.4,42.8,19.1,8.3,5.2,16.8,23.9,103.5,Memphis Grizzlies,23.3,24,58,26,56,-5.46,0.24,-5.23,103.5,109.5,-6.0,90.1,.329,.175,.533,,,,.486,14.8,25.8,.249,,,,.515,14.1,73.5,.247,,,,FedEx Forum,"519,895","12,680",Memphis Grizzlies,82,19805,.454,11.4,,,,,,,,.825,.332,.164,.102,.227,.175,,,,,,,,.474,.573,.405,.398,.414,.360,,,,,,,,.433,.892,,,,,,,,.070,406,,,,,,,,.248,759,,,,,,,,.252,.394,,,,,,,,13,0
CHA,Charlotte Bobcats,82,243.0,35.0,76.8,.455,6.0,16.3,.366,29.0,60.5,.479,17.7,24.0,.740,10.8,28.9,39.7,21.2,7.1,4.8,15.6,21.4,93.6,Charlotte Bobcats,82,19930,2866,6299,.455,490,1339,.366,2376,4960,.479,1455,1965,.740,886,2366,3252,1741,580,397,1279,1754,7677,Charlotte Bobcats,82,19930,39.1,85.9,.455,6.7,18.3,.366,32.4,67.6,.479,19.8,26.8,.740,12.1,32.3,44.3,23.7,7.9,5.4,17.4,23.9,104.7,Charlotte Bobcats,25.8,35,47,37,45,-1.27,0.07,-1.20,104.7,106.1,-1.4,88.3,.312,.213,.536,,,,.494,15.1,27.7,.231,,,,.498,14.4,73.0,.229,,,,Time Warner Cable Arena,"597,548","14,574",Charlotte Bobcats,82,19930,.455,11.6,,,,,,,,.787,.368,.119,.082,.219,.213,,,,,,,,.479,.566,.384,.398,.415,.366,,,,,,,,.539,.939,,,,,,,,.047,274,,,,,,,,.307,1002,,,,,,,,.299,.385,,,,,,,,18,1
