Team,"Team Per Game, TeamName","Team Per Game, G","Team Per Game, MP","Team Per Game, FG","Team Per Game, FGA","Team Per Game, FG%","Team Per Game, 3P","Team Per Game, 3PA","Team Per Game, 3P%","Team Per Game, 2P","Team Per Game, 2PA","Team Per Game, 2P%","Team Per Game, FT","Team Per Game, FTA","Team Per Game, FT%","Team Per Game, ORB","Team Per Game, DRB","Team Per Game, TRB","Team Per Game, AST","Team Per Game, STL","Team Per Game, BLK","Team Per Game, TOV","Team Per Game, PF","Team Per Game, PTS","Team Totals, TeamName","Team Totals, G","Team Totals, MP","Team Totals, FG","Team Totals, FGA","Team Totals, FG%","Team Totals, 3P","Team Totals, 3PA","Team Totals, 3P%","Team Totals, 2P","Team Totals, 2PA","Team Totals, 2P%","Team Totals, FT","Team Totals, FTA","Team Totals, FT%","Team Totals, ORB","Team Totals, DRB","Team Totals, TRB","Team Totals, AST","Team Totals, STL","Team Totals, BLK","Team Totals, TOV","Team Totals, PF","Team Totals, PTS","Team Per 100 Poss, TeamName","Team Per 100 Poss, G","Team Per 100 Poss, MP","Team Per 100 Poss, FG","Team Per 100 Poss, FGA","Team Per 100 Poss, FG%","Team Per 100 Poss, 3P","Team Per 100 Poss, 3PA","Team Per 100 Poss, 3P%","Team Per 100 Poss, 2P","Team Per 100 Poss, 2PA","Team Per 100 Poss, 2P%","Team Per 100 Poss, FT","Team Per 100 Poss, FTA","Team Per 100 Poss, FT%","Team Per 100 Poss, ORB","Team Per 100 Poss, DRB","Team Per 100 Poss, TRB","Team Per 100 Poss, AST","Team Per 100 Poss, STL","Team Per 100 Poss, BLK","Team Per 100 Poss, TOV","Team Per 100 Poss, PF","Team Per 100 Poss, PTS","Team Advanced, TeamName","Team Advanced, Age","Team Advanced, W","Team Advanced, L","Team Advanced, PW","Team Advanced, PL","Team Advanced, MOV","Team Advanced, SOS","Team Advanced, SRS","Team Advanced, ORtg","Team Advanced, DRtg","Team Advanced, NRtg","Team Advanced, Pace","Team Advanced, FTr","Team Advanced, 3PAr","Team Advanced, TS%","Team Advanced,  ","Team Advanced,  ","Team Advanced,  ","Team Advanced, Offense Four Factors, eFG%","Team Advanced, Offense Four Factors, TOV%","Team Advanced, Offense Four Factors, ORB%","Team Advanced, Offense Four Factors, FT/FGA","Team Advanced,  ","Team Advanced,  ","Team Advanced,  ","Team Advanced, Defense Four Factors, eFG%","Team Advanced, Defense Four Factors, TOV%","Team Advanced, Defense Four Factors, DRB%","Team Advanced, Defense Four Factors, FT/FGA","Team Advanced,  ","Team Advanced,  ","Team Advanced,  ","Team Advanced, Arena","Team Advanced, Attend.","Team Advanced, Attend./G","Team Shooting, TeamName","Team Shooting, G","Team Shooting, MP","Team Shooting, FG%","Team Shooting, Dist.","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, % of FGA by Distance, 2P","Team Shooting, % of FGA by Distance, 0-3","Team Shooting, % of FGA by Distance, 3-10","Team Shooting, % of FGA by Distance, 10-16","Team Shooting, % of FGA by Distance, 16-3P","Team Shooting, % of FGA by Distance, 3P","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, FG% by Distance, 2P","Team Shooting, FG% by Distance, 0-3","Team Shooting, FG% by Distance, 3-10","Team Shooting, FG% by Distance, 10-16","Team Shooting, FG% by Distance, 16-3P","Team Shooting, FG% by Distance, 3P","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, % of FG Ast'd, 2P","Team Shooting, % of FG Ast'd, 3P","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, Dunks, %FGA","Team Shooting, Dunks, Md.","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, Layups, %FGA","Team Shooting, Layups, Md.","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, Corner, %3PA","Team Shooting, Corner, 3P%","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, Heaves, Att.","Team Shooting, Heaves, Md."
LAL,Los Angeles Lakers,82,240.3,38.3,85.1,.450,9.4,24.8,.381,28.8,60.3,.478,17.0,22.4,.757,9.1,32.0,41.0,24.5,7.5,5.4,15.1,19.8,103.0,Los Angeles Lakers,82,19705,3139,6980,.450,774,2032,.381,2365,4948,.478,1390,1835,.757,745,2620,3365,2006,611,446,1239,1627,8442,Los Angeles Lakers,82,19705,38.7,86.2,.450,9.6,25.1,.381,29.2,61.1,.478,17.2,22.6,.757,9.2,32.3,41.5,24.8,7.5,5.5,15.3,20.1,104.2,Los Angeles Lakers,26.8,27,55,25,57,-6.29,0.96,-5.33,104.2,110.6,-6.4,98.7,.263,.291,.542,,,,.505,13.7,20.2,.199,,,,.513,12.4,71.0,.192,,,,STAPLES Center,"771,974","18,829",Los Angeles Lakers,82,19705,.450,13.5,,,,,,,,.709,.247,.177,.116,.169,.291,,,,,,,,.478,.640,.407,.392,.375,.381,,,,,,,,.569,.854,,,,,,,,.045,283,,,,,,,,.202,843,,,,,,,,.239,.405,,,,,,,,6,0
MIA,Miami Heat*,82,242.4,38.3,76.5,.501,8.1,22.3,.364,30.2,54.2,.558,17.5,23.0,.760,7.6,29.2,36.9,22.5,8.9,4.5,14.8,19.5,102.2,Miami Heat*,82,19880,3142,6272,.501,665,1829,.364,2477,4443,.558,1431,1884,.760,627,2397,3024,1847,732,367,1212,1596,8380,Miami Heat*,82,19880,41.6,83.0,.501,8.8,24.2,.364,32.8,58.8,.558,18.9,24.9,.760,8.3,31.7,40.0,24.4,9.7,4.9,16.0,21.1,110.9,Miami Heat*,30.6,54,28,54,28,4.76,-0.61,4.15,110.9,105.8,+5.1,91.2,.300,.292,.590,,,,.554,14.6,20.6,.228,,,,.511,15.8,73.0,.212,,,,AmericanAirlines Arena,"811,036","19,781",Miami Heat*,82,19880,.501,12.8,,,,,,,,.708,.330,.127,.084,.168,.292,,,,,,,,.558,.697,.467,.433,.413,.364,,,,,,,,.509,.880,,,,,,,,.064,383,,,,,,,,.255,1018,,,,,,,,.372,.429,,,,,,,,5,1
TOR,Toronto Raptors*,82,243.4,36.5,81.9,.445,8.7,23.4,.372,27.8,58.5,.475,19.6,25.1,.782,11.4,31.1,42.5,21.2,7.0,4.2,14.1,23.0,101.3,Toronto Raptors*,82,19955,2992,6718,.445,713,1917,.372,2279,4801,.475,1608,2055,.782,935,2552,3487,1737,577,343,1159,1882,8305,Toronto Raptors*,82,19955,39.2,88.0,.445,9.3,25.1,.372,29.8,62.9,.475,21.1,26.9,.782,12.2,33.4,45.7,22.7,7.6,4.5,15.2,24.6,108.8,Toronto Raptors*,25.6,48,34,50,32,3.24,-0.69,2.55,108.8,105.3,+3.5,91.8,.306,.285,.545,,,,.498,13.2,27.2,.239,,,,.493,14.1,74.9,.237,,,,Air Canada Centre,"748,339","18,252",Toronto Raptors*,82,19955,.445,13.6,,,,,,,,.715,.226,.206,.103,.181,.285,,,,,,,,.475,.642,.417,.402,.372,.372,,,,,,,,.501,.835,,,,,,,,.043,260,,,,,,,,.177,692,,,,,,,,.259,.388,,,,,,,,12,2
ATL,Atlanta Hawks*,82,241.8,37.3,81.6,.458,9.4,25.8,.363,28.0,55.8,.502,17.0,21.7,.781,8.7,31.3,40.0,24.9,8.3,4.0,15.3,19.2,101.0,Atlanta Hawks*,82,19830,3061,6688,.458,768,2116,.363,2293,4572,.502,1392,1782,.781,713,2565,3278,2041,680,326,1251,1577,8282,Atlanta Hawks*,82,19830,39.1,85.5,.458,9.8,27.1,.363,29.3,58.5,.502,17.8,22.8,.781,9.1,32.8,41.9,26.1,8.7,4.2,16.0,20.2,105.9,Atlanta Hawks*,27.5,38,44,40,42,-0.48,-0.40,-0.88,105.9,106.4,-0.5,94.6,.266,.316,.554,,,,.515,14.3,21.0,.208,,,,.510,14.0,74.4,.196,,,,Philips Arena,"587,927","14,231",Atlanta Hawks*,82,19830,.458,13.4,,,,,,,,.684,.263,.174,.102,.145,.316,,,,,,,,.502,.643,.409,.419,.413,.363,,,,,,,,.598,.870,,,,,,,,.026,154,,,,,,,,.242,989,,,,,,,,.268,.386,,,,,,,,13,1
DET,Detroit Pistons,82,241.2,38.8,86.9,.447,6.2,19.3,.321,32.6,67.6,.483,17.3,25.7,.670,14.6,30.8,45.4,20.9,8.4,4.8,14.5,20.3,101.0,Detroit Pistons,82,19780,3182,7124,.447,507,1580,.321,2675,5544,.483,1415,2111,.670,1196,2525,3721,1714,687,395,1193,1666,8286,Detroit Pistons,82,19780,40.7,91.1,.447,6.5,20.2,.321,34.2,70.9,.483,18.1,27.0,.670,15.3,32.3,47.6,21.9,8.8,5.0,15.2,21.3,105.9,Detroit Pistons,24.7,29,53,31,51,-3.66,-0.48,-4.13,105.9,109.7,-3.8,94.9,.296,.222,.514,,,,.482,12.9,31.4,.199,,,,.520,13.8,73.4,.218,,,,The Palace of Auburn Hills,"616,005","15,025",Detroit Pistons,82,19780,.447,11.1,,,,,,,,.778,.356,.197,.068,.157,.222,,,,,,,,.483,.640,.344,.369,.348,.321,,,,,,,,.493,.779,,,,,,,,.052,342,,,,,,,,.284,1204,,,,,,,,.251,.396,,,,,,,,24,0
WAS,Washington Wizards*,82,244.6,38.7,84.4,.459,7.9,20.8,.380,30.9,63.6,.485,15.3,20.9,.731,10.8,31.4,42.2,23.3,8.1,4.6,14.7,20.4,100.7,Washington Wizards*,82,20055,3177,6920,.459,647,1704,.380,2530,5216,.485,1253,1715,.731,886,2573,3459,1909,668,377,1204,1675,8254,Washington Wizards*,82,20055,40.8,88.8,.459,8.3,21.9,.380,32.5,67.0,.485,16.1,22.0,.731,11.4,33.0,44.4,24.5,8.6,4.8,15.5,21.5,106.0,Washington Wizards*,26.3,44,38,45,37,1.27,-0.79,0.48,106.0,104.6,+1.4,93.2,.248,.246,.538,,,,.506,13.6,25.2,.181,,,,.504,15.0,75.7,.220,,,,Verizon Center,"698,068","17,026",Washington Wizards*,82,20055,.459,13.2,,,,,,,,.754,.273,.143,.116,.221,.246,,,,,,,,.485,.676,.374,.366,.384,.380,,,,,,,,.525,.895,,,,,,,,.046,305,,,,,,,,.218,924,,,,,,,,.306,.401,,,,,,,,14,1
SAC,Sacramento Kings,82,241.8,36.9,82.5,.447,6.0,18.0,.333,30.9,64.5,.479,20.7,27.3,.759,12.1,32.4,44.5,18.9,7.2,3.9,15.2,22.5,100.5,Sacramento Kings,82,19830,3026,6766,.447,491,1475,.333,2535,5291,.479,1698,2237,.759,990,2656,3646,1547,587,318,1249,1849,8241,Sacramento Kings,82,19830,38.8,86.8,.447,6.3,18.9,.333,32.5,67.9,.479,21.8,28.7,.759,12.7,34.1,46.8,19.8,7.5,4.1,16.0,23.7,105.7,Sacramento Kings,24.9,28,54,33,49,-2.90,0.82,-2.08,105.7,108.8,-3.1,94.4,.331,.218,.532,,,,.484,13.9,27.8,.251,,,,.512,12.7,76.6,.234,,,,Sleep Train Arena,"667,949","16,291",Sacramento Kings,82,19830,.447,12.3,,,,,,,,.782,.249,.239,.106,.188,.218,,,,,,,,.479,.665,.391,.412,.382,.333,,,,,,,,.463,.760,,,,,,,,.056,338,,,,,,,,.205,845,,,,,,,,.205,.374,,,,,,,,8,1
NOP,New Orleans Pelicans,82,242.1,37.8,82.5,.459,5.9,15.9,.373,31.9,66.6,.479,18.2,23.6,.769,11.4,30.3,41.7,21.3,7.9,6.4,13.8,22.6,99.7,New Orleans Pelicans,82,19855,3101,6761,.459,486,1303,.373,2615,5458,.479,1489,1936,.769,933,2486,3419,1745,647,523,1129,1857,8177,New Orleans Pelicans,82,19855,40.7,88.7,.459,6.4,17.1,.373,34.3,71.6,.479,19.5,25.4,.769,12.2,32.6,44.8,22.9,8.5,6.9,14.8,24.4,107.2,New Orleans Pelicans,24.3,34,48,33,49,-2.71,0.73,-1.98,107.2,110.1,-2.9,92.2,.286,.193,.537,,,,.495,12.9,26.9,.220,,,,.515,13.6,73.8,.249,,,,Smoothie King Center,"672,029","16,391",New Orleans Pelicans,82,19855,.459,11.5,,,,,,,,.807,.332,.183,.107,.184,.193,,,,,,,,.479,.598,.370,.419,.409,.373,,,,,,,,.506,.866,,,,,,,,.050,305,,,,,,,,.276,1027,,,,,,,,.231,.382,,,,,,,,20,0
PHI,Philadelphia 76ers,82,242.1,37.9,87.2,.435,7.0,22.5,.312,30.9,64.7,.477,16.6,23.4,.710,11.6,31.2,42.7,21.8,9.3,4.0,16.9,22.5,99.5,Philadelphia 76ers,82,19855,3108,7150,.435,577,1847,.312,2531,5303,.477,1362,1918,.710,949,2556,3505,1791,765,330,1384,1844,8155,Philadelphia 76ers,82,19855,37.9,87.2,.435,7.0,22.5,.312,30.9,64.6,.477,16.6,23.4,.710,11.6,31.2,42.7,21.8,9.3,4.0,16.9,22.5,99.4,Philadelphia 76ers,23.4,19,63,16,66,-10.45,-0.21,-10.66,99.4,109.9,-10.5,99.2,.268,.258,.510,,,,.475,14.8,24.8,.190,,,,.524,14.9,72.4,.244,,,,Wells Fargo Center,"568,632","13,869",Philadelphia 76ers,82,19855,.435,11.4,,,,,,,,.742,.353,.190,.087,.111,.258,,,,,,,,.477,.601,.356,.374,.373,.312,,,,,,,,.507,.879,,,,,,,,.043,282,,,,,,,,.297,1192,,,,,,,,.193,.331,,,,,,,,13,3
NYK,New York Knicks,82,242.1,36.9,82.2,.449,9.3,24.9,.372,27.7,57.3,.482,15.5,20.4,.761,10.6,29.7,40.3,20.0,7.7,4.5,13.0,22.1,98.6,New York Knicks,82,19855,3027,6739,.449,759,2038,.372,2268,4701,.482,1271,1670,.761,870,2437,3307,1641,631,367,1063,1815,8084,New York Knicks,82,19855,40.5,90.2,.449,10.2,27.3,.372,30.4,63.0,.482,17.0,22.4,.761,11.7,32.6,44.3,22.0,8.5,4.9,14.2,24.3,108.3,New York Knicks,28.3,37,45,39,43,-0.79,-0.61,-1.40,108.3,109.1,-0.8,90.3,.248,.302,.541,,,,.505,12.5,25.1,.189,,,,.514,14.0,74.3,.245,,,,Madison Square Garden (IV),"812,292","19,812",New York Knicks,82,19855,.449,14.4,,,,,,,,.698,.252,.112,.111,.222,.302,,,,,,,,.482,.628,.355,.412,.417,.372,,,,,,,,.450,.818,,,,,,,,.055,342,,,,,,,,.185,688,,,,,,,,.207,.394,,,,,,,,21,0
BRK,Brooklyn Nets*,82,242.4,35.7,77.9,.459,8.6,23.4,.369,27.1,54.5,.497,18.4,24.4,.753,8.8,29.4,38.1,20.9,8.6,3.8,14.5,21.7,98.5,Brooklyn Nets*,82,19880,2931,6391,.459,709,1922,.369,2222,4469,.497,1508,2002,.753,721,2407,3128,1714,705,311,1191,1777,8079,Brooklyn Nets*,82,19880,38.7,84.4,.459,9.4,25.4,.369,29.3,59.0,.497,19.9,26.4,.753,9.5,31.8,41.3,22.6,9.3,4.1,15.7,23.5,106.7,Brooklyn Nets*,30.0,44,38,38,44,-1.00,-0.58,-1.58,106.7,107.7,-1.0,91.4,.313,.301,.555,,,,.514,14.1,21.7,.236,,,,.509,14.9,72.3,.236,,,,Barclays Center,"707,331","17,252",Brooklyn Nets*,82,19880,.459,13.6,,,,,,,,.699,.256,.171,.112,.160,.301,,,,,,,,.497,.642,.413,.427,.405,.369,,,,,,,,.491,.880,,,,,,,,.052,309,,,,,,,,.202,743,,,,,,,,.243,.391,,,,,,,,20,0
CLE,Cleveland Cavaliers,82,243.0,37.0,84.8,.437,7.1,20.0,.356,29.9,64.8,.461,17.0,22.7,.751,12.1,32.1,44.1,21.2,7.1,3.7,14.2,20.0,98.2,Cleveland Cavaliers,82,19930,3036,6955,.437,584,1640,.356,2452,5315,.461,1398,1861,.751,989,2629,3618,1738,579,304,1163,1640,8054,Cleveland Cavaliers,82,19930,39.3,90.0,.437,7.6,21.2,.356,31.7,68.7,.461,18.1,24.1,.751,12.8,34.0,46.8,22.5,7.5,3.9,15.0,21.2,104.2,Cleveland Cavaliers,24.9,33,49,32,50,-3.29,-0.57,-3.86,104.2,107.7,-3.5,93.1,.268,.236,.518,,,,.479,13.0,27.2,.201,,,,.508,13.0,75.8,.199,,,,Quicken Loans Arena,"710,522","17,330",Cleveland Cavaliers,82,19930,.437,12.8,,,,,,,,.764,.269,.170,.128,.197,.236,,,,,,,,.461,.583,.388,.394,.402,.356,,,,,,,,.513,.820,,,,,,,,.045,278,,,,,,,,.212,791,,,,,,,,.252,.373,,,,,,,,19,0
CHA,Charlotte Bobcats*,82,242.7,36.3,82.1,.442,6.3,17.9,.351,30.0,64.1,.468,18.0,24.4,.737,9.5,33.2,42.7,21.7,6.1,5.1,12.3,18.2,96.9,Charlotte Bobcats*,82,19905,2976,6730,.442,516,1471,.351,2460,5259,.468,1474,2000,.737,776,2724,3500,1778,499,421,1010,1493,7942,Charlotte Bobcats*,82,19905,38.8,87.8,.442,6.7,19.2,.351,32.1,68.6,.468,19.2,26.1,.737,10.1,35.5,45.6,23.2,6.5,5.5,13.2,19.5,103.6,Charlotte Bobcats*,25.5,43,39,40,42,-0.22,-0.67,-0.89,103.6,103.8,-0.2,92.4,.297,.219,.522,,,,.481,11.7,21.9,.219,,,,.491,12.6,77.6,.183,,,,Time Warner Cable Arena,"636,268","15,519",Charlotte Bobcats*,82,19905,.442,12.6,,,,,,,,.781,.290,.151,.122,.218,.219,,,,,,,,.468,.607,.414,.409,.352,.351,,,,,,,,.539,.874,,,,,,,,.040,253,,,,,,,,.245,910,,,,,,,,.209,.371,,,,,,,,17,0
IND,Indiana Pacers*,82,241.2,36.0,80.2,.449,6.7,18.8,.357,29.3,61.4,.477,18.1,23.3,.779,10.2,34.5,44.7,20.1,6.7,5.4,15.1,20.4,96.7,Indiana Pacers*,82,19780,2949,6573,.449,550,1542,.357,2399,5031,.477,1485,1907,.779,834,2831,3665,1651,550,446,1237,1675,7933,Indiana Pacers*,82,19780,38.7,86.2,.449,7.2,20.2,.357,31.5,66.0,.477,19.5,25.0,.779,10.9,37.1,48.1,21.7,7.2,5.9,16.2,22.0,104.1,Indiana Pacers*,27.2,56,26,54,28,4.40,-0.77,3.63,104.1,99.3,+4.8,92.5,.290,.235,.535,,,,.490,14.3,24.9,.226,,,,.460,12.9,76.8,.197,,,,Bankers Life Fieldhouse,"717,542","17,501",Indiana Pacers*,82,19780,.449,13.0,,,,,,,,.765,.249,.188,.124,.205,.235,,,,,,,,.477,.611,.418,.382,.425,.357,,,,,,,,.498,.831,,,,,,,,.030,180,,,,,,,,.218,831,,,,,,,,.246,.406,,,,,,,,14,0
ORL,Orlando Magic,82,243.4,36.9,82.7,.445,6.9,19.5,.353,30.0,63.3,.474,15.9,20.9,.763,9.7,32.4,42.0,21.0,7.7,4.3,14.9,20.5,96.5,Orlando Magic,82,19955,3022,6784,.445,563,1596,.353,2459,5188,.474,1307,1714,.763,794,2654,3448,1726,630,350,1222,1678,7914,Orlando Magic,82,19955,38.8,87.1,.445,7.2,20.5,.353,31.6,66.6,.474,16.8,22.0,.763,10.2,34.1,44.3,22.2,8.1,4.5,15.7,21.6,101.7,Orlando Magic,24.6,23,59,26,56,-5.44,-0.44,-5.88,101.7,107.4,-5.7,93.6,.253,.235,.525,,,,.487,13.9,22.4,.193,,,,.504,13.0,75.5,.211,,,,Amway Center,"666,046","16,245",Orlando Magic,82,19955,.445,13.1,,,,,,,,.765,.277,.152,.103,.232,.235,,,,,,,,.474,.601,.385,.434,.399,.353,,,,,,,,.523,.783,,,,,,,,.036,230,,,,,,,,.224,844,,,,,,,,.284,.359,,,,,,,,14,0
BOS,Boston Celtics,82,240.6,36.5,83.9,.435,7.0,21.1,.333,29.5,62.9,.470,16.2,20.8,.777,12.0,30.5,42.5,21.0,7.1,4.2,15.4,21.3,96.2,Boston Celtics,82,19730,2996,6883,.435,575,1729,.333,2421,5154,.470,1325,1706,.777,980,2505,3485,1726,584,343,1261,1743,7892,Boston Celtics,82,19730,39.1,89.7,.435,7.5,22.5,.333,31.6,67.2,.470,17.3,22.2,.777,12.8,32.7,45.4,22.5,7.6,4.5,16.4,22.7,102.9,Boston Celtics,25.4,25,57,28,54,-4.46,-0.51,-4.97,102.9,107.7,-4.8,93.3,.248,.251,.517,,,,.477,14.2,27.4,.193,,,,.505,13.4,74.2,.227,,,,TD Garden,"742,400","18,107",Boston Celtics,82,19730,.435,13.3,,,,,,,,.749,.273,.148,.109,.219,.251,,,,,,,,.470,.608,.348,.424,.402,.333,,,,,,,,.510,.852,,,,,,,,.039,239,,,,,,,,.217,835,,,,,,,,.242,.390,,,,,,,,15,0
MEM,Memphis Grizzlies*,82,241.5,38.1,82.0,.464,4.9,14.0,.353,33.1,68.0,.487,15.1,20.3,.741,11.6,30.8,42.4,21.9,7.7,4.6,13.7,19.1,96.1,Memphis Grizzlies*,82,19805,3122,6723,.464,405,1147,.353,2717,5576,.487,1235,1666,.741,950,2526,3476,1792,631,375,1124,1568,7884,Memphis Grizzlies*,82,19805,42.1,90.7,.464,5.5,15.5,.353,36.6,75.2,.487,16.7,22.5,.741,12.8,34.1,46.9,24.2,8.5,5.1,15.2,21.1,106.3,Memphis Grizzlies*,28.5,50,32,46,36,1.57,0.61,2.18,106.3,104.6,+1.7,89.9,.248,.171,.529,,,,.494,13.1,28.3,.184,,,,.497,13.8,75.7,.199,,,,FedEx Forum,"685,458","16,718",Memphis Grizzlies*,82,19805,.464,11.3,,,,,,,,.829,.301,.223,.115,.191,.171,,,,,,,,.487,.631,.411,.420,.390,.353,,,,,,,,.526,.894,,,,,,,,.036,222,,,,,,,,.245,990,,,,,,,,.280,.368,,,,,,,,17,1
MIL,Milwaukee Bucks,82,242.4,36.0,82.2,.438,6.7,18.9,.353,29.3,63.2,.464,16.8,22.5,.747,11.8,29.3,41.1,21.5,6.6,4.9,15.1,20.9,95.5,Milwaukee Bucks,82,19880,2952,6737,.438,548,1553,.353,2404,5184,.464,1377,1843,.747,971,2399,3370,1760,541,403,1238,1713,7829,Milwaukee Bucks,82,19880,38.8,88.6,.438,7.2,20.4,.353,31.6,68.2,.464,18.1,24.2,.747,12.8,31.6,44.3,23.2,7.1,5.3,16.3,22.5,103.0,Milwaukee Bucks,24.7,15,67,20,62,-8.18,-0.23,-8.41,103.0,111.8,-8.8,91.8,.274,.231,.519,,,,.479,14.1,27.1,.204,,,,.520,13.2,71.4,.225,,,,BMO Harris Bradley Center,"552,067","13,465",Milwaukee Bucks,82,19880,.438,12.1,,,,,,,,.769,.314,.168,.106,.182,.231,,,,,,,,.464,.584,.365,.389,.392,.353,,,,,,,,.547,.812,,,,,,,,.038,232,,,,,,,,.250,924,,,,,,,,.182,.375,,,,,,,,5,0
UTA,Utah Jazz,82,241.2,36.0,81.1,.444,6.6,19.2,.344,29.4,61.9,.474,16.4,22.0,.747,11.0,30.2,41.2,20.3,7.0,4.5,14.6,20.7,95.0,Utah Jazz,82,19780,2951,6652,.444,543,1577,.344,2408,5075,.474,1346,1803,.747,904,2477,3381,1664,570,366,1200,1699,7791,Utah Jazz,82,19780,39.2,88.3,.444,7.2,20.9,.344,32.0,67.4,.474,17.9,23.9,.747,12.0,32.9,44.9,22.1,7.6,4.9,15.9,22.6,103.5,Utah Jazz,24.5,25,57,22,60,-7.17,0.91,-6.27,103.5,111.3,-7.8,91.4,.271,.237,.523,,,,.484,13.9,25.5,.202,,,,.518,12.1,74.5,.227,,,,EnergySolutions Arena,"745,203","18,176",Utah Jazz,82,19780,.444,12.7,,,,,,,,.763,.281,.177,.106,.199,.237,,,,,,,,.474,.653,.367,.374,.372,.344,,,,,,,,.486,.910,,,,,,,,.052,314,,,,,,,,.211,844,,,,,,,,.244,.393,,,,,,,,21,0
CHI,Chicago Bulls*,82,243.0,34.7,80.2,.432,6.2,17.8,.348,28.5,62.4,.456,18.1,23.3,.779,11.4,32.7,44.1,22.7,7.2,5.2,14.9,19.1,93.7,Chicago Bulls*,82,19930,2843,6577,.432,508,1459,.348,2335,5118,.456,1486,1908,.779,937,2683,3620,1860,594,424,1223,1565,7680,Chicago Bulls*,82,19930,38.0,87.8,.432,6.8,19.5,.348,31.2,68.3,.456,19.8,25.5,.779,12.5,35.8,48.3,24.8,7.9,5.7,16.3,20.9,102.5,Chicago Bulls*,28.6,48,34,47,35,1.85,-0.66,1.20,102.5,100.5,+2.0,90.2,.290,.222,.518,,,,.471,14.2,27.2,.226,,,,.471,13.7,75.4,.189,,,,United Center,"890,370","21,716",Chicago Bulls*,82,19930,.432,12.7,,,,,,,,.778,.297,.148,.112,.222,.222,,,,,,,,.456,.597,.334,.373,.392,.348,,,,,,,,.611,.854,,,,,,,,.035,210,,,,,,,,.254,915,,,,,,,,.220,.383,,,,,,,,20,3
