Team,"Team Per Game, TeamName","Team Per Game, G","Team Per Game, MP","Team Per Game, FG","Team Per Game, FGA","Team Per Game, FG%","Team Per Game, 3P","Team Per Game, 3PA","Team Per Game, 3P%","Team Per Game, 2P","Team Per Game, 2PA","Team Per Game, 2P%","Team Per Game, FT","Team Per Game, FTA","Team Per Game, FT%","Team Per Game, ORB","Team Per Game, DRB","Team Per Game, TRB","Team Per Game, AST","Team Per Game, STL","Team Per Game, BLK","Team Per Game, TOV","Team Per Game, PF","Team Per Game, PTS","Team Totals, TeamName","Team Totals, G","Team Totals, MP","Team Totals, FG","Team Totals, FGA","Team Totals, FG%","Team Totals, 3P","Team Totals, 3PA","Team Totals, 3P%","Team Totals, 2P","Team Totals, 2PA","Team Totals, 2P%","Team Totals, FT","Team Totals, FTA","Team Totals, FT%","Team Totals, ORB","Team Totals, DRB","Team Totals, TRB","Team Totals, AST","Team Totals, STL","Team Totals, BLK","Team Totals, TOV","Team Totals, PF","Team Totals, PTS","Team Per 100 Poss, TeamName","Team Per 100 Poss, G","Team Per 100 Poss, MP","Team Per 100 Poss, FG","Team Per 100 Poss, FGA","Team Per 100 Poss, FG%","Team Per 100 Poss, 3P","Team Per 100 Poss, 3PA","Team Per 100 Poss, 3P%","Team Per 100 Poss, 2P","Team Per 100 Poss, 2PA","Team Per 100 Poss, 2P%","Team Per 100 Poss, FT","Team Per 100 Poss, FTA","Team Per 100 Poss, FT%","Team Per 100 Poss, ORB","Team Per 100 Poss, DRB","Team Per 100 Poss, TRB","Team Per 100 Poss, AST","Team Per 100 Poss, STL","Team Per 100 Poss, BLK","Team Per 100 Poss, TOV","Team Per 100 Poss, PF","Team Per 100 Poss, PTS","Team Advanced, TeamName","Team Advanced, Age","Team Advanced, W","Team Advanced, L","Team Advanced, PW","Team Advanced, PL","Team Advanced, MOV","Team Advanced, SOS","Team Advanced, SRS","Team Advanced, ORtg","Team Advanced, DRtg","Team Advanced, NRtg","Team Advanced, Pace","Team Advanced, FTr","Team Advanced, 3PAr","Team Advanced, TS%","Team Advanced,  ","Team Advanced,  ","Team Advanced,  ","Team Advanced, Offense Four Factors, eFG%","Team Advanced, Offense Four Factors, TOV%","Team Advanced, Offense Four Factors, ORB%","Team Advanced, Offense Four Factors, FT/FGA","Team Advanced,  ","Team Advanced,  ","Team Advanced,  ","Team Advanced, Defense Four Factors, eFG%","Team Advanced, Defense Four Factors, TOV%","Team Advanced, Defense Four Factors, DRB%","Team Advanced, Defense Four Factors, FT/FGA","Team Advanced,  ","Team Advanced,  ","Team Advanced,  ","Team Advanced, Arena","Team Advanced, Attend.","Team Advanced, Attend./G","Team Shooting, TeamName","Team Shooting, G","Team Shooting, MP","Team Shooting, FG%","Team Shooting, Dist.","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, % of FGA by Distance, 2P","Team Shooting, % of FGA by Distance, 0-3","Team Shooting, % of FGA by Distance, 3-10","Team Shooting, % of FGA by Distance, 10-16","Team Shooting, % of FGA by Distance, 16-3P","Team Shooting, % of FGA by Distance, 3P","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, FG% by Distance, 2P","Team Shooting, FG% by Distance, 0-3","Team Shooting, FG% by Distance, 3-10","Team Shooting, FG% by Distance, 10-16","Team Shooting, FG% by Distance, 16-3P","Team Shooting, FG% by Distance, 3P","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, % of FG Ast'd, 2P","Team Shooting, % of FG Ast'd, 3P","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, Dunks, %FGA","Team Shooting, Dunks, Md.","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, Layups, %FGA","Team Shooting, Layups, Md.","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, Corner, %3PA","Team Shooting, Corner, 3P%","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, Heaves, Att.","Team Shooting, Heaves, Md."
NYK,New York Knicks*,82,240.6,36.5,81.6,.448,10.9,28.9,.376,25.7,52.7,.487,16.0,21.1,.759,10.9,29.7,40.6,19.3,8.2,3.6,12.0,20.1,100.0,New York Knicks*,82,19730,2996,6689,.448,891,2371,.376,2105,4318,.487,1313,1729,.759,890,2436,3326,1579,672,294,988,1650,8196,New York Knicks*,82,19730,40.6,90.6,.448,12.1,32.1,.376,28.5,58.5,.487,17.8,23.4,.759,12.1,33.0,45.1,21.4,9.1,4.0,13.4,22.4,111.1,New York Knicks*,30.2,54,28,53,29,4.23,-0.50,3.73,111.1,106.3,+4.8,89.8,.258,.354,.550,,,,.515,11.7,25.6,.196,,,,.508,14.8,74.7,.216,,,,Madison Square Garden (IV),"780,353","19,033",New York Knicks*,82,19730,.448,14.6,,,,,,,,.646,.280,.096,.083,.188,.354,,,,,,,,.487,.613,.372,.380,.407,.376,,,,,,,,.398,.833,,,,,,,,.049,302,,,,,,,,.218,796,,,,,,,,.236,.377,,,,,,,,30,2
MIL,Milwaukee Bucks*,82,241.8,38.1,87.8,.435,7.3,20.4,.360,30.8,67.4,.457,15.3,20.7,.736,13.0,30.9,44.0,22.9,8.4,6.7,14.1,19.0,98.9,Milwaukee Bucks*,82,19830,3128,7197,.435,601,1670,.360,2527,5527,.457,1251,1700,.736,1068,2537,3605,1876,685,550,1156,1554,8108,Milwaukee Bucks*,82,19830,40.0,92.0,.435,7.7,21.3,.360,32.3,70.6,.457,16.0,21.7,.736,13.7,32.4,46.1,24.0,8.8,7.0,14.8,19.9,103.6,Milwaukee Bucks*,26.4,38,44,37,45,-1.50,-0.33,-1.83,103.6,105.2,-1.6,94.7,.236,.232,.510,,,,.476,12.7,27.9,.174,,,,.492,14.4,71.3,.201,,,,BMO Harris Bradley Center,"616,469","15,036",Milwaukee Bucks*,82,19830,.435,12.2,,,,,,,,.768,.320,.143,.122,.183,.232,,,,,,,,.457,.589,.331,.391,.369,.360,,,,,,,,.548,.817,,,,,,,,.040,269,,,,,,,,.252,985,,,,,,,,.234,.384,,,,,,,,9,0
UTA,Utah Jazz,82,242.4,37.1,81.8,.454,6.2,16.9,.366,31.0,64.9,.477,17.5,23.0,.764,12.1,30.0,42.0,22.7,8.4,6.3,14.8,21.3,98.0,Utah Jazz,82,19880,3046,6710,.454,507,1385,.366,2539,5325,.477,1439,1883,.764,989,2457,3446,1859,690,515,1210,1750,8038,Utah Jazz,82,19880,40.4,89.1,.454,6.7,18.4,.366,33.7,70.7,.477,19.1,25.0,.764,13.1,32.6,45.8,24.7,9.2,6.8,16.1,23.2,106.7,Utah Jazz,26.3,43,39,41,41,-0.09,0.38,0.30,106.7,106.8,-0.1,90.9,.281,.206,.533,,,,.492,13.8,28.8,.214,,,,.501,14.0,73.2,.226,,,,EnergySolutions Arena,"763,915","18,632",Utah Jazz,82,19880,.454,12.5,,,,,,,,.794,.274,.192,.105,.224,.206,,,,,,,,.477,.662,.377,.375,.383,.366,,,,,,,,.554,.893,,,,,,,,.052,318,,,,,,,,.210,851,,,,,,,,.219,.378,,,,,,,,16,0
ATL,Atlanta Hawks*,82,242.1,37.6,81.0,.464,8.6,23.2,.371,29.0,57.8,.501,14.1,19.7,.715,9.2,31.6,40.9,24.5,8.1,4.5,14.9,18.0,98.0,Atlanta Hawks*,82,19855,3084,6644,.464,706,1901,.371,2378,4743,.501,1158,1619,.715,758,2593,3351,2007,664,369,1219,1473,8032,Atlanta Hawks*,82,19855,40.2,86.7,.464,9.2,24.8,.371,31.0,61.9,.501,15.1,21.1,.715,9.9,33.8,43.7,26.2,8.7,4.8,15.9,19.2,104.8,Atlanta Hawks*,27.1,44,38,42,40,0.40,-0.48,-0.08,104.8,104.4,+0.4,92.6,.244,.286,.546,,,,.517,14.2,22.2,.174,,,,.496,14.2,73.6,.181,,,,Philips Arena,"620,146","15,126",Atlanta Hawks*,82,19855,.464,13.4,,,,,,,,.714,.281,.152,.073,.208,.286,,,,,,,,.501,.678,.382,.387,.389,.371,,,,,,,,.585,.874,,,,,,,,.052,323,,,,,,,,.222,924,,,,,,,,.264,.426,,,,,,,,12,0
POR,Portland Trail Blazers,82,242.1,36.7,81.9,.448,8.2,23.2,.353,28.5,58.7,.486,15.9,20.5,.776,10.7,30.2,40.8,21.8,6.6,4.3,14.7,18.5,97.5,Portland Trail Blazers,82,19855,3009,6715,.448,673,1904,.353,2336,4811,.486,1304,1680,.776,874,2474,3348,1784,538,353,1203,1518,7995,Portland Trail Blazers,82,19855,39.8,88.8,.448,8.9,25.2,.353,30.9,63.6,.486,17.2,22.2,.776,11.6,32.7,44.3,23.6,7.1,4.7,15.9,20.1,105.8,Portland Trail Blazers,24.4,33,49,32,50,-3.17,0.65,-2.53,105.8,109.2,-3.4,91.4,.250,.284,.536,,,,.498,13.9,25.3,.194,,,,.512,12.5,73.3,.189,,,,Rose Garden Arena,"813,012","19,830",Portland Trail Blazers,82,19855,.448,13.6,,,,,,,,.716,.284,.126,.095,.211,.284,,,,,,,,.486,.620,.381,.426,.394,.353,,,,,,,,.529,.816,,,,,,,,.059,359,,,,,,,,.212,779,,,,,,,,.239,.397,,,,,,,,13,0
TOR,Toronto Raptors,82,243.7,36.3,81.5,.446,7.0,20.3,.343,29.4,61.2,.480,17.6,22.3,.788,10.6,29.6,40.2,21.5,7.3,4.8,13.7,22.4,97.2,Toronto Raptors,82,19980,2979,6685,.446,571,1665,.343,2408,5020,.480,1442,1831,.788,871,2426,3297,1765,595,392,1124,1836,7971,Toronto Raptors,82,19980,39.6,88.8,.446,7.6,22.1,.343,32.0,66.7,.480,19.2,24.3,.788,11.6,32.2,43.8,23.5,7.9,5.2,14.9,24.4,105.9,Toronto Raptors,25.4,34,48,37,45,-1.48,-0.48,-1.96,105.9,107.5,-1.6,90.4,.274,.249,.532,,,,.488,13.0,25.5,.216,,,,.500,13.6,73.4,.247,,,,Air Canada Centre,"743,936","18,145",Toronto Raptors,82,19980,.446,13.5,,,,,,,,.751,.239,.169,.123,.220,.249,,,,,,,,.480,.655,.427,.404,.372,.343,,,,,,,,.541,.809,,,,,,,,.057,353,,,,,,,,.180,679,,,,,,,,.210,.355,,,,,,,,9,0
BRK,Brooklyn Nets*,82,242.1,35.9,79.8,.450,7.7,21.5,.357,28.2,58.3,.484,17.5,23.9,.731,12.8,30.0,42.8,20.3,7.3,4.8,14.7,18.3,96.9,Brooklyn Nets*,82,19855,2942,6544,.450,628,1760,.357,2314,4784,.484,1432,1958,.731,1047,2460,3507,1668,599,391,1206,1500,7944,Brooklyn Nets*,82,19855,40.1,89.1,.450,8.6,24.0,.357,31.5,65.1,.484,19.5,26.7,.731,14.3,33.5,47.8,22.7,8.2,5.3,16.4,20.4,108.2,Brooklyn Nets*,28.6,49,33,46,36,1.78,-0.53,1.25,108.2,106.2,+2.0,88.8,.299,.269,.536,,,,.498,14.0,30.9,.219,,,,.503,13.1,73.7,.174,,,,Barclays Center,"704,702","17,188",Brooklyn Nets*,82,19855,.450,12.6,,,,,,,,.731,.272,.203,.102,.154,.269,,,,,,,,.484,.623,.405,.397,.400,.357,,,,,,,,.484,.871,,,,,,,,.041,249,,,,,,,,.231,873,,,,,,,,.349,.395,,,,,,,,12,0
BOS,Boston Celtics*,81,244.9,37.0,79.7,.465,6.1,17.2,.358,30.9,62.6,.494,16.3,21.0,.776,8.1,31.3,39.3,22.8,8.2,4.5,14.6,21.2,96.5,Boston Celtics*,81,19840,3001,6459,.465,498,1390,.358,2503,5069,.494,1318,1698,.776,654,2533,3187,1843,667,365,1181,1717,7818,Boston Celtics*,81,19840,39.6,85.2,.465,6.6,18.3,.358,33.0,66.8,.494,17.4,22.4,.776,8.6,33.4,42.0,24.3,8.8,4.8,15.6,22.6,103.1,Boston Celtics*,29.1,41,40,40,41,-0.22,-0.40,-0.62,103.1,103.3,-0.2,91.7,.263,.215,.542,,,,.503,14.1,20.1,.204,,,,.482,14.2,73.3,.216,,,,TD Garden,"744,960","18,624",Boston Celtics*,81,19840,.465,12.9,,,,,,,,.785,.287,.130,.128,.239,.215,,,,,,,,.494,.623,.357,.446,.439,.358,,,,,,,,.555,.914,,,,,,,,.043,258,,,,,,,,.237,880,,,,,,,,.339,.399,,,,,,,,22,0
CLE,Cleveland Cavaliers,82,240.6,36.5,84.2,.434,6.7,19.3,.346,29.8,64.9,.460,16.8,22.3,.756,12.2,28.8,41.0,20.7,7.9,4.1,14.0,21.2,96.5,Cleveland Cavaliers,82,19730,2993,6901,.434,547,1581,.346,2446,5320,.460,1380,1826,.756,1004,2359,3363,1694,647,334,1149,1737,7913,Cleveland Cavaliers,82,19730,39.5,91.0,.434,7.2,20.8,.346,32.2,70.1,.460,18.2,24.1,.756,13.2,31.1,44.3,22.3,8.5,4.4,15.1,22.9,104.3,Cleveland Cavaliers,24.1,24,58,28,54,-4.68,-0.19,-4.87,104.3,109.4,-5.1,92.3,.265,.229,.514,,,,.473,13.0,28.1,.200,,,,.523,14.4,72.6,.225,,,,Quicken Loans Arena,"663,882","16,192",Cleveland Cavaliers,82,19730,.434,12.4,,,,,,,,.771,.294,.174,.116,.188,.229,,,,,,,,.460,.584,.352,.385,.411,.346,,,,,,,,.509,.821,,,,,,,,.057,338,,,,,,,,.222,804,,,,,,,,.211,.338,,,,,,,,12,1
MIN,Minnesota Timberwolves,82,240.6,35.9,81.7,.439,5.5,18.0,.305,30.4,63.7,.477,18.5,24.9,.742,11.9,30.2,42.0,22.4,8.5,4.7,14.8,18.4,95.7,Minnesota Timberwolves,82,19730,2943,6702,.439,450,1475,.305,2493,5227,.477,1515,2042,.742,973,2473,3446,1836,700,387,1214,1509,7851,Minnesota Timberwolves,82,19730,38.6,87.8,.439,5.9,19.3,.305,32.7,68.5,.477,19.9,26.8,.742,12.7,32.4,45.2,24.1,9.2,5.1,15.9,19.8,102.9,Minnesota Timberwolves,26.4,31,51,34,48,-2.37,0.54,-1.83,102.9,105.4,-2.5,92.8,.305,.220,.516,,,,.473,13.8,27.4,.226,,,,.511,15.0,74.0,.187,,,,Target Center,"669,956","16,340",Minnesota Timberwolves,82,19730,.439,12.3,,,,,,,,.780,.331,.139,.083,.227,.220,,,,,,,,.477,.613,.328,.415,.393,.305,,,,,,,,.592,.798,,,,,,,,.051,313,,,,,,,,.263,978,,,,,,,,.226,.345,,,,,,,,10,0
PHO,Phoenix Suns,82,241.5,37.3,84.4,.443,5.9,17.7,.330,31.5,66.6,.473,14.7,19.7,.744,11.7,29.9,41.6,22.6,8.0,5.3,15.6,20.6,95.2,Phoenix Suns,82,19805,3061,6917,.443,480,1455,.330,2581,5462,.473,1203,1618,.744,959,2454,3413,1855,659,434,1278,1688,7805,Phoenix Suns,82,19805,39.7,89.7,.443,6.2,18.9,.330,33.5,70.8,.473,15.6,21.0,.744,12.4,31.8,44.3,24.1,8.5,5.6,16.6,21.9,101.2,Phoenix Suns,26.9,25,57,23,59,-6.46,0.71,-5.75,101.2,108.1,-6.9,93.4,.234,.210,.512,,,,.477,14.3,27.0,.174,,,,.512,14.2,71.9,.208,,,,US Airways Center,"632,913","15,437",Phoenix Suns,82,19805,.443,12.7,,,,,,,,.790,.281,.158,.113,.237,.210,,,,,,,,.473,.646,.345,.380,.396,.330,,,,,,,,.564,.831,,,,,,,,.036,226,,,,,,,,.234,1001,,,,,,,,.276,.366,,,,,,,,12,0
DET,Detroit Pistons,82,241.5,36.3,81.0,.449,6.3,17.6,.356,30.1,63.4,.474,15.9,22.8,.699,12.1,30.0,42.1,21.2,7.0,4.9,15.1,19.8,94.9,Detroit Pistons,82,19805,2979,6638,.449,513,1440,.356,2466,5198,.474,1307,1870,.699,991,2463,3454,1742,574,400,1241,1623,7778,Detroit Pistons,82,19805,39.7,88.6,.449,6.8,19.2,.356,32.9,69.4,.474,17.4,24.9,.699,13.2,32.9,46.1,23.2,7.7,5.3,16.6,21.7,103.8,Detroit Pistons,25.3,29,53,29,53,-3.99,-0.34,-4.33,103.8,108.1,-4.3,90.8,.282,.217,.521,,,,.487,14.3,28.3,.197,,,,.505,13.1,73.0,.209,,,,The Palace of Auburn Hills,"606,094","14,685",Detroit Pistons,82,19805,.449,11.1,,,,,,,,.783,.370,.172,.072,.169,.217,,,,,,,,.474,.609,.347,.340,.366,.356,,,,,,,,.514,.926,,,,,,,,.054,320,,,,,,,,.301,1125,,,,,,,,.267,.356,,,,,,,,16,0
IND,Indiana Pacers*,81,241.9,35.1,80.6,.436,6.9,19.7,.347,28.3,60.8,.465,17.6,23.6,.746,12.9,33.0,45.9,20.3,7.2,6.3,15.1,20.0,94.7,Indiana Pacers*,81,19590,2845,6525,.436,555,1599,.347,2290,4926,.465,1429,1915,.746,1043,2671,3714,1645,580,513,1227,1623,7674,Indiana Pacers*,81,19590,38.7,88.6,.436,7.5,21.7,.347,31.1,66.9,.465,19.4,26.0,.746,14.2,36.3,50.5,22.3,7.9,7.0,16.7,22.1,104.3,Indiana Pacers*,25.7,49,32,52,29,4.02,-0.69,3.34,104.3,99.8,+4.5,90.2,.293,.245,.521,,,,.479,14.3,30.3,.219,,,,.453,12.9,74.6,.197,,,,Bankers Life Fieldhouse,"626,069","15,270",Indiana Pacers*,81,19590,.436,12.7,,,,,,,,.755,.271,.190,.116,.178,.245,,,,,,,,.465,.612,.399,.375,.371,.347,,,,,,,,.513,.847,,,,,,,,.048,283,,,,,,,,.203,742,,,,,,,,.251,.364,,,,,,,,23,0
NOH,New Orleans Hornets,82,241.2,36.0,80.4,.448,6.5,18.0,.363,29.5,62.4,.473,15.5,20.0,.776,12.0,29.6,41.6,21.0,6.3,5.4,14.5,20.4,94.1,New Orleans Hornets,82,19780,2955,6589,.448,535,1474,.363,2420,5115,.473,1269,1636,.776,988,2426,3414,1721,520,440,1193,1673,7714,New Orleans Hornets,82,19780,40.5,90.3,.448,7.3,20.2,.363,33.2,70.1,.473,17.4,22.4,.776,13.5,33.2,46.8,23.6,7.1,6.0,16.4,22.9,105.7,New Orleans Hornets,24.0,27,55,30,52,-3.87,0.75,-3.12,105.7,110.1,-4.4,88.5,.248,.224,.528,,,,.489,14.0,29.2,.193,,,,.520,13.1,74.4,.208,,,,New Orleans Arena,"565,930","13,803",New Orleans Hornets,82,19780,.448,12.1,,,,,,,,.776,.298,.208,.095,.175,.224,,,,,,,,.473,.614,.379,.371,.402,.363,,,,,,,,.521,.858,,,,,,,,.056,329,,,,,,,,.229,816,,,,,,,,.176,.382,,,,,,,,16,0
ORL,Orlando Magic,82,241.2,37.7,84.2,.448,6.2,18.7,.329,31.5,65.5,.482,12.5,16.6,.755,10.9,31.9,42.7,22.8,6.4,4.4,14.5,19.4,94.1,Orlando Magic,82,19780,3093,6904,.448,506,1537,.329,2587,5367,.482,1026,1359,.755,890,2612,3502,1871,528,358,1191,1591,7718,Orlando Magic,82,19780,40.7,90.9,.448,6.7,20.2,.329,34.1,70.6,.482,13.5,17.9,.755,11.7,34.4,46.1,24.6,7.0,4.7,15.7,20.9,101.6,Orlando Magic,24.6,20,62,22,60,-6.99,-0.14,-7.12,101.6,109.1,-7.5,92.2,.197,.223,.514,,,,.485,13.7,25.4,.149,,,,.508,11.8,74.6,.195,,,,Amway Center,"722,716","17,627",Orlando Magic,82,19780,.448,12.6,,,,,,,,.777,.289,.166,.116,.206,.223,,,,,,,,.482,.622,.425,.394,.382,.329,,,,,,,,.563,.820,,,,,,,,.040,246,,,,,,,,.226,931,,,,,,,,.228,.371,,,,,,,,6,0
MEM,Memphis Grizzlies*,82,241.5,36.1,81.5,.444,4.7,13.5,.345,31.5,68.0,.463,16.5,21.3,.773,12.9,29.8,42.7,20.9,8.6,5.3,14.0,20.2,93.4,Memphis Grizzlies*,82,19805,2964,6679,.444,382,1107,.345,2582,5572,.463,1349,1746,.773,1059,2445,3504,1715,703,436,1144,1660,7659,Memphis Grizzlies*,82,19805,40.6,91.5,.444,5.2,15.2,.345,35.4,76.4,.463,18.5,23.9,.773,14.5,33.5,48.0,23.5,9.6,6.0,15.7,22.7,104.9,Memphis Grizzlies*,27.0,56,26,54,28,4.15,0.18,4.32,104.9,100.3,+4.6,88.4,.261,.166,.514,,,,.472,13.3,31.0,.202,,,,.475,15.2,74.3,.209,,,,FedEx Forum,"681,613","16,625",Memphis Grizzlies*,82,19805,.444,11.5,,,,,,,,.834,.304,.196,.125,.210,.166,,,,,,,,.463,.583,.383,.405,.400,.345,,,,,,,,.533,.885,,,,,,,,.044,255,,,,,,,,.238,858,,,,,,,,.287,.396,,,,,,,,12,0
CHA,Charlotte Bobcats,82,241.5,34.4,81.1,.425,5.7,17.1,.335,28.7,64.0,.448,18.9,25.1,.750,11.2,29.1,40.3,19.4,7.2,5.8,14.1,19.0,93.4,Charlotte Bobcats,82,19805,2823,6649,.425,469,1399,.335,2354,5250,.448,1546,2060,.750,917,2389,3306,1587,591,479,1153,1561,7661,Charlotte Bobcats,82,19805,37.4,88.1,.425,6.2,18.5,.335,31.2,69.6,.448,20.5,27.3,.750,12.2,31.7,43.8,21.0,7.8,6.3,15.3,20.7,101.5,Charlotte Bobcats,24.4,21,61,17,65,-9.23,-0.06,-9.29,101.5,111.5,-10.0,91.5,.310,.210,.507,,,,.460,13.2,25.7,.233,,,,.524,13.2,71.1,.197,,,,Time Warner Cable Arena,"628,293","15,324",Charlotte Bobcats,82,19805,.425,12.2,,,,,,,,.790,.319,.147,.111,.212,.210,,,,,,,,.448,.577,.323,.373,.380,.335,,,,,,,,.507,.838,,,,,,,,.051,298,,,,,,,,.260,904,,,,,,,,.208,.402,,,,,,,,15,0
PHI,Philadelphia 76ers,82,240.9,37.3,84.1,.444,6.3,17.5,.360,31.0,66.5,.466,12.2,16.8,.729,10.9,30.4,41.3,22.8,7.4,4.7,13.0,18.4,93.2,Philadelphia 76ers,82,19755,3059,6895,.444,518,1438,.360,2541,5457,.466,1004,1377,.729,896,2493,3389,1867,609,384,1070,1505,7640,Philadelphia 76ers,82,19755,40.8,92.0,.444,6.9,19.2,.360,33.9,72.9,.466,13.4,18.4,.729,12.0,33.3,45.2,24.9,8.1,5.1,14.3,20.1,102.0,Philadelphia 76ers,25.2,34,48,31,51,-3.34,-0.17,-3.51,102.0,105.7,-3.7,91.0,.200,.209,.509,,,,.481,12.5,24.9,.146,,,,.495,13.7,73.4,.200,,,,Wells Fargo Center,"685,412","16,717",Philadelphia 76ers,82,19755,.444,12.7,,,,,,,,.791,.263,.153,.147,.228,.209,,,,,,,,.466,.620,.381,.409,.381,.360,,,,,,,,.560,.855,,,,,,,,.036,236,,,,,,,,.204,792,,,,,,,,.300,.381,,,,,,,,11,0
CHI,Chicago Bulls*,82,241.8,35.7,81.7,.437,5.4,15.4,.353,30.2,66.3,.456,16.4,21.2,.773,12.5,30.7,43.2,23.0,7.2,5.1,14.3,19.7,93.2,Chicago Bulls*,82,19830,2926,6698,.437,446,1265,.353,2480,5433,.456,1343,1738,.773,1026,2514,3540,1886,588,417,1171,1617,7641,Chicago Bulls*,82,19830,39.6,90.7,.437,6.0,17.1,.353,33.6,73.6,.456,18.2,23.5,.773,13.9,34.1,48.0,25.5,8.0,5.6,15.9,21.9,103.5,Chicago Bulls*,28.0,45,37,42,40,0.32,-0.33,-0.02,103.5,103.2,+0.3,89.3,.259,.189,.512,,,,.470,13.6,29.4,.201,,,,.477,13.2,73.6,.206,,,,United Center,"896,944","21,877",Chicago Bulls*,82,19830,.437,12.2,,,,,,,,.811,.306,.139,.140,.226,.189,,,,,,,,.456,.615,.333,.376,.367,.353,,,,,,,,.610,.839,,,,,,,,.039,240,,,,,,,,.247,967,,,,,,,,.229,.359,,,,,,,,11,0
WAS,Washington Wizards,82,242.1,35.5,81.6,.435,6.6,18.2,.365,28.8,63.4,.455,15.6,21.3,.733,10.8,32.3,43.2,21.6,7.3,4.6,15.1,20.5,93.2,Washington Wizards,82,19855,2910,6693,.435,545,1495,.365,2365,5198,.455,1279,1746,.733,887,2652,3539,1775,598,376,1238,1681,7644,Washington Wizards,82,19855,38.2,87.8,.435,7.1,19.6,.365,31.0,68.2,.455,16.8,22.9,.733,11.6,34.8,46.4,23.3,7.8,4.9,16.2,22.0,100.2,Washington Wizards,25.4,29,53,33,49,-2.54,-0.25,-2.78,100.2,103.0,-2.8,92.2,.261,.223,.512,,,,.475,14.2,24.6,.191,,,,.483,13.7,74.6,.206,,,,Verizon Center,"670,070","16,343",Washington Wizards,82,19855,.435,13.1,,,,,,,,.777,.238,.177,.145,.216,.223,,,,,,,,.455,.623,.393,.371,.377,.365,,,,,,,,.543,.901,,,,,,,,.047,296,,,,,,,,.188,675,,,,,,,,.330,.457,,,,,,,,8,0
