playerId,"Player Per Game, Player","Player Per Game, Age","Player Per Game, Team","Player Per Game, Pos","Player Per Game, G","Player Per Game, GS","Player Per Game, MP","Player Per Game, FG","Player Per Game, FGA","Player Per Game, FG%","Player Per Game, 3P","Player Per Game, 3PA","Player Per Game, 3P%","Player Per Game, 2P","Player Per Game, 2PA","Player Per Game, 2P%","Player Per Game, eFG%","Player Per Game, FT","Player Per Game, FTA","Player Per Game, FT%","Player Per Game, ORB","Player Per Game, DRB","Player Per Game, TRB","Player Per Game, AST","Player Per Game, STL","Player Per Game, BLK","Player Per Game, TOV","Player Per Game, PF","Player Per Game, PTS","Player Per Game, Awards","Player Totals, Player","Player Totals, Age","Player Totals, Team","Player Totals, Pos","Player Totals, G","Player Totals, GS","Player Totals, MP","Player Totals, FG","Player Totals, FGA","Player Totals, FG%","Player Totals, 3P","Player Totals, 3PA","Player Totals, 3P%","Player Totals, 2P","Player Totals, 2PA","Player Totals, 2P%","Player Totals, eFG%","Player Totals, FT","Player Totals, FTA","Player Totals, FT%","Player Totals, ORB","Player Totals, DRB","Player Totals, TRB","Player Totals, AST","Player Totals, STL","Player Totals, BLK","Player Totals, TOV","Player Totals, PF","Player Totals, PTS","Player Totals, Trp-Dbl","Player Totals, Awards","Player Per 100 Poss, Player","Player Per 100 Poss, Age","Player Per 100 Poss, Team","Player Per 100 Poss, Pos","Player Per 100 Poss, G","Player Per 100 Poss, GS","Player Per 100 Poss, MP","Player Per 100 Poss, FG","Player Per 100 Poss, FGA","Player Per 100 Poss, FG%","Player Per 100 Poss, 3P","Player Per 100 Poss, 3PA","Player Per 100 Poss, 3P%","Player Per 100 Poss, 2P","Player Per 100 Poss, 2PA","Player Per 100 Poss, 2P%","Player Per 100 Poss, eFG%","Player Per 100 Poss, FT","Player Per 100 Poss, FTA","Player Per 100 Poss, FT%","Player Per 100 Poss, ORB","Player Per 100 Poss, DRB","Player Per 100 Poss, TRB","Player Per 100 Poss, AST","Player Per 100 Poss, STL","Player Per 100 Poss, BLK","Player Per 100 Poss, TOV","Player Per 100 Poss, PF","Player Per 100 Poss, PTS","Player Per 100 Poss, ORtg","Player Per 100 Poss, DRtg","Player Per 100 Poss, Awards","Player Advanced, Player","Player Advanced, Pos","Player Advanced, Age","Player Advanced, Team","Player Advanced, G","Player Advanced, MP","Player Advanced, PER","Player Advanced, TS%","Player Advanced, 3PAr","Player Advanced, FTr","Player Advanced, ORB%","Player Advanced, DRB%","Player Advanced, TRB%","Player Advanced, AST%","Player Advanced, STL%","Player Advanced, BLK%","Player Advanced, TOV%","Player Advanced, USG%","Player Advanced, ","Player Advanced, ","Player Advanced, OWS","Player Advanced, DWS","Player Advanced, WS","Player Advanced, WS/48","Player Advanced, ","Player Advanced, ","Player Advanced, OBPM","Player Advanced, DBPM","Player Advanced, BPM","Player Advanced, VORP","Player Adjusted Shooting, Player","Player Adjusted Shooting, Pos","Player Adjusted Shooting, Age","Player Adjusted Shooting, Team","Player Adjusted Shooting, G","Player Adjusted Shooting, MP","Player Adjusted Shooting, ","Player Adjusted Shooting, ","Player Adjusted Shooting, ","Player Adjusted Shooting, Player Shooting %, FG","Player Adjusted Shooting, Player Shooting %, 2P","Player Adjusted Shooting, Player Shooting %, 3P","Player Adjusted Shooting, Player Shooting %, eFG","Player Adjusted Shooting, Player Shooting %, FT","Player Adjusted Shooting, Player Shooting %, TS","Player Adjusted Shooting, Player Shooting %, FTr","Player Adjusted Shooting, Player Shooting %, 3PAr","Player Adjusted Shooting, ","Player Adjusted Shooting, ","Player Adjusted Shooting, ","Player Adjusted Shooting, League-Adjusted, FG+","Player Adjusted Shooting, League-Adjusted, 2P+","Player Adjusted Shooting, League-Adjusted, 3P+","Player Adjusted Shooting, League-Adjusted, eFG+","Player Adjusted Shooting, League-Adjusted, FT+","Player Adjusted Shooting, League-Adjusted, TS+","Player Adjusted Shooting, League-Adjusted, FTr+","Player Adjusted Shooting, League-Adjusted, 3PAr+","Player Adjusted Shooting, ","Player Adjusted Shooting, ","Player Adjusted Shooting, ","Player Adjusted Shooting, FG Add","Player Adjusted Shooting, TS Add","MVP, Player","MVP, Age","MVP, Tm","MVP, Voting, First","MVP, Voting, Pts Won","MVP, Voting, Pts Max","MVP, Voting, Share","MVP, G","MVP, Per Game, MP","MVP, Per Game, PTS","MVP, Per Game, TRB","MVP, Per Game, AST","MVP, Per Game, STL","MVP, Per Game, BLK","MVP, Shooting, FG%","MVP, Shooting, 3P%","MVP, Shooting, FT%","MVP, Advanced, WS","MVP, Advanced, WS/48"
jordami01,Michael Jordan,29,CHI,SG,78,78,39.3,12.7,25.7,.495,1.0,2.9,.352,11.7,22.7,.514,.515,6.1,7.3,.837,1.7,5.0,6.7,5.5,2.8,0.8,2.7,2.4,32.6,"MVP-3,DPOY-2,AS,NBA1",Michael Jordan,29,CHI,SG,78,78,3067,992,2003,.495,81,230,.352,911,1773,.514,.515,476,569,.837,135,387,522,428,221,61,207,188,2541,4,"MVP-3,DPOY-2,AS,NBA1",Michael Jordan,29,CHI,SG,78,78,3067,16.8,33.9,.495,1.4,3.9,.352,15.4,30.0,.514,.515,8.1,9.6,.837,2.3,6.5,8.8,7.2,3.7,1.0,3.5,3.2,43.0,119,102,"MVP-3,DPOY-2,AS,NBA1",Michael Jordan*,SG,29,PHI,78,3067,29.7,.564,.115,.284,4.9,15.1,9.8,25.2,3.7,1.3,8.4,34.7,,,12.0,5.2,17.2,.270,,,8.7,2.6,11.2,10.2,Michael Jordan,SG,29,SEA,78,3067,,,,.495,.514,.352,.515,.837,.564,.284,.115,,,,105,105,105,105,111,105,88,110,,,,99.0,124.1,Michael Jordan,29,CHI,13,565,980,0.577,78,39.3,32.6,6.7,5.5,2.8,0.8,.495,.352,.837,17.2,.270
wilkido01,Dominique Wilkins,33,ATL,SF,71,70,37.3,10.4,22.3,.468,1.7,4.5,.380,8.7,17.9,.490,.506,7.3,8.8,.828,2.6,4.2,6.8,3.2,1.0,0.4,2.6,1.6,29.9,"MVP-5,AS,NBA2",Dominique Wilkins,33,ATL,SF,71,70,2647,741,1584,.468,120,316,.380,621,1268,.490,.506,519,627,.828,187,295,482,227,70,27,184,116,2121,0,"MVP-5,AS,NBA2",Dominique Wilkins,33,ATL,SF,71,70,2647,13.8,29.4,.468,2.2,5.9,.380,11.5,23.6,.490,.506,9.6,11.7,.828,3.5,5.5,9.0,4.2,1.3,0.5,3.4,2.2,39.4,119,112,"MVP-5,AS,NBA2",Dominique Wilkins*,SF,33,PHI,71,2647,24.3,.570,.199,.396,7.6,12.9,10.1,14.9,1.3,0.6,9.0,31.9,,,9.1,1.4,10.5,.191,,,7.1,-1.7,5.4,4.9,Dominique Wilkins,SF,33,POR,71,2647,,,,.468,.490,.380,.506,.828,.570,.396,.199,,,,99,100,113,103,110,106,123,191,,,,47.3,126.1,Dominique Wilkins,33,ATL,0,54,980,0.055,71,37.3,29.9,6.8,3.2,1.0,0.4,.468,.380,.828,10.5,.191
malonka01,Karl Malone,29,UTA,PF,82,82,37.8,9.7,17.6,.552,0.0,0.2,.200,9.7,17.4,.557,.554,7.5,10.2,.740,2.8,8.4,11.2,3.8,1.5,1.0,2.9,3.2,27.0,"MVP-8,AS,NBA1",Karl Malone,29,UTA,PF,82,82,3099,797,1443,.552,4,20,.200,793,1423,.557,.554,619,836,.740,227,692,919,308,124,85,240,261,2217,0,"MVP-8,AS,NBA1",Karl Malone,29,UTA,PF,82,82,3099,12.8,23.2,.552,0.1,0.3,.200,12.7,22.8,.557,.554,9.9,13.4,.740,3.6,11.1,14.7,4.9,2.0,1.4,3.9,4.2,35.6,120,103,"MVP-8,AS,NBA1",Karl Malone*,PF,29,MIL,82,3099,26.2,.612,.014,.579,8.6,24.6,16.9,16.9,2.0,1.8,11.7,28.4,,,10.4,5.0,15.4,.238,,,6.0,1.4,7.3,7.3,Karl Malone,PF,29,GSW,82,3099,,,,.552,.557,.200,.554,.740,.612,.579,.014,,,,117,114,59,113,98,114,180,13,,,,181.7,274.7,Karl Malone,29,UTA,0,10,980,0.010,82,37.8,27.0,11.2,3.8,1.5,1.0,.552,.200,.740,15.4,.238
olajuha01,Hakeem Olajuwon,30,HOU,C,82,82,39.5,10.3,19.5,.529,0.0,0.1,.000,10.3,19.5,.532,.529,5.4,7.0,.779,3.5,9.6,13.0,3.5,1.8,4.2,3.2,3.7,26.1,"MVP-2,DPOY-1,AS,NBA1",Hakeem Olajuwon,30,HOU,C,82,82,3242,848,1603,.529,0,8,.000,848,1595,.532,.529,444,570,.779,283,785,1068,291,150,342,262,305,2140,0,"MVP-2,DPOY-1,AS,NBA1",Hakeem Olajuwon,30,HOU,C,82,82,3242,13.3,25.1,.529,0.0,0.1,.000,13.3,25.0,.532,.529,7.0,8.9,.779,4.4,12.3,16.7,4.6,2.4,5.4,4.1,4.8,33.6,114,96,"MVP-2,DPOY-1,AS,NBA1",Hakeem Olajuwon*,C,30,SAS,82,3242,27.3,.577,.005,.356,10.5,25.9,18.7,15.8,2.4,6.5,12.4,28.8,,,7.9,8.0,15.8,.234,,,3.9,3.6,7.5,7.8,Hakeem Olajuwon,C,30,SAS,82,3242,,,,.529,.532,.000,.529,.779,.577,.356,.005,,,,112,109,,108,103,108,110,5,,,,122.6,151.6,Hakeem Olajuwon,30,HOU,22,647,980,0.660,82,39.5,26.1,13.0,3.5,1.8,4.2,.529,.000,.779,15.8,.234
mullich01,Chris Mullin,29,GSW,SF,46,46,41.3,10.3,20.2,.510,1.3,2.9,.451,9.0,17.3,.519,.542,4.0,4.9,.810,0.9,4.1,5.0,3.6,1.5,0.9,3.0,1.7,25.9,AS,Chris Mullin,29,GSW,SF,46,46,1902,474,930,.510,60,133,.451,414,797,.519,.542,183,226,.810,42,190,232,166,68,41,139,76,1191,0,AS,Chris Mullin,29,GSW,SF,46,46,1902,12.0,23.6,.510,1.5,3.4,.451,10.5,20.2,.519,.542,4.6,5.7,.810,1.1,4.8,5.9,4.2,1.7,1.0,3.5,1.9,30.2,113,111,AS,Chris Mullin*,SF,29,MIL,46,1902,19.0,.578,.143,.243,2.5,11.2,6.8,14.0,1.7,1.3,11.9,25.1,,,3.6,1.3,4.9,.122,,,3.7,-0.4,3.3,2.5,Chris Mullin,SF,29,PHO,46,1902,,,,.510,.519,.451,.542,.810,.578,.243,.143,,,,108,106,134,110,107,108,75,137,,,,95.2,86.8,,,,,,,,,,,,,,,,,,,
barklch01,Charles Barkley,29,PHO,PF,76,76,37.6,9.4,18.1,.520,0.9,2.9,.305,8.5,15.2,.561,.545,5.9,7.7,.765,3.1,9.1,12.2,5.1,1.6,1.0,3.1,2.6,25.6,"MVP-1,AS,NBA1",Charles Barkley,29,PHO,PF,76,76,2859,716,1376,.520,67,220,.305,649,1156,.561,.545,445,582,.765,237,691,928,385,119,74,233,196,1944,6,"MVP-1,AS,NBA1",Charles Barkley,29,PHO,PF,76,76,2859,12.0,23.1,.520,1.1,3.7,.305,10.9,19.4,.561,.545,7.5,9.8,.765,4.0,11.6,15.6,6.5,2.0,1.2,3.9,3.3,32.7,120,103,"MVP-1,AS,NBA1",Charles Barkley*,PF,29,SEA,76,2859,25.9,.596,.160,.423,9.5,26.3,18.1,21.2,2.0,1.6,12.5,26.9,,,9.6,4.8,14.4,.242,,,6.3,1.4,7.8,7.1,Charles Barkley,PF,29,CLE,76,2859,,,,.520,.561,.305,.545,.765,.596,.423,.160,,,,110,115,91,111,101,111,131,153,,,,148.4,193.4,Charles Barkley,29,PHO,59,835,980,0.852,76,37.6,25.6,12.2,5.1,1.6,1.0,.520,.305,.765,14.4,.242
ewingpa01,Patrick Ewing,30,NYK,C,81,81,37.1,9.6,19.1,.503,0.0,0.1,.143,9.6,19.0,.504,.503,4.9,6.9,.719,2.4,9.7,12.1,1.9,0.9,2.0,3.3,3.5,24.2,"MVP-4,DPOY-5,AS,NBA2",Patrick Ewing,30,NYK,C,81,81,3003,779,1550,.503,1,7,.143,778,1543,.504,.503,400,556,.719,191,789,980,151,74,161,265,286,1959,0,"MVP-4,DPOY-5,AS,NBA2",Patrick Ewing,30,NYK,C,81,81,3003,13.2,26.2,.503,0.0,0.1,.143,13.2,26.1,.504,.503,6.8,9.4,.719,3.2,13.3,16.6,2.6,1.3,2.7,4.5,4.8,33.1,105,94,"MVP-4,DPOY-5,AS,NBA2",Patrick Ewing*,C,30,ATL,81,3003,20.8,.546,.005,.359,7.3,28.4,18.2,9.2,1.3,3.6,12.9,29.7,,,2.6,8.1,10.6,.170,,,1.4,2.0,3.4,4.0,Patrick Ewing,C,30,IND,81,3003,,,,.503,.504,.143,.503,.719,.546,.359,.005,,,,106,103,42,102,95,102,111,4,,,,37.6,34.1,Patrick Ewing,30,NYK,4,359,980,0.366,81,37.1,24.2,12.1,1.9,0.9,2.0,.503,.143,.719,10.6,.170
dumarjo01,Joe Dumars,29,DET,SG,77,77,40.2,8.8,18.9,.466,1.5,3.9,.375,7.3,15.0,.489,.504,4.5,5.2,.864,0.8,1.1,1.9,4.0,1.0,0.1,1.8,1.8,23.5,"MVP-10,AS,NBA2",Joe Dumars,29,DET,SG,77,77,3094,677,1454,.466,112,299,.375,565,1155,.489,.504,343,397,.864,63,85,148,308,78,7,138,141,1809,0,"MVP-10,AS,NBA2",Joe Dumars,29,DET,SG,77,77,3094,11.3,24.2,.466,1.9,5.0,.375,9.4,19.2,.489,.504,5.7,6.6,.864,1.0,1.4,2.5,5.1,1.3,0.1,2.3,2.3,30.1,118,113,"MVP-10,AS,NBA2",Joe Dumars*,SG,29,PHO,77,3094,17.6,.555,.206,.273,2.2,3.2,2.6,16.4,1.3,0.1,7.8,24.5,,,7.8,1.3,9.1,.141,,,2.9,-0.7,2.1,3.2,Joe Dumars,SG,29,UTA,77,3094,,,,.466,.489,.375,.504,.864,.555,.273,.206,,,,98,100,111,103,115,104,85,197,,,,38.9,62.1,Joe Dumars,29,DET,0,1,980,0.001,77,40.2,23.5,1.9,4.0,1.0,0.1,.466,.375,.864,9.1,.141
onealsh01,Shaquille O'Neal,20,ORL,C,81,81,37.9,9.0,16.1,.562,0.0,0.0,.000,9.0,16.1,.563,.562,5.3,8.9,.592,4.2,9.6,13.9,1.9,0.7,3.5,3.8,4.0,23.4,"MVP-7,ROY-1,AS",Shaquille O'Neal,20,ORL,C,81,81,3071,733,1304,.562,0,2,.000,733,1302,.563,.562,427,721,.592,342,780,1122,152,60,286,307,321,1893,0,"MVP-7,ROY-1,AS",Shaquille O'Neal,20,ORL,C,81,81,3071,11.9,21.2,.562,0.0,0.0,.000,11.9,21.1,.563,.562,6.9,11.7,.592,5.6,12.7,18.2,2.5,1.0,4.6,5.0,5.2,30.7,108,100,"MVP-7,ROY-1,AS",Shaquille O'Neal*,C,20,MIL,81,3071,22.9,.584,.002,.553,13.4,27.1,20.6,8.5,1.0,5.7,15.9,27.0,,,4.5,6.0,10.4,.163,,,2.0,1.5,3.5,4.3,Shaquille O'Neal,C,20,WSB,81,3071,,,,.562,.563,.000,.562,.592,.584,.553,.002,,,,119,115,,115,79,109,171,1,,,,186.1,154.1,Shaquille O'Neal,20,ORL,0,30,980,0.031,81,37.9,23.4,13.9,1.9,0.7,3.5,.562,.000,.592,10.4,.163
robinda01,David Robinson,27,SAS,C,82,82,39.2,8.2,16.4,.501,0.0,0.2,.176,8.2,16.2,.506,.503,6.8,9.3,.732,2.8,8.9,11.7,3.7,1.5,3.2,2.9,2.9,23.4,"MVP-6,DPOY-2,AS,NBA3",David Robinson,27,SAS,C,82,82,3211,676,1348,.501,3,17,.176,673,1331,.506,.503,561,766,.732,229,727,956,301,127,264,241,239,1916,1,"MVP-6,DPOY-2,AS,NBA3",David Robinson,27,SAS,C,82,82,3211,10.6,21.1,.501,0.0,0.3,.176,10.5,20.9,.506,.503,8.8,12.0,.732,3.6,11.4,15.0,4.7,2.0,4.1,3.8,3.7,30.0,113,100,"MVP-6,DPOY-2,AS,NBA3",David Robinson*,C,27,WSB,82,3211,24.2,.569,.013,.568,8.6,24.8,17.1,15.0,2.0,5.1,12.5,26.4,,,6.7,6.4,13.2,.197,,,3.6,2.7,6.4,6.8,David Robinson,C,27,DET,82,3211,,,,.501,.506,.176,.503,.732,.569,.568,.013,,,,106,103,52,102,97,106,176,12,,,,31.9,108.6,David Robinson,27,SAS,0,33,980,0.034,82,39.2,23.4,11.7,3.7,1.5,3.2,.501,.176,.732,13.2,.197
