playerId,"Player Per Game, Player","Player Per Game, Age","Player Per Game, Team","Player Per Game, Pos","Player Per Game, G","Player Per Game, GS","Player Per Game, MP","Player Per Game, FG","Player Per Game, FGA","Player Per Game, FG%","Player Per Game, 3P","Player Per Game, 3PA","Player Per Game, 3P%","Player Per Game, 2P","Player Per Game, 2PA","Player Per Game, 2P%","Player Per Game, eFG%","Player Per Game, FT","Player Per Game, FTA","Player Per Game, FT%","Player Per Game, ORB","Player Per Game, DRB","Player Per Game, TRB","Player Per Game, AST","Player Per Game, STL","Player Per Game, BLK","Player Per Game, TOV","Player Per Game, PF","Player Per Game, PTS","Player Per Game, Awards","Player Totals, Player","Player Totals, Age","Player Totals, Team","Player Totals, Pos","Player Totals, G","Player Totals, GS","Player Totals, MP","Player Totals, FG","Player Totals, FGA","Player Totals, FG%","Player Totals, 3P","Player Totals, 3PA","Player Totals, 3P%","Player Totals, 2P","Player Totals, 2PA","Player Totals, 2P%","Player Totals, eFG%","Player Totals, FT","Player Totals, FTA","Player Totals, FT%","Player Totals, ORB","Player Totals, DRB","Player Totals, TRB","Player Totals, AST","Player Totals, STL","Player Totals, BLK","Player Totals, TOV","Player Totals, PF","Player Totals, PTS","Player Totals, Trp-Dbl","Player Totals, Awards","Player Per 100 Poss, Player","Player Per 100 Poss, Age","Player Per 100 Poss, Team","Player Per 100 Poss, Pos","Player Per 100 Poss, G","Player Per 100 Poss, GS","Player Per 100 Poss, MP","Player Per 100 Poss, FG","Player Per 100 Poss, FGA","Player Per 100 Poss, FG%","Player Per 100 Poss, 3P","Player Per 100 Poss, 3PA","Player Per 100 Poss, 3P%","Player Per 100 Poss, 2P","Player Per 100 Poss, 2PA","Player Per 100 Poss, 2P%","Player Per 100 Poss, eFG%","Player Per 100 Poss, FT","Player Per 100 Poss, FTA","Player Per 100 Poss, FT%","Player Per 100 Poss, ORB","Player Per 100 Poss, DRB","Player Per 100 Poss, TRB","Player Per 100 Poss, AST","Player Per 100 Poss, STL","Player Per 100 Poss, BLK","Player Per 100 Poss, TOV","Player Per 100 Poss, PF","Player Per 100 Poss, PTS","Player Per 100 Poss, ORtg","Player Per 100 Poss, DRtg","Player Per 100 Poss, Awards","Player Advanced, Player","Player Advanced, Pos","Player Advanced, Age","Player Advanced, Team","Player Advanced, G","Player Advanced, MP","Player Advanced, PER","Player Advanced, TS%","Player Advanced, 3PAr","Player Advanced, FTr","Player Advanced, ORB%","Player Advanced, DRB%","Player Advanced, TRB%","Player Advanced, AST%","Player Advanced, STL%","Player Advanced, BLK%","Player Advanced, TOV%","Player Advanced, USG%","Player Advanced, ","Player Advanced, ","Player Advanced, OWS","Player Advanced, DWS","Player Advanced, WS","Player Advanced, WS/48","Player Advanced, ","Player Advanced, ","Player Advanced, OBPM","Player Advanced, DBPM","Player Advanced, BPM","Player Advanced, VORP","Player Adjusted Shooting, Player","Player Adjusted Shooting, Pos","Player Adjusted Shooting, Age","Player Adjusted Shooting, Team","Player Adjusted Shooting, G","Player Adjusted Shooting, MP","Player Adjusted Shooting, ","Player Adjusted Shooting, ","Player Adjusted Shooting, ","Player Adjusted Shooting, Player Shooting %, FG","Player Adjusted Shooting, Player Shooting %, 2P","Player Adjusted Shooting, Player Shooting %, 3P","Player Adjusted Shooting, Player Shooting %, eFG","Player Adjusted Shooting, Player Shooting %, FT","Player Adjusted Shooting, Player Shooting %, TS","Player Adjusted Shooting, Player Shooting %, FTr","Player Adjusted Shooting, Player Shooting %, 3PAr","Player Adjusted Shooting, ","Player Adjusted Shooting, ","Player Adjusted Shooting, ","Player Adjusted Shooting, League-Adjusted, FG+","Player Adjusted Shooting, League-Adjusted, 2P+","Player Adjusted Shooting, League-Adjusted, 3P+","Player Adjusted Shooting, League-Adjusted, eFG+","Player Adjusted Shooting, League-Adjusted, FT+","Player Adjusted Shooting, League-Adjusted, TS+","Player Adjusted Shooting, League-Adjusted, FTr+","Player Adjusted Shooting, League-Adjusted, 3PAr+","Player Adjusted Shooting, ","Player Adjusted Shooting, ","Player Adjusted Shooting, ","Player Adjusted Shooting, FG Add","Player Adjusted Shooting, TS Add","MVP, Player","MVP, Age","MVP, Tm","MVP, Voting, First","MVP, Voting, Pts Won","MVP, Voting, Pts Max","MVP, Voting, Share","MVP, G","MVP, Per Game, MP","MVP, Per Game, PTS","MVP, Per Game, TRB","MVP, Per Game, AST","MVP, Per Game, STL","MVP, Per Game, BLK","MVP, Shooting, FG%","MVP, Shooting, 3P%","MVP, Shooting, FT%","MVP, Advanced, WS","MVP, Advanced, WS/48"
robinda01,David Robinson,28,SAS,C,80,80,40.5,10.5,20.7,.507,0.1,0.4,.345,10.4,20.4,.510,.510,8.7,11.6,.749,3.0,7.7,10.7,4.8,1.7,3.3,3.2,2.9,29.8,"MVP-2,DPOY-2,AS,NBA2",David Robinson,28,SAS,C,80,80,3241,840,1658,.507,10,29,.345,830,1629,.510,.510,693,925,.749,241,614,855,381,139,265,253,228,2383,5,"MVP-2,DPOY-2,AS,NBA2",David Robinson,28,SAS,C,80,80,3241,13.8,27.2,.507,0.2,0.5,.345,13.6,26.8,.510,.510,11.4,15.2,.749,4.0,10.1,14.1,6.3,2.3,4.4,4.2,3.7,39.2,119,98,"MVP-2,DPOY-2,AS,NBA2",David Robinson*,C,28,POR,80,3241,30.7,.577,.017,.558,8.8,20.3,14.8,21.6,2.3,5.4,10.9,32.0,,,13.3,6.7,20.0,.296,,,8.1,3.8,11.9,11.4,David Robinson,C,28,CHH,80,3241,,,,.507,.510,.345,.510,.749,.577,.558,.017,,,,109,105,103,105,102,109,177,15,,,,81.0,203.2,David Robinson,28,SAS,24,730,1010,0.723,80,40.5,29.8,10.7,4.8,1.7,3.3,.507,.345,.749,20.0,.296
onealsh01,Shaquille O'Neal,21,ORL,C,81,81,39.8,11.8,19.6,.599,0.0,0.0,.000,11.8,19.6,.600,.599,5.8,10.5,.554,4.7,8.5,13.2,2.4,0.9,2.9,2.7,3.5,29.3,"MVP-4,AS,NBA3",Shaquille O'Neal,21,ORL,C,81,81,3224,953,1591,.599,0,2,.000,953,1589,.600,.599,471,850,.554,384,688,1072,195,76,231,222,281,2377,1,"MVP-4,AS,NBA3",Shaquille O'Neal,21,ORL,C,81,81,3224,14.9,24.9,.599,0.0,0.0,.000,14.9,24.9,.600,.599,7.4,13.3,.554,6.0,10.8,16.8,3.1,1.2,3.6,3.5,4.4,37.2,120,102,"MVP-4,AS,NBA3",Shaquille O'Neal*,C,21,DET,81,3224,28.5,.605,.001,.534,13.5,23.7,18.7,11.0,1.2,4.5,10.2,29.0,,,12.1,4.8,16.9,.252,,,6.2,0.6,6.8,7.2,Shaquille O'Neal,C,21,WSB,81,3224,,,,.599,.600,.000,.599,.554,.605,.534,.001,,,,129,124,,123,75,115,169,1,,,,362.0,302.8,Shaquille O'Neal,21,ORL,3,289,1010,0.286,81,39.8,29.3,13.2,2.4,0.9,2.9,.599,.000,.554,16.9,.252
olajuha01,Hakeem Olajuwon,31,HOU,C,80,80,41.0,11.2,21.2,.528,0.1,0.2,.421,11.1,20.9,.529,.530,4.9,6.8,.716,2.9,9.1,11.9,3.6,1.6,3.7,3.4,3.6,27.3,"MVP-1,DPOY-1,AS,NBA1",Hakeem Olajuwon,31,HOU,C,80,80,3277,894,1694,.528,8,19,.421,886,1675,.529,.530,388,542,.716,229,726,955,287,128,297,271,289,2184,1,"MVP-1,DPOY-1,AS,NBA1",Hakeem Olajuwon,31,HOU,C,80,80,3277,13.8,26.1,.528,0.1,0.3,.421,13.7,25.8,.529,.530,6.0,8.4,.716,3.5,11.2,14.7,4.4,2.0,4.6,4.2,4.5,33.7,109,95,"MVP-1,DPOY-1,AS,NBA1",Hakeem Olajuwon*,C,31,BOS,80,3277,25.3,.565,.011,.320,8.2,23.3,16.2,16.4,2.0,5.7,12.3,29.8,,,6.4,7.9,14.3,.210,,,3.5,3.3,6.8,7.3,Hakeem Olajuwon,C,31,DET,80,3277,,,,.528,.529,.421,.530,.716,.565,.320,.011,,,,113,109,126,109,97,107,101,10,,,,152.0,144.1,Hakeem Olajuwon,31,HOU,66,889,1010,0.880,80,41.0,27.3,11.9,3.6,1.6,3.7,.528,.421,.716,14.3,.210
wilkido01,Dominique Wilkins,34,LAC,SF,74,74,35.6,9.4,21.5,.440,1.1,4.0,.288,8.3,17.5,.474,.466,6.0,7.1,.847,2.5,4.0,6.5,2.3,1.2,0.4,2.3,1.7,26.0,"MVP-11,AS,NBA3",Dominique Wilkins,34,LAC,SF,74,74,2635,698,1588,.440,85,295,.288,613,1293,.474,.466,442,522,.847,182,299,481,169,92,30,172,126,1923,0,"MVP-11,AS,NBA3",Dominique Wilkins,34,LAC,SF,74,74,2635,13.2,30.1,.440,1.6,5.6,.288,11.6,24.5,.474,.466,8.4,9.9,.847,3.4,5.7,9.1,3.2,1.7,0.6,3.3,2.4,36.4,110,106,"MVP-11,AS,NBA3",Dominique Wilkins*,SF,34,CLE,74,2635,21.4,.529,.186,.329,7.5,12.3,9.9,11.3,1.7,0.7,8.6,32.0,,,5.6,2.8,8.4,.153,,,4.2,-1.6,2.6,3.0,Dominique Wilkins,SF,34,POR,74,2635,,,,.440,.474,.288,.466,.847,.529,.329,.186,,,,94,98,86,96,115,100,104,159,,,,-60.1,4.3,Dominique Wilkins,34,TOT,0,1,1010,0.001,74,35.6,26.0,6.5,2.3,1.2,0.4,.440,.288,.847,8.4,.153
malonka01,Karl Malone,30,UTA,PF,82,82,40.6,9.4,18.9,.497,0.1,0.4,.250,9.3,18.5,.503,.500,6.2,9.0,.694,2.9,8.6,11.5,4.0,1.5,1.5,2.9,3.3,25.2,"MVP-7,AS,NBA1",Karl Malone,30,UTA,PF,82,82,3329,772,1552,.497,8,32,.250,764,1520,.503,.500,511,736,.694,235,705,940,328,125,126,234,268,2063,0,"MVP-7,AS,NBA1",Karl Malone,30,UTA,PF,82,82,3329,12.0,24.0,.497,0.1,0.5,.250,11.8,23.5,.503,.500,7.9,11.4,.694,3.6,10.9,14.6,5.1,1.9,2.0,3.6,4.1,31.9,111,100,"MVP-7,AS,NBA1",Karl Malone*,PF,30,PHI,82,3329,22.9,.550,.021,.474,8.3,24.1,16.3,17.1,1.9,2.6,11.1,28.0,,,7.4,6.1,13.4,.193,,,4.1,1.5,5.6,6.4,Karl Malone,PF,30,DEN,82,3329,,,,.497,.503,.250,.500,.694,.550,.474,.021,,,,107,104,75,103,95,104,150,18,,,,45.8,82.9,Karl Malone,30,UTA,0,17,1010,0.017,82,40.6,25.2,11.5,4.0,1.5,1.5,.497,.250,.694,13.4,.193
ewingpa01,Patrick Ewing,31,NYK,C,79,79,37.6,9.4,19.0,.496,0.1,0.2,.286,9.4,18.8,.498,.497,5.6,7.4,.765,2.8,8.4,11.2,2.3,1.1,2.7,3.3,3.5,24.5,"MVP-5,AS",Patrick Ewing,31,NYK,C,79,79,2972,745,1503,.496,4,14,.286,741,1489,.498,.497,445,582,.765,219,666,885,179,90,217,260,275,1939,0,"MVP-5,AS",Patrick Ewing,31,NYK,C,79,79,2972,13.0,26.1,.496,0.1,0.2,.286,12.9,25.9,.498,.497,7.7,10.1,.765,3.8,11.6,15.4,3.1,1.6,3.8,4.5,4.8,33.7,108,93,"MVP-5,AS",Patrick Ewing*,C,31,DEN,79,2972,22.9,.551,.009,.387,8.5,24.9,16.9,11.3,1.6,5.1,12.9,29.8,,,5.1,8.0,13.1,.211,,,2.5,2.7,5.2,5.5,Patrick Ewing,C,31,CLE,79,2972,,,,.496,.498,.286,.497,.765,.551,.387,.009,,,,106,103,86,102,104,104,123,8,,,,35.4,82.1,Patrick Ewing,31,NYK,1,255,1010,0.252,79,37.6,24.5,11.2,2.3,1.1,2.7,.496,.286,.765,13.1,.211
richmmi01,Mitch Richmond,28,SAC,SG,78,78,37.1,8.1,18.3,.445,1.6,4.0,.407,6.5,14.3,.455,.489,5.5,6.6,.834,0.9,2.8,3.7,4.0,1.3,0.2,2.8,2.7,23.4,"AS,NBA2",Mitch Richmond,28,SAC,SG,78,78,2897,635,1428,.445,127,312,.407,508,1116,.455,.489,426,511,.834,70,216,286,313,103,17,216,211,1823,1,"AS,NBA2",Mitch Richmond,28,SAC,SG,78,78,2897,10.8,24.3,.445,2.2,5.3,.407,8.6,19.0,.455,.489,7.2,8.7,.834,1.2,3.7,4.9,5.3,1.8,0.3,3.7,3.6,31.0,109,111,"AS,NBA2",Mitch Richmond*,SG,28,MIN,78,2897,17.7,.551,.218,.358,2.6,8.3,5.4,18.5,1.8,0.4,11.6,27.2,,,5.2,1.2,6.4,.106,,,2.7,-1.1,1.6,2.7,Mitch Richmond,SG,28,NYK,78,2897,,,,.445,.455,.407,.489,.834,.551,.358,.218,,,,95,94,122,101,114,104,113,186,,,,11.2,78.3,,,,,,,,,,,,,,,,,,,
pippesc01,Scottie Pippen,28,CHI,SF,72,72,38.3,8.7,17.8,.491,0.9,2.7,.320,7.8,15.0,.522,.515,3.8,5.7,.660,2.4,6.3,8.7,5.6,2.9,0.8,3.2,3.2,22.0,"MVP-3,DPOY-4,AS,NBA1",Scottie Pippen,28,CHI,SF,72,72,2759,627,1278,.491,63,197,.320,564,1081,.522,.515,270,409,.660,173,456,629,403,211,58,232,227,1587,2,"MVP-3,DPOY-4,AS,NBA1",Scottie Pippen,28,CHI,SF,72,72,2759,11.9,24.2,.491,1.2,3.7,.320,10.7,20.5,.522,.515,5.1,7.7,.660,3.3,8.6,11.9,7.6,4.0,1.1,4.4,4.3,30.0,109,97,"MVP-3,DPOY-4,AS,NBA1",Scottie Pippen*,SF,28,SAC,72,2759,23.2,.544,.154,.320,7.3,19.4,13.3,24.6,4.0,1.4,13.7,27.1,,,5.2,6.0,11.2,.194,,,4.5,3.2,7.7,6.8,Scottie Pippen,SF,28,WSB,72,2759,,,,.491,.522,.320,.515,.660,.544,.320,.154,,,,105,108,96,106,90,103,101,132,,,,76.7,48.0,Scottie Pippen,28,CHI,7,390,1010,0.386,72,38.3,22.0,8.7,5.6,2.9,0.8,.491,.320,.660,11.2,.194
barklch01,Charles Barkley,30,PHO,PF,65,65,35.4,8.0,16.1,.495,0.7,2.7,.270,7.2,13.4,.541,.518,4.9,7.0,.704,3.0,8.1,11.2,4.6,1.6,0.6,3.2,2.5,21.6,"MVP-10,AS,NBA2",Charles Barkley,30,PHO,PF,65,65,2298,518,1046,.495,48,178,.270,470,868,.541,.518,318,452,.704,198,529,727,296,101,37,206,160,1402,1,"MVP-10,AS,NBA2",Charles Barkley,30,PHO,PF,65,65,2298,11.2,22.6,.495,1.0,3.8,.270,10.1,18.7,.541,.518,6.9,9.8,.704,4.3,11.4,15.7,6.4,2.2,0.8,4.4,3.5,30.3,113,103,"MVP-10,AS,NBA2",Charles Barkley*,PF,30,PHI,65,2298,22.8,.563,.170,.432,9.8,25.6,17.8,20.0,2.2,1.0,14.2,26.5,,,5.6,3.3,8.8,.185,,,4.5,0.7,5.2,4.2,Charles Barkley,PF,30,CLE,65,2298,,,,.495,.541,.270,.518,.704,.563,.432,.170,,,,106,112,81,107,96,107,137,145,,,,68.9,87.9,Charles Barkley,30,PHO,0,5,1010,0.005,65,35.4,21.6,11.2,4.6,1.6,0.6,.495,.270,.704,8.8,.185
mournal01,Alonzo Mourning,23,CHH,C,60,59,33.6,7.1,14.1,.505,0.0,0.0,.000,7.1,14.1,.507,.505,7.2,9.5,.762,3.0,7.2,10.2,1.4,0.5,3.1,3.3,3.5,21.5,AS,Alonzo Mourning,23,CHH,C,60,59,2018,427,845,.505,0,2,.000,427,843,.507,.505,433,568,.762,177,433,610,86,27,188,199,207,1287,0,AS,Alonzo Mourning,23,CHH,C,60,59,2018,10.4,20.6,.505,0.0,0.0,.000,10.4,20.6,.507,.505,10.6,13.9,.762,4.3,10.6,14.9,2.1,0.7,4.6,4.9,5.0,31.4,109,105,AS,Alonzo Mourning*,C,23,GSW,60,2018,21.7,.588,.002,.672,10.0,23.0,16.7,6.6,0.7,5.7,15.4,27.3,,,3.8,2.5,6.3,.151,,,1.2,0.2,1.4,1.7,Alonzo Mourning,C,23,WSB,60,2018,,,,.505,.507,.000,.505,.762,.588,.672,.002,,,,109,105,,104,104,111,213,2,,,,34.0,131.2,,,,,,,,,,,,,,,,,,,
