playerId,"Player Per Game, Player","Player Per Game, Age","Player Per Game, Team","Player Per Game, Pos","Player Per Game, G","Player Per Game, GS","Player Per Game, MP","Player Per Game, FG","Player Per Game, FGA","Player Per Game, FG%","Player Per Game, 3P","Player Per Game, 3PA","Player Per Game, 3P%","Player Per Game, 2P","Player Per Game, 2PA","Player Per Game, 2P%","Player Per Game, eFG%","Player Per Game, FT","Player Per Game, FTA","Player Per Game, FT%","Player Per Game, ORB","Player Per Game, DRB","Player Per Game, TRB","Player Per Game, AST","Player Per Game, STL","Player Per Game, BLK","Player Per Game, TOV","Player Per Game, PF","Player Per Game, PTS","Player Per Game, Awards","Player Totals, Player","Player Totals, Age","Player Totals, Team","Player Totals, Pos","Player Totals, G","Player Totals, GS","Player Totals, MP","Player Totals, FG","Player Totals, FGA","Player Totals, FG%","Player Totals, 3P","Player Totals, 3PA","Player Totals, 3P%","Player Totals, 2P","Player Totals, 2PA","Player Totals, 2P%","Player Totals, eFG%","Player Totals, FT","Player Totals, FTA","Player Totals, FT%","Player Totals, ORB","Player Totals, DRB","Player Totals, TRB","Player Totals, AST","Player Totals, STL","Player Totals, BLK","Player Totals, TOV","Player Totals, PF","Player Totals, PTS","Player Totals, Trp-Dbl","Player Totals, Awards","Player Per 100 Poss, Player","Player Per 100 Poss, Age","Player Per 100 Poss, Team","Player Per 100 Poss, Pos","Player Per 100 Poss, G","Player Per 100 Poss, GS","Player Per 100 Poss, MP","Player Per 100 Poss, FG","Player Per 100 Poss, FGA","Player Per 100 Poss, FG%","Player Per 100 Poss, 3P","Player Per 100 Poss, 3PA","Player Per 100 Poss, 3P%","Player Per 100 Poss, 2P","Player Per 100 Poss, 2PA","Player Per 100 Poss, 2P%","Player Per 100 Poss, eFG%","Player Per 100 Poss, FT","Player Per 100 Poss, FTA","Player Per 100 Poss, FT%","Player Per 100 Poss, ORB","Player Per 100 Poss, DRB","Player Per 100 Poss, TRB","Player Per 100 Poss, AST","Player Per 100 Poss, STL","Player Per 100 Poss, BLK","Player Per 100 Poss, TOV","Player Per 100 Poss, PF","Player Per 100 Poss, PTS","Player Per 100 Poss, ORtg","Player Per 100 Poss, DRtg","Player Per 100 Poss, Awards","Player Advanced, Player","Player Advanced, Pos","Player Advanced, Age","Player Advanced, Team","Player Advanced, G","Player Advanced, MP","Player Advanced, PER","Player Advanced, TS%","Player Advanced, 3PAr","Player Advanced, FTr","Player Advanced, ORB%","Player Advanced, DRB%","Player Advanced, TRB%","Player Advanced, AST%","Player Advanced, STL%","Player Advanced, BLK%","Player Advanced, TOV%","Player Advanced, USG%","Player Advanced, ","Player Advanced, ","Player Advanced, OWS","Player Advanced, DWS","Player Advanced, WS","Player Advanced, WS/48","Player Advanced, ","Player Advanced, ","Player Advanced, OBPM","Player Advanced, DBPM","Player Advanced, BPM","Player Advanced, VORP","Player Adjusted Shooting, Player","Player Adjusted Shooting, Pos","Player Adjusted Shooting, Age","Player Adjusted Shooting, Team","Player Adjusted Shooting, G","Player Adjusted Shooting, MP","Player Adjusted Shooting, ","Player Adjusted Shooting, ","Player Adjusted Shooting, ","Player Adjusted Shooting, Player Shooting %, FG","Player Adjusted Shooting, Player Shooting %, 2P","Player Adjusted Shooting, Player Shooting %, 3P","Player Adjusted Shooting, Player Shooting %, eFG","Player Adjusted Shooting, Player Shooting %, FT","Player Adjusted Shooting, Player Shooting %, TS","Player Adjusted Shooting, Player Shooting %, FTr","Player Adjusted Shooting, Player Shooting %, 3PAr","Player Adjusted Shooting, ","Player Adjusted Shooting, ","Player Adjusted Shooting, ","Player Adjusted Shooting, League-Adjusted, FG+","Player Adjusted Shooting, League-Adjusted, 2P+","Player Adjusted Shooting, League-Adjusted, 3P+","Player Adjusted Shooting, League-Adjusted, eFG+","Player Adjusted Shooting, League-Adjusted, FT+","Player Adjusted Shooting, League-Adjusted, TS+","Player Adjusted Shooting, League-Adjusted, FTr+","Player Adjusted Shooting, League-Adjusted, 3PAr+","Player Adjusted Shooting, ","Player Adjusted Shooting, ","Player Adjusted Shooting, ","Player Adjusted Shooting, FG Add","Player Adjusted Shooting, TS Add","MVP, Player","MVP, Age","MVP, Tm","MVP, Voting, First","MVP, Voting, Pts Won","MVP, Voting, Pts Max","MVP, Voting, Share","MVP, G","MVP, Per Game, MP","MVP, Per Game, PTS","MVP, Per Game, TRB","MVP, Per Game, AST","MVP, Per Game, STL","MVP, Per Game, BLK","MVP, Shooting, FG%","MVP, Shooting, 3P%","MVP, Shooting, FT%","MVP, Advanced, WS","MVP, Advanced, WS/48"
kingbe01,Bernard King,28,NYK,SF,55,55,37.5,12.6,23.7,.530,0.0,0.2,.100,12.5,23.5,.534,.531,7.7,10.0,.772,2.1,3.7,5.8,3.7,1.3,0.3,3.7,3.5,32.9,"MVP-7,AS,NBA1",Bernard King,28,NYK,SF,55,55,2063,691,1303,.530,1,10,.100,690,1293,.534,.531,426,552,.772,114,203,317,204,71,15,204,191,1809,1,"MVP-7,AS,NBA1",Bernard King,28,NYK,SF,55,55,2063,16.2,30.5,.530,0.0,0.2,.100,16.1,30.2,.534,.531,10.0,12.9,.772,2.7,4.7,7.4,4.8,1.7,0.4,4.8,4.5,42.3,113,111,"MVP-7,AS,NBA1",Bernard King*,SF,28,SEA,55,2063,25.2,.585,.008,.424,6.2,11.8,8.9,18.6,1.7,0.4,11.7,35.1,,,5.7,1.5,7.1,.166,,,6.1,-1.0,5.1,3.6,Bernard King,SF,28,SAS,55,2063,,,,.530,.534,.100,.531,.772,.585,.424,.008,,,,108,107,35,107,101,108,129,22,,,,90.2,129.6,Bernard King,28,NYK,0,70,780,0.090,55,37.5,32.9,5.8,3.7,1.3,0.3,.530,.100,.772,7.1,.166
birdla01,Larry Bird,28,BOS,SF,80,77,39.5,11.5,22.0,.522,0.7,1.6,.427,10.8,20.4,.529,.538,5.0,5.7,.882,2.1,8.5,10.5,6.6,1.6,1.2,3.1,2.6,28.7,"MVP-1,AS,NBA1",Larry Bird,28,BOS,SF,80,77,3161,918,1760,.522,56,131,.427,862,1629,.529,.538,403,457,.882,164,678,842,531,129,98,248,208,2295,8,"MVP-1,AS,NBA1",Larry Bird,28,BOS,SF,80,77,3161,13.7,26.3,.522,0.8,2.0,.427,12.9,24.3,.529,.538,6.0,6.8,.882,2.5,10.1,12.6,7.9,1.9,1.5,3.7,3.1,34.3,119,103,"MVP-1,AS,NBA1",Larry Bird*,SF,28,BOS,80,3161,26.5,.585,.074,.260,6.0,22.6,14.7,25.7,1.9,1.7,11.2,28.5,,,10.5,5.2,15.7,.238,,,6.8,2.0,8.8,8.7,Larry Bird,SF,28,BOS,80,3161,,,,.522,.529,.427,.537,.882,.585,.260,.074,,,,106,106,151,108,115,108,79,211,,,,145.8,164.5,Larry Bird,28,BOS,73,763,780,0.978,80,39.5,28.7,10.5,6.6,1.6,1.2,.522,.427,.882,15.7,.238
jordami01,Michael Jordan,21,CHI,SG,82,82,38.3,10.2,19.8,.515,0.1,0.6,.173,10.1,19.2,.526,.518,7.7,9.1,.845,2.0,4.5,6.5,5.9,2.4,0.8,3.5,3.5,28.2,"MVP-6,ROY-1,AS,NBA2",Michael Jordan,21,CHI,SG,82,82,3144,837,1625,.515,9,52,.173,828,1573,.526,.518,630,746,.845,167,367,534,481,196,69,291,285,2313,3,"MVP-6,ROY-1,AS,NBA2",Michael Jordan,21,CHI,SG,82,82,3144,12.9,25.0,.515,0.1,0.8,.173,12.7,24.2,.526,.518,9.7,11.5,.845,2.6,5.6,8.2,7.4,3.0,1.1,4.5,4.4,35.5,118,107,"MVP-6,ROY-1,AS,NBA2",Michael Jordan*,SG,21,UTA,82,3144,25.8,.592,.032,.459,6.3,13.2,9.8,25.3,3.0,1.3,13.0,29.8,,,10.3,3.7,14.0,.213,,,5.8,1.5,7.3,7.4,Michael Jordan,SG,21,IND,82,3144,,,,.515,.526,.173,.518,.845,.592,.459,.032,,,,105,106,61,104,111,109,139,91,,,,70.7,191.0,Michael Jordan,21,CHI,2,134,780,0.172,82,38.3,28.2,6.5,5.9,2.4,0.8,.515,.173,.845,14.0,.213
shortpu01,Purvis Short,27,GSW,SF,78,77,39.5,10.5,22.8,.460,0.6,1.9,.313,9.9,20.9,.474,.473,6.4,7.9,.817,2.0,3.1,5.1,3.0,1.5,0.3,3.1,3.3,28.0,MVP-20,Purvis Short,27,GSW,SF,78,77,3081,819,1780,.460,47,150,.313,772,1630,.474,.473,501,613,.817,157,241,398,234,116,27,241,255,2186,0,MVP-20,Purvis Short,27,GSW,SF,78,77,3081,12.4,26.9,.460,0.7,2.3,.313,11.7,24.6,.474,.473,7.6,9.3,.817,2.4,3.6,6.0,3.5,1.8,0.4,3.6,3.8,33.0,110,114,MVP-20,Purvis Short,SF,27,IND,78,3081,18.9,.533,.084,.344,5.3,9.6,7.2,12.3,1.8,0.5,10.5,29.1,,,5.4,0.8,6.2,.097,,,2.5,-1.9,0.6,2.0,Purvis Short,SF,27,DAL,78,3081,,,,.460,.474,.313,.473,.817,.533,.344,.084,,,,94,95,111,95,107,98,104,239,,,,-81.1,-40.8,Purvis Short,27,GSW,0,2,780,0.003,78,39.5,28.0,5.1,3.0,1.5,0.3,.460,.313,.817,6.2,.097
englial01,Alex English,31,DEN,SF,81,81,36.1,11.6,22.4,.518,0.0,0.1,.200,11.6,22.3,.519,.518,4.7,5.7,.829,2.5,3.1,5.7,4.2,1.2,0.6,3.1,3.2,27.9,"MVP-12,AS",Alex English,31,DEN,SF,81,81,2924,939,1812,.518,1,5,.200,938,1807,.519,.518,383,462,.829,203,255,458,344,101,46,251,259,2262,0,"MVP-12,AS",Alex English,31,DEN,SF,81,81,2924,14.3,27.6,.518,0.0,0.1,.200,14.3,27.6,.519,.518,5.8,7.0,.829,3.1,3.9,7.0,5.2,1.5,0.7,3.8,4.0,34.5,113,111,"MVP-12,AS",Alex English*,SF,31,PHI,81,2924,21.6,.561,.003,.255,7.0,9.9,8.3,17.9,1.5,0.9,11.1,29.3,,,6.8,2.1,8.9,.146,,,4.1,-1.4,2.7,3.5,Alex English,SF,31,MIL,81,2924,,,,.518,.519,.200,.518,.829,.561,.255,.003,,,,106,104,71,105,109,103,77,8,,,,81.2,72.6,Alex English,31,DEN,0,12,780,0.015,81,36.1,27.9,5.7,4.2,1.2,0.6,.518,.200,.829,8.9,.146
wilkido01,Dominique Wilkins,25,ATL,SF,81,81,37.3,10.5,23.3,.451,0.3,1.0,.309,10.2,22.3,.457,.458,6.0,7.4,.806,2.8,4.1,6.9,2.5,1.7,0.7,2.8,2.1,27.4,MVP-17,Dominique Wilkins,25,ATL,SF,81,81,3023,853,1891,.451,25,81,.309,828,1810,.457,.458,486,603,.806,226,331,557,200,135,54,225,170,2217,0,MVP-17,Dominique Wilkins,25,ATL,SF,81,81,3023,13.6,30.1,.451,0.4,1.3,.309,13.2,28.8,.457,.458,7.7,9.6,.806,3.6,5.3,8.9,3.2,2.1,0.9,3.6,2.7,35.3,107,107,MVP-17,Dominique Wilkins*,SF,25,NYK,81,3023,20.9,.514,.043,.319,8.3,11.8,10.1,11.3,2.1,1.0,9.4,32.5,,,4.1,3.5,7.6,.121,,,3.1,-0.9,2.2,3.2,Dominique Wilkins,SF,25,NJN,81,3023,,,,.451,.457,.309,.458,.806,.514,.319,.043,,,,92,92,109,92,106,95,97,122,,,,-145.2,-125.6,Dominique Wilkins,25,ATL,0,3,780,0.004,81,37.3,27.4,6.9,2.5,1.7,0.7,.451,.309,.806,7.6,.121
dantlad01,Adrian Dantley,29,UTA,SF,55,46,35.8,9.3,17.5,.531,0.0,0.0,,9.3,17.5,.531,.531,8.0,9.9,.804,2.7,3.2,5.9,3.4,1.0,0.1,3.1,2.4,26.6,AS,Adrian Dantley,29,UTA,SF,55,46,1971,512,964,.531,0,0,,512,964,.531,.531,438,545,.804,148,175,323,186,57,8,171,133,1462,0,AS,Adrian Dantley,29,UTA,SF,55,46,1971,11.9,22.3,.531,0.0,0.0,,11.9,22.3,.531,.531,10.1,12.6,.804,3.4,4.1,7.5,4.3,1.3,0.2,4.0,3.1,33.9,117,107,AS,Adrian Dantley*,SF,29,DAL,55,1971,21.9,.607,.000,.565,8.0,9.0,8.5,15.2,1.3,0.2,12.4,27.7,,,5.6,2.3,8.0,.194,,,4.2,-0.5,3.8,2.9,Adrian Dantley,SF,29,CLE,55,1971,,,,.531,.531,,.531,.804,.607,.565,.000,,,,108,106,,107,105,112,172,,,,,67.5,154.2,,,,,,,,,,,,,,,,,,,
aguirma01,Mark Aguirre,25,DAL,SF,80,79,33.7,9.9,19.6,.506,0.3,1.1,.318,9.6,18.6,.517,.515,5.5,7.3,.759,2.4,3.6,6.0,3.1,0.8,0.3,3.2,3.1,25.7,,Mark Aguirre,25,DAL,SF,80,79,2699,794,1569,.506,27,85,.318,767,1484,.517,.515,440,580,.759,188,289,477,249,60,24,253,250,2055,0,,Mark Aguirre,25,DAL,SF,80,79,2699,14.3,28.2,.506,0.5,1.5,.318,13.8,26.7,.517,.515,7.9,10.4,.759,3.4,5.2,8.6,4.5,1.1,0.4,4.6,4.5,37.0,110,111,,Mark Aguirre,SF,25,DAL,80,2699,21.3,.563,.054,.370,7.8,12.5,10.1,15.3,1.1,0.5,12.2,32.2,,,5.3,1.9,7.2,.128,,,3.5,-1.7,1.8,2.6,Mark Aguirre,SF,25,DAL,80,2699,,,,.506,.517,.318,.515,.759,.563,.370,.054,,,,103,104,112,104,99,104,112,154,,,,58.3,73.2,,,,,,,,,,,,,,,,,,,
malonmo01,Moses Malone,29,PHI,C,79,79,37.4,7.6,16.3,.469,0.0,0.0,.000,7.6,16.2,.470,.469,9.3,11.4,.815,4.9,8.2,13.1,1.6,0.8,1.6,3.6,2.7,24.6,"MVP-3,AS,NBA1",Moses Malone,29,PHI,C,79,79,2957,602,1284,.469,0,2,.000,602,1282,.470,.469,737,904,.815,385,646,1031,130,67,123,286,216,1941,0,"MVP-3,AS,NBA1",Moses Malone,29,PHI,C,79,79,2957,9.7,20.7,.469,0.0,0.0,.000,9.7,20.6,.470,.469,11.9,14.6,.815,6.2,10.4,16.6,2.1,1.1,2.0,4.6,3.5,31.2,116,105,"MVP-3,AS,NBA1",Moses Malone*,C,29,UTA,79,2957,22.5,.577,.002,.704,14.8,24.4,19.7,6.6,1.1,2.4,14.5,26.8,,,7.9,4.0,11.9,.193,,,3.0,-1.4,1.6,2.7,Moses Malone,C,29,BOS,79,2957,,,,.469,.470,.000,.469,.815,.577,.704,.002,,,,95,94,,95,107,106,214,4,,,,-70.0,113.9,Moses Malone,29,PHI,0,218,780,0.279,79,37.4,24.6,13.1,1.6,0.8,1.6,.469,.000,.815,11.9,.193
cummite01,Terry Cummings,23,MIL,PF,79,78,34.5,9.6,19.4,.495,0.0,0.0,.000,9.6,19.4,.496,.495,4.3,5.9,.741,3.1,6.0,9.1,2.9,1.5,0.8,2.4,3.3,23.6,"MVP-5,AS,NBA2",Terry Cummings,23,MIL,PF,79,78,2722,759,1532,.495,0,1,.000,759,1531,.496,.495,343,463,.741,244,472,716,228,117,67,190,264,1861,0,"MVP-5,AS,NBA2",Terry Cummings,23,MIL,PF,79,78,2722,13.4,27.1,.495,0.0,0.0,.000,13.4,27.1,.496,.495,6.1,8.2,.741,4.3,8.3,12.7,4.0,2.1,1.2,3.4,4.7,32.9,112,101,"MVP-5,AS,NBA2",Terry Cummings,PF,23,DET,79,2722,22.1,.536,.001,.302,10.0,19.1,14.6,13.5,2.1,1.5,9.9,28.8,,,5.6,5.1,10.7,.189,,,3.6,0.7,4.3,4.3,Terry Cummings,PF,23,UTA,79,2722,,,,.495,.496,.000,.495,.741,.536,.302,.001,,,,101,99,,100,97,99,92,2,,,,-2.0,-24.7,Terry Cummings,23,MIL,2,138,780,0.177,79,34.5,23.6,9.1,2.9,1.5,0.8,.495,.000,.741,10.7,.189
