Team,"Team Per Game, TeamName","Team Per Game, G","Team Per Game, MP","Team Per Game, FG","Team Per Game, FGA","Team Per Game, FG%","Team Per Game, 3P","Team Per Game, 3PA","Team Per Game, 3P%","Team Per Game, 2P","Team Per Game, 2PA","Team Per Game, 2P%","Team Per Game, FT","Team Per Game, FTA","Team Per Game, FT%","Team Per Game, ORB","Team Per Game, DRB","Team Per Game, TRB","Team Per Game, AST","Team Per Game, STL","Team Per Game, BLK","Team Per Game, TOV","Team Per Game, PF","Team Per Game, PTS","Team Totals, TeamName","Team Totals, G","Team Totals, MP","Team Totals, FG","Team Totals, FGA","Team Totals, FG%","Team Totals, 3P","Team Totals, 3PA","Team Totals, 3P%","Team Totals, 2P","Team Totals, 2PA","Team Totals, 2P%","Team Totals, FT","Team Totals, FTA","Team Totals, FT%","Team Totals, ORB","Team Totals, DRB","Team Totals, TRB","Team Totals, AST","Team Totals, STL","Team Totals, BLK","Team Totals, TOV","Team Totals, PF","Team Totals, PTS","Team Per 100 Poss, TeamName","Team Per 100 Poss, G","Team Per 100 Poss, MP","Team Per 100 Poss, FG","Team Per 100 Poss, FGA","Team Per 100 Poss, FG%","Team Per 100 Poss, 3P","Team Per 100 Poss, 3PA","Team Per 100 Poss, 3P%","Team Per 100 Poss, 2P","Team Per 100 Poss, 2PA","Team Per 100 Poss, 2P%","Team Per 100 Poss, FT","Team Per 100 Poss, FTA","Team Per 100 Poss, FT%","Team Per 100 Poss, ORB","Team Per 100 Poss, DRB","Team Per 100 Poss, TRB","Team Per 100 Poss, AST","Team Per 100 Poss, STL","Team Per 100 Poss, BLK","Team Per 100 Poss, TOV","Team Per 100 Poss, PF","Team Per 100 Poss, PTS","Team Advanced, TeamName","Team Advanced, Age","Team Advanced, W","Team Advanced, L","Team Advanced, PW","Team Advanced, PL","Team Advanced, MOV","Team Advanced, SOS","Team Advanced, SRS","Team Advanced, ORtg","Team Advanced, DRtg","Team Advanced, NRtg","Team Advanced, Pace","Team Advanced, FTr","Team Advanced, 3PAr","Team Advanced, TS%","Team Advanced,  ","Team Advanced,  ","Team Advanced,  ","Team Advanced, Offense Four Factors, eFG%","Team Advanced, Offense Four Factors, TOV%","Team Advanced, Offense Four Factors, ORB%","Team Advanced, Offense Four Factors, FT/FGA","Team Advanced,  ","Team Advanced,  ","Team Advanced,  ","Team Advanced, Defense Four Factors, eFG%","Team Advanced, Defense Four Factors, TOV%","Team Advanced, Defense Four Factors, DRB%","Team Advanced, Defense Four Factors, FT/FGA","Team Advanced,  ","Team Advanced,  ","Team Advanced,  ","Team Advanced, Arena","Team Advanced, Attend.","Team Advanced, Attend./G"
UTA,Utah Jazz,82,240.9,43.0,89.5,.480,0.5,2.2,.240,42.5,87.3,.486,22.5,29.8,.756,13.3,31.1,44.4,26.5,9.2,7.3,20.5,24.6,109.0,Utah Jazz,82,19755,3525,7342,.480,44,183,.240,3481,7159,.486,1844,2440,.756,1093,2550,3643,2176,758,595,1683,2017,8938,Utah Jazz,82,19755,39.9,83.1,.480,0.5,2.1,.240,39.4,81.0,.486,20.9,27.6,.756,12.4,28.9,41.2,24.6,8.6,6.7,19.1,22.8,101.2,Utah Jazz,25.8,30,52,30,52,-4.20,-0.03,-4.22,101.2,105.1,-3.9,107.3,.332,.025,.531,,,,.483,16.7,29.0,.251,,,,.481,15.2,63.9,.208,,,,Salt Palace,"355,219","8,664"
IND,Indiana Pacers,82,241.8,45.2,94.2,.480,0.6,2.9,.212,44.6,91.3,.488,17.6,23.3,.758,15.8,28.0,43.8,26.2,9.2,5.0,18.7,25.4,108.7,Indiana Pacers,82,19830,3707,7723,.480,50,236,.212,3657,7487,.488,1447,1910,.758,1299,2294,3593,2150,755,411,1535,2086,8911,Indiana Pacers,82,19830,43.2,89.9,.480,0.6,2.7,.212,42.6,87.2,.488,16.9,22.2,.758,15.1,26.7,41.8,25.0,8.8,4.8,17.9,24.3,103.8,Indiana Pacers,24.9,20,62,27,55,-5.85,0.49,-5.36,103.8,109.4,-5.6,103.9,.247,.031,.520,,,,.483,15.2,33.6,.187,,,,.520,16.4,65.5,.249,,,,Market Square Arena,"188,642","4,601"
GSW,Golden State Warriors,82,241.2,44.2,91.6,.483,0.4,1.8,.227,43.8,89.7,.488,19.8,26.8,.737,15.6,27.9,43.5,24.0,10.4,5.2,19.6,26.1,108.6,Golden State Warriors,82,19780,3627,7508,.483,34,150,.227,3593,7358,.488,1620,2199,.737,1281,2284,3565,1964,856,430,1606,2138,8908,Golden State Warriors,82,19780,42.3,87.6,.483,0.4,1.7,.227,41.9,85.8,.488,18.9,25.6,.737,14.9,26.6,41.6,22.9,10.0,5.0,18.7,24.9,103.9,Golden State Warriors,24.7,30,52,32,50,-3.62,0.14,-3.48,103.9,107.4,-3.5,104.0,.293,.020,.526,,,,.485,15.9,33.9,.216,,,,.513,16.9,64.6,.241,,,,Oakland-Alameda County Coliseum Arena,"341,365","8,326"
SDC,San Diego Clippers,82,241.8,44.2,93.1,.475,0.8,3.2,.244,43.4,89.9,.483,19.4,26.8,.724,17.0,25.7,42.7,25.5,10.0,5.0,19.5,27.9,108.6,San Diego Clippers,82,19830,3625,7634,.475,64,262,.244,3561,7372,.483,1589,2195,.724,1394,2108,3502,2087,820,408,1600,2284,8903,San Diego Clippers,82,19830,42.6,89.7,.475,0.8,3.1,.244,41.9,86.7,.483,18.7,25.8,.724,16.4,24.8,41.2,24.5,9.6,4.8,18.8,26.9,104.7,San Diego Clippers,24.8,25,57,29,53,-4.83,0.22,-4.61,104.7,109.3,-4.6,103.0,.288,.034,.518,,,,.479,15.7,37.1,.208,,,,.531,17.6,65.8,.284,,,,San Diego Sports Arena,"195,883","4,778"
POR,Portland Trail Blazers*,82,240.9,42.2,86.9,.486,0.4,1.8,.233,41.8,85.0,.491,22.6,30.6,.738,14.4,29.0,43.4,24.8,9.1,4.7,18.2,23.9,107.4,Portland Trail Blazers*,82,19755,3459,7124,.486,35,150,.233,3424,6974,.491,1855,2512,.738,1180,2380,3560,2030,749,384,1495,1960,8808,Portland Trail Blazers*,82,19755,41.6,85.7,.486,0.4,1.8,.233,41.2,83.9,.491,22.3,30.2,.738,14.2,28.6,42.8,24.4,9.0,4.6,18.0,23.6,106.0,Portland Trail Blazers*,25.5,46,36,47,35,2.13,-0.25,1.88,106.0,103.9,+2.1,101.0,.353,.021,.535,,,,.488,15.4,33.3,.260,,,,.490,16.0,67.9,.218,,,,Memorial Coliseum,"483,974","11,786"
PHO,Phoenix Suns*,82,240.6,43.4,87.3,.497,0.5,1.9,.253,42.9,85.4,.502,19.8,26.7,.743,13.3,30.7,44.0,28.0,9.1,6.0,18.8,25.1,107.0,Phoenix Suns*,82,19730,3555,7158,.497,40,158,.253,3515,7000,.502,1626,2189,.743,1094,2518,3612,2300,749,495,1545,2062,8776,Phoenix Suns*,82,19730,42.6,85.7,.497,0.5,1.9,.253,42.1,83.8,.502,19.5,26.2,.743,13.1,30.2,43.3,27.5,9.0,5.9,18.5,24.7,105.1,Phoenix Suns*,26.6,53,29,54,28,5.06,-0.45,4.61,105.1,100.1,+5.0,101.6,.306,.022,.540,,,,.499,16.0,32.0,.227,,,,.458,15.9,67.5,.235,,,,Arizona Veterans Memorial Coliseum,"465,603","11,356"
MIL,Milwaukee Bucks*,82,241.8,42.5,87.0,.489,0.5,2.1,.219,42.1,84.9,.495,21.1,28.0,.753,13.4,30.2,43.6,25.8,8.1,6.5,17.6,26.0,106.6,Milwaukee Bucks*,82,19830,3486,7133,.489,37,169,.219,3449,6964,.495,1731,2299,.753,1095,2477,3572,2116,662,532,1447,2131,8740,Milwaukee Bucks*,82,19830,42.2,86.3,.489,0.4,2.0,.219,41.7,84.3,.495,20.9,27.8,.753,13.3,30.0,43.2,25.6,8.0,6.4,17.5,25.8,105.8,Milwaukee Bucks*,28.1,51,31,53,29,4.40,-0.08,4.32,105.8,101.4,+4.4,100.0,.322,.024,.537,,,,.491,15.1,31.8,.243,,,,.459,15.5,65.5,.228,,,,MECCA Arena,"425,572","10,380"
NJN,New Jersey Nets*,82,240.3,42.8,87.1,.492,0.4,1.8,.201,42.4,85.3,.498,19.8,28.1,.705,15.4,29.6,45.0,26.1,11.1,7.2,22.8,26.4,105.8,New Jersey Nets*,82,19705,3510,7140,.492,30,149,.201,3480,6991,.498,1622,2301,.705,1266,2427,3693,2143,911,592,1873,2166,8672,New Jersey Nets*,82,19705,41.1,83.6,.492,0.4,1.7,.201,40.8,81.9,.498,19.0,27.0,.705,14.8,28.4,43.3,25.1,10.7,6.9,21.9,25.4,101.6,New Jersey Nets*,25.2,49,33,49,33,2.77,0.01,2.77,101.6,98.9,+2.7,104.0,.322,.021,.532,,,,.494,18.7,36.8,.227,,,,.481,18.9,68.8,.251,,,,Brendan Byrne Arena,"530,801","12,946"
ATL,Atlanta Hawks*,82,241.2,40.9,87.1,.469,0.5,2.3,.239,40.3,84.9,.475,19.3,25.7,.751,13.9,29.7,43.6,23.7,7.0,8.1,17.4,24.7,101.6,Atlanta Hawks*,82,19780,3352,7146,.469,45,188,.239,3307,6958,.475,1586,2111,.751,1139,2433,3572,1945,573,665,1424,2022,8335,Atlanta Hawks*,82,19780,41.1,87.6,.469,0.6,2.3,.239,40.6,85.3,.475,19.5,25.9,.751,14.0,29.8,43.8,23.9,7.0,8.2,17.5,24.8,102.2,Atlanta Hawks*,26.6,43,39,38,44,-0.95,0.23,-0.72,102.2,103.2,-1.0,98.9,.295,.026,.516,,,,.472,15.0,30.7,.222,,,,.473,15.2,65.1,.223,,,,Omni Coliseum,"292,126","7,125"
NYK,New York Knicks*,82,241.5,39.9,82.8,.482,0.4,1.6,.252,39.5,81.2,.486,19.8,27.8,.710,13.2,27.6,40.8,24.8,8.5,4.6,18.4,26.6,100.0,New York Knicks*,82,19805,3272,6793,.482,33,131,.252,3239,6662,.486,1621,2282,.710,1080,2263,3343,2034,701,378,1509,2180,8198,New York Knicks*,82,19805,40.9,84.9,.482,0.4,1.6,.252,40.5,83.2,.486,20.2,28.5,.710,13.5,28.3,41.8,25.4,8.8,4.7,18.8,27.2,102.4,New York Knicks*,26.5,44,38,48,34,2.45,0.13,2.58,102.4,99.9,+2.5,97.0,.336,.019,.526,,,,.484,16.2,31.6,.239,,,,.478,18.1,67.8,.257,,,,Madison Square Garden (IV),"438,823","10,703"
HOU,Houston Rockets,82,240.6,40.7,90.8,.448,0.8,3.3,.247,39.9,87.5,.456,17.1,23.6,.725,14.7,27.6,42.3,23.5,7.9,5.1,19.2,26.0,99.3,Houston Rockets,82,19730,3338,7446,.448,67,271,.247,3271,7175,.456,1402,1934,.725,1206,2260,3466,1931,646,422,1571,2131,8145,Houston Rockets,82,19730,39.7,88.6,.448,0.8,3.2,.247,38.9,85.4,.456,16.7,23.0,.725,14.4,26.9,41.3,23.0,7.7,5.0,18.7,25.4,97.0,Houston Rockets,29.0,14,68,14,68,-11.60,0.48,-11.12,97.0,108.3,-11.3,102.2,.260,.036,.491,,,,.453,15.9,30.8,.188,,,,.505,15.4,65.4,.246,,,,The Summit,"291,315","7,105"
WSB,Washington Bullets,82,241.5,40.3,86.1,.468,0.9,2.9,.295,39.5,83.2,.474,17.7,25.1,.705,13.4,29.6,43.0,25.0,8.9,4.9,19.4,23.9,99.2,Washington Bullets,82,19805,3306,7059,.468,70,237,.295,3236,6822,.474,1452,2059,.705,1099,2430,3529,2046,733,400,1588,1958,8134,Washington Bullets,82,19805,40.3,86.0,.468,0.9,2.9,.295,39.4,83.1,.474,17.7,25.1,.705,13.4,29.6,43.0,24.9,8.9,4.9,19.4,23.9,99.1,Washington Bullets,25.8,42,40,41,41,-0.13,0.33,0.20,99.1,99.3,-0.2,99.4,.292,.034,.511,,,,.473,16.6,30.4,.206,,,,.471,16.2,68.6,.214,,,,Capital Centre,"368,281","8,983"
CLE,Cleveland Cavaliers,82,240.9,39.7,85.3,.465,0.4,1.5,.250,39.3,83.8,.469,17.4,24.2,.721,14.3,29.4,43.7,21.2,7.5,3.5,18.8,27.3,97.1,Cleveland Cavaliers,82,19755,3252,6995,.465,30,120,.250,3222,6875,.469,1430,1983,.721,1173,2414,3587,1738,617,290,1538,2236,7964,Cleveland Cavaliers,82,19755,40.5,87.1,.465,0.4,1.5,.250,40.1,85.6,.469,17.8,24.7,.721,14.6,30.1,44.7,21.6,7.7,3.6,19.1,27.8,99.2,Cleveland Cavaliers,26.4,23,59,22,60,-7.44,0.66,-6.78,99.2,106.8,-7.6,97.6,.283,.017,.506,,,,.467,16.4,33.0,.204,,,,.492,13.8,71.3,.258,,,,Coliseum at Richfield,"160,537","3,916"
