playerId,"Player Per Game, Player","Player Per Game, Age","Player Per Game, Team","Player Per Game, Pos","Player Per Game, G","Player Per Game, GS","Player Per Game, MP","Player Per Game, FG","Player Per Game, FGA","Player Per Game, FG%","Player Per Game, 3P","Player Per Game, 3PA","Player Per Game, 3P%","Player Per Game, 2P","Player Per Game, 2PA","Player Per Game, 2P%","Player Per Game, eFG%","Player Per Game, FT","Player Per Game, FTA","Player Per Game, FT%","Player Per Game, ORB","Player Per Game, DRB","Player Per Game, TRB","Player Per Game, AST","Player Per Game, STL","Player Per Game, BLK","Player Per Game, TOV","Player Per Game, PF","Player Per Game, PTS","Player Per Game, Awards","Player Totals, Player","Player Totals, Age","Player Totals, Team","Player Totals, Pos","Player Totals, G","Player Totals, GS","Player Totals, MP","Player Totals, FG","Player Totals, FGA","Player Totals, FG%","Player Totals, 3P","Player Totals, 3PA","Player Totals, 3P%","Player Totals, 2P","Player Totals, 2PA","Player Totals, 2P%","Player Totals, eFG%","Player Totals, FT","Player Totals, FTA","Player Totals, FT%","Player Totals, ORB","Player Totals, DRB","Player Totals, TRB","Player Totals, AST","Player Totals, STL","Player Totals, BLK","Player Totals, TOV","Player Totals, PF","Player Totals, PTS","Player Totals, Trp-Dbl","Player Totals, Awards","Player Per 100 Poss, Player","Player Per 100 Poss, Age","Player Per 100 Poss, Team","Player Per 100 Poss, Pos","Player Per 100 Poss, G","Player Per 100 Poss, GS","Player Per 100 Poss, MP","Player Per 100 Poss, FG","Player Per 100 Poss, FGA","Player Per 100 Poss, FG%","Player Per 100 Poss, 3P","Player Per 100 Poss, 3PA","Player Per 100 Poss, 3P%","Player Per 100 Poss, 2P","Player Per 100 Poss, 2PA","Player Per 100 Poss, 2P%","Player Per 100 Poss, eFG%","Player Per 100 Poss, FT","Player Per 100 Poss, FTA","Player Per 100 Poss, FT%","Player Per 100 Poss, ORB","Player Per 100 Poss, DRB","Player Per 100 Poss, TRB","Player Per 100 Poss, AST","Player Per 100 Poss, STL","Player Per 100 Poss, BLK","Player Per 100 Poss, TOV","Player Per 100 Poss, PF","Player Per 100 Poss, PTS","Player Per 100 Poss, ORtg","Player Per 100 Poss, DRtg","Player Per 100 Poss, Awards","Player Advanced, Player","Player Advanced, Pos","Player Advanced, Age","Player Advanced, Team","Player Advanced, G","Player Advanced, MP","Player Advanced, PER","Player Advanced, TS%","Player Advanced, 3PAr","Player Advanced, FTr","Player Advanced, ORB%","Player Advanced, DRB%","Player Advanced, TRB%","Player Advanced, AST%","Player Advanced, STL%","Player Advanced, BLK%","Player Advanced, TOV%","Player Advanced, USG%","Player Advanced, ","Player Advanced, ","Player Advanced, OWS","Player Advanced, DWS","Player Advanced, WS","Player Advanced, WS/48","Player Advanced, ","Player Advanced, ","Player Advanced, OBPM","Player Advanced, DBPM","Player Advanced, BPM","Player Advanced, VORP","Player Adjusted Shooting, Player","Player Adjusted Shooting, Pos","Player Adjusted Shooting, Age","Player Adjusted Shooting, Team","Player Adjusted Shooting, G","Player Adjusted Shooting, MP","Player Adjusted Shooting, ","Player Adjusted Shooting, ","Player Adjusted Shooting, ","Player Adjusted Shooting, Player Shooting %, FG","Player Adjusted Shooting, Player Shooting %, 2P","Player Adjusted Shooting, Player Shooting %, 3P","Player Adjusted Shooting, Player Shooting %, eFG","Player Adjusted Shooting, Player Shooting %, FT","Player Adjusted Shooting, Player Shooting %, TS","Player Adjusted Shooting, Player Shooting %, FTr","Player Adjusted Shooting, Player Shooting %, 3PAr","Player Adjusted Shooting, ","Player Adjusted Shooting, ","Player Adjusted Shooting, ","Player Adjusted Shooting, League-Adjusted, FG+","Player Adjusted Shooting, League-Adjusted, 2P+","Player Adjusted Shooting, League-Adjusted, 3P+","Player Adjusted Shooting, League-Adjusted, eFG+","Player Adjusted Shooting, League-Adjusted, FT+","Player Adjusted Shooting, League-Adjusted, TS+","Player Adjusted Shooting, League-Adjusted, FTr+","Player Adjusted Shooting, League-Adjusted, 3PAr+","Player Adjusted Shooting, ","Player Adjusted Shooting, ","Player Adjusted Shooting, ","Player Adjusted Shooting, FG Add","Player Adjusted Shooting, TS Add","MVP, Player","MVP, Age","MVP, Tm","MVP, Voting, First","MVP, Voting, Pts Won","MVP, Voting, Pts Max","MVP, Voting, Share","MVP, G","MVP, Per Game, MP","MVP, Per Game, PTS","MVP, Per Game, TRB","MVP, Per Game, AST","MVP, Per Game, STL","MVP, Per Game, BLK","MVP, Shooting, FG%","MVP, Shooting, 3P%","MVP, Shooting, FT%","MVP, Advanced, WS","MVP, Advanced, WS/48"
jordami01,Michael Jordan,25,CHI,SG,81,81,40.2,11.9,22.2,.538,0.3,1.2,.276,11.6,21.0,.553,.546,8.3,9.8,.850,1.8,6.2,8.0,8.0,2.9,0.8,3.6,3.0,32.5,"MVP-2,DPOY-5,AS,NBA1",Michael Jordan,25,CHI,SG,81,81,3255,966,1795,.538,27,98,.276,939,1697,.553,.546,674,793,.850,149,503,652,650,234,65,290,247,2633,15,"MVP-2,DPOY-5,AS,NBA1",Michael Jordan,25,CHI,SG,81,81,3255,14.7,27.3,.538,0.4,1.5,.276,14.3,25.8,.553,.546,10.2,12.1,.850,2.3,7.6,9.9,9.9,3.6,1.0,4.4,3.8,40.0,123,103,"MVP-2,DPOY-5,AS,NBA1",Michael Jordan*,SG,25,CHH,81,3255,31.1,.614,.055,.442,5.5,17.3,11.6,34.7,3.6,1.2,11.9,32.1,,,14.6,5.2,19.8,.292,,,8.4,3.4,11.9,11.4,Michael Jordan,SG,25,POR,81,3255,,,,.538,.553,.276,.546,.850,.614,.442,.055,,,,113,113,85,112,111,114,136,74,,,,202.7,330.4,Michael Jordan,25,CHI,27.5,598.8,850,0.704,81,40.2,32.5,8.0,8.0,2.9,0.8,.538,.276,.850,19.8,.292
malonka01,Karl Malone,25,UTA,PF,80,80,39.1,10.1,19.5,.519,0.1,0.2,.313,10.1,19.3,.521,.521,8.8,11.5,.766,3.2,7.4,10.7,2.7,1.8,0.9,3.6,3.6,29.1,"MVP-3,AS,NBA1",Karl Malone,25,UTA,PF,80,80,3126,809,1559,.519,5,16,.313,804,1543,.521,.521,703,918,.766,259,594,853,219,144,70,285,286,2326,0,"MVP-3,AS,NBA1",Karl Malone,25,UTA,PF,80,80,3126,12.7,24.4,.519,0.1,0.3,.313,12.6,24.2,.521,.521,11.0,14.4,.766,4.1,9.3,13.4,3.4,2.3,1.1,4.5,4.5,36.5,115,99,"MVP-3,AS,NBA1",Karl Malone*,PF,25,ATL,80,3126,24.4,.592,.010,.589,10.0,19.6,15.1,12.8,2.3,1.3,12.7,30.4,,,8.6,6.6,15.2,.233,,,4.3,1.2,5.4,5.9,Karl Malone,PF,25,ATL,80,3126,,,,.519,.521,.312,.521,.766,.592,.589,.010,,,,109,106,97,106,100,110,182,14,,,,97.6,217.8,Karl Malone,25,UTA,5,362,850,0.426,80,39.1,29.1,10.7,2.7,1.8,0.9,.519,.313,.766,15.2,.233
ellisda01,Dale Ellis,28,SEA,SG,82,82,38.9,10.5,20.9,.501,2.0,4.1,.478,8.5,16.7,.507,.549,4.6,5.6,.816,1.9,2.3,4.2,2.0,1.3,0.3,2.7,2.4,27.5,"AS,NBA3",Dale Ellis,28,SEA,SG,82,82,3190,857,1710,.501,162,339,.478,695,1371,.507,.549,377,462,.816,156,186,342,164,108,22,218,197,2253,0,"AS,NBA3",Dale Ellis,28,SEA,SG,82,82,3190,12.9,25.7,.501,2.4,5.1,.478,10.4,20.6,.507,.549,5.7,6.9,.816,2.3,2.8,5.1,2.5,1.6,0.3,3.3,3.0,33.9,119,112,"AS,NBA3",Dale Ellis,SG,28,DEN,82,3190,19.7,.589,.198,.270,5.3,6.7,6.0,8.1,1.6,0.4,10.2,26.6,,,9.2,1.6,10.8,.163,,,4.3,-1.6,2.7,3.8,Dale Ellis,SG,28,NYK,82,3190,,,,.501,.507,.478,.549,.816,.589,.270,.198,,,,105,104,148,112,106,110,83,269,,,,202.9,198.1,,,,,,,,,,,,,,,,,,,
drexlcl01,Clyde Drexler,26,POR,SG,78,78,39.3,10.6,21.4,.496,0.3,1.3,.260,10.3,20.1,.511,.504,5.6,7.0,.799,3.7,4.2,7.9,5.8,2.7,0.7,3.2,3.4,27.2,AS,Clyde Drexler,26,POR,SG,78,78,3064,829,1672,.496,27,104,.260,802,1568,.511,.504,438,548,.799,289,326,615,450,213,54,250,269,2123,4,AS,Clyde Drexler,26,POR,SG,78,78,3064,12.5,25.2,.496,0.4,1.6,.260,12.1,23.6,.511,.504,6.6,8.3,.799,4.4,4.9,9.3,6.8,3.2,0.8,3.8,4.1,32.0,117,106,AS,Clyde Drexler*,SG,26,POR,78,3064,23.6,.555,.062,.328,9.9,11.9,10.9,22.2,3.2,1.0,11.6,27.2,,,8.8,3.8,12.6,.197,,,5.4,1.1,6.5,6.6,Clyde Drexler,SG,26,DET,78,3064,,,,.496,.511,.260,.504,.799,.555,.328,.062,,,,104,104,80,103,104,103,101,84,,,,49.1,68.3,,,,,,,,,,,,,,,,,,,
englial01,Alex English,35,DEN,SF,82,82,36.5,11.3,22.9,.491,0.0,0.1,.250,11.2,22.8,.492,.492,4.0,4.6,.858,1.8,2.2,4.0,4.7,0.8,0.1,2.4,2.1,26.5,AS,Alex English,35,DEN,SF,82,82,2990,924,1881,.491,2,8,.250,922,1873,.492,.492,325,379,.858,148,178,326,383,66,12,198,174,2175,0,AS,Alex English,35,DEN,SF,82,82,2990,13.8,28.1,.491,0.0,0.1,.250,13.8,28.0,.492,.492,4.9,5.7,.858,2.2,2.7,4.9,5.7,1.0,0.2,3.0,2.6,32.5,109,112,AS,Alex English*,SF,35,NYK,82,2990,19.0,.531,.004,.201,4.8,6.5,5.6,19.7,1.0,0.2,8.8,28.8,,,5.1,1.7,6.8,.110,,,3.0,-2.1,0.9,2.1,Alex English,SF,35,WSB,82,2990,,,,.491,.492,.250,.492,.858,.531,.201,.004,,,,103,101,78,101,112,99,62,6,,,,9.6,-24.3,,,,,,,,,,,,,,,,,,,
mullich01,Chris Mullin,25,GSW,SF,82,82,37.7,10.1,19.9,.509,0.3,1.2,.230,9.8,18.7,.527,.516,6.0,6.7,.892,1.9,4.0,5.9,5.1,2.1,0.5,3.6,2.2,26.5,"MVP-13,AS,NBA2",Chris Mullin,25,GSW,SF,82,82,3093,830,1630,.509,23,100,.230,807,1530,.527,.516,493,553,.892,152,331,483,415,176,39,296,178,2176,1,"MVP-13,AS,NBA2",Chris Mullin,25,GSW,SF,82,82,3093,12.0,23.6,.509,0.3,1.4,.230,11.7,22.1,.527,.516,7.1,8.0,.892,2.2,4.8,7.0,6.0,2.5,0.6,4.3,2.6,31.5,115,108,"MVP-13,AS,NBA2",Chris Mullin*,SF,25,NYK,82,3093,21.9,.581,.061,.339,4.9,10.7,7.8,20.1,2.5,0.7,13.6,26.6,,,7.5,3.1,10.6,.165,,,3.7,0.3,4.0,4.7,Chris Mullin,SF,25,SAS,82,3093,,,,.509,.527,.230,.516,.892,.581,.339,.061,,,,107,108,71,106,116,108,105,83,,,,88.1,164.0,Chris Mullin,25,GSW,0,3,850,0.004,82,37.7,26.5,5.9,5.1,2.1,0.5,.509,.230,.892,10.6,.165
wilkido01,Dominique Wilkins,29,ATL,SF,80,80,37.5,10.2,22.0,.464,0.4,1.3,.276,9.8,20.6,.475,.472,5.5,6.6,.844,3.2,3.7,6.9,2.6,1.5,0.7,2.3,1.7,26.2,"AS,NBA3",Dominique Wilkins,29,ATL,SF,80,80,2997,814,1756,.464,29,105,.276,785,1651,.475,.472,442,524,.844,256,297,553,211,117,52,181,138,2099,0,"AS,NBA3",Dominique Wilkins,29,ATL,SF,80,80,2997,13.3,28.6,.464,0.5,1.7,.276,12.8,26.9,.475,.472,7.2,8.5,.844,4.2,4.8,9.0,3.4,1.9,0.8,2.9,2.2,34.2,114,108,"AS,NBA3",Dominique Wilkins*,SF,29,NYK,80,2997,21.8,.528,.060,.298,9.2,11.0,10.0,11.9,1.9,1.0,8.4,29.4,,,7.5,2.9,10.4,.166,,,4.5,-1.1,3.4,4.1,Dominique Wilkins,SF,29,NJN,80,2997,,,,.464,.475,.276,.472,.844,.528,.298,.060,,,,97,97,86,96,110,98,92,81,,,,-61.1,-34.6,,,,,,,,,,,,,,,,,,,
barklch01,Charles Barkley,25,PHI,PF,79,79,39.1,8.9,15.3,.579,0.4,2.1,.216,8.4,13.2,.636,.594,7.6,10.1,.753,5.1,7.4,12.5,4.1,1.6,0.8,3.2,3.3,25.8,"MVP-6,AS,NBA1",Charles Barkley,25,PHI,PF,79,79,3088,700,1208,.579,35,162,.216,665,1046,.636,.594,602,799,.753,403,583,986,325,126,67,254,262,2037,2,"MVP-6,AS,NBA1",Charles Barkley,25,PHI,PF,79,79,3088,11.0,19.1,.579,0.6,2.6,.216,10.5,16.5,.636,.594,9.5,12.6,.753,6.4,9.2,15.6,5.1,2.0,1.1,4.0,4.1,32.1,127,108,"MVP-6,AS,NBA1",Charles Barkley*,PF,25,PHI,79,3088,27.0,.653,.134,.661,14.5,21.3,17.9,16.0,2.0,1.3,14.0,24.4,,,13.2,2.9,16.1,.250,,,7.3,0.2,7.5,7.4,Charles Barkley,PF,25,SAC,79,3088,,,,.579,.636,.216,.594,.753,.653,.661,.134,,,,121,130,67,121,98,122,204,182,,,,253.0,362.0,Charles Barkley,25,PHI,0,94.3,850,0.111,79,39.1,25.8,12.5,4.1,1.6,0.8,.579,.216,.753,16.1,.250
chambto01,Tom Chambers,29,PHO,PF,81,81,37.1,9.6,20.3,.471,0.3,1.1,.326,9.2,19.2,.479,.480,6.3,7.4,.851,1.8,6.7,8.4,2.9,1.1,0.7,2.9,3.3,25.7,"MVP-9,AS,NBA2",Tom Chambers,29,PHO,PF,81,81,3002,774,1643,.471,28,86,.326,746,1557,.479,.480,509,598,.851,143,541,684,231,87,55,231,271,2085,0,"MVP-9,AS,NBA2",Tom Chambers,29,PHO,PF,81,81,3002,11.8,25.1,.471,0.4,1.3,.326,11.4,23.8,.479,.480,7.8,9.1,.851,2.2,8.3,10.5,3.5,1.3,0.8,3.5,4.1,31.9,110,105,"MVP-9,AS,NBA2",Tom Chambers,PF,29,SEA,81,3002,19.3,.547,.052,.364,5.3,18.4,12.1,11.1,1.3,1.0,10.8,28.2,,,5.1,4.1,9.2,.146,,,1.6,-0.2,1.4,2.6,Tom Chambers,PF,29,PHI,81,3002,,,,.471,.479,.326,.480,.851,.547,.364,.052,,,,99,98,101,98,111,102,112,71,,,,-31.6,37.8,Tom Chambers,29,PHO,0,20,850,0.024,81,37.1,25.7,8.4,2.9,1.1,0.7,.471,.326,.851,9.2,.146
olajuha01,Hakeem Olajuwon,26,HOU,C,82,82,36.9,9.6,19.0,.508,0.0,0.1,.000,9.6,18.9,.511,.508,5.5,8.0,.696,4.1,9.4,13.5,1.8,2.6,3.4,3.4,4.0,24.8,"MVP-5,DPOY-2,AS,NBA1",Hakeem Olajuwon,26,HOU,C,82,82,3024,790,1556,.508,0,10,.000,790,1546,.511,.508,454,652,.696,338,767,1105,149,213,282,275,329,2034,0,"MVP-5,DPOY-2,AS,NBA1",Hakeem Olajuwon,26,HOU,C,82,82,3024,12.3,24.3,.508,0.0,0.2,.000,12.3,24.1,.511,.508,7.1,10.2,.696,5.3,12.0,17.2,2.3,3.3,4.4,4.3,5.1,31.7,108,95,"MVP-5,DPOY-2,AS,NBA1",Hakeem Olajuwon*,C,26,UTA,82,3024,25.2,.552,.006,.419,12.2,27.2,19.8,8.2,3.3,5.5,13.0,28.2,,,4.6,7.8,12.4,.197,,,2.7,2.9,5.5,5.7,Hakeem Olajuwon,C,26,BOS,82,3024,,,,.508,.511,.000,.508,.696,.552,.419,.006,,,,106,104,,104,91,103,129,9,,,,57.6,54.7,Hakeem Olajuwon,26,HOU,2,179.3,850,0.211,82,36.9,24.8,13.5,1.8,2.6,3.4,.508,.000,.696,12.4,.197
