Team,"Team Per Game, TeamName","Team Per Game, G","Team Per Game, MP","Team Per Game, FG","Team Per Game, FGA","Team Per Game, FG%","Team Per Game, 3P","Team Per Game, 3PA","Team Per Game, 3P%","Team Per Game, 2P","Team Per Game, 2PA","Team Per Game, 2P%","Team Per Game, FT","Team Per Game, FTA","Team Per Game, FT%","Team Per Game, ORB","Team Per Game, DRB","Team Per Game, TRB","Team Per Game, AST","Team Per Game, STL","Team Per Game, BLK","Team Per Game, TOV","Team Per Game, PF","Team Per Game, PTS","Team Totals, TeamName","Team Totals, G","Team Totals, MP","Team Totals, FG","Team Totals, FGA","Team Totals, FG%","Team Totals, 3P","Team Totals, 3PA","Team Totals, 3P%","Team Totals, 2P","Team Totals, 2PA","Team Totals, 2P%","Team Totals, FT","Team Totals, FTA","Team Totals, FT%","Team Totals, ORB","Team Totals, DRB","Team Totals, TRB","Team Totals, AST","Team Totals, STL","Team Totals, BLK","Team Totals, TOV","Team Totals, PF","Team Totals, PTS","Team Per 100 Poss, TeamName","Team Per 100 Poss, G","Team Per 100 Poss, MP","Team Per 100 Poss, FG","Team Per 100 Poss, FGA","Team Per 100 Poss, FG%","Team Per 100 Poss, 3P","Team Per 100 Poss, 3PA","Team Per 100 Poss, 3P%","Team Per 100 Poss, 2P","Team Per 100 Poss, 2PA","Team Per 100 Poss, 2P%","Team Per 100 Poss, FT","Team Per 100 Poss, FTA","Team Per 100 Poss, FT%","Team Per 100 Poss, ORB","Team Per 100 Poss, DRB","Team Per 100 Poss, TRB","Team Per 100 Poss, AST","Team Per 100 Poss, STL","Team Per 100 Poss, BLK","Team Per 100 Poss, TOV","Team Per 100 Poss, PF","Team Per 100 Poss, PTS","Team Advanced, TeamName","Team Advanced, Age","Team Advanced, W","Team Advanced, L","Team Advanced, PW","Team Advanced, PL","Team Advanced, MOV","Team Advanced, SOS","Team Advanced, SRS","Team Advanced, ORtg","Team Advanced, DRtg","Team Advanced, NRtg","Team Advanced, Pace","Team Advanced, FTr","Team Advanced, 3PAr","Team Advanced, TS%","Team Advanced,  ","Team Advanced,  ","Team Advanced,  ","Team Advanced, Offense Four Factors, eFG%","Team Advanced, Offense Four Factors, TOV%","Team Advanced, Offense Four Factors, ORB%","Team Advanced, Offense Four Factors, FT/FGA","Team Advanced,  ","Team Advanced,  ","Team Advanced,  ","Team Advanced, Defense Four Factors, eFG%","Team Advanced, Defense Four Factors, TOV%","Team Advanced, Defense Four Factors, DRB%","Team Advanced, Defense Four Factors, FT/FGA","Team Advanced,  ","Team Advanced,  ","Team Advanced,  ","Team Advanced, Arena","Team Advanced, Attend.","Team Advanced, Attend./G","Team Shooting, TeamName","Team Shooting, G","Team Shooting, MP","Team Shooting, FG%","Team Shooting, Dist.","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, % of FGA by Distance, 2P","Team Shooting, % of FGA by Distance, 0-3","Team Shooting, % of FGA by Distance, 3-10","Team Shooting, % of FGA by Distance, 10-16","Team Shooting, % of FGA by Distance, 16-3P","Team Shooting, % of FGA by Distance, 3P","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, FG% by Distance, 2P","Team Shooting, FG% by Distance, 0-3","Team Shooting, FG% by Distance, 3-10","Team Shooting, FG% by Distance, 10-16","Team Shooting, FG% by Distance, 16-3P","Team Shooting, FG% by Distance, 3P","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, % of FG Ast'd, 2P","Team Shooting, % of FG Ast'd, 3P","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, Dunks, %FGA","Team Shooting, Dunks, Md.","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, Layups, %FGA","Team Shooting, Layups, Md.","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, Corner, %3PA","Team Shooting, Corner, 3P%","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, Heaves, Att.","Team Shooting, Heaves, Md."
PHO,Phoenix Suns,82,240.6,36.1,81.4,.443,5.1,14.7,.345,31.0,66.7,.465,17.0,22.7,.746,11.3,29.3,40.6,19.3,9.0,4.7,15.2,22.7,94.2,Phoenix Suns,82,19730,2958,6671,.443,415,1202,.345,2543,5469,.465,1392,1865,.746,924,2406,3330,1586,734,383,1249,1862,7723,Phoenix Suns,82,19730,38.8,87.6,.443,5.5,15.8,.345,33.4,71.8,.465,18.3,24.5,.746,12.1,31.6,43.7,20.8,9.6,5.0,16.4,24.5,101.4,Phoenix Suns,24.4,29,53,30,52,-3.74,0.80,-2.94,101.4,105.5,-4.1,92.6,.280,.180,.515,,,,.475,14.3,26.6,.209,,,,.482,14.7,69.9,.240,,,,America West Arena,"670,385","16,351",Phoenix Suns,82,19730,.443,11.4,,,,,,,,.820,.327,.137,.146,.210,.180,,,,,,,,.465,.587,.441,.350,.371,.345,,,,,,,,.482,.870,,,,,,,,.057,343,,,,,,,,.247,860,,,,,,,,.337,.407,,,,,,,,14,0
ORL,Orlando Magic,82,241.8,35.4,82.5,.429,5.2,15.2,.344,30.2,67.3,.448,18.0,24.4,.737,12.2,28.7,40.9,19.3,6.7,3.8,13.7,21.3,94.0,Orlando Magic,82,19830,2904,6768,.429,429,1248,.344,2475,5520,.448,1474,2000,.737,1003,2350,3353,1584,547,308,1123,1744,7711,Orlando Magic,82,19830,38.7,90.2,.429,5.7,16.6,.344,33.0,73.5,.448,19.6,26.6,.737,13.4,31.3,44.7,21.1,7.3,4.1,15.0,23.2,102.7,Orlando Magic,25.8,21,61,22,60,-7.02,-0.23,-7.25,102.7,110.4,-7.7,90.8,.296,.184,.504,,,,.461,12.8,28.1,.218,,,,.502,12.7,68.7,.214,,,,TD Waterhouse Centre,"589,144","14,369",Orlando Magic,82,19830,.429,12.8,,,,,,,,.816,.260,.138,.145,.273,.184,,,,,,,,.448,.551,.402,.395,.403,.344,,,,,,,,.504,.786,,,,,,,,.036,219,,,,,,,,.197,657,,,,,,,,.190,.376,,,,,,,,4,0
GSW,Golden State Warriors,82,242.1,35.1,79.4,.442,5.2,15.6,.334,29.8,63.8,.468,17.9,24.7,.725,12.2,30.9,43.1,20.5,7.0,4.7,14.8,20.6,93.3,Golden State Warriors,82,19855,2875,6511,.442,429,1283,.334,2446,5228,.468,1470,2028,.725,1002,2533,3535,1681,576,389,1211,1691,7649,Golden State Warriors,82,19855,38.7,87.7,.442,5.8,17.3,.334,32.9,70.4,.468,19.8,27.3,.725,13.5,34.1,47.6,22.6,7.8,5.2,16.3,22.8,103.0,Golden State Warriors,28.1,37,45,39,43,-0.73,0.66,-0.07,103.0,103.8,-0.8,89.8,.311,.197,.517,,,,.475,14.1,28.4,.226,,,,.476,13.3,72.1,.211,,,,The Arena in Oakland,"665,648","16,235",Golden State Warriors,82,19855,.442,11.9,,,,,,,,.803,.272,.196,.117,.218,.197,,,,,,,,.468,.654,.358,.346,.399,.334,,,,,,,,.526,.918,,,,,,,,.045,270,,,,,,,,.202,794,,,,,,,,.254,.356,,,,,,,,17,1
CLE,Cleveland Cavaliers,82,242.1,35.6,82.4,.433,3.0,9.6,.314,32.6,72.8,.448,18.6,24.8,.753,13.6,31.9,45.6,22.0,7.1,6.5,14.8,21.3,92.9,Cleveland Cavaliers,82,19855,2922,6753,.433,247,786,.314,2675,5967,.448,1528,2030,.753,1118,2619,3737,1808,585,537,1216,1743,7619,Cleveland Cavaliers,82,19855,38.9,89.9,.433,3.3,10.5,.314,35.6,79.4,.448,20.3,27.0,.753,14.9,34.8,49.7,24.1,7.8,7.1,16.2,23.2,101.4,Cleveland Cavaliers,24.9,35,47,33,49,-2.62,-0.44,-3.07,101.4,104.2,-2.8,90.8,.301,.116,.498,,,,.451,13.7,31.1,.226,,,,.469,12.3,73.0,.221,,,,Gund Arena,"749,790","18,288",Cleveland Cavaliers,82,19855,.433,10.6,,,,,,,,.884,.318,.173,.196,.197,.116,,,,,,,,.448,.586,.355,.387,.368,.314,,,,,,,,.595,.879,,,,,,,,.051,322,,,,,,,,.220,768,,,,,,,,.290,.338,,,,,,,,13,0
ATL,Atlanta Hawks,82,242.7,34.5,79.6,.433,5.1,15.2,.335,29.4,64.4,.456,18.7,24.1,.776,12.1,30.6,42.7,20.1,7.6,5.0,16.5,22.3,92.8,Atlanta Hawks,82,19905,2829,6529,.433,419,1249,.335,2410,5280,.456,1534,1976,.776,996,2507,3503,1648,627,408,1350,1826,7611,Atlanta Hawks,82,19905,37.6,86.7,.433,5.6,16.6,.335,32.0,70.1,.456,20.4,26.2,.776,13.2,33.3,46.5,21.9,8.3,5.4,17.9,24.2,101.0,Atlanta Hawks,26.2,28,54,28,54,-4.65,-0.36,-5.00,101.0,106.1,-5.1,90.8,.303,.191,.514,,,,.465,15.4,28.6,.235,,,,.476,13.1,70.5,.234,,,,Philips Arena,"565,728","13,798",Atlanta Hawks,82,19905,.433,11.7,,,,,,,,.809,.303,.148,.153,.205,.191,,,,,,,,.456,.577,.371,.363,.409,.335,,,,,,,,.537,.845,,,,,,,,.045,289,,,,,,,,.232,767,,,,,,,,.292,.370,,,,,,,,2,0
NYK,New York Knicks*,82,242.4,35.1,79.4,.442,5.0,13.6,.364,30.2,65.8,.459,16.8,21.1,.793,11.6,31.0,42.6,20.7,7.4,4.8,15.7,23.1,92.0,New York Knicks*,82,19880,2881,6513,.442,406,1115,.364,2475,5398,.459,1374,1732,.793,950,2543,3493,1695,608,391,1289,1897,7542,New York Knicks*,82,19880,38.9,87.8,.442,5.5,15.0,.364,33.4,72.8,.459,18.5,23.4,.793,12.8,34.3,47.1,22.9,8.2,5.3,17.4,25.6,101.7,New York Knicks*,29.6,39,43,36,46,-1.48,-0.49,-1.97,101.7,103.3,-1.6,89.5,.266,.171,.518,,,,.474,15.1,28.0,.211,,,,.461,13.2,72.8,.259,,,,Madison Square Garden (IV),"785,739","19,164",New York Knicks*,82,19880,.442,12.2,,,,,,,,.829,.259,.156,.177,.237,.171,,,,,,,,.459,.568,.419,.418,.395,.364,,,,,,,,.548,.835,,,,,,,,.022,134,,,,,,,,.213,725,,,,,,,,.271,.384,,,,,,,,12,0
WAS,Washington Wizards,82,241.8,33.6,80.0,.421,5.3,15.5,.341,28.4,64.5,.440,19.3,27.0,.714,13.6,29.2,42.8,18.7,8.9,5.0,17.5,20.9,91.8,Washington Wizards,82,19830,2758,6556,.421,433,1269,.341,2325,5287,.440,1579,2211,.714,1115,2392,3507,1537,733,406,1439,1712,7528,Washington Wizards,82,19830,36.2,86.0,.421,5.7,16.6,.341,30.5,69.4,.440,20.7,29.0,.714,14.6,31.4,46.0,20.2,9.6,5.3,18.9,22.5,98.8,Washington Wizards,24.4,25,57,25,57,-5.63,-0.48,-6.12,98.8,104.8,-6.0,92.2,.337,.194,.500,,,,.454,16.0,30.7,.241,,,,.486,14.9,69.5,.214,,,,MCI Center,"645,363","15,741",Washington Wizards,82,19830,.421,11.9,,,,,,,,.806,.290,.180,.123,.213,.194,,,,,,,,.440,.618,.317,.340,.358,.341,,,,,,,,.511,.808,,,,,,,,.053,325,,,,,,,,.225,806,,,,,,,,.214,.371,,,,,,,,4,0
NOH,New Orleans Hornets*,82,241.8,33.8,80.5,.420,6.5,20.3,.319,27.3,60.2,.454,17.7,23.6,.751,13.3,29.5,42.8,20.9,8.6,4.2,15.0,20.9,91.8,New Orleans Hornets*,82,19830,2772,6605,.420,531,1666,.319,2241,4939,.454,1454,1937,.751,1091,2418,3509,1716,708,346,1228,1715,7529,New Orleans Hornets*,82,19830,37.7,89.7,.420,7.2,22.6,.319,30.4,67.1,.454,19.7,26.3,.751,14.8,32.8,47.7,23.3,9.6,4.7,16.7,23.3,102.3,New Orleans Hornets*,30.3,41,41,41,41,-0.10,-0.62,-0.72,102.3,102.4,-0.1,89.1,.293,.252,.505,,,,.460,14.1,30.6,.220,,,,.476,15.0,71.3,.218,,,,New Orleans Arena,"587,613","14,332",New Orleans Hornets*,82,19830,.420,12.8,,,,,,,,.748,.294,.115,.131,.209,.252,,,,,,,,.454,.568,.363,.377,.391,.319,,,,,,,,.591,.738,,,,,,,,.044,263,,,,,,,,.229,770,,,,,,,,.232,.331,,,,,,,,12,1
SAS,San Antonio Spurs*,82,240.9,34.7,78.5,.442,5.0,13.9,.358,29.7,64.6,.460,17.2,25.2,.681,12.5,32.5,45.1,20.4,8.1,6.5,14.7,20.3,91.5,San Antonio Spurs*,82,19755,2842,6434,.442,408,1140,.358,2434,5294,.460,1409,2069,.681,1029,2669,3698,1676,661,537,1203,1667,7501,San Antonio Spurs*,82,19755,38.7,87.6,.442,5.6,15.5,.358,33.2,72.1,.460,19.2,28.2,.681,14.0,36.4,50.4,22.8,9.0,7.3,16.4,22.7,102.2,San Antonio Spurs*,27.3,57,25,62,20,7.22,0.29,7.51,102.2,94.1,+8.1,89.2,.322,.177,.511,,,,.473,14.1,29.5,.219,,,,.433,14.8,74.6,.215,,,,SBC Center,"739,706","18,042",San Antonio Spurs*,82,19755,.442,11.6,,,,,,,,.823,.282,.197,.144,.200,.177,,,,,,,,.460,.623,.373,.383,.371,.358,,,,,,,,.543,.868,,,,,,,,.039,228,,,,,,,,.234,856,,,,,,,,.363,.394,,,,,,,,12,0
IND,Indiana Pacers*,82,241.5,33.6,77.1,.435,5.5,15.6,.351,28.1,61.5,.457,18.8,24.6,.764,11.8,29.9,41.7,21.6,8.9,5.0,14.4,20.8,91.4,Indiana Pacers*,82,19805,2753,6322,.435,449,1281,.351,2304,5041,.457,1538,2014,.764,965,2452,3417,1774,726,411,1182,1709,7493,Indiana Pacers*,82,19805,38.1,87.5,.435,6.2,17.7,.351,31.9,69.8,.457,21.3,27.9,.764,13.4,34.0,47.3,24.6,10.1,5.7,16.4,23.7,103.8,Indiana Pacers*,27.1,61,21,58,24,5.76,-0.82,4.93,103.8,97.2,+6.6,87.5,.319,.203,.520,,,,.471,14.1,28.5,.243,,,,.459,15.7,73.9,.218,,,,Conseco Fieldhouse,"678,326","16,545",Indiana Pacers*,82,19805,.435,12.1,,,,,,,,.797,.288,.156,.157,.196,.203,,,,,,,,.457,.589,.366,.368,.407,.351,,,,,,,,.600,.871,,,,,,,,.052,301,,,,,,,,.215,668,,,,,,,,.330,.383,,,,,,,,8,0
POR,Portland Trail Blazers,82,243.7,35.3,78.9,.448,4.6,13.4,.346,30.7,65.4,.469,15.4,21.1,.731,12.7,29.0,41.7,21.6,7.5,5.4,14.8,19.0,90.7,Portland Trail Blazers,82,19980,2898,6467,.448,381,1102,.346,2517,5365,.469,1263,1728,.731,1040,2376,3416,1768,613,443,1213,1554,7440,Portland Trail Blazers,82,19980,40.4,90.1,.448,5.3,15.4,.346,35.1,74.7,.469,17.6,24.1,.731,14.5,33.1,47.6,24.6,8.5,6.2,16.9,21.7,103.7,Portland Trail Blazers,27.6,41,41,37,45,-1.27,0.69,-0.58,103.7,105.1,-1.4,86.2,.267,.170,.515,,,,.478,14.4,31.2,.195,,,,.482,13.3,70.0,.186,,,,Rose Garden Arena,"684,038","16,684",Portland Trail Blazers,82,19980,.448,11.5,,,,,,,,.830,.300,.171,.141,.218,.170,,,,,,,,.469,.597,.410,.415,.375,.346,,,,,,,,.571,.866,,,,,,,,.055,339,,,,,,,,.219,722,,,,,,,,.188,.362,,,,,,,,10,0
NJN,New Jersey Nets*,82,240.3,34.3,77.7,.441,4.6,13.7,.336,29.7,64.0,.464,17.0,22.6,.753,10.5,30.2,40.7,24.5,8.6,3.9,14.7,21.0,90.3,New Jersey Nets*,82,19705,2813,6372,.441,377,1123,.336,2436,5249,.464,1398,1856,.753,862,2473,3335,2009,709,322,1209,1722,7401,New Jersey Nets*,82,19705,38.3,86.8,.441,5.1,15.3,.336,33.2,71.5,.464,19.0,25.3,.753,11.7,33.7,45.4,27.4,9.7,4.4,16.5,23.5,100.8,New Jersey Nets*,27.7,47,35,49,33,2.50,-0.63,1.88,100.8,98.0,+2.8,89.4,.291,.176,.515,,,,.471,14.4,25.9,.219,,,,.460,15.7,73.9,.221,,,,Continental Airlines Arena,"613,051","14,952",New Jersey Nets*,82,19705,.441,11.9,,,,,,,,.824,.332,.111,.113,.268,.176,,,,,,,,.464,.609,.342,.357,.381,.336,,,,,,,,.687,.889,,,,,,,,.067,394,,,,,,,,.230,785,,,,,,,,.185,.409,,,,,,,,16,2
MIA,Miami Heat*,82,240.9,33.3,78.3,.425,5.9,16.5,.357,27.4,61.7,.443,17.8,23.4,.762,11.5,30.0,41.5,19.1,7.2,3.8,13.9,22.1,90.3,Miami Heat*,82,19755,2729,6417,.425,485,1357,.357,2244,5060,.443,1459,1915,.762,940,2459,3399,1565,590,313,1137,1812,7402,Miami Heat*,82,19755,37.7,88.6,.425,6.7,18.7,.357,31.0,69.9,.443,20.2,26.5,.762,13.0,34.0,47.0,21.6,8.1,4.3,15.7,25.0,102.2,Miami Heat*,26.4,42,40,43,39,0.52,-0.65,-0.13,102.2,101.7,+0.5,88.0,.298,.211,.510,,,,.463,13.5,27.4,.227,,,,.463,14.5,73.4,.260,,,,AmericanAirlines Arena,"624,809","15,239",Miami Heat*,82,19755,.425,12.3,,,,,,,,.789,.297,.143,.117,.231,.211,,,,,,,,.443,.562,.394,.323,.382,.357,,,,,,,,.505,.889,,,,,,,,.038,211,,,,,,,,.232,758,,,,,,,,.228,.427,,,,,,,,19,0
DET,Detroit Pistons*,82,241.2,33.5,77.0,.435,4.1,11.8,.344,29.4,65.2,.452,19.0,25.3,.753,12.4,30.4,42.8,20.8,8.0,7.0,15.1,20.3,90.1,Detroit Pistons*,82,19780,2747,6314,.435,333,968,.344,2414,5346,.452,1561,2074,.753,1014,2492,3506,1702,659,570,1241,1664,7388,Detroit Pistons*,82,19780,37.9,87.2,.435,4.6,13.4,.344,33.3,73.8,.452,21.6,28.6,.753,14.0,34.4,48.4,23.5,9.1,7.9,17.1,23.0,102.0,Detroit Pistons*,27.4,54,28,59,23,5.84,-0.81,5.04,102.0,95.4,+6.6,87.9,.328,.153,.511,,,,.461,14.7,30.1,.247,,,,.441,15.5,71.8,.202,,,,The Palace of Auburn Hills,"872,902","21,290",Detroit Pistons*,82,19780,.435,10.7,,,,,,,,.847,.340,.153,.175,.179,.153,,,,,,,,.452,.566,.356,.393,.374,.344,,,,,,,,.592,.817,,,,,,,,.053,299,,,,,,,,.259,822,,,,,,,,.257,.394,,,,,,,,7,0
HOU,Houston Rockets*,82,243.0,33.4,75.5,.442,6.3,17.1,.366,27.1,58.4,.464,16.7,21.6,.773,10.3,32.3,42.6,19.3,6.8,5.4,16.7,21.5,89.8,Houston Rockets*,82,19930,2738,6195,.442,515,1406,.366,2223,4789,.464,1371,1774,.773,847,2647,3494,1579,560,443,1373,1762,7362,Houston Rockets*,82,19930,37.5,84.9,.442,7.1,19.3,.366,30.5,65.7,.464,18.8,24.3,.773,11.6,36.3,47.9,21.7,7.7,6.1,18.8,24.2,100.9,Houston Rockets*,28.3,45,37,47,35,1.73,0.55,2.28,100.9,99.0,+1.9,87.8,.286,.227,.528,,,,.484,16.4,26.5,.221,,,,.447,13.1,74.5,.233,,,,Toyota Center,"640,794","15,629",Houston Rockets*,82,19930,.442,12.7,,,,,,,,.773,.268,.153,.141,.211,.227,,,,,,,,.464,.596,.383,.402,.398,.366,,,,,,,,.512,.854,,,,,,,,.054,289,,,,,,,,.203,658,,,,,,,,.315,.384,,,,,,,,16,0
CHI,Chicago Bulls,82,241.8,34.1,82.4,.414,5.2,15.3,.342,28.9,67.0,.431,16.2,22.4,.725,12.8,30.7,43.5,21.9,8.0,4.8,16.1,23.3,89.7,Chicago Bulls,82,19830,2798,6753,.414,429,1256,.342,2369,5497,.431,1330,1834,.725,1048,2519,3567,1793,659,396,1321,1911,7355,Chicago Bulls,82,19830,36.7,88.7,.414,5.6,16.5,.342,31.1,72.2,.431,17.5,24.1,.725,13.8,33.1,46.8,23.5,8.7,5.2,17.3,25.1,96.6,Chicago Bulls,26.8,23,59,23,59,-6.35,-0.33,-6.69,96.6,103.4,-6.8,92.2,.272,.186,.486,,,,.446,14.9,28.1,.197,,,,.469,14.1,71.4,.253,,,,United Center,"809,177","19,736",Chicago Bulls,82,19830,.414,12.4,,,,,,,,.814,.283,.130,.142,.259,.186,,,,,,,,.431,.537,.385,.349,.383,.342,,,,,,,,.614,.790,,,,,,,,.045,283,,,,,,,,.217,665,,,,,,,,.214,.349,,,,,,,,10,1
UTA,Utah Jazz,82,241.2,32.8,75.3,.436,3.1,9.6,.321,29.7,65.7,.453,20.0,26.8,.746,13.5,27.7,41.2,20.4,7.1,6.0,16.6,25.6,88.7,Utah Jazz,82,19780,2690,6172,.436,252,786,.321,2438,5386,.453,1639,2196,.746,1103,2272,3375,1671,583,494,1365,2096,7271,Utah Jazz,82,19780,37.7,86.5,.436,3.5,11.0,.321,34.2,75.5,.453,23.0,30.8,.746,15.5,31.8,47.3,23.4,8.2,6.9,19.1,29.4,101.9,Utah Jazz,24.9,42,40,37,45,-1.22,0.69,-0.53,101.9,103.3,-1.4,86.6,.356,.127,.509,,,,.456,16.1,34.1,.266,,,,.468,15.4,72.4,.319,,,,Delta Center,"785,330","19,154",Utah Jazz,82,19780,.436,11.5,,,,,,,,.873,.357,.085,.104,.327,.127,,,,,,,,.453,.555,.353,.357,.397,.321,,,,,,,,.598,.845,,,,,,,,.041,232,,,,,,,,.284,889,,,,,,,,.229,.361,,,,,,,,8,0
PHI,Philadelphia 76ers,82,242.1,32.7,76.3,.428,4.1,12.1,.342,28.6,64.2,.445,18.4,24.5,.753,11.5,29.4,40.8,20.0,8.0,4.4,15.9,20.7,88.0,Philadelphia 76ers,82,19855,2682,6260,.428,339,992,.342,2343,5268,.445,1512,2009,.753,941,2408,3349,1640,654,358,1307,1701,7215,Philadelphia 76ers,82,19855,36.8,86.0,.428,4.7,13.6,.342,32.2,72.3,.445,20.8,27.6,.753,12.9,33.1,46.0,22.5,9.0,4.9,17.9,23.4,99.1,Philadelphia 76ers,27.5,33,49,33,49,-2.49,-0.46,-2.95,99.1,101.9,-2.8,88.0,.321,.158,.505,,,,.456,15.5,28.2,.242,,,,.467,14.7,70.7,.231,,,,Wachovia Center,"788,128","19,223",Philadelphia 76ers,82,19855,.428,11.3,,,,,,,,.842,.319,.132,.174,.216,.158,,,,,,,,.445,.562,.370,.360,.385,.342,,,,,,,,.567,.920,,,,,,,,.043,239,,,,,,,,.252,769,,,,,,,,.316,.383,,,,,,,,7,0
TOR,Toronto Raptors,82,243.7,32.4,77.4,.418,5.6,15.8,.356,26.7,61.6,.434,15.1,20.1,.750,10.1,29.5,39.6,19.2,7.4,4.9,14.2,21.3,85.4,Toronto Raptors,82,19980,2654,6348,.418,461,1294,.356,2193,5054,.434,1237,1650,.750,830,2419,3249,1574,604,402,1164,1748,7006,Toronto Raptors,82,19980,36.7,87.9,.418,6.4,17.9,.356,30.4,70.0,.434,17.1,22.8,.750,11.5,33.5,45.0,21.8,8.4,5.6,16.1,24.2,97.0,Toronto Raptors,27.6,33,49,31,51,-3.01,-0.40,-3.42,97.0,100.4,-3.4,86.8,.260,.204,.495,,,,.454,14.1,23.8,.195,,,,.449,14.1,70.1,.241,,,,Air Canada Centre,"750,608","18,308",Toronto Raptors,82,19980,.418,13.1,,,,,,,,.796,.252,.123,.155,.267,.204,,,,,,,,.434,.575,.398,.346,.368,.356,,,,,,,,.519,.944,,,,,,,,.041,238,,,,,,,,.177,553,,,,,,,,.451,.405,,,,,,,,8,0
