Team,"Team Per Game, TeamName","Team Per Game, G","Team Per Game, MP","Team Per Game, FG","Team Per Game, FGA","Team Per Game, FG%","Team Per Game, 3P","Team Per Game, 3PA","Team Per Game, 3P%","Team Per Game, 2P","Team Per Game, 2PA","Team Per Game, 2P%","Team Per Game, FT","Team Per Game, FTA","Team Per Game, FT%","Team Per Game, ORB","Team Per Game, DRB","Team Per Game, TRB","Team Per Game, AST","Team Per Game, STL","Team Per Game, BLK","Team Per Game, TOV","Team Per Game, PF","Team Per Game, PTS","Team Totals, TeamName","Team Totals, G","Team Totals, MP","Team Totals, FG","Team Totals, FGA","Team Totals, FG%","Team Totals, 3P","Team Totals, 3PA","Team Totals, 3P%","Team Totals, 2P","Team Totals, 2PA","Team Totals, 2P%","Team Totals, FT","Team Totals, FTA","Team Totals, FT%","Team Totals, ORB","Team Totals, DRB","Team Totals, TRB","Team Totals, AST","Team Totals, STL","Team Totals, BLK","Team Totals, TOV","Team Totals, PF","Team Totals, PTS","Team Per 100 Poss, TeamName","Team Per 100 Poss, G","Team Per 100 Poss, MP","Team Per 100 Poss, FG","Team Per 100 Poss, FGA","Team Per 100 Poss, FG%","Team Per 100 Poss, 3P","Team Per 100 Poss, 3PA","Team Per 100 Poss, 3P%","Team Per 100 Poss, 2P","Team Per 100 Poss, 2PA","Team Per 100 Poss, 2P%","Team Per 100 Poss, FT","Team Per 100 Poss, FTA","Team Per 100 Poss, FT%","Team Per 100 Poss, ORB","Team Per 100 Poss, DRB","Team Per 100 Poss, TRB","Team Per 100 Poss, AST","Team Per 100 Poss, STL","Team Per 100 Poss, BLK","Team Per 100 Poss, TOV","Team Per 100 Poss, PF","Team Per 100 Poss, PTS","Team Advanced, TeamName","Team Advanced, Age","Team Advanced, W","Team Advanced, L","Team Advanced, PW","Team Advanced, PL","Team Advanced, MOV","Team Advanced, SOS","Team Advanced, SRS","Team Advanced, ORtg","Team Advanced, DRtg","Team Advanced, NRtg","Team Advanced, Pace","Team Advanced, FTr","Team Advanced, 3PAr","Team Advanced, TS%","Team Advanced,  ","Team Advanced,  ","Team Advanced,  ","Team Advanced, Offense Four Factors, eFG%","Team Advanced, Offense Four Factors, TOV%","Team Advanced, Offense Four Factors, ORB%","Team Advanced, Offense Four Factors, FT/FGA","Team Advanced,  ","Team Advanced,  ","Team Advanced,  ","Team Advanced, Defense Four Factors, eFG%","Team Advanced, Defense Four Factors, TOV%","Team Advanced, Defense Four Factors, DRB%","Team Advanced, Defense Four Factors, FT/FGA","Team Advanced,  ","Team Advanced,  ","Team Advanced,  ","Team Advanced, Arena","Team Advanced, Attend.","Team Advanced, Attend./G"
MIL,Milwaukee Bucks*,82,241.2,42.2,88.8,.475,2.3,7.0,.323,39.9,81.8,.488,23.8,31.1,.766,13.6,28.3,42.0,24.9,10.3,4.8,15.4,26.6,110.4,Milwaukee Bucks*,82,19780,3457,7282,.475,185,572,.323,3272,6710,.488,1953,2549,.766,1119,2322,3441,2044,845,393,1260,2180,9052,Milwaukee Bucks*,82,19780,41.8,88.1,.475,2.2,6.9,.323,39.6,81.2,.488,23.6,30.8,.766,13.5,28.1,41.6,24.7,10.2,4.8,15.2,26.4,109.5,Milwaukee Bucks*,27.7,50,32,51,31,3.91,0.12,4.04,109.5,105.6,+3.9,100.3,.350,.079,.539,,,,.487,13.0,31.1,.268,,,,.479,16.0,66.1,.307,,,,MECCA Arena,"451,797","11,019"
ATL,Atlanta Hawks*,82,240.6,41.9,87.1,.481,1.6,5.2,.318,40.2,81.9,.491,24.6,32.5,.759,16.5,30.2,46.7,25.3,8.5,6.2,15.6,26.2,110.0,Atlanta Hawks*,82,19730,3435,7141,.481,135,425,.318,3300,6716,.491,2019,2661,.759,1350,2478,3828,2077,700,511,1279,2152,9024,Atlanta Hawks*,82,19730,42.9,89.1,.481,1.7,5.3,.318,41.2,83.8,.491,25.2,33.2,.759,16.9,30.9,47.8,25.9,8.7,6.4,16.0,26.9,112.6,Atlanta Hawks*,26.1,57,25,59,23,7.23,-0.05,7.18,112.6,105.2,+7.4,97.4,.373,.060,.543,,,,.490,13.3,37.2,.283,,,,.460,13.9,67.4,.284,,,,Omni Coliseum,"549,526","13,403"
NJN,New Jersey Nets,82,242.1,41.1,86.4,.476,1.8,5.5,.323,39.4,80.9,.487,24.4,31.8,.767,14.3,29.4,43.6,24.3,7.8,4.8,19.7,28.7,108.5,New Jersey Nets,82,19855,3374,7083,.476,145,449,.323,3229,6634,.487,2000,2607,.767,1169,2409,3578,1991,643,397,1617,2353,8893,New Jersey Nets,82,19855,40.1,84.1,.476,1.7,5.3,.323,38.3,78.7,.487,23.7,30.9,.767,13.9,28.6,42.5,23.6,7.6,4.7,19.2,27.9,105.6,New Jersey Nets,26.2,24,58,28,54,-5.05,0.63,-4.42,105.6,110.5,-4.9,101.8,.368,.063,.540,,,,.487,16.4,33.2,.282,,,,.488,13.8,68.1,.330,,,,Brendan Byrne Arena,"452,704","11,042"
SAS,San Antonio Spurs,82,241.5,43.1,90.9,.474,1.4,4.9,.290,41.6,86.0,.484,20.7,28.0,.742,15.7,28.6,44.3,27.1,9.6,4.0,17.1,23.5,108.3,San Antonio Spurs,82,19805,3532,7456,.474,117,403,.290,3415,7053,.484,1701,2292,.742,1285,2347,3632,2220,786,325,1406,1930,8882,San Antonio Spurs,82,19805,42.1,88.9,.474,1.4,4.8,.290,40.7,84.1,.484,20.3,27.3,.742,15.3,28.0,43.3,26.5,9.4,3.9,16.8,23.0,105.9,San Antonio Spurs,27.1,28,54,28,54,-5.10,0.01,-5.09,105.9,110.8,-4.9,101.7,.307,.054,.525,,,,.482,14.2,34.3,.228,,,,.514,14.5,68.1,.244,,,,HemisFair Arena,"341,132","8,320"
UTA,Utah Jazz*,82,240.9,42.5,91.6,.464,1.7,5.5,.310,40.8,86.2,.474,21.2,29.1,.726,14.6,30.0,44.5,27.3,10.2,7.7,17.1,24.9,107.9,Utah Jazz*,82,19755,3485,7514,.464,139,448,.310,3346,7066,.474,1735,2389,.726,1194,2456,3650,2240,835,628,1403,2040,8844,Utah Jazz*,82,19755,41.0,88.5,.464,1.6,5.3,.310,39.4,83.2,.474,20.4,28.1,.726,14.1,28.9,43.0,26.4,9.8,7.4,16.5,24.0,104.1,Utah Jazz*,26.9,44,38,42,40,0.40,-0.36,0.04,104.1,103.7,+0.4,103.2,.318,.060,.516,,,,.473,14.1,31.2,.231,,,,.466,15.7,65.2,.269,,,,Salt Palace,"491,382","11,985"
HOU,Houston Rockets*,82,241.2,42.3,88.6,.477,1.1,4.0,.275,41.2,84.6,.487,21.3,28.7,.741,14.5,30.3,44.8,27.2,8.0,6.8,16.9,24.1,106.9,Houston Rockets*,82,19780,3465,7262,.477,89,324,.275,3376,6938,.487,1746,2355,.741,1190,2481,3671,2227,654,555,1384,1973,8765,Houston Rockets*,82,19780,42.1,88.2,.477,1.1,3.9,.275,41.0,84.3,.487,21.2,28.6,.741,14.5,30.1,44.6,27.1,7.9,6.7,16.8,24.0,106.5,Houston Rockets*,26.1,42,40,44,38,1.00,-0.40,0.60,106.5,105.5,+1.0,99.9,.324,.045,.528,,,,.483,14.3,33.5,.240,,,,.470,14.1,68.0,.261,,,,The Summit,"660,175","16,102"
PHI,Philadelphia 76ers*,82,242.4,40.7,82.8,.491,1.1,4.1,.259,39.6,78.7,.503,24.0,31.9,.753,14.4,28.4,42.7,23.7,9.4,6.6,18.5,21.6,106.5,Philadelphia 76ers*,82,19880,3335,6792,.491,88,340,.259,3247,6452,.503,1971,2617,.753,1178,2327,3505,1943,768,540,1519,1774,8729,Philadelphia 76ers*,82,19880,41.4,84.3,.491,1.1,4.2,.259,40.3,80.1,.503,24.5,32.5,.753,14.6,28.9,43.5,24.1,9.5,6.7,18.8,22.0,108.3,Philadelphia 76ers*,26.6,45,37,40,42,-0.20,0.31,0.11,108.3,108.5,-0.2,97.3,.385,.050,.549,,,,.497,16.1,34.9,.290,,,,.499,14.5,65.7,.215,,,,The Spectrum,"587,748","14,335"
IND,Indiana Pacers*,82,243.0,42.1,89.3,.472,1.1,3.9,.297,41.0,85.5,.479,20.7,26.5,.782,13.8,30.0,43.9,26.5,8.5,3.8,15.6,25.6,106.1,Indiana Pacers*,82,19930,3454,7324,.472,94,316,.297,3360,7008,.479,1696,2170,.782,1132,2464,3596,2170,697,311,1276,2097,8698,Indiana Pacers*,82,19930,42.1,89.2,.472,1.1,3.9,.297,40.9,85.4,.479,20.7,26.4,.782,13.8,30.0,43.8,26.4,8.5,3.8,15.5,25.5,106.0,Indiana Pacers*,25.9,41,41,39,43,-0.65,0.47,-0.17,106.0,106.6,-0.6,98.8,.296,.043,.525,,,,.478,13.4,30.5,.232,,,,.487,14.9,68.8,.281,,,,Market Square Arena,"521,007","12,707"
WSB,Washington Bullets*,82,240.3,40.9,90.2,.454,0.5,2.7,.197,40.4,87.5,.461,23.6,30.9,.765,15.9,28.2,44.1,21.3,9.2,8.4,15.9,21.6,106.0,Washington Bullets*,82,19705,3356,7397,.454,43,218,.197,3313,7179,.461,1935,2531,.765,1305,2315,3620,1750,755,685,1301,1775,8690,Washington Bullets*,82,19705,40.8,89.9,.454,0.5,2.7,.197,40.3,87.3,.461,23.5,30.8,.765,15.9,28.1,44.0,21.3,9.2,8.3,15.8,21.6,105.7,Washington Bullets*,25.9,42,40,37,45,-1.37,0.35,-1.02,105.7,107.0,-1.3,100.2,.342,.029,.511,,,,.457,13.3,34.5,.262,,,,.480,14.6,63.4,.222,,,,Capital Centre,"485,316","11,837"
CHI,Chicago Bulls*,82,241.8,41.2,87.3,.473,1.0,3.6,.261,40.3,83.6,.482,21.4,27.5,.778,15.2,29.3,44.5,26.1,8.3,5.3,15.3,23.4,104.8,Chicago Bulls*,82,19830,3382,7155,.473,78,299,.261,3304,6856,.482,1754,2254,.778,1248,2400,3648,2143,677,438,1257,1922,8596,Chicago Bulls*,82,19830,42.7,90.4,.473,1.0,3.8,.261,41.7,86.6,.482,22.2,28.5,.778,15.8,30.3,46.1,27.1,8.6,5.5,15.9,24.3,108.6,Chicago Bulls*,25.4,40,42,43,39,0.89,0.37,1.26,108.6,107.6,+1.0,95.8,.315,.042,.528,,,,.478,13.4,35.0,.245,,,,.491,13.8,70.0,.251,,,,Chicago Stadium,"650,818","15,874"
LAC,Los Angeles Clippers,82,241.2,40.4,89.4,.452,1.0,4.2,.224,39.4,85.2,.463,22.8,30.7,.742,15.0,26.1,41.1,24.0,9.2,5.3,18.2,24.4,104.5,Los Angeles Clippers,82,19780,3311,7332,.452,78,348,.224,3233,6984,.463,1866,2515,.742,1231,2137,3368,1971,751,432,1493,2004,8566,Los Angeles Clippers,82,19780,39.1,86.7,.452,0.9,4.1,.224,38.2,82.5,.463,22.1,29.7,.742,14.5,25.3,39.8,23.3,8.9,5.1,17.6,23.7,101.2,Los Angeles Clippers,26.2,12,70,16,66,-11.43,0.42,-11.00,101.2,112.3,-11.1,102.7,.343,.047,.508,,,,.457,15.0,31.8,.255,,,,.526,15.5,64.3,.258,,,,Los Angeles Memorial Sports Arena,"316,140","7,711"
CLE,Cleveland Cavaliers,82,240.9,40.8,86.9,.470,1.0,4.1,.240,39.9,82.7,.482,21.7,31.1,.697,15.3,29.5,44.8,23.3,8.2,6.8,19.7,22.6,104.4,Cleveland Cavaliers,82,19755,3349,7122,.470,81,338,.240,3268,6784,.482,1779,2554,.697,1257,2420,3677,1912,672,559,1619,1853,8558,Cleveland Cavaliers,82,19755,40.2,85.4,.470,1.0,4.1,.240,39.2,81.4,.482,21.3,30.6,.697,15.1,29.0,44.1,22.9,8.1,6.7,19.4,22.2,102.6,Cleveland Cavaliers,24.6,31,51,31,51,-3.82,0.63,-3.19,102.6,106.4,-3.8,101.3,.359,.047,.519,,,,.476,16.4,34.4,.250,,,,.484,14.2,65.9,.224,,,,Coliseum at Richfield,"447,125","10,905"
NYK,New York Knicks,82,241.2,40.6,85.6,.474,1.5,4.6,.333,39.1,81.1,.482,21.0,28.8,.730,13.5,26.4,39.9,23.7,8.6,4.8,17.3,24.7,103.8,New York Knicks,82,19780,3329,7023,.474,125,375,.333,3204,6648,.482,1725,2362,.730,1108,2162,3270,1941,704,396,1420,2028,8508,New York Knicks,82,19780,41.0,86.5,.474,1.5,4.6,.333,39.4,81.9,.482,21.2,29.1,.730,13.6,26.6,40.3,23.9,8.7,4.9,17.5,25.0,104.8,New York Knicks,26.4,24,58,25,57,-6.27,0.85,-5.42,104.8,111.1,-6.3,98.5,.336,.053,.528,,,,.483,15.0,31.2,.246,,,,.497,14.6,61.9,.270,,,,Madison Square Garden (IV),"538,048","13,123"
