playerId,"Player Per Game, Player","Player Per Game, Age","Player Per Game, Team","Player Per Game, Pos","Player Per Game, G","Player Per Game, GS","Player Per Game, MP","Player Per Game, FG","Player Per Game, FGA","Player Per Game, FG%","Player Per Game, 3P","Player Per Game, 3PA","Player Per Game, 3P%","Player Per Game, 2P","Player Per Game, 2PA","Player Per Game, 2P%","Player Per Game, eFG%","Player Per Game, FT","Player Per Game, FTA","Player Per Game, FT%","Player Per Game, ORB","Player Per Game, DRB","Player Per Game, TRB","Player Per Game, AST","Player Per Game, STL","Player Per Game, BLK","Player Per Game, TOV","Player Per Game, PF","Player Per Game, PTS","Player Per Game, Awards","Player Totals, Player","Player Totals, Age","Player Totals, Team","Player Totals, Pos","Player Totals, G","Player Totals, GS","Player Totals, MP","Player Totals, FG","Player Totals, FGA","Player Totals, FG%","Player Totals, 3P","Player Totals, 3PA","Player Totals, 3P%","Player Totals, 2P","Player Totals, 2PA","Player Totals, 2P%","Player Totals, eFG%","Player Totals, FT","Player Totals, FTA","Player Totals, FT%","Player Totals, ORB","Player Totals, DRB","Player Totals, TRB","Player Totals, AST","Player Totals, STL","Player Totals, BLK","Player Totals, TOV","Player Totals, PF","Player Totals, PTS","Player Totals, Trp-Dbl","Player Totals, Awards","Player Per 100 Poss, Player","Player Per 100 Poss, Age","Player Per 100 Poss, Team","Player Per 100 Poss, Pos","Player Per 100 Poss, G","Player Per 100 Poss, GS","Player Per 100 Poss, MP","Player Per 100 Poss, FG","Player Per 100 Poss, FGA","Player Per 100 Poss, FG%","Player Per 100 Poss, 3P","Player Per 100 Poss, 3PA","Player Per 100 Poss, 3P%","Player Per 100 Poss, 2P","Player Per 100 Poss, 2PA","Player Per 100 Poss, 2P%","Player Per 100 Poss, eFG%","Player Per 100 Poss, FT","Player Per 100 Poss, FTA","Player Per 100 Poss, FT%","Player Per 100 Poss, ORB","Player Per 100 Poss, DRB","Player Per 100 Poss, TRB","Player Per 100 Poss, AST","Player Per 100 Poss, STL","Player Per 100 Poss, BLK","Player Per 100 Poss, TOV","Player Per 100 Poss, PF","Player Per 100 Poss, PTS","Player Per 100 Poss, ORtg","Player Per 100 Poss, DRtg","Player Per 100 Poss, Awards","Player Advanced, Player","Player Advanced, Pos","Player Advanced, Age","Player Advanced, Team","Player Advanced, G","Player Advanced, MP","Player Advanced, PER","Player Advanced, TS%","Player Advanced, 3PAr","Player Advanced, FTr","Player Advanced, ORB%","Player Advanced, DRB%","Player Advanced, TRB%","Player Advanced, AST%","Player Advanced, STL%","Player Advanced, BLK%","Player Advanced, TOV%","Player Advanced, USG%","Player Advanced, ","Player Advanced, ","Player Advanced, OWS","Player Advanced, DWS","Player Advanced, WS","Player Advanced, WS/48","Player Advanced, ","Player Advanced, ","Player Advanced, OBPM","Player Advanced, DBPM","Player Advanced, BPM","Player Advanced, VORP","Player Adjusted Shooting, Player","Player Adjusted Shooting, Pos","Player Adjusted Shooting, Age","Player Adjusted Shooting, Team","Player Adjusted Shooting, G","Player Adjusted Shooting, MP","Player Adjusted Shooting, ","Player Adjusted Shooting, ","Player Adjusted Shooting, ","Player Adjusted Shooting, Player Shooting %, FG","Player Adjusted Shooting, Player Shooting %, 2P","Player Adjusted Shooting, Player Shooting %, 3P","Player Adjusted Shooting, Player Shooting %, eFG","Player Adjusted Shooting, Player Shooting %, FT","Player Adjusted Shooting, Player Shooting %, TS","Player Adjusted Shooting, Player Shooting %, FTr","Player Adjusted Shooting, Player Shooting %, 3PAr","Player Adjusted Shooting, ","Player Adjusted Shooting, ","Player Adjusted Shooting, ","Player Adjusted Shooting, League-Adjusted, FG+","Player Adjusted Shooting, League-Adjusted, 2P+","Player Adjusted Shooting, League-Adjusted, 3P+","Player Adjusted Shooting, League-Adjusted, eFG+","Player Adjusted Shooting, League-Adjusted, FT+","Player Adjusted Shooting, League-Adjusted, TS+","Player Adjusted Shooting, League-Adjusted, FTr+","Player Adjusted Shooting, League-Adjusted, 3PAr+","Player Adjusted Shooting, ","Player Adjusted Shooting, ","Player Adjusted Shooting, ","Player Adjusted Shooting, FG Add","Player Adjusted Shooting, TS Add","MVP, Player","MVP, Age","MVP, Tm","MVP, Voting, First","MVP, Voting, Pts Won","MVP, Voting, Pts Max","MVP, Voting, Share","MVP, G","MVP, Per Game, MP","MVP, Per Game, PTS","MVP, Per Game, TRB","MVP, Per Game, AST","MVP, Per Game, STL","MVP, Per Game, BLK","MVP, Shooting, FG%","MVP, Shooting, 3P%","MVP, Shooting, FT%","MVP, Advanced, WS","MVP, Advanced, WS/48"
dantlad01,Adrian Dantley,28,UTA,SF,79,79,37.8,10.2,18.2,.558,0.0,0.1,.250,10.1,18.2,.559,.558,10.3,12.0,.859,2.3,3.4,5.7,3.9,0.8,0.1,3.3,2.5,30.6,"MVP-7,AS,NBA2",Adrian Dantley,28,UTA,SF,79,79,2984,802,1438,.558,1,4,.250,801,1434,.559,.558,813,946,.859,179,269,448,310,61,4,263,201,2418,0,"MVP-7,AS,NBA2",Adrian Dantley,28,UTA,SF,79,79,2984,12.3,22.0,.558,0.0,0.1,.250,12.3,22.0,.559,.558,12.5,14.5,.859,2.7,4.1,6.9,4.8,0.9,0.1,4.0,3.1,37.1,126,112,"MVP-7,AS,NBA2",Adrian Dantley*,SF,28,DAL,79,2984,24.6,.652,.003,.658,6.7,9.0,7.9,16.2,0.9,0.1,12.4,28.2,,,13.0,1.6,14.6,.235,,,5.8,-1.5,4.2,4.7,Adrian Dantley,SF,28,ATL,79,2984,,,,.558,.559,.250,.558,.859,.652,.658,.003,,,,113,112,100,113,113,120,196,10,,,,180.0,404.8,Adrian Dantley,28,UTA,1,88,760,0.116,79,37.8,30.6,5.7,3.9,0.8,0.1,.558,.250,.859,14.6,.235
aguirma01,Mark Aguirre,24,DAL,SF,79,79,36.7,11.7,22.3,.524,0.2,0.7,.268,11.5,21.6,.532,.528,5.9,7.9,.749,2.0,3.9,5.9,4.5,1.0,0.3,3.6,3.1,29.5,"MVP-11,AS",Mark Aguirre,24,DAL,SF,79,79,2900,925,1765,.524,15,56,.268,910,1709,.532,.528,465,621,.749,161,308,469,358,80,22,285,246,2330,0,"MVP-11,AS",Mark Aguirre,24,DAL,SF,79,79,2900,15.5,29.5,.524,0.3,0.9,.268,15.2,28.6,.532,.528,7.8,10.4,.749,2.7,5.2,7.8,6.0,1.3,0.4,4.8,4.1,39.0,112,111,"MVP-11,AS",Mark Aguirre,SF,24,DAL,79,2900,23.5,.572,.032,.352,6.4,12.3,9.4,21.0,1.3,0.4,12.3,33.4,,,7.0,2.0,9.0,.149,,,5.0,-1.2,3.7,4.1,Mark Aguirre,SF,24,DAL,79,2900,,,,.524,.532,.268,.528,.749,.572,.352,.032,,,,106,107,107,107,99,105,105,118,,,,115.9,117.1,Mark Aguirre,24,DAL,0,28,760,0.037,79,36.7,29.5,5.9,4.5,1.0,0.3,.524,.268,.749,9.0,.149
vandeki01,Kiki Vandeweghe,25,DEN,PF,78,71,35.1,11.5,20.6,.558,0.1,0.4,.367,11.3,20.2,.562,.562,6.3,7.4,.852,1.1,3.7,4.8,3.1,0.7,0.6,2.0,2.4,29.4,AS,Kiki Vandeweghe,25,DEN,PF,78,71,2734,895,1603,.558,11,30,.367,884,1573,.562,.562,494,580,.852,84,289,373,238,53,50,156,187,2295,0,AS,Kiki Vandeweghe,25,DEN,PF,78,71,2734,14.2,25.5,.558,0.2,0.5,.367,14.1,25.0,.562,.562,7.9,9.2,.852,1.3,4.6,5.9,3.8,0.8,0.8,2.5,3.0,36.5,122,114,AS,Kiki Vandeweghe,PF,25,POR,78,2734,23.6,.618,.019,.362,3.1,11.4,7.2,13.1,0.8,1.0,7.7,27.8,,,9.7,0.6,10.3,.181,,,5.4,-1.8,3.6,3.9,Kiki Vandeweghe,PF,25,SEA,78,2734,,,,.558,.562,.367,.562,.852,.618,.362,.019,,,,113,113,147,113,112,114,108,70,,,,212.5,277.5,,,,,,,,,,,,,,,,,,,
englial01,Alex English,30,DEN,SF,82,77,35.0,11.1,20.9,.529,0.0,0.1,.143,11.0,20.8,.531,.529,4.3,5.2,.824,2.6,3.0,5.7,5.0,1.0,1.2,2.7,3.1,26.4,AS,Alex English,30,DEN,SF,82,77,2870,907,1714,.529,1,7,.143,906,1707,.531,.529,352,427,.824,216,248,464,406,83,95,222,252,2167,1,AS,Alex English,30,DEN,SF,82,77,2870,13.7,26.0,.529,0.0,0.1,.143,13.7,25.8,.531,.529,5.3,6.5,.824,3.3,3.8,7.0,6.1,1.3,1.4,3.4,3.8,32.8,114,113,AS,Alex English*,SF,30,PHI,82,2870,22.2,.570,.004,.249,7.7,9.3,8.5,20.9,1.3,1.7,10.5,27.9,,,7.2,1.0,8.2,.136,,,4.7,-1.4,3.4,3.9,Alex English,SF,30,NYK,82,2870,,,,.529,.531,.143,.529,.824,.570,.249,.004,,,,108,106,57,107,109,105,74,15,,,,116.5,102.1,,,,,,,,,,,,,,,,,,,
kingbe01,Bernard King,27,NYK,SF,77,76,34.6,10.3,18.1,.572,0.0,0.1,.000,10.3,18.0,.573,.572,5.7,7.3,.779,1.6,3.5,5.1,2.1,1.0,0.2,2.6,3.5,26.3,"MVP-2,AS,NBA1",Bernard King,27,NYK,SF,77,76,2667,795,1391,.572,0,4,.000,795,1387,.573,.572,437,561,.779,123,271,394,164,75,17,197,273,2027,0,"MVP-2,AS,NBA1",Bernard King,27,NYK,SF,77,76,2667,14.4,25.3,.572,0.0,0.1,.000,14.4,25.2,.573,.572,7.9,10.2,.779,2.2,4.9,7.2,3.0,1.4,0.3,3.6,5.0,36.8,119,105,"MVP-2,AS,NBA1",Bernard King*,SF,27,SEA,77,2667,22.7,.619,.003,.403,5.6,12.3,9.0,11.1,1.4,0.4,10.7,28.7,,,8.6,3.5,12.1,.218,,,4.6,-0.2,4.5,4.3,Bernard King,SF,27,KCK,77,2667,,,,.572,.573,.000,.572,.779,.619,.403,.003,,,,116,115,,115,103,114,120,11,,,,211.6,248.8,Bernard King,27,NYK,11,373,760,0.491,77,34.6,26.3,5.1,2.1,1.0,0.2,.572,.000,.779,12.1,.218
gervige01,George Gervin,31,SAS,SG,76,76,34.0,10.1,20.5,.490,0.1,0.3,.417,9.9,20.2,.491,.493,5.6,6.7,.842,1.4,2.7,4.1,2.9,1.0,0.6,2.9,2.9,25.9,AS,George Gervin,31,SAS,SG,76,76,2584,765,1561,.490,10,24,.417,755,1537,.491,.493,427,507,.842,106,207,313,220,79,47,224,219,1967,0,AS,George Gervin,31,SAS,SG,76,76,2584,13.3,27.2,.490,0.2,0.4,.417,13.2,26.8,.491,.493,7.4,8.8,.842,1.8,3.6,5.5,3.8,1.4,0.8,3.9,3.8,34.3,110,113,AS,George Gervin*,SG,31,WSB,76,2584,19.3,.551,.015,.325,4.4,8.4,6.4,12.5,1.4,0.9,11.2,30.1,,,4.6,0.9,5.5,.102,,,1.9,-1.8,0.1,1.3,George Gervin,SG,31,ATL,76,2584,,,,.490,.491,.417,.493,.842,.551,.325,.015,,,,100,98,167,100,111,102,97,57,,,,-6.9,30.0,,,,,,,,,,,,,,,,,,,
birdla01,Larry Bird,27,BOS,PF,79,77,38.3,9.6,19.5,.492,0.2,0.9,.247,9.4,18.6,.504,.497,4.7,5.3,.888,2.3,7.8,10.1,6.6,1.8,0.9,3.0,2.5,24.2,"MVP-1,DPOY-12,AS,NBA1",Larry Bird,27,BOS,PF,79,77,3028,758,1542,.492,18,73,.247,740,1469,.504,.497,374,421,.888,181,615,796,520,144,69,237,197,1908,7,"MVP-1,DPOY-12,AS,NBA1",Larry Bird,27,BOS,PF,79,77,3028,12.0,24.5,.492,0.3,1.2,.247,11.8,23.3,.504,.497,5.9,6.7,.888,2.9,9.8,12.7,8.3,2.3,1.1,3.8,3.1,30.3,115,101,"MVP-1,DPOY-12,AS,NBA1",Larry Bird*,PF,27,BOS,79,3028,24.2,.552,.047,.273,7.0,22.3,14.9,26.2,2.3,1.3,12.1,26.7,,,7.9,5.6,13.6,.215,,,5.6,2.0,7.6,7.3,Larry Bird,PF,27,BOS,79,3028,,,,.492,.504,.247,.497,.888,.552,.273,.047,,,,100,101,99,100,117,102,81,176,,,,5.9,32.7,Larry Bird,27,BOS,52,652,760,0.858,79,38.3,24.2,10.1,6.6,1.8,0.9,.492,.247,.888,13.6,.215
mitchmi01,Mike Mitchell,28,SAS,SF,79,79,36.1,9.9,20.2,.488,0.1,0.2,.429,9.8,20.0,.488,.490,3.5,4.5,.779,2.4,4.8,7.2,1.2,0.8,0.9,1.8,3.2,23.3,,Mike Mitchell,28,SAS,SF,79,79,2853,779,1597,.488,6,14,.429,773,1583,.488,.490,275,353,.779,188,382,570,93,62,73,141,251,1839,0,,Mike Mitchell,28,SAS,SF,79,79,2853,12.3,25.2,.488,0.1,0.2,.429,12.2,25.0,.488,.490,4.3,5.6,.779,3.0,6.0,9.0,1.5,1.0,1.2,2.2,4.0,29.0,109,112,,Mike Mitchell,SF,28,MIL,79,2853,17.1,.525,.009,.221,7.1,14.0,10.6,4.6,1.0,1.3,7.4,25.7,,,4.1,1.4,5.5,.092,,,0.5,-2.2,-1.7,0.2,Mike Mitchell,SF,28,SAS,79,2853,,,,.488,.488,.429,.490,.779,.525,.221,.009,,,,99,98,172,99,103,97,66,33,,,,-18.6,-63.5,,,,,,,,,,,,,,,,,,,
cummite01,Terry Cummings,22,SDC,PF,81,80,35.9,9.1,18.4,.494,0.0,0.0,.000,9.1,18.4,.495,.494,4.7,6.5,.720,4.0,5.6,9.6,1.7,1.1,0.7,2.7,3.7,22.9,,Terry Cummings,22,SDC,PF,81,80,2907,737,1491,.494,0,3,.000,737,1488,.495,.494,380,528,.720,323,454,777,139,92,57,218,298,1854,0,,Terry Cummings,22,SDC,PF,81,80,2907,12.0,24.3,.494,0.0,0.0,.000,12.0,24.3,.495,.494,6.2,8.6,.720,5.3,7.4,12.7,2.3,1.5,0.9,3.6,4.9,30.3,112,111,,Terry Cummings,PF,22,DET,81,2907,19.8,.538,.002,.354,12.6,17.6,15.1,7.2,1.5,1.1,11.2,26.6,,,5.7,1.8,7.5,.123,,,2.0,-1.6,0.4,1.8,Terry Cummings,PF,22,UTA,81,2907,,,,.494,.495,.000,.494,.720,.538,.354,.002,,,,100,99,,100,95,99,105,7,,,,-3.5,-17.0,,,,,,,,,,,,,,,,,,,
shortpu01,Purvis Short,26,GSW,SF,79,76,37.3,9.0,19.1,.473,0.3,0.9,.306,8.8,18.2,.482,.480,4.5,5.6,.793,2.3,3.2,5.5,3.1,1.3,0.1,2.9,3.2,22.8,,Purvis Short,26,GSW,SF,79,76,2945,714,1509,.473,22,72,.306,692,1437,.482,.480,353,445,.793,184,254,438,246,103,11,228,252,1803,0,,Purvis Short,26,GSW,SF,79,76,2945,11.3,23.8,.473,0.3,1.1,.306,10.9,22.7,.482,.480,5.6,7.0,.793,2.9,4.0,6.9,3.9,1.6,0.2,3.6,4.0,28.4,108,111,,Purvis Short,SF,26,IND,79,2945,16.9,.529,.048,.295,6.3,10.1,8.1,13.0,1.6,0.2,11.8,25.6,,,4.1,1.9,6.0,.098,,,1.3,-1.3,0.0,1.5,Purvis Short,SF,26,SDC,79,2945,,,,.473,.482,.306,.480,.793,.529,.295,.048,,,,96,97,122,97,104,97,88,177,,,,-45.4,-47.9,,,,,,,,,,,,,,,,,,,
