Team,"Team Per Game, TeamName","Team Per Game, G","Team Per Game, MP","Team Per Game, FG","Team Per Game, FGA","Team Per Game, FG%","Team Per Game, 3P","Team Per Game, 3PA","Team Per Game, 3P%","Team Per Game, 2P","Team Per Game, 2PA","Team Per Game, 2P%","Team Per Game, FT","Team Per Game, FTA","Team Per Game, FT%","Team Per Game, ORB","Team Per Game, DRB","Team Per Game, TRB","Team Per Game, AST","Team Per Game, STL","Team Per Game, BLK","Team Per Game, TOV","Team Per Game, PF","Team Per Game, PTS","Team Totals, TeamName","Team Totals, G","Team Totals, MP","Team Totals, FG","Team Totals, FGA","Team Totals, FG%","Team Totals, 3P","Team Totals, 3PA","Team Totals, 3P%","Team Totals, 2P","Team Totals, 2PA","Team Totals, 2P%","Team Totals, FT","Team Totals, FTA","Team Totals, FT%","Team Totals, ORB","Team Totals, DRB","Team Totals, TRB","Team Totals, AST","Team Totals, STL","Team Totals, BLK","Team Totals, TOV","Team Totals, PF","Team Totals, PTS","Team Per 100 Poss, TeamName","Team Per 100 Poss, G","Team Per 100 Poss, MP","Team Per 100 Poss, FG","Team Per 100 Poss, FGA","Team Per 100 Poss, FG%","Team Per 100 Poss, 3P","Team Per 100 Poss, 3PA","Team Per 100 Poss, 3P%","Team Per 100 Poss, 2P","Team Per 100 Poss, 2PA","Team Per 100 Poss, 2P%","Team Per 100 Poss, FT","Team Per 100 Poss, FTA","Team Per 100 Poss, FT%","Team Per 100 Poss, ORB","Team Per 100 Poss, DRB","Team Per 100 Poss, TRB","Team Per 100 Poss, AST","Team Per 100 Poss, STL","Team Per 100 Poss, BLK","Team Per 100 Poss, TOV","Team Per 100 Poss, PF","Team Per 100 Poss, PTS","Team Advanced, TeamName","Team Advanced, Age","Team Advanced, W","Team Advanced, L","Team Advanced, PW","Team Advanced, PL","Team Advanced, MOV","Team Advanced, SOS","Team Advanced, SRS","Team Advanced, ORtg","Team Advanced, DRtg","Team Advanced, NRtg","Team Advanced, Pace","Team Advanced, FTr","Team Advanced, 3PAr","Team Advanced, TS%","Team Advanced,  ","Team Advanced,  ","Team Advanced,  ","Team Advanced, Offense Four Factors, eFG%","Team Advanced, Offense Four Factors, TOV%","Team Advanced, Offense Four Factors, ORB%","Team Advanced, Offense Four Factors, FT/FGA","Team Advanced,  ","Team Advanced,  ","Team Advanced,  ","Team Advanced, Defense Four Factors, eFG%","Team Advanced, Defense Four Factors, TOV%","Team Advanced, Defense Four Factors, DRB%","Team Advanced, Defense Four Factors, FT/FGA","Team Advanced,  ","Team Advanced,  ","Team Advanced,  ","Team Advanced, Arena","Team Advanced, Attend.","Team Advanced, Attend./G","Team Shooting, TeamName","Team Shooting, G","Team Shooting, MP","Team Shooting, FG%","Team Shooting, Dist.","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, % of FGA by Distance, 2P","Team Shooting, % of FGA by Distance, 0-3","Team Shooting, % of FGA by Distance, 3-10","Team Shooting, % of FGA by Distance, 10-16","Team Shooting, % of FGA by Distance, 16-3P","Team Shooting, % of FGA by Distance, 3P","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, FG% by Distance, 2P","Team Shooting, FG% by Distance, 0-3","Team Shooting, FG% by Distance, 3-10","Team Shooting, FG% by Distance, 10-16","Team Shooting, FG% by Distance, 16-3P","Team Shooting, FG% by Distance, 3P","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, % of FG Ast'd, 2P","Team Shooting, % of FG Ast'd, 3P","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, Dunks, %FGA","Team Shooting, Dunks, Md.","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, Layups, %FGA","Team Shooting, Layups, Md.","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, Corner, %3PA","Team Shooting, Corner, 3P%","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, Heaves, Att.","Team Shooting, Heaves, Md."
LAL,Los Angeles Lakers,82,243.7,41.6,88.8,.469,12.0,34.5,.347,29.7,54.3,.546,16.8,23.0,.732,9.5,34.5,44.0,24.0,7.6,5.2,14.5,20.2,112.1,Los Angeles Lakers,82,19980,3415,7279,.469,982,2826,.347,2433,4453,.546,1380,1884,.732,782,2826,3608,1968,626,425,1191,1654,9192,Los Angeles Lakers,82,19980,41.0,87.3,.469,11.8,33.9,.347,29.2,53.4,.546,16.6,22.6,.732,9.4,33.9,43.3,23.6,7.5,5.1,14.3,19.8,110.3,Los Angeles Lakers,30.2,33,49,33,49,-3.05,-0.03,-3.08,110.3,113.3,-3.0,100.1,.259,.388,.567,,,,.537,12.8,21.1,.190,,,,.540,12.2,75.8,.192,,,,Crypto.com Arena,"764,631","18,650",Los Angeles Lakers,82,19980,.469,14.0,,,,,,,,.612,.277,.162,.087,.085,.388,,,,,,,,.546,.710,.420,.409,.395,.347,,,,,,,,.476,.825,,,,,,,,.062,403,,,,,,,,.310,1326,,,,,,,,.229,.372,,,,,,,,5,0
BOS,Boston Celtics*,82,242.7,40.7,87.4,.466,13.2,37.1,.356,27.5,50.3,.547,17.0,20.9,.816,10.5,35.5,46.1,24.8,7.2,5.8,13.6,18.5,111.8,Boston Celtics*,82,19905,3341,7167,.466,1085,3044,.356,2256,4123,.547,1397,1713,.816,863,2915,3778,2036,591,478,1118,1521,9164,Boston Celtics*,82,19905,41.7,89.5,.466,13.5,38.0,.356,28.2,51.5,.547,17.4,21.4,.816,10.8,36.4,47.2,25.4,7.4,6.0,14.0,19.0,114.4,Boston Celtics*,26.1,51,31,59,23,7.28,-0.26,7.02,114.4,106.9,+7.5,96.6,.239,.425,.578,,,,.542,12.4,24.0,.195,,,,.502,12.5,77.3,.183,,,,TD Garden,"785,396","19,156",Boston Celtics*,82,19905,.466,14.8,,,,,,,,.575,.218,.203,.082,.073,.425,,,,,,,,.547,.739,.450,.411,.398,.356,,,,,,,,.512,.813,,,,,,,,.058,370,,,,,,,,.276,1147,,,,,,,,.231,.389,,,,,,,,10,0
CHI,Chicago Bulls*,82,240.6,41.7,86.9,.480,10.6,28.8,.369,31.1,58.1,.535,17.5,21.5,.813,8.7,33.7,42.3,23.9,7.1,4.1,12.8,18.8,111.6,Chicago Bulls*,82,19730,3422,7127,.480,872,2364,.369,2550,4763,.535,1436,1766,.813,711,2760,3471,1958,585,336,1053,1540,9152,Chicago Bulls*,82,19730,42.3,88.2,.480,10.8,29.3,.369,31.6,58.9,.535,17.8,21.9,.813,8.8,34.2,42.9,24.2,7.2,4.2,13.0,19.1,113.2,Chicago Bulls*,26.3,46,36,40,42,-0.39,0.02,-0.38,113.2,113.6,-0.4,98.3,.248,.332,.579,,,,.541,11.8,20.4,.201,,,,.541,11.9,78.3,.199,,,,United Center,"856,148","20,882",Chicago Bulls*,82,19730,.480,13.8,,,,,,,,.668,.259,.151,.127,.131,.332,,,,,,,,.535,.677,.452,.450,.435,.369,,,,,,,,.476,.852,,,,,,,,.050,321,,,,,,,,.247,1019,,,,,,,,.273,.418,,,,,,,,18,1
IND,Indiana Pacers,82,242.4,41.4,89.5,.463,12.2,35.4,.344,29.3,54.1,.541,16.4,21.4,.768,11.3,32.6,43.9,25.4,7.1,5.6,14.4,20.4,111.5,Indiana Pacers,82,19880,3398,7338,.463,997,2899,.344,2401,4439,.541,1347,1754,.768,925,2671,3596,2081,582,457,1183,1675,9140,Indiana Pacers,82,19880,41.9,90.4,.463,12.3,35.7,.344,29.6,54.7,.541,16.6,21.6,.768,11.4,32.9,44.3,25.6,7.2,5.6,14.6,20.6,112.6,Indiana Pacers,26.0,25,57,32,50,-3.48,0.22,-3.26,112.6,116.1,-3.5,98.0,.239,.395,.564,,,,.531,12.7,25.5,.184,,,,.552,11.9,76.2,.204,,,,Gainbridge Fieldhouse,"588,743","14,360",Indiana Pacers,82,19880,.463,14.1,,,,,,,,.605,.265,.177,.093,.069,.395,,,,,,,,.541,.675,.458,.419,.403,.344,,,,,,,,.510,.860,,,,,,,,.045,294,,,,,,,,.303,1307,,,,,,,,.253,.377,,,,,,,,25,0
GSW,Golden State Warriors*,82,240.6,40.5,86.4,.469,14.3,39.4,.364,26.2,47.0,.557,15.6,20.3,.769,9.8,35.7,45.5,27.1,8.8,4.5,14.9,21.0,111.0,Golden State Warriors*,82,19730,3323,7087,.469,1176,3231,.364,2147,3856,.557,1280,1665,.769,800,2930,3730,2223,719,372,1221,1723,9102,Golden State Warriors*,82,19730,41.1,87.6,.469,14.5,39.9,.364,26.5,47.6,.557,15.8,20.6,.769,9.9,36.2,46.1,27.5,8.9,4.6,15.1,21.3,112.5,Golden State Warriors*,27.6,53,29,55,27,5.54,-0.02,5.52,112.5,106.9,+5.6,98.4,.235,.456,.582,,,,.552,13.5,22.8,.181,,,,.509,13.0,78.7,.201,,,,Chase Center,"740,624","18,064",Golden State Warriors*,82,19730,.469,15.5,,,,,,,,.544,.205,.201,.070,.068,.456,,,,,,,,.557,.711,.510,.408,.382,.364,,,,,,,,.595,.804,,,,,,,,.057,371,,,,,,,,.282,1193,,,,,,,,.215,.339,,,,,,,,24,1
SAC,Sacramento Kings,82,241.5,40.5,88.1,.460,11.4,33.2,.344,29.1,54.9,.530,17.9,23.3,.768,9.6,33.4,42.9,23.7,7.2,4.5,14.1,18.9,110.3,Sacramento Kings,82,19805,3321,7223,.460,937,2722,.344,2384,4501,.530,1466,1908,.768,784,2737,3521,1943,588,369,1156,1552,9045,Sacramento Kings,82,19805,40.3,87.7,.460,11.4,33.1,.344,29.0,54.7,.530,17.8,23.2,.768,9.5,33.2,42.8,23.6,7.1,4.5,14.0,18.9,109.9,Sacramento Kings,25.8,30,52,28,54,-5.46,0.20,-5.26,109.9,115.3,-5.4,99.8,.264,.377,.561,,,,.525,12.5,21.3,.203,,,,.551,11.9,76.0,.176,,,,Golden 1 Center,"577,583","14,087",Sacramento Kings,82,19805,.460,13.9,,,,,,,,.623,.233,.219,.099,.072,.377,,,,,,,,.530,.698,.433,.423,.425,.344,,,,,,,,.498,.807,,,,,,,,.059,362,,,,,,,,.264,1079,,,,,,,,.219,.385,,,,,,,,13,1
MIA,Miami Heat*,82,242.1,39.6,84.8,.467,13.6,35.8,.379,26.0,49.0,.531,17.3,21.4,.808,9.8,33.9,43.7,25.5,7.4,3.2,14.6,20.5,110.0,Miami Heat*,82,19855,3246,6954,.467,1114,2936,.379,2132,4018,.531,1416,1753,.808,807,2778,3585,2090,606,265,1194,1679,9022,Miami Heat*,82,19855,40.9,87.6,.467,14.0,37.0,.379,26.9,50.6,.531,17.8,22.1,.808,10.2,35.0,45.2,26.3,7.6,3.3,15.0,21.2,113.7,Miami Heat*,28.2,53,29,53,29,4.45,-0.22,4.23,113.7,109.1,+4.6,95.9,.252,.422,.584,,,,.547,13.4,23.5,.204,,,,.524,13.8,78.0,.209,,,,FTX Arena,"804,761","19,628",Miami Heat*,82,19855,.467,14.9,,,,,,,,.578,.224,.182,.107,.065,.422,,,,,,,,.531,.695,.434,.438,.386,.379,,,,,,,,.537,.849,,,,,,,,.049,304,,,,,,,,.236,941,,,,,,,,.296,.418,,,,,,,,23,0
PHI,Philadelphia 76ers*,82,241.5,39.4,84.5,.466,11.6,31.8,.364,27.8,52.7,.527,19.6,23.8,.821,8.5,33.8,42.3,23.7,7.7,5.3,12.5,19.4,109.9,Philadelphia 76ers*,82,19805,3230,6932,.466,950,2608,.364,2280,4324,.527,1605,1955,.821,700,2770,3470,1945,633,435,1027,1590,9015,Philadelphia 76ers*,82,19805,40.7,87.3,.466,12.0,32.8,.364,28.7,54.4,.527,20.2,24.6,.821,8.8,34.9,43.7,24.5,8.0,5.5,12.9,20.0,113.5,Philadelphia 76ers*,26.8,51,31,48,34,2.61,-0.04,2.57,113.5,110.8,+2.7,96.2,.282,.376,.578,,,,.534,11.6,20.1,.232,,,,.524,12.1,76.8,.192,,,,Wells Fargo Center,"846,867","20,655",Philadelphia 76ers*,82,19805,.466,14.0,,,,,,,,.624,.240,.194,.119,.071,.376,,,,,,,,.527,.702,.414,.417,.431,.364,,,,,,,,.505,.835,,,,,,,,.050,315,,,,,,,,.249,982,,,,,,,,.244,.394,,,,,,,,12,0
HOU,Houston Rockets,82,240.9,39.4,86.4,.456,13.5,38.7,.349,25.9,47.7,.543,17.5,24.5,.713,9.6,32.4,42.0,23.6,7.3,4.7,16.5,20.6,109.7,Houston Rockets,82,19755,3229,7083,.456,1105,3170,.349,2124,3913,.543,1434,2010,.713,786,2660,3446,1932,600,382,1351,1692,8997,Houston Rockets,82,19755,38.9,85.3,.456,13.3,38.2,.349,25.6,47.1,.543,17.3,24.2,.713,9.5,32.0,41.5,23.3,7.2,4.6,16.3,20.4,108.4,Houston Rockets,24.1,20,62,21,61,-8.48,0.22,-8.26,108.4,116.7,-8.3,100.9,.284,.448,.565,,,,.534,14.5,21.7,.202,,,,.554,12.3,74.4,.206,,,,Toyota Center,"638,977","15,585",Houston Rockets,82,19755,.456,14.2,,,,,,,,.552,.299,.181,.038,.034,.448,,,,,,,,.543,.689,.384,.322,.347,.349,,,,,,,,.502,.784,,,,,,,,.089,547,,,,,,,,.299,1142,,,,,,,,.173,.350,,,,,,,,18,0
TOR,Toronto Raptors*,82,242.1,40.6,91.3,.445,11.9,34.2,.349,28.7,57.1,.503,16.2,21.3,.759,13.4,32.0,45.3,22.1,9.0,4.6,12.5,19.6,109.4,Toronto Raptors*,82,19855,3332,7489,.445,979,2808,.349,2353,4681,.503,1327,1749,.759,1095,2622,3717,1809,738,376,1021,1607,8970,Toronto Raptors*,82,19855,41.9,94.3,.445,12.3,35.3,.349,29.6,58.9,.503,16.7,22.0,.759,13.8,33.0,46.8,22.8,9.3,4.7,12.9,20.2,112.9,Toronto Raptors*,24.8,48,34,47,35,2.29,0.08,2.38,112.9,110.5,+2.4,96.0,.234,.375,.543,,,,.510,11.0,28.4,.177,,,,.535,14.4,75.6,.199,,,,Scotiabank Arena,"547,343","13,350",Toronto Raptors*,82,19855,.445,14.3,,,,,,,,.625,.225,.209,.097,.095,.375,,,,,,,,.503,.653,.439,.426,.365,.349,,,,,,,,.434,.804,,,,,,,,.055,354,,,,,,,,.245,975,,,,,,,,.240,.400,,,,,,,,17,2
NOP,New Orleans Pelicans*,82,240.9,40.2,88.0,.457,10.6,32.1,.332,29.5,55.9,.528,18.3,23.2,.789,12.0,33.2,45.2,25.0,8.3,4.0,14.1,19.7,109.3,New Orleans Pelicans*,82,19755,3294,7212,.457,873,2629,.332,2421,4583,.528,1501,1903,.789,981,2726,3707,2047,680,328,1153,1612,8962,New Orleans Pelicans*,82,19755,41.2,90.1,.457,10.9,32.8,.332,30.2,57.3,.528,18.8,23.8,.789,12.3,34.1,46.3,25.6,8.5,4.1,14.4,20.1,112.0,New Orleans Pelicans*,25.6,36,46,38,44,-0.99,0.15,-0.84,112.0,113.0,-1.0,97.2,.264,.365,.557,,,,.517,12.5,26.9,.208,,,,.547,13.0,78.2,.196,,,,Smoothie King Center,"635,941","15,511",New Orleans Pelicans*,82,19755,.457,13.6,,,,,,,,.635,.266,.189,.100,.081,.365,,,,,,,,.528,.668,.427,.458,.394,.332,,,,,,,,.531,.873,,,,,,,,.055,354,,,,,,,,.290,1118,,,,,,,,.240,.369,,,,,,,,18,2
WAS,Washington Wizards,82,241.8,40.6,86.0,.472,10.5,30.6,.342,30.1,55.4,.543,17.0,21.7,.783,9.0,34.1,43.1,25.0,6.4,5.0,13.1,18.8,108.6,Washington Wizards,82,19830,3327,7056,.472,860,2512,.342,2467,4544,.543,1393,1778,.783,737,2798,3535,2052,522,406,1077,1545,8907,Washington Wizards,82,19830,41.5,88.0,.472,10.7,31.3,.342,30.8,56.7,.543,17.4,22.2,.783,9.2,34.9,44.1,25.6,6.5,5.1,13.4,19.3,111.1,Washington Wizards,25.9,35,47,32,50,-3.38,0.15,-3.23,111.1,114.5,-3.4,97.0,.252,.356,.568,,,,.532,12.1,20.9,.197,,,,.529,10.7,76.9,.202,,,,Capital One Arena,"637,215","15,542",Washington Wizards,82,19830,.472,13.9,,,,,,,,.644,.226,.225,.107,.086,.356,,,,,,,,.543,.727,.456,.430,.426,.342,,,,,,,,.532,.860,,,,,,,,.065,408,,,,,,,,.280,1135,,,,,,,,.246,.397,,,,,,,,11,0
LAC,Los Angeles Clippers,82,241.2,40.1,87.4,.458,12.8,34.2,.374,27.3,53.3,.512,15.5,19.6,.793,9.1,34.9,44.0,24.0,7.4,5.0,13.7,18.6,108.4,Los Angeles Clippers,82,19780,3285,7170,.458,1047,2802,.374,2238,4368,.512,1273,1606,.793,747,2860,3607,1969,608,406,1126,1528,8890,Los Angeles Clippers,82,19780,40.7,88.8,.458,13.0,34.7,.374,27.7,54.1,.512,15.8,19.9,.793,9.3,35.4,44.7,24.4,7.5,5.0,13.9,18.9,110.1,Los Angeles Clippers,27.5,42,40,41,41,0.02,0.06,0.09,110.1,110.1,0.0,98.0,.224,.391,.564,,,,.531,12.5,20.6,.178,,,,.514,12.0,74.4,.167,,,,Crypto.com Arena,"694,005","16,927",Los Angeles Clippers,82,19780,.458,14.9,,,,,,,,.609,.208,.183,.118,.100,.391,,,,,,,,.512,.691,.449,.436,.349,.374,,,,,,,,.503,.805,,,,,,,,.053,324,,,,,,,,.211,833,,,,,,,,.214,.410,,,,,,,,17,0
DAL,Dallas Mavericks*,82,240.9,39.3,85.1,.461,13.1,37.4,.350,26.2,47.8,.548,16.4,21.2,.771,9.3,33.8,43.0,23.4,6.7,4.0,12.5,19.7,108.0,Dallas Mavericks*,82,19755,3222,6982,.461,1073,3063,.350,2149,3919,.548,1341,1739,.771,759,2769,3528,1918,552,325,1025,1612,8858,Dallas Mavericks*,82,19755,41.0,88.9,.461,13.7,39.0,.350,27.4,49.9,.548,17.1,22.2,.771,9.7,35.3,44.9,24.4,7.0,4.1,13.1,20.5,112.8,Dallas Mavericks*,26.7,52,30,50,32,3.30,-0.18,3.12,112.8,109.4,+3.4,95.4,.249,.439,.572,,,,.538,11.7,21.3,.192,,,,.521,12.2,78.0,.185,,,,American Airlines Center,"808,037","19,708",Dallas Mavericks*,82,19755,.461,15.3,,,,,,,,.561,.206,.176,.108,.071,.439,,,,,,,,.548,.736,.450,.452,.395,.350,,,,,,,,.502,.783,,,,,,,,.059,357,,,,,,,,.208,874,,,,,,,,.262,.398,,,,,,,,15,0
CLE,Cleveland Cavaliers,82,240.6,39.7,84.6,.469,11.6,32.8,.355,28.1,51.9,.541,16.8,22.1,.760,10.2,34.0,44.2,25.2,7.1,4.2,14.4,17.5,107.8,Cleveland Cavaliers,82,19730,3255,6940,.469,953,2686,.355,2302,4254,.541,1376,1810,.760,837,2786,3623,2064,580,343,1181,1433,8839,Cleveland Cavaliers,82,19730,41.2,87.8,.469,12.1,34.0,.355,29.1,53.8,.541,17.4,22.9,.760,10.6,35.3,45.9,26.1,7.3,4.3,14.9,18.1,111.9,Cleveland Cavaliers,24.7,44,38,47,35,2.12,-0.08,2.04,111.9,109.7,+2.2,96.1,.261,.387,.571,,,,.538,13.2,24.0,.198,,,,.520,12.3,76.5,.172,,,,Rocket Mortgage Fieldhouse,"758,228","18,493",Cleveland Cavaliers,82,19730,.469,13.7,,,,,,,,.613,.284,.182,.091,.056,.387,,,,,,,,.541,.697,.402,.426,.391,.355,,,,,,,,.556,.822,,,,,,,,.080,501,,,,,,,,.243,944,,,,,,,,.235,.332,,,,,,,,9,1
NYK,New York Knicks,82,241.2,37.7,86.2,.437,13.2,36.9,.357,24.5,49.3,.497,18.0,24.1,.744,11.5,34.6,46.1,21.9,7.0,4.9,13.3,20.4,106.5,New York Knicks,82,19780,3088,7069,.437,1082,3029,.357,2006,4040,.497,1473,1980,.744,941,2841,3782,1793,570,399,1087,1672,8731,New York Knicks,82,19780,39.1,89.4,.437,13.7,38.3,.357,25.4,51.1,.497,18.6,25.0,.744,11.9,35.9,47.8,22.7,7.2,5.0,13.7,21.1,110.4,New York Knicks,26.0,37,45,41,41,-0.12,0.11,-0.01,110.4,110.5,-0.1,95.9,.280,.428,.550,,,,.513,12.0,25.1,.208,,,,.521,11.7,78.8,.198,,,,Madison Square Garden (IV),"763,484","18,622",New York Knicks,82,19780,.437,14.7,,,,,,,,.572,.253,.158,.086,.074,.428,,,,,,,,.497,.654,.374,.376,.361,.357,,,,,,,,.465,.795,,,,,,,,.069,431,,,,,,,,.238,858,,,,,,,,.219,.392,,,,,,,,7,0
POR,Portland Trail Blazers,82,240.6,38.5,87.1,.442,12.7,36.8,.346,25.8,50.3,.513,16.4,21.6,.760,10.4,32.5,42.9,22.9,8.0,4.5,14.5,21.1,106.2,Portland Trail Blazers,82,19730,3161,7144,.442,1043,3017,.346,2118,4127,.513,1346,1771,.760,854,2661,3515,1880,657,366,1187,1728,8711,Portland Trail Blazers,82,19730,39.1,88.4,.442,12.9,37.4,.346,26.2,51.1,.513,16.7,21.9,.760,10.6,32.9,43.5,23.3,8.1,4.5,14.7,21.4,107.8,Portland Trail Blazers,25.6,27,55,20,62,-8.88,0.33,-8.55,107.8,116.9,-9.1,98.3,.248,.422,.550,,,,.515,13.0,22.9,.188,,,,.559,12.7,76.9,.222,,,,Moda Center,"705,608","17,210",Portland Trail Blazers,82,19730,.442,14.6,,,,,,,,.578,.260,.173,.074,.071,.422,,,,,,,,.513,.630,.423,.421,.402,.346,,,,,,,,.500,.787,,,,,,,,.047,293,,,,,,,,.274,1031,,,,,,,,.210,.368,,,,,,,,11,0
DET,Detroit Pistons,82,241.2,38.2,88.6,.431,11.3,34.6,.326,26.9,54.0,.498,17.2,22.0,.782,11.0,32.0,43.0,23.5,7.7,4.8,14.2,21.9,104.8,Detroit Pistons,82,19780,3129,7267,.431,925,2838,.326,2204,4429,.498,1413,1806,.782,900,2625,3525,1924,630,393,1163,1799,8596,Detroit Pistons,82,19780,38.6,89.6,.431,11.4,35.0,.326,27.2,54.6,.498,17.4,22.3,.782,11.1,32.4,43.5,23.7,7.8,4.8,14.3,22.2,106.0,Detroit Pistons,23.6,23,59,22,60,-7.72,0.37,-7.36,106.0,113.8,-7.8,98.4,.249,.391,.533,,,,.494,12.6,23.4,.194,,,,.541,13.1,75.6,.226,,,,Little Caesars Arena,"663,556","16,184",Detroit Pistons,82,19780,.431,14.0,,,,,,,,.609,.247,.209,.081,.073,.391,,,,,,,,.498,.645,.422,.354,.376,.326,,,,,,,,.498,.893,,,,,,,,.039,257,,,,,,,,.304,1187,,,,,,,,.267,.361,,,,,,,,20,0
ORL,Orlando Magic,82,241.2,38.3,88.3,.434,12.2,36.9,.331,26.1,51.4,.507,15.5,19.7,.787,9.1,35.2,44.3,23.7,6.8,4.5,14.5,19.7,104.2,Orlando Magic,82,19780,3139,7240,.434,999,3022,.331,2140,4218,.507,1270,1614,.787,746,2885,3631,1947,555,367,1188,1612,8547,Orlando Magic,82,19780,38.4,88.5,.434,12.2,36.9,.331,26.2,51.6,.507,15.5,19.7,.787,9.1,35.3,44.4,23.8,6.8,4.5,14.5,19.7,104.5,Orlando Magic,23.3,22,60,21,61,-8.00,0.33,-7.67,104.5,112.5,-8.0,99.2,.223,.417,.538,,,,.503,13.0,19.8,.175,,,,.532,11.7,77.2,.196,,,,Amway Center,"622,881","15,192",Orlando Magic,82,19780,.434,14.4,,,,,,,,.583,.223,.227,.069,.063,.417,,,,,,,,.507,.670,.425,.420,.329,.331,,,,,,,,.499,.880,,,,,,,,.061,384,,,,,,,,.268,1028,,,,,,,,.212,.385,,,,,,,,16,0
OKC,Oklahoma City Thunder,82,241.5,38.3,89.1,.430,12.1,37.4,.323,26.2,51.8,.507,15.0,19.9,.756,10.4,35.2,45.6,22.2,7.6,4.6,14.0,18.3,103.7,Oklahoma City Thunder,82,19805,3141,7310,.430,991,3066,.323,2150,4244,.507,1233,1632,.756,854,2887,3741,1822,622,380,1145,1497,8506,Oklahoma City Thunder,82,19805,38.6,89.9,.430,12.2,37.7,.323,26.4,52.2,.507,15.2,20.1,.756,10.5,35.5,46.0,22.4,7.6,4.7,14.1,18.4,104.6,Oklahoma City Thunder,22.4,24,58,21,61,-8.10,0.20,-7.90,104.6,112.8,-8.2,98.6,.223,.419,.530,,,,.497,12.5,21.8,.169,,,,.533,11.8,76.1,.169,,,,Paycom Center,"595,112","14,515",Oklahoma City Thunder,82,19805,.430,14.3,,,,,,,,.581,.205,.261,.073,.041,.419,,,,,,,,.507,.643,.444,.427,.366,.323,,,,,,,,.466,.828,,,,,,,,.052,325,,,,,,,,.320,1199,,,,,,,,.207,.349,,,,,,,,9,0
