playerId,"Player Per Game, Player","Player Per Game, Age","Player Per Game, Team","Player Per Game, Pos","Player Per Game, G","Player Per Game, GS","Player Per Game, MP","Player Per Game, FG","Player Per Game, FGA","Player Per Game, FG%","Player Per Game, 3P","Player Per Game, 3PA","Player Per Game, 3P%","Player Per Game, 2P","Player Per Game, 2PA","Player Per Game, 2P%","Player Per Game, eFG%","Player Per Game, FT","Player Per Game, FTA","Player Per Game, FT%","Player Per Game, ORB","Player Per Game, DRB","Player Per Game, TRB","Player Per Game, AST","Player Per Game, STL","Player Per Game, BLK","Player Per Game, TOV","Player Per Game, PF","Player Per Game, PTS","Player Per Game, Awards","Player Totals, Player","Player Totals, Age","Player Totals, Team","Player Totals, Pos","Player Totals, G","Player Totals, GS","Player Totals, MP","Player Totals, FG","Player Totals, FGA","Player Totals, FG%","Player Totals, 3P","Player Totals, 3PA","Player Totals, 3P%","Player Totals, 2P","Player Totals, 2PA","Player Totals, 2P%","Player Totals, eFG%","Player Totals, FT","Player Totals, FTA","Player Totals, FT%","Player Totals, ORB","Player Totals, DRB","Player Totals, TRB","Player Totals, AST","Player Totals, STL","Player Totals, BLK","Player Totals, TOV","Player Totals, PF","Player Totals, PTS","Player Totals, Trp-Dbl","Player Totals, Awards","Player Per 100 Poss, Player","Player Per 100 Poss, Age","Player Per 100 Poss, Team","Player Per 100 Poss, Pos","Player Per 100 Poss, G","Player Per 100 Poss, GS","Player Per 100 Poss, MP","Player Per 100 Poss, FG","Player Per 100 Poss, FGA","Player Per 100 Poss, FG%","Player Per 100 Poss, 3P","Player Per 100 Poss, 3PA","Player Per 100 Poss, 3P%","Player Per 100 Poss, 2P","Player Per 100 Poss, 2PA","Player Per 100 Poss, 2P%","Player Per 100 Poss, eFG%","Player Per 100 Poss, FT","Player Per 100 Poss, FTA","Player Per 100 Poss, FT%","Player Per 100 Poss, ORB","Player Per 100 Poss, DRB","Player Per 100 Poss, TRB","Player Per 100 Poss, AST","Player Per 100 Poss, STL","Player Per 100 Poss, BLK","Player Per 100 Poss, TOV","Player Per 100 Poss, PF","Player Per 100 Poss, PTS","Player Per 100 Poss, ORtg","Player Per 100 Poss, DRtg","Player Per 100 Poss, Awards","Player Advanced, Player","Player Advanced, Pos","Player Advanced, Age","Player Advanced, Team","Player Advanced, G","Player Advanced, MP","Player Advanced, PER","Player Advanced, TS%","Player Advanced, 3PAr","Player Advanced, FTr","Player Advanced, ORB%","Player Advanced, DRB%","Player Advanced, TRB%","Player Advanced, AST%","Player Advanced, STL%","Player Advanced, BLK%","Player Advanced, TOV%","Player Advanced, USG%","Player Advanced, ","Player Advanced, ","Player Advanced, OWS","Player Advanced, DWS","Player Advanced, WS","Player Advanced, WS/48","Player Advanced, ","Player Advanced, ","Player Advanced, OBPM","Player Advanced, DBPM","Player Advanced, BPM","Player Advanced, VORP","Player Adjusted Shooting, Player","Player Adjusted Shooting, Pos","Player Adjusted Shooting, Age","Player Adjusted Shooting, Team","Player Adjusted Shooting, G","Player Adjusted Shooting, MP","Player Adjusted Shooting, ","Player Adjusted Shooting, ","Player Adjusted Shooting, ","Player Adjusted Shooting, Player Shooting %, FG","Player Adjusted Shooting, Player Shooting %, 2P","Player Adjusted Shooting, Player Shooting %, 3P","Player Adjusted Shooting, Player Shooting %, eFG","Player Adjusted Shooting, Player Shooting %, FT","Player Adjusted Shooting, Player Shooting %, TS","Player Adjusted Shooting, Player Shooting %, FTr","Player Adjusted Shooting, Player Shooting %, 3PAr","Player Adjusted Shooting, ","Player Adjusted Shooting, ","Player Adjusted Shooting, ","Player Adjusted Shooting, League-Adjusted, FG+","Player Adjusted Shooting, League-Adjusted, 2P+","Player Adjusted Shooting, League-Adjusted, 3P+","Player Adjusted Shooting, League-Adjusted, eFG+","Player Adjusted Shooting, League-Adjusted, FT+","Player Adjusted Shooting, League-Adjusted, TS+","Player Adjusted Shooting, League-Adjusted, FTr+","Player Adjusted Shooting, League-Adjusted, 3PAr+","Player Adjusted Shooting, ","Player Adjusted Shooting, ","Player Adjusted Shooting, ","Player Adjusted Shooting, FG Add","Player Adjusted Shooting, TS Add","MVP, Player","MVP, Age","MVP, Tm","MVP, Voting, First","MVP, Voting, Pts Won","MVP, Voting, Pts Max","MVP, Voting, Share","MVP, G","MVP, Per Game, MP","MVP, Per Game, PTS","MVP, Per Game, TRB","MVP, Per Game, AST","MVP, Per Game, STL","MVP, Per Game, BLK","MVP, Shooting, FG%","MVP, Shooting, 3P%","MVP, Shooting, FT%","MVP, Advanced, WS","MVP, Advanced, WS/48"
dantlad01,Adrian Dantley,27,UTA,SF,22,22,40.3,10.6,18.3,.580,0.0,0.0,,10.6,18.3,.580,.580,9.5,11.3,.847,2.6,3.7,6.4,4.8,0.9,0.0,3.7,2.8,30.7,,Adrian Dantley,27,UTA,SF,22,22,887,233,402,.580,0,0,,233,402,.580,.580,210,248,.847,58,82,140,105,20,0,81,62,676,0,,Adrian Dantley,27,UTA,SF,22,22,887,11.7,20.3,.580,0.0,0.0,,11.7,20.3,.580,.580,10.6,12.5,.847,2.9,4.1,7.1,5.3,1.0,0.0,4.1,3.1,34.1,124,109,,Adrian Dantley*,SF,27,DAL,22,887,24.4,.661,.000,.617,6.9,9.2,8.0,18.8,1.0,0.0,13.7,26.1,,,3.8,0.5,4.3,.232,,,6.0,-1.2,4.8,1.5,Adrian Dantley,SF,27,ATL,22,887,,,,.580,.580,,.580,.847,.661,.617,.000,,,,119,118,,119,114,124,196,,,,,73.3,132.8,,,,,,,,,,,,,,,,,,,
englial01,Alex English,29,DEN,SF,82,82,36.4,11.7,22.6,.516,0.0,0.1,.167,11.7,22.5,.519,.517,5.0,6.0,.829,3.2,4.1,7.3,4.8,1.4,1.5,3.2,2.9,28.4,"MVP-6,AS,NBA2",Alex English,29,DEN,SF,82,82,2988,959,1857,.516,2,12,.167,957,1845,.519,.517,406,490,.829,263,338,601,397,116,126,263,235,2326,1,"MVP-6,AS,NBA2",Alex English,29,DEN,SF,82,82,2988,13.7,26.6,.516,0.0,0.2,.167,13.7,26.4,.519,.517,5.8,7.0,.829,3.8,4.8,8.6,5.7,1.7,1.8,3.8,3.4,33.3,113,109,"MVP-6,AS,NBA2",Alex English*,SF,29,PHI,82,2988,24.1,.561,.006,.264,8.9,11.5,10.2,19.5,1.7,2.1,11.3,28.9,,,8.7,1.6,10.3,.166,,,5.4,-0.8,4.6,5.0,Alex English,SF,29,CLE,82,2988,,,,.516,.519,.167,.517,.829,.561,.264,.006,,,,106,105,70,106,112,106,84,26,,,,106.0,123.3,Alex English,29,DEN,0,42,750,0.056,82,36.4,28.4,7.3,4.8,1.4,1.5,.516,.167,.829,10.3,.166
vandeki01,Kiki Vandeweghe,24,DEN,PF,82,79,35.5,10.3,18.7,.547,0.2,0.6,.294,10.1,18.1,.556,.552,6.0,6.8,.875,1.5,3.8,5.3,2.5,0.8,0.5,2.2,2.4,26.7,"MVP-22,AS",Kiki Vandeweghe,24,DEN,PF,82,79,2909,841,1537,.547,15,51,.294,826,1486,.556,.552,489,559,.875,124,313,437,203,66,38,177,198,2186,0,"MVP-22,AS",Kiki Vandeweghe,24,DEN,PF,82,79,2909,12.4,22.6,.547,0.2,0.8,.294,12.2,21.9,.556,.552,7.2,8.2,.875,1.8,4.6,6.4,3.0,1.0,0.6,2.6,2.9,32.2,122,111,"MVP-22,AS",Kiki Vandeweghe,PF,24,POR,82,2909,21.8,.613,.033,.364,4.3,10.9,7.6,9.8,1.0,0.7,9.0,24.9,,,10.5,0.6,11.0,.182,,,4.4,-2.1,2.4,3.2,Kiki Vandeweghe,PF,24,SEA,82,2909,,,,.547,.556,.294,.552,.875,.613,.364,.033,,,,113,113,124,113,118,115,115,132,,,,195.6,291.1,Kiki Vandeweghe,24,DEN,0,1,750,0.001,82,35.5,26.7,5.3,2.5,0.8,0.5,.547,.294,.875,11.0,.182
tripuke01,Kelly Tripucka,23,DET,SF,58,58,38.8,9.7,19.9,.489,0.2,0.6,.378,9.5,19.3,.492,.495,6.8,8.0,.845,2.2,2.4,4.6,4.1,1.2,0.3,3.2,2.7,26.5,,Kelly Tripucka,23,DET,SF,58,58,2252,565,1156,.489,14,37,.378,551,1119,.492,.495,392,464,.845,126,138,264,237,67,20,187,157,1536,0,,Kelly Tripucka,23,DET,SF,58,58,2252,11.4,23.3,.489,0.3,0.7,.378,11.1,22.5,.492,.495,7.9,9.3,.845,2.5,2.8,5.3,4.8,1.3,0.4,3.8,3.2,30.9,113,109,,Kelly Tripucka,SF,23,NYK,58,2252,19.8,.565,.032,.401,5.7,6.5,6.1,15.9,1.3,0.5,12.1,26.5,,,5.9,1.2,7.1,.151,,,3.3,-1.4,1.9,2.2,Kelly Tripucka,SF,23,DET,58,2252,,,,.489,.492,.378,.495,.845,.565,.401,.032,,,,101,100,159,101,114,106,127,127,,,,14.8,90.4,,,,,,,,,,,,,,,,,,,
gervige01,George Gervin,30,SAS,SG,78,78,36.3,9.7,19.9,.487,0.2,0.4,.364,9.6,19.5,.490,.491,6.6,7.8,.853,1.4,3.2,4.6,3.4,1.1,0.9,3.2,3.1,26.2,"MVP-9,AS,NBA2",George Gervin,30,SAS,SG,78,78,2830,757,1553,.487,12,33,.364,745,1520,.490,.491,517,606,.853,111,246,357,264,88,67,247,243,2043,0,"MVP-9,AS,NBA2",George Gervin,30,SAS,SG,78,78,2830,12.4,25.5,.487,0.2,0.5,.364,12.2,24.9,.490,.491,8.5,9.9,.853,1.8,4.0,5.9,4.3,1.4,1.1,4.1,4.0,33.5,112,108,"MVP-9,AS,NBA2",George Gervin*,SG,30,SAS,78,2830,20.5,.561,.021,.390,4.4,9.1,6.9,14.0,1.4,1.3,12.0,29.1,,,7.6,1.8,9.4,.159,,,2.9,-1.1,1.8,2.7,George Gervin,SG,30,NJN,78,2830,,,,.487,.490,.364,.491,.853,.561,.390,.021,,,,100,100,153,101,115,106,124,85,,,,8.9,109.1,George Gervin,30,SAS,0,30,750,0.040,78,36.3,26.2,4.6,3.4,1.1,0.9,.487,.364,.853,9.4,.159
malonmo01,Moses Malone,27,PHI,C,78,78,37.5,8.4,16.7,.501,0.0,0.0,.000,8.4,16.7,.502,.501,7.7,10.1,.761,5.7,9.6,15.3,1.3,1.1,2.0,3.4,2.6,24.5,"MVP-1,AS,NBA1",Moses Malone,27,PHI,C,78,78,2922,654,1305,.501,0,1,.000,654,1304,.502,.501,600,788,.761,445,749,1194,101,89,157,264,206,1908,0,"MVP-1,AS,NBA1",Moses Malone,27,PHI,C,78,78,2922,10.5,20.9,.501,0.0,0.0,.000,10.5,20.9,.502,.501,9.6,12.6,.761,7.1,12.0,19.1,1.6,1.4,2.5,4.2,3.3,30.5,116,97,"MVP-1,AS,NBA1",Moses Malone*,C,27,ATL,78,2922,25.1,.578,.001,.604,16.8,25.9,21.6,5.1,1.4,3.0,13.8,26.0,,,9.1,6.0,15.1,.248,,,4.0,-0.3,3.7,4.2,Moses Malone,C,27,DET,78,2922,,,,.501,.502,.000,.501,.761,.578,.604,.001,,,,103,102,,103,103,109,191,3,,,,33.2,152.6,Moses Malone,27,PHI,69,720,750,0.960,78,37.5,24.5,15.3,1.3,1.1,2.0,.501,.000,.761,15.1,.248
aguirma01,Mark Aguirre,23,DAL,SF,81,75,34.4,9.5,19.6,.483,0.2,0.9,.211,9.3,18.7,.496,.488,5.3,7.3,.728,2.4,3.9,6.3,4.1,1.0,0.3,3.2,3.0,24.4,,Mark Aguirre,23,DAL,SF,81,75,2784,767,1589,.483,16,76,.211,751,1513,.496,.488,429,589,.728,191,317,508,332,80,26,261,247,1979,1,,Mark Aguirre,23,DAL,SF,81,75,2784,12.9,26.7,.483,0.3,1.3,.211,12.6,25.4,.496,.488,7.2,9.9,.728,3.2,5.3,8.5,5.6,1.3,0.4,4.4,4.1,33.2,108,110,,Mark Aguirre,SF,23,DAL,81,2784,20.5,.535,.048,.371,7.3,12.5,9.8,18.2,1.3,0.5,12.4,30.0,,,5.9,1.0,6.9,.118,,,3.6,-1.9,1.7,2.6,Mark Aguirre,SF,23,DAL,81,2784,,,,.483,.496,.211,.488,.728,.535,.371,.048,,,,99,101,88,100,98,101,118,190,,,,-2.2,14.8,,,,,,,,,,,,,,,,,,,
carrojo01,Joe Barry Carroll,24,GSW,C,79,79,37.8,9.9,19.4,.513,0.0,0.0,.000,9.9,19.3,.514,.513,4.3,5.9,.719,2.8,5.9,8.7,2.1,1.4,2.0,3.6,3.3,24.1,,Joe Barry Carroll,24,GSW,C,79,79,2988,785,1529,.513,0,3,.000,785,1526,.514,.513,337,469,.719,220,468,688,169,108,155,285,260,1907,0,,Joe Barry Carroll,24,GSW,C,79,79,2988,12.1,23.6,.513,0.0,0.0,.000,12.1,23.6,.514,.513,5.2,7.2,.719,3.4,7.2,10.6,2.6,1.7,2.4,4.4,4.0,29.4,105,106,,Joe Barry Carroll,C,24,IND,79,2988,20.1,.549,.002,.307,7.7,17.5,12.5,8.6,1.7,2.9,14.1,26.5,,,4.3,2.8,7.0,.113,,,1.9,-0.4,1.5,2.6,Joe Barry Carroll,C,24,MIL,79,2988,,,,.513,.514,.000,.513,.719,.549,.307,.002,,,,106,105,,105,97,103,97,8,,,,76.4,62.7,,,,,,,,,,,,,,,,,,,
freewo01,World B. Free,29,CLE,SG,73,69,36.1,8.9,19.5,.456,0.2,0.6,.333,8.7,18.9,.460,.461,5.9,8.0,.738,1.3,1.5,2.8,4.0,1.3,0.2,2.9,3.3,23.9,,World B. Free,29,CLE,SG,73,69,2638,649,1423,.456,15,45,.333,634,1378,.460,.461,430,583,.738,92,109,201,290,97,15,209,241,1743,0,,World B. Free,29,CLE,SG,73,69,2638,11.9,26.1,.456,0.3,0.8,.333,11.6,25.3,.460,.461,7.9,10.7,.738,1.7,2.0,3.7,5.3,1.8,0.3,3.8,4.4,31.9,106,110,,World B. Free,SG,29,DAL,73,2638,18.4,.519,.032,.410,3.8,4.8,4.3,18.2,1.8,0.3,11.1,29.6,,,4.5,1.2,5.7,.104,,,2.2,-1.2,1.1,2.0,World B. Free,SG,29,SAS,73,2638,,,,.456,.460,.333,.461,.738,.519,.410,.032,,,,94,94,140,94,100,98,130,126,,,,-77.1,-42.0,,,,,,,,,,,,,,,,,,,
theusre01,Reggie Theus,25,CHI,PG,82,81,34.8,9.1,19.1,.478,0.3,1.1,.231,8.9,18.0,.493,.485,5.3,6.6,.801,1.1,2.5,3.7,5.9,1.7,0.2,3.9,3.4,23.8,AS,Reggie Theus,25,CHI,PG,82,81,2856,749,1567,.478,21,91,.231,728,1476,.493,.485,434,542,.801,91,209,300,484,143,17,321,281,1953,0,AS,Reggie Theus,25,CHI,PG,82,81,2856,11.9,24.8,.478,0.3,1.4,.231,11.5,23.4,.493,.485,6.9,8.6,.801,1.4,3.3,4.8,7.7,2.3,0.3,5.1,4.4,30.9,106,109,AS,Reggie Theus,PG,25,PHO,82,2856,19.2,.541,.058,.346,3.4,7.8,5.6,27.1,2.3,0.3,15.1,28.8,,,5.0,1.6,6.5,.110,,,2.3,-1.0,1.4,2.4,Reggie Theus,PG,25,DAL,82,2856,,,,.478,.493,.231,.485,.801,.541,.346,.058,,,,98,100,97,99,108,102,110,231,,,,-11.7,34.1,,,,,,,,,,,,,,,,,,,
