Team,"Team Per Game, TeamName","Team Per Game, G","Team Per Game, MP","Team Per Game, FG","Team Per Game, FGA","Team Per Game, FG%","Team Per Game, 3P","Team Per Game, 3PA","Team Per Game, 3P%","Team Per Game, 2P","Team Per Game, 2PA","Team Per Game, 2P%","Team Per Game, FT","Team Per Game, FTA","Team Per Game, FT%","Team Per Game, ORB","Team Per Game, DRB","Team Per Game, TRB","Team Per Game, AST","Team Per Game, STL","Team Per Game, BLK","Team Per Game, TOV","Team Per Game, PF","Team Per Game, PTS","Team Totals, TeamName","Team Totals, G","Team Totals, MP","Team Totals, FG","Team Totals, FGA","Team Totals, FG%","Team Totals, 3P","Team Totals, 3PA","Team Totals, 3P%","Team Totals, 2P","Team Totals, 2PA","Team Totals, 2P%","Team Totals, FT","Team Totals, FTA","Team Totals, FT%","Team Totals, ORB","Team Totals, DRB","Team Totals, TRB","Team Totals, AST","Team Totals, STL","Team Totals, BLK","Team Totals, TOV","Team Totals, PF","Team Totals, PTS","Team Per 100 Poss, TeamName","Team Per 100 Poss, G","Team Per 100 Poss, MP","Team Per 100 Poss, FG","Team Per 100 Poss, FGA","Team Per 100 Poss, FG%","Team Per 100 Poss, 3P","Team Per 100 Poss, 3PA","Team Per 100 Poss, 3P%","Team Per 100 Poss, 2P","Team Per 100 Poss, 2PA","Team Per 100 Poss, 2P%","Team Per 100 Poss, FT","Team Per 100 Poss, FTA","Team Per 100 Poss, FT%","Team Per 100 Poss, ORB","Team Per 100 Poss, DRB","Team Per 100 Poss, TRB","Team Per 100 Poss, AST","Team Per 100 Poss, STL","Team Per 100 Poss, BLK","Team Per 100 Poss, TOV","Team Per 100 Poss, PF","Team Per 100 Poss, PTS","Team Advanced, TeamName","Team Advanced, Age","Team Advanced, W","Team Advanced, L","Team Advanced, PW","Team Advanced, PL","Team Advanced, MOV","Team Advanced, SOS","Team Advanced, SRS","Team Advanced, ORtg","Team Advanced, DRtg","Team Advanced, NRtg","Team Advanced, Pace","Team Advanced, FTr","Team Advanced, 3PAr","Team Advanced, TS%","Team Advanced,  ","Team Advanced,  ","Team Advanced,  ","Team Advanced, Offense Four Factors, eFG%","Team Advanced, Offense Four Factors, TOV%","Team Advanced, Offense Four Factors, ORB%","Team Advanced, Offense Four Factors, FT/FGA","Team Advanced,  ","Team Advanced,  ","Team Advanced,  ","Team Advanced, Defense Four Factors, eFG%","Team Advanced, Defense Four Factors, TOV%","Team Advanced, Defense Four Factors, DRB%","Team Advanced, Defense Four Factors, FT/FGA","Team Advanced,  ","Team Advanced,  ","Team Advanced,  ","Team Advanced, Arena","Team Advanced, Attend.","Team Advanced, Attend./G","Team Shooting, TeamName","Team Shooting, G","Team Shooting, MP","Team Shooting, FG%","Team Shooting, Dist.","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, % of FGA by Distance, 2P","Team Shooting, % of FGA by Distance, 0-3","Team Shooting, % of FGA by Distance, 3-10","Team Shooting, % of FGA by Distance, 10-16","Team Shooting, % of FGA by Distance, 16-3P","Team Shooting, % of FGA by Distance, 3P","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, FG% by Distance, 2P","Team Shooting, FG% by Distance, 0-3","Team Shooting, FG% by Distance, 3-10","Team Shooting, FG% by Distance, 10-16","Team Shooting, FG% by Distance, 16-3P","Team Shooting, FG% by Distance, 3P","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, % of FG Ast'd, 2P","Team Shooting, % of FG Ast'd, 3P","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, Dunks, %FGA","Team Shooting, Dunks, Md.","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, Layups, %FGA","Team Shooting, Layups, Md.","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, Corner, %3PA","Team Shooting, Corner, 3P%","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, Heaves, Att.","Team Shooting, Heaves, Md."
NYK,New York Knicks*,82,243.4,42.0,89.4,.470,12.6,35.7,.354,29.4,53.6,.547,19.4,25.5,.761,12.6,34.0,46.6,22.9,6.4,4.1,13.0,20.3,116.0,New York Knicks*,82,19955,3444,7328,.470,1037,2930,.354,2407,4398,.547,1589,2087,.761,1031,2790,3821,1880,527,340,1065,1666,9514,New York Knicks*,82,19955,42.6,90.7,.470,12.8,36.3,.354,29.8,54.5,.547,19.7,25.8,.761,12.8,34.6,47.3,23.3,6.5,4.2,13.2,20.6,117.8,New York Knicks*,24.5,47,35,48,34,2.93,0.06,2.99,117.8,114.8,+3.0,97.1,.285,.400,.577,,,,.541,11.4,28.3,.217,,,,.536,11.4,77.1,.210,,,,Madison Square Garden (IV),"795,110","19,393",New York Knicks*,82,19955,.470,13.6,,,,,,,,.600,.266,.196,.096,.043,.400,,,,,,,,.547,.679,.460,.424,.404,.354,,,,,,,,.428,.820,,,,,,,,.066,425,,,,,,,,.246,1021,,,,,,,,.272,.382,,,,,,,,9,0
DEN,Denver Nuggets*,82,240.9,43.6,86.4,.504,11.8,31.2,.379,31.8,55.2,.575,16.8,22.4,.751,10.1,32.9,43.0,28.9,7.5,4.5,14.5,18.6,115.8,Denver Nuggets*,82,19755,3574,7088,.504,969,2559,.379,2605,4529,.575,1378,1834,.751,828,2699,3527,2368,618,368,1192,1525,9495,Denver Nuggets*,82,19755,44.2,87.8,.504,12.0,31.7,.379,32.3,56.1,.575,17.1,22.7,.751,10.3,33.4,43.7,29.3,7.7,4.6,14.8,18.9,117.6,Denver Nuggets*,26.6,53,29,49,33,3.33,-0.29,3.04,117.6,114.2,+3.4,98.1,.259,.361,.601,,,,.573,13.1,24.8,.194,,,,.543,12.2,76.4,.201,,,,Ball Arena,"788,635","19,235",Denver Nuggets*,82,19755,.504,13.2,,,,,,,,.639,.258,.213,.083,.077,.361,,,,,,,,.575,.758,.477,.401,.421,.379,,,,,,,,.597,.808,,,,,,,,.080,509,,,,,,,,.279,1188,,,,,,,,.251,.407,,,,,,,,27,2
MIN,Minnesota Timberwolves*,82,241.8,42.9,87.4,.490,12.2,33.3,.365,30.7,54.1,.568,17.9,23.7,.755,9.1,32.8,41.9,26.2,8.0,5.4,15.3,21.6,115.8,Minnesota Timberwolves*,82,19830,3515,7167,.490,997,2731,.365,2518,4436,.568,1467,1942,.755,749,2686,3435,2145,657,444,1258,1768,9494,Minnesota Timberwolves*,82,19830,42.1,85.9,.490,11.9,32.7,.365,30.2,53.1,.568,17.6,23.3,.755,9.0,32.2,41.1,25.7,7.9,5.3,15.1,21.2,113.7,Minnesota Timberwolves*,25.8,42,40,41,41,-0.04,-0.18,-0.22,113.7,113.8,-0.1,101.0,.271,.381,.592,,,,.560,13.6,21.5,.205,,,,.540,13.3,74.3,.225,,,,Target Center,"687,510","16,769",Minnesota Timberwolves*,82,19830,.490,13.2,,,,,,,,.619,.285,.208,.075,.051,.381,,,,,,,,.568,.723,.439,.451,.399,.365,,,,,,,,.539,.790,,,,,,,,.067,436,,,,,,,,.297,1256,,,,,,,,.241,.395,,,,,,,,20,0
PHI,Philadelphia 76ers*,82,242.4,40.8,83.8,.487,12.6,32.6,.387,28.2,51.2,.551,21.0,25.1,.835,8.7,32.2,40.9,25.2,7.7,4.7,13.7,20.4,115.2,Philadelphia 76ers*,82,19880,3347,6870,.487,1035,2675,.387,2312,4195,.551,1719,2058,.835,715,2641,3356,2063,635,389,1121,1675,9448,Philadelphia 76ers*,82,19880,41.7,85.6,.487,12.9,33.3,.387,28.8,52.3,.551,21.4,25.6,.835,8.9,32.9,41.8,25.7,7.9,4.8,14.0,20.9,117.7,Philadelphia 76ers*,28.2,54,28,52,30,4.32,0.06,4.37,117.7,113.3,+4.4,96.9,.300,.389,.608,,,,.563,12.6,21.6,.250,,,,.541,13.0,77.2,.217,,,,Wells Fargo Center,"839,261","20,470",Philadelphia 76ers*,82,19880,.487,13.8,,,,,,,,.611,.251,.191,.109,.054,.389,,,,,,,,.551,.697,.429,.463,.472,.387,,,,,,,,.516,.806,,,,,,,,.044,262,,,,,,,,.274,1100,,,,,,,,.256,.402,,,,,,,,13,0
NOP,New Orleans Pelicans,82,242.1,42.0,87.6,.480,11.0,30.1,.364,31.1,57.5,.541,19.3,24.4,.793,10.6,33.1,43.7,25.9,8.3,4.1,14.6,20.5,114.4,New Orleans Pelicans,82,19855,3447,7180,.480,899,2468,.364,2548,4712,.541,1585,2000,.793,866,2717,3583,2122,681,337,1196,1678,9378,New Orleans Pelicans,82,19855,42.1,87.6,.480,11.0,30.1,.364,31.1,57.5,.541,19.3,24.4,.793,10.6,33.2,43.7,25.9,8.3,4.1,14.6,20.5,114.4,New Orleans Pelicans,25.9,42,40,46,36,1.89,-0.26,1.63,114.4,112.5,+1.9,99.1,.279,.344,.582,,,,.543,12.9,24.7,.221,,,,.543,13.4,77.4,.212,,,,Smoothie King Center,"687,691","16,773",New Orleans Pelicans,82,19855,.480,12.9,,,,,,,,.656,.255,.230,.099,.065,.344,,,,,,,,.541,.698,.444,.484,.343,.364,,,,,,,,.510,.883,,,,,,,,.063,402,,,,,,,,.289,1166,,,,,,,,.227,.364,,,,,,,,18,0
DAL,Dallas Mavericks,82,243.0,40.0,84.3,.475,15.2,41.0,.371,24.8,43.3,.574,19.0,25.1,.755,7.6,31.2,38.8,22.9,6.3,3.7,12.2,20.7,114.2,Dallas Mavericks,82,19930,3283,6909,.475,1246,3362,.371,2037,3547,.574,1554,2057,.755,625,2556,3181,1880,514,304,1002,1697,9366,Dallas Mavericks,82,19930,40.9,86.2,.475,15.5,41.9,.371,25.4,44.2,.574,19.4,25.7,.755,7.8,31.9,39.7,23.4,6.4,3.8,12.5,21.2,116.8,Dallas Mavericks,27.8,38,44,41,41,0.07,-0.22,-0.14,116.8,116.7,+0.1,96.6,.298,.487,.599,,,,.565,11.4,18.0,.225,,,,.549,11.9,75.5,.226,,,,American Airlines Center,"827,282","20,178",Dallas Mavericks,82,19930,.475,15.6,,,,,,,,.513,.218,.169,.080,.046,.487,,,,,,,,.574,.708,.499,.470,.396,.371,,,,,,,,.448,.776,,,,,,,,.050,304,,,,,,,,.226,937,,,,,,,,.271,.403,,,,,,,,26,1
PHO,Phoenix Suns*,82,241.2,42.1,90.1,.467,12.2,32.6,.374,29.9,57.5,.520,17.2,21.7,.793,11.8,32.4,44.2,27.3,7.1,5.3,13.5,21.2,113.6,Phoenix Suns*,82,19780,3453,7388,.467,1001,2674,.374,2452,4714,.520,1412,1781,.793,971,2657,3628,2235,585,432,1110,1739,9319,Phoenix Suns*,82,19780,42.7,91.3,.467,12.4,33.0,.374,30.3,58.2,.520,17.4,22.0,.793,12.0,32.8,44.8,27.6,7.2,5.3,13.7,21.5,115.1,Phoenix Suns*,28.1,45,37,46,36,2.07,0.01,2.08,115.1,113.0,+2.1,98.2,.241,.362,.570,,,,.535,12.0,26.6,.191,,,,.532,12.9,76.0,.234,,,,Footprint Center,"699,911","17,071",Phoenix Suns*,82,19780,.467,14.3,,,,,,,,.638,.194,.203,.159,.083,.362,,,,,,,,.520,.693,.442,.460,.424,.374,,,,,,,,.562,.856,,,,,,,,.047,306,,,,,,,,.205,847,,,,,,,,.291,.421,,,,,,,,13,0
LAC,Los Angeles Clippers*,82,241.8,41.1,86.1,.477,12.7,33.4,.381,28.4,52.7,.539,18.7,23.9,.781,9.8,33.4,43.2,23.9,7.1,4.4,14.2,19.5,113.6,Los Angeles Clippers*,82,19830,3370,7059,.477,1041,2735,.381,2329,4324,.539,1533,1962,.781,803,2742,3545,1959,580,364,1167,1598,9314,Los Angeles Clippers*,82,19830,41.6,87.2,.477,12.9,33.8,.381,28.8,53.4,.539,18.9,24.2,.781,9.9,33.9,43.8,24.2,7.2,4.5,14.4,19.7,115.0,Los Angeles Clippers*,29.7,44,38,42,40,0.50,-0.19,0.31,115.0,114.5,+0.5,98.0,.278,.387,.588,,,,.551,12.8,22.9,.217,,,,.543,11.7,76.6,.195,,,,Crypto.com Arena,"720,543","17,574",Los Angeles Clippers*,82,19830,.477,14.5,,,,,,,,.613,.221,.190,.110,.092,.387,,,,,,,,.539,.692,.475,.450,.408,.381,,,,,,,,.467,.838,,,,,,,,.063,391,,,,,,,,.234,918,,,,,,,,.249,.406,,,,,,,,16,1
POR,Portland Trail Blazers,82,240.6,40.5,85.4,.474,12.9,35.3,.365,27.6,50.1,.550,19.6,24.6,.796,9.4,31.1,40.5,24.2,6.7,4.6,14.5,20.0,113.4,Portland Trail Blazers,82,19730,3317,7001,.474,1056,2893,.365,2261,4108,.550,1609,2021,.796,774,2551,3325,1981,553,376,1185,1643,9299,Portland Trail Blazers,82,19730,40.9,86.4,.474,13.0,35.7,.365,27.9,50.7,.550,19.9,24.9,.796,9.6,31.5,41.0,24.5,6.8,4.6,14.6,20.3,114.8,Portland Trail Blazers,25.1,33,49,31,51,-4.01,0.05,-3.96,114.8,118.8,-4.0,98.6,.289,.413,.589,,,,.549,13.1,22.4,.230,,,,.563,12.1,74.9,.217,,,,Moda Center,"767,374","18,716",Portland Trail Blazers,82,19730,.474,14.1,,,,,,,,.587,.288,.161,.069,.062,.413,,,,,,,,.550,.673,.434,.437,.414,.365,,,,,,,,.502,.774,,,,,,,,.058,357,,,,,,,,.276,1142,,,,,,,,.204,.362,,,,,,,,9,0
BRK,Brooklyn Nets*,82,240.6,41.5,85.1,.487,12.8,33.8,.378,28.7,51.3,.559,17.7,22.1,.800,8.2,32.3,40.5,25.5,7.1,6.2,13.7,21.1,113.4,Brooklyn Nets*,82,19730,3399,6978,.487,1048,2771,.378,2351,4207,.559,1449,1811,.800,674,2648,3322,2093,585,506,1127,1730,9295,Brooklyn Nets*,82,19730,42.0,86.3,.487,13.0,34.3,.378,29.1,52.0,.559,17.9,22.4,.800,8.3,32.8,41.1,25.9,7.2,6.3,13.9,21.4,115.0,Brooklyn Nets*,28.0,45,37,43,39,0.85,0.18,1.03,115.0,114.1,+0.9,98.3,.260,.397,.598,,,,.562,12.7,19.6,.208,,,,.530,12.2,73.7,.212,,,,Barclays Center,"724,439","17,669",Brooklyn Nets*,82,19730,.487,14.6,,,,,,,,.603,.222,.177,.122,.082,.397,,,,,,,,.559,.701,.459,.489,.494,.378,,,,,,,,.525,.820,,,,,,,,.059,373,,,,,,,,.222,891,,,,,,,,.243,.392,,,,,,,,6,0
WAS,Washington Wizards,82,240.9,42.1,86.9,.485,11.3,31.7,.356,30.9,55.2,.559,17.6,22.4,.785,9.4,34.2,43.6,25.4,6.8,5.2,14.1,18.8,113.2,Washington Wizards,82,19755,3456,7127,.485,925,2601,.356,2531,4526,.559,1442,1838,.785,774,2804,3578,2083,561,424,1158,1539,9279,Washington Wizards,82,19755,42.6,87.9,.485,11.4,32.1,.356,31.2,55.8,.559,17.8,22.7,.785,9.5,34.6,44.1,25.7,6.9,5.2,14.3,19.0,114.4,Washington Wizards,26.2,35,47,38,44,-1.21,0.15,-1.06,114.4,115.6,-1.2,98.6,.258,.365,.585,,,,.550,12.7,22.6,.202,,,,.540,11.0,76.1,.194,,,,Capital One Arena,"710,481","17,329",Washington Wizards,82,19755,.485,14.0,,,,,,,,.635,.211,.244,.107,.073,.365,,,,,,,,.559,.760,.470,.460,.420,.356,,,,,,,,.508,.862,,,,,,,,.059,377,,,,,,,,.272,1118,,,,,,,,.215,.399,,,,,,,,16,2
CHI,Chicago Bulls,82,242.7,42.5,86.8,.490,10.4,28.9,.361,32.1,57.9,.555,17.6,21.8,.809,8.5,33.9,42.4,24.5,7.9,4.5,13.4,18.9,113.1,Chicago Bulls,82,19905,3488,7116,.490,854,2367,.361,2634,4749,.555,1446,1788,.809,694,2779,3473,2006,644,371,1097,1551,9276,Chicago Bulls,82,19905,42.7,87.1,.490,10.4,29.0,.361,32.2,58.1,.555,17.7,21.9,.809,8.5,34.0,42.5,24.5,7.9,4.5,13.4,19.0,113.5,Chicago Bulls,27.5,40,42,44,38,1.29,0.07,1.37,113.5,112.2,+1.3,98.5,.251,.333,.587,,,,.550,12.2,20.1,.203,,,,.544,13.5,77.8,.197,,,,United Center,"841,632","20,528",Chicago Bulls,82,19905,.490,13.6,,,,,,,,.667,.281,.146,.116,.125,.333,,,,,,,,.555,.683,.474,.464,.446,.361,,,,,,,,.474,.886,,,,,,,,.054,329,,,,,,,,.273,1163,,,,,,,,.262,.397,,,,,,,,4,0
SAS,San Antonio Spurs,82,242.1,43.1,92.6,.465,11.1,32.2,.345,32.0,60.4,.529,15.8,21.2,.743,11.8,31.9,43.7,27.2,7.0,3.9,15.3,19.9,113.0,San Antonio Spurs,82,19855,3533,7593,.465,911,2640,.345,2622,4953,.529,1292,1739,.743,965,2619,3584,2232,572,322,1253,1630,9269,San Antonio Spurs,82,19855,42.0,90.3,.465,10.8,31.4,.345,31.2,58.9,.529,15.4,20.7,.743,11.5,31.1,42.6,26.5,6.8,3.8,14.9,19.4,110.2,San Antonio Spurs,23.9,22,60,19,63,-10.04,0.22,-9.82,110.2,120.0,-9.8,101.6,.229,.348,.554,,,,.525,13.0,25.6,.170,,,,.576,12.0,74.9,.201,,,,AT&T Center,"694,434","15,508",San Antonio Spurs,82,19855,.465,13.1,,,,,,,,.652,.258,.230,.112,.053,.348,,,,,,,,.529,.679,.442,.412,.425,.345,,,,,,,,.530,.924,,,,,,,,.040,265,,,,,,,,.303,1339,,,,,,,,.216,.367,,,,,,,,18,0
TOR,Toronto Raptors,82,241.5,41.9,91.3,.459,10.7,32.0,.335,31.1,59.3,.525,18.4,23.4,.784,12.7,30.3,43.0,23.9,9.4,5.2,11.7,20.0,112.9,Toronto Raptors,82,19805,3434,7489,.459,880,2626,.335,2554,4863,.525,1506,1922,.784,1043,2485,3528,1961,772,424,956,1641,9254,Toronto Raptors,82,19805,42.9,93.5,.459,11.0,32.8,.335,31.9,60.7,.525,18.8,24.0,.784,13.0,31.0,44.0,24.5,9.6,5.3,11.9,20.5,115.5,Toronto Raptors,25.8,41,41,45,37,1.48,0.12,1.59,115.5,114.0,+1.5,97.1,.257,.351,.555,,,,.517,10.3,27.8,.201,,,,.565,15.3,76.7,.223,,,,Scotiabank Arena,"811,261","19,787",Toronto Raptors,82,19805,.459,13.4,,,,,,,,.649,.243,.220,.095,.084,.351,,,,,,,,.525,.694,.445,.406,.379,.335,,,,,,,,.474,.819,,,,,,,,.064,432,,,,,,,,.257,1082,,,,,,,,.264,.363,,,,,,,,22,0
CLE,Cleveland Cavaliers*,82,242.4,41.6,85.2,.488,11.6,31.6,.367,30.0,53.6,.559,17.5,22.5,.780,9.7,31.4,41.1,24.9,7.1,4.7,13.3,19.0,112.3,Cleveland Cavaliers*,82,19880,3408,6984,.488,950,2589,.367,2458,4395,.559,1439,1844,.780,795,2574,3369,2045,586,384,1094,1560,9205,Cleveland Cavaliers*,82,19880,43.0,88.1,.488,12.0,32.7,.367,31.0,55.4,.559,18.2,23.3,.780,10.0,32.5,42.5,25.8,7.4,4.8,13.8,19.7,116.1,Cleveland Cavaliers*,25.4,51,31,55,27,5.38,-0.15,5.23,116.1,110.6,+5.5,95.7,.264,.371,.590,,,,.556,12.3,23.6,.206,,,,.535,14.4,76.3,.210,,,,Rocket Mortgage Fieldhouse,"777,280","18,958",Cleveland Cavaliers*,82,19880,.488,13.2,,,,,,,,.629,.278,.196,.092,.054,.371,,,,,,,,.559,.717,.440,.450,.378,.367,,,,,,,,.545,.715,,,,,,,,.084,536,,,,,,,,.239,982,,,,,,,,.238,.367,,,,,,,,12,0
ORL,Orlando Magic,82,241.2,40.5,86.3,.470,10.8,31.1,.346,29.8,55.2,.539,19.6,25.0,.784,10.2,33.1,43.2,23.2,7.4,4.7,15.1,20.1,111.4,Orlando Magic,82,19780,3323,7074,.470,883,2551,.346,2440,4523,.539,1607,2050,.784,833,2713,3546,1906,603,382,1236,1652,9136,Orlando Magic,82,19780,40.6,86.4,.470,10.8,31.2,.346,29.8,55.3,.539,19.6,25.0,.784,10.2,33.1,43.3,23.3,7.4,4.7,15.1,20.2,111.6,Orlando Magic,23.1,34,48,35,47,-2.56,0.17,-2.39,111.6,114.2,-2.6,99.3,.290,.361,.573,,,,.532,13.4,23.8,.227,,,,.550,13.1,77.7,.211,,,,Amway Center,"728,405","17,766",Orlando Magic,82,19780,.470,13.5,,,,,,,,.639,.249,.221,.094,.076,.361,,,,,,,,.539,.713,.440,.427,.398,.346,,,,,,,,.470,.858,,,,,,,,.064,395,,,,,,,,.297,1182,,,,,,,,.213,.415,,,,,,,,9,0
CHO,Charlotte Hornets,82,241.8,41.3,90.4,.457,10.7,32.5,.330,30.5,57.9,.528,17.6,23.6,.749,11.0,33.5,44.5,25.1,7.7,5.2,14.2,20.3,111.0,Charlotte Hornets,82,19830,3385,7413,.457,881,2669,.330,2504,4744,.528,1447,1933,.749,901,2751,3652,2062,634,425,1164,1661,9098,Charlotte Hornets,82,19830,40.6,89.0,.457,10.6,32.0,.330,30.1,56.9,.528,17.4,23.2,.749,10.8,33.0,43.8,24.7,7.6,5.1,14.0,19.9,109.2,Charlotte Hornets,25.3,27,55,26,56,-6.24,0.35,-5.89,109.2,115.3,-6.1,100.8,.261,.360,.550,,,,.516,12.3,23.8,.195,,,,.544,12.5,75.5,.211,,,,Spectrum Center,"702,052","17,123",Charlotte Hornets,82,19830,.457,13.1,,,,,,,,.640,.287,.208,.087,.058,.360,,,,,,,,.528,.688,.384,.439,.385,.330,,,,,,,,.536,.817,,,,,,,,.073,482,,,,,,,,.287,1149,,,,,,,,.261,.354,,,,,,,,10,0
HOU,Houston Rockets,82,240.9,40.6,88.9,.457,10.4,31.9,.327,30.2,56.9,.530,19.1,25.3,.754,13.4,32.9,46.3,22.4,7.3,4.6,16.2,20.5,110.7,Houston Rockets,82,19755,3329,7287,.457,856,2619,.327,2473,4668,.530,1567,2078,.754,1100,2695,3795,1835,600,374,1332,1679,9081,Houston Rockets,82,19755,40.8,89.4,.457,10.5,32.1,.327,30.3,57.3,.530,19.2,25.5,.754,13.5,33.1,46.6,22.5,7.4,4.6,16.3,20.6,111.4,Houston Rockets,22.1,22,60,23,59,-7.85,0.24,-7.62,111.4,119.3,-7.9,99.0,.285,.359,.554,,,,.516,14.0,30.2,.215,,,,.564,11.8,75.8,.218,,,,Toyota Center,"668,865","16,314",Houston Rockets,82,19755,.457,13.0,,,,,,,,.641,.259,.262,.070,.049,.359,,,,,,,,.530,.678,.436,.448,.366,.327,,,,,,,,.477,.766,,,,,,,,.084,523,,,,,,,,.324,1229,,,,,,,,.173,.361,,,,,,,,14,0
DET,Detroit Pistons,82,241.5,39.6,87.1,.454,11.4,32.4,.351,28.2,54.6,.516,19.8,25.7,.771,11.2,31.3,42.4,23.0,7.0,3.8,15.1,22.1,110.3,Detroit Pistons,82,19805,3244,7140,.454,934,2659,.351,2310,4481,.516,1623,2106,.771,916,2564,3480,1884,574,308,1237,1813,9045,Detroit Pistons,82,19805,39.7,87.4,.454,11.4,32.5,.351,28.3,54.8,.516,19.9,25.8,.771,11.2,31.4,42.6,23.1,7.0,3.8,15.1,22.2,110.7,Detroit Pistons,24.1,17,65,22,60,-8.22,0.49,-7.73,110.7,118.9,-8.2,99.0,.295,.372,.561,,,,.520,13.3,24.9,.227,,,,.557,11.9,74.0,.231,,,,Little Caesars Arena,"759,715","18,596",Detroit Pistons,82,19805,.454,13.8,,,,,,,,.628,.217,.224,.111,.068,.372,,,,,,,,.516,.677,.431,.432,.413,.351,,,,,,,,.466,.832,,,,,,,,.060,396,,,,,,,,.249,942,,,,,,,,.264,.372,,,,,,,,13,0
MIA,Miami Heat*,82,241.5,39.2,85.3,.460,12.0,34.8,.344,27.3,50.5,.540,19.1,23.0,.831,9.7,30.9,40.6,23.8,8.0,3.0,13.5,18.5,109.5,Miami Heat*,82,19805,3215,6991,.460,980,2852,.344,2235,4139,.540,1567,1885,.831,796,2533,3329,1955,655,243,1106,1516,8977,Miami Heat*,82,19805,40.5,88.0,.460,12.3,35.9,.344,28.1,52.1,.540,19.7,23.7,.831,10.0,31.9,41.9,24.6,8.2,3.1,13.9,19.1,113.0,Miami Heat*,27.7,44,38,40,42,-0.32,0.18,-0.13,113.0,113.3,-0.3,96.3,.270,.408,.574,,,,.530,12.4,22.8,.224,,,,.561,14.5,77.7,.198,,,,Kaseya Center,"807,190","19,688",Miami Heat*,82,19805,.460,14.5,,,,,,,,.592,.196,.217,.120,.052,.408,,,,,,,,.540,.683,.480,.471,.411,.344,,,,,,,,.511,.802,,,,,,,,.046,285,,,,,,,,.226,903,,,,,,,,.260,.367,,,,,,,,8,0
