Team,"Team Per Game, TeamName","Team Per Game, G","Team Per Game, MP","Team Per Game, FG","Team Per Game, FGA","Team Per Game, FG%","Team Per Game, 3P","Team Per Game, 3PA","Team Per Game, 3P%","Team Per Game, 2P","Team Per Game, 2PA","Team Per Game, 2P%","Team Per Game, FT","Team Per Game, FTA","Team Per Game, FT%","Team Per Game, ORB","Team Per Game, DRB","Team Per Game, TRB","Team Per Game, AST","Team Per Game, STL","Team Per Game, BLK","Team Per Game, TOV","Team Per Game, PF","Team Per Game, PTS","Team Totals, TeamName","Team Totals, G","Team Totals, MP","Team Totals, FG","Team Totals, FGA","Team Totals, FG%","Team Totals, 3P","Team Totals, 3PA","Team Totals, 3P%","Team Totals, 2P","Team Totals, 2PA","Team Totals, 2P%","Team Totals, FT","Team Totals, FTA","Team Totals, FT%","Team Totals, ORB","Team Totals, DRB","Team Totals, TRB","Team Totals, AST","Team Totals, STL","Team Totals, BLK","Team Totals, TOV","Team Totals, PF","Team Totals, PTS","Team Per 100 Poss, TeamName","Team Per 100 Poss, G","Team Per 100 Poss, MP","Team Per 100 Poss, FG","Team Per 100 Poss, FGA","Team Per 100 Poss, FG%","Team Per 100 Poss, 3P","Team Per 100 Poss, 3PA","Team Per 100 Poss, 3P%","Team Per 100 Poss, 2P","Team Per 100 Poss, 2PA","Team Per 100 Poss, 2P%","Team Per 100 Poss, FT","Team Per 100 Poss, FTA","Team Per 100 Poss, FT%","Team Per 100 Poss, ORB","Team Per 100 Poss, DRB","Team Per 100 Poss, TRB","Team Per 100 Poss, AST","Team Per 100 Poss, STL","Team Per 100 Poss, BLK","Team Per 100 Poss, TOV","Team Per 100 Poss, PF","Team Per 100 Poss, PTS","Team Advanced, TeamName","Team Advanced, Age","Team Advanced, W","Team Advanced, L","Team Advanced, PW","Team Advanced, PL","Team Advanced, MOV","Team Advanced, SOS","Team Advanced, SRS","Team Advanced, ORtg","Team Advanced, DRtg","Team Advanced, NRtg","Team Advanced, Pace","Team Advanced, FTr","Team Advanced, 3PAr","Team Advanced, TS%","Team Advanced,  ","Team Advanced,  ","Team Advanced,  ","Team Advanced, Offense Four Factors, eFG%","Team Advanced, Offense Four Factors, TOV%","Team Advanced, Offense Four Factors, ORB%","Team Advanced, Offense Four Factors, FT/FGA","Team Advanced,  ","Team Advanced,  ","Team Advanced,  ","Team Advanced, Defense Four Factors, eFG%","Team Advanced, Defense Four Factors, TOV%","Team Advanced, Defense Four Factors, DRB%","Team Advanced, Defense Four Factors, FT/FGA","Team Advanced,  ","Team Advanced,  ","Team Advanced,  ","Team Advanced, Arena","Team Advanced, Attend.","Team Advanced, Attend./G"
BOS,Boston Celtics*,82,241.5,38.8,83.5,.464,4.4,12.0,.368,34.4,71.5,.480,20.8,27.7,.753,14.1,28.3,42.4,21.7,7.5,4.4,15.9,24.1,102.8,Boston Celtics*,82,19805,3179,6847,.464,362,984,.368,2817,5863,.480,1708,2268,.753,1156,2320,3476,1783,612,361,1305,1975,8428,Boston Celtics*,82,19805,41.0,88.2,.464,4.7,12.7,.368,36.3,75.6,.480,22.0,29.2,.753,14.9,29.9,44.8,23.0,7.9,4.7,16.8,25.5,108.6,Boston Celtics*,27.2,35,47,36,46,-1.88,-0.04,-1.92,108.6,110.6,-2.0,94.0,.331,.144,.537,,,,.491,14.3,33.1,.249,,,,.512,13.6,68.6,.235,,,,Boston Garden,"606,070","14,869"
CHI,Chicago Bulls*,82,241.8,38.9,81.8,.476,5.4,14.5,.373,33.5,67.4,.498,18.3,25.2,.726,13.5,28.0,41.5,24.0,9.7,4.3,15.8,23.9,101.5,Chicago Bulls*,82,19830,3191,6710,.476,443,1187,.373,2748,5523,.498,1500,2065,.726,1106,2294,3400,1970,797,352,1297,1962,8325,Chicago Bulls*,82,19830,42.0,88.2,.476,5.8,15.6,.373,36.1,72.6,.498,19.7,27.2,.726,14.5,30.2,44.7,25.9,10.5,4.6,17.1,25.8,109.5,Chicago Bulls*,28.1,47,35,54,28,4.83,-0.51,4.32,109.5,104.3,+5.2,92.0,.308,.177,.546,,,,.509,14.5,32.9,.224,,,,.488,16.7,68.2,.263,,,,United Center,"926,218","22,591"
DEN,Denver Nuggets*,82,243.7,37.8,78.8,.479,5.0,14.1,.356,32.7,64.6,.507,20.7,28.1,.738,12.7,29.3,42.0,22.4,8.0,7.1,16.8,25.2,101.3,Denver Nuggets*,82,19980,3098,6461,.479,413,1160,.356,2685,5301,.507,1700,2305,.738,1040,2402,3442,1836,660,585,1381,2063,8309,Denver Nuggets*,82,19980,40.7,84.9,.479,5.4,15.2,.356,35.3,69.6,.507,22.3,30.3,.738,13.7,31.5,45.2,24.1,8.7,7.7,18.1,27.1,109.1,Denver Nuggets*,26.6,41,41,43,39,0.84,0.11,0.96,109.1,108.2,+0.9,91.5,.357,.180,.556,,,,.511,15.6,32.0,.263,,,,.487,13.2,70.2,.257,,,,McNichols Sports Arena,"704,011","17,171"
MIA,Miami Heat,82,241.5,38.3,82.2,.467,5.3,14.4,.369,33.0,67.8,.487,19.1,26.0,.736,13.3,27.7,41.0,21.7,8.1,3.6,15.7,24.4,101.1,Miami Heat,82,19805,3144,6738,.467,436,1182,.369,2708,5556,.487,1569,2133,.736,1092,2272,3364,1779,662,298,1291,2000,8293,Miami Heat,82,19805,41.0,87.9,.467,5.7,15.4,.369,35.3,72.5,.487,20.5,27.8,.736,14.2,29.6,43.9,23.2,8.6,3.9,16.8,26.1,108.2,Miami Heat,27.1,32,50,36,46,-1.63,-0.21,-1.85,108.2,109.9,-1.7,92.9,.317,.175,.540,,,,.499,14.4,31.7,.233,,,,.510,14.9,68.7,.264,,,,Miami Arena,"598,761","14,604"
CHH,Charlotte Hornets*,82,241.5,37.2,78.5,.474,6.8,17.2,.397,30.4,61.3,.495,19.4,24.9,.777,10.1,29.2,39.4,25.3,7.6,4.9,14.9,20.5,100.6,Charlotte Hornets*,82,19805,3051,6438,.474,560,1409,.397,2491,5029,.495,1587,2042,.777,832,2395,3227,2072,620,399,1224,1685,8249,Charlotte Hornets*,82,19805,40.5,85.6,.474,7.4,18.7,.397,33.1,66.8,.495,21.1,27.1,.777,11.1,31.8,42.9,27.5,8.2,5.3,16.3,22.4,109.6,Charlotte Hornets*,28.0,50,32,50,32,3.28,-0.41,2.87,109.6,106.1,+3.5,91.2,.317,.219,.562,,,,.517,14.3,26.0,.247,,,,.485,13.8,68.5,.202,,,,Charlotte Coliseum,"971,618","23,698"
WSB,Washington Bullets,82,242.1,38.7,84.1,.460,5.3,15.4,.343,33.5,68.7,.487,17.8,24.5,.724,12.7,27.1,39.8,21.3,7.9,4.9,15.9,23.8,100.5,Washington Bullets,82,19855,3176,6899,.460,433,1264,.343,2743,5635,.487,1457,2013,.724,1044,2219,3263,1749,648,404,1301,1949,8242,Washington Bullets,82,19855,40.6,88.2,.460,5.5,16.2,.343,35.1,72.1,.487,18.6,25.7,.724,13.4,28.4,41.7,22.4,8.3,5.2,16.6,24.9,105.4,Washington Bullets,24.5,21,61,26,56,-5.60,0.04,-5.56,105.4,111.3,-5.9,94.5,.292,.183,.529,,,,.492,14.3,29.3,.211,,,,.512,14.9,66.7,.262,,,,USAir Arena,"689,463","17,255"
MIL,Milwaukee Bucks,82,242.1,36.9,80.3,.459,6.0,16.5,.366,30.8,63.9,.483,19.6,27.5,.712,13.0,26.7,39.6,21.2,8.2,4.4,17.0,22.7,99.3,Milwaukee Bucks,82,19855,3022,6586,.459,494,1349,.366,2528,5237,.483,1608,2259,.712,1063,2187,3250,1737,674,359,1393,1858,8146,Milwaukee Bucks,82,19855,39.4,85.9,.459,6.4,17.6,.366,33.0,68.3,.483,21.0,29.5,.712,13.9,28.5,42.4,22.6,8.8,4.7,18.2,24.2,106.2,Milwaukee Bucks,25.7,34,48,29,53,-4.37,0.07,-4.30,106.2,110.9,-4.7,92.7,.343,.205,.537,,,,.496,15.5,31.3,.244,,,,.530,15.3,68.3,.230,,,,Bradley Center,"670,720","16,359"
IND,Indiana Pacers*,82,241.2,36.4,76.2,.477,4.6,12.0,.380,31.8,64.2,.496,21.9,29.1,.751,12.8,27.9,40.7,22.9,8.6,4.4,16.3,23.6,99.2,Indiana Pacers*,82,19780,2983,6248,.477,374,985,.380,2609,5263,.496,1796,2390,.751,1051,2290,3341,1877,703,363,1340,1939,8136,Indiana Pacers*,82,19780,40.2,84.2,.477,5.0,13.3,.380,35.2,70.9,.496,24.2,32.2,.751,14.2,30.9,45.0,25.3,9.5,4.9,18.1,26.1,109.6,Indiana Pacers*,28.7,52,30,52,30,3.70,-0.34,3.35,109.6,105.6,+4.0,90.0,.383,.158,.557,,,,.507,15.5,32.8,.287,,,,.493,15.8,68.6,.237,,,,Market Square Arena,"654,428","15,962"
NYK,New York Knicks*,82,241.2,36.4,78.0,.467,6.5,17.6,.368,29.9,60.3,.496,18.9,25.8,.734,11.3,30.2,41.5,25.1,7.2,4.7,15.9,25.6,98.2,New York Knicks*,82,19780,2985,6394,.467,532,1446,.368,2453,4948,.496,1552,2114,.734,929,2473,3402,2055,591,387,1305,2102,8054,New York Knicks*,82,19780,39.7,85.1,.467,7.1,19.2,.368,32.7,65.9,.496,20.7,28.1,.734,12.4,32.9,45.3,27.4,7.9,5.2,17.4,28.0,107.2,New York Knicks*,29.4,55,27,50,32,3.11,-0.33,2.78,107.2,103.8,+3.4,91.2,.331,.226,.550,,,,.508,15.1,28.6,.243,,,,.468,14.4,70.8,.281,,,,Madison Square Garden (IV),"810,283","19,763"
SAC,Sacramento Kings,82,242.1,36.9,78.8,.468,4.4,12.6,.346,32.5,66.2,.491,20.1,28.3,.711,13.1,28.4,41.4,22.2,7.9,5.6,17.7,24.9,98.2,Sacramento Kings,82,19855,3025,6463,.468,359,1037,.346,2666,5426,.491,1647,2317,.711,1073,2325,3398,1824,650,457,1449,2040,8056,Sacramento Kings,82,19855,39.6,84.6,.468,4.7,13.6,.346,34.9,71.0,.491,21.6,30.3,.711,14.0,30.4,44.5,23.9,8.5,6.0,19.0,26.7,105.5,Sacramento Kings,26.4,39,43,38,44,-1.00,0.26,-0.74,105.5,106.5,-1.0,92.3,.359,.160,.538,,,,.496,16.2,32.1,.255,,,,.481,15.0,67.0,.280,,,,ARCO Arena (II),"709,997","17,317"
DET,Detroit Pistons,82,240.6,37.3,80.9,.461,6.0,17.0,.354,31.3,63.9,.490,17.5,23.7,.741,11.7,26.9,38.6,22.8,8.6,5.1,16.1,26.2,98.2,Detroit Pistons,82,19730,3060,6633,.461,494,1396,.354,2566,5237,.490,1439,1941,.741,958,2204,3162,1872,705,420,1318,2151,8053,Detroit Pistons,82,19730,39.9,86.6,.461,6.4,18.2,.354,33.5,68.4,.490,18.8,25.3,.741,12.5,28.8,41.3,24.4,9.2,5.5,17.2,28.1,105.1,Detroit Pistons,26.9,28,54,22,60,-7.29,0.21,-7.08,105.1,112.9,-7.8,93.2,.293,.210,.538,,,,.499,15.0,28.3,.217,,,,.510,14.2,65.8,.299,,,,The Palace of Auburn Hills,"719,090","17,539"
NJN,New Jersey Nets,82,242.4,35.8,82.2,.436,5.0,15.8,.319,30.8,66.4,.464,21.3,28.1,.759,14.8,31.3,46.1,23.0,6.6,6.7,15.9,22.5,98.1,New Jersey Nets,82,19880,2939,6738,.436,414,1297,.319,2525,5441,.464,1750,2305,.759,1213,2569,3782,1884,544,548,1300,1844,8042,New Jersey Nets,82,19880,38.5,88.2,.436,5.4,17.0,.319,33.0,71.2,.464,22.9,30.2,.759,15.9,33.6,49.5,24.7,7.1,7.2,17.0,24.1,105.2,New Jersey Nets,27.5,30,52,32,50,-3.13,-0.14,-3.28,105.2,108.6,-3.4,92.3,.342,.192,.519,,,,.467,14.4,33.3,.260,,,,.493,12.4,70.9,.217,,,,Brendan Byrne Arena,"684,102","16,685"
LAC,Los Angeles Clippers,82,242.4,37.3,84.0,.444,4.0,12.8,.315,33.3,71.2,.468,18.0,25.4,.710,13.0,25.3,38.3,22.0,9.6,5.3,16.3,26.2,96.7,Los Angeles Clippers,82,19880,3060,6888,.444,331,1051,.315,2729,5837,.468,1476,2079,.710,1064,2076,3140,1805,787,435,1334,2152,7927,Los Angeles Clippers,82,19880,39.2,88.2,.444,4.2,13.5,.315,34.9,74.7,.468,18.9,26.6,.710,13.6,26.6,40.2,23.1,10.1,5.6,17.1,27.5,101.5,Los Angeles Clippers,24.9,17,65,18,64,-9.16,0.73,-8.43,101.5,111.1,-9.6,94.3,.302,.153,.508,,,,.468,14.6,29.6,.214,,,,.526,16.6,65.7,.290,,,,Los Angeles Memorial Sports Arena,"438,244","9,333"
ATL,Atlanta Hawks*,82,242.1,36.4,81.5,.447,6.6,19.3,.341,29.8,62.2,.480,17.2,23.8,.724,13.5,27.7,41.2,21.4,9.0,5.0,14.9,22.0,96.6,Atlanta Hawks*,82,19855,2986,6680,.447,539,1580,.341,2447,5100,.480,1410,1948,.724,1104,2272,3376,1757,738,412,1221,1804,7921,Atlanta Hawks*,82,19855,40.2,89.9,.447,7.3,21.3,.341,32.9,68.6,.480,19.0,26.2,.724,14.9,30.6,45.4,23.6,9.9,5.5,16.4,24.3,106.6,Atlanta Hawks*,28.2,42,40,45,37,1.28,-0.22,1.06,106.6,105.2,+1.4,89.8,.292,.237,.525,,,,.487,13.9,31.6,.211,,,,.495,15.6,68.4,.215,,,,Omni Coliseum,"504,807","12,312"
PHI,Philadelphia 76ers,82,241.5,36.0,80.2,.448,4.3,11.4,.379,31.6,68.8,.460,19.1,25.9,.737,13.5,27.2,40.7,19.1,7.8,7.0,16.5,22.4,95.4,Philadelphia 76ers,82,19805,2949,6577,.448,355,936,.379,2594,5641,.460,1567,2125,.737,1105,2230,3335,1566,643,576,1355,1835,7820,Philadelphia 76ers,82,19805,39.3,87.6,.448,4.7,12.5,.379,34.5,75.1,.460,20.9,28.3,.737,14.7,29.7,44.4,20.9,8.6,7.7,18.0,24.4,104.1,Philadelphia 76ers,25.1,24,58,27,55,-5.07,0.01,-5.06,104.1,109.7,-5.6,91.0,.323,.142,.521,,,,.475,15.3,32.3,.238,,,,.500,14.6,66.1,.235,,,,CoreStates Spectrum,"507,806","12,386"
MIN,Minnesota Timberwolves,82,241.2,34.0,75.8,.449,3.9,12.4,.313,30.2,63.5,.475,22.2,28.7,.775,10.8,25.5,36.3,21.7,7.4,4.9,17.1,25.3,94.2,Minnesota Timberwolves,82,19780,2792,6219,.449,318,1016,.313,2474,5203,.475,1824,2355,.775,883,2090,2973,1780,609,402,1400,2074,7726,Minnesota Timberwolves,82,19780,37.1,82.6,.449,4.2,13.5,.313,32.9,69.1,.475,24.2,31.3,.775,11.7,27.8,39.5,23.6,8.1,5.3,18.6,27.5,102.6,Minnesota Timberwolves,25.4,21,61,18,64,-9.00,0.78,-8.22,102.6,112.4,-9.8,91.4,.379,.163,.532,,,,.475,16.2,27.7,.293,,,,.510,14.8,64.1,.280,,,,Target Center,"603,518","14,720"
CLE,Cleveland Cavaliers*,82,243.0,33.6,76.3,.441,4.9,12.6,.385,28.8,63.7,.452,18.4,24.2,.760,12.7,27.3,40.0,20.4,7.7,4.3,14.3,20.7,90.5,Cleveland Cavaliers*,82,19930,2756,6255,.441,398,1033,.385,2358,5222,.452,1507,1982,.760,1045,2237,3282,1672,630,349,1176,1694,7417,Cleveland Cavaliers*,82,19930,39.1,88.8,.441,5.7,14.7,.385,33.5,74.2,.452,21.4,28.1,.760,14.8,31.8,46.6,23.7,8.9,5.0,16.7,24.1,105.3,Cleveland Cavaliers*,28.3,43,39,43,39,0.62,-0.07,0.55,105.3,104.6,+0.7,84.8,.317,.165,.520,,,,.472,14.2,31.8,.241,,,,.493,15.0,72.4,.224,,,,Gund Arena,"833,850","20,338"
