Team,"Team Per Game, TeamName","Team Per Game, G","Team Per Game, MP","Team Per Game, FG","Team Per Game, FGA","Team Per Game, FG%","Team Per Game, 3P","Team Per Game, 3PA","Team Per Game, 3P%","Team Per Game, 2P","Team Per Game, 2PA","Team Per Game, 2P%","Team Per Game, FT","Team Per Game, FTA","Team Per Game, FT%","Team Per Game, ORB","Team Per Game, DRB","Team Per Game, TRB","Team Per Game, AST","Team Per Game, STL","Team Per Game, BLK","Team Per Game, TOV","Team Per Game, PF","Team Per Game, PTS","Team Totals, TeamName","Team Totals, G","Team Totals, MP","Team Totals, FG","Team Totals, FGA","Team Totals, FG%","Team Totals, 3P","Team Totals, 3PA","Team Totals, 3P%","Team Totals, 2P","Team Totals, 2PA","Team Totals, 2P%","Team Totals, FT","Team Totals, FTA","Team Totals, FT%","Team Totals, ORB","Team Totals, DRB","Team Totals, TRB","Team Totals, AST","Team Totals, STL","Team Totals, BLK","Team Totals, TOV","Team Totals, PF","Team Totals, PTS","Team Per 100 Poss, TeamName","Team Per 100 Poss, G","Team Per 100 Poss, MP","Team Per 100 Poss, FG","Team Per 100 Poss, FGA","Team Per 100 Poss, FG%","Team Per 100 Poss, 3P","Team Per 100 Poss, 3PA","Team Per 100 Poss, 3P%","Team Per 100 Poss, 2P","Team Per 100 Poss, 2PA","Team Per 100 Poss, 2P%","Team Per 100 Poss, FT","Team Per 100 Poss, FTA","Team Per 100 Poss, FT%","Team Per 100 Poss, ORB","Team Per 100 Poss, DRB","Team Per 100 Poss, TRB","Team Per 100 Poss, AST","Team Per 100 Poss, STL","Team Per 100 Poss, BLK","Team Per 100 Poss, TOV","Team Per 100 Poss, PF","Team Per 100 Poss, PTS","Team Advanced, TeamName","Team Advanced, Age","Team Advanced, W","Team Advanced, L","Team Advanced, PW","Team Advanced, PL","Team Advanced, MOV","Team Advanced, SOS","Team Advanced, SRS","Team Advanced, ORtg","Team Advanced, DRtg","Team Advanced, NRtg","Team Advanced, Pace","Team Advanced, FTr","Team Advanced, 3PAr","Team Advanced, TS%","Team Advanced,  ","Team Advanced,  ","Team Advanced,  ","Team Advanced, Offense Four Factors, eFG%","Team Advanced, Offense Four Factors, TOV%","Team Advanced, Offense Four Factors, ORB%","Team Advanced, Offense Four Factors, FT/FGA","Team Advanced,  ","Team Advanced,  ","Team Advanced,  ","Team Advanced, Defense Four Factors, eFG%","Team Advanced, Defense Four Factors, TOV%","Team Advanced, Defense Four Factors, DRB%","Team Advanced, Defense Four Factors, FT/FGA","Team Advanced,  ","Team Advanced,  ","Team Advanced,  ","Team Advanced, Arena","Team Advanced, Attend.","Team Advanced, Attend./G"
ATL,Atlanta Hawks*,82,240.9,39.6,85.8,.461,3.3,10.1,.323,36.3,75.7,.480,19.0,25.2,.752,15.2,29.5,44.8,25.1,11.2,5.5,15.3,19.8,101.4,Atlanta Hawks*,82,19755,3247,7039,.461,268,830,.323,2979,6209,.480,1556,2070,.752,1250,2423,3673,2056,915,449,1252,1625,8318,Atlanta Hawks*,82,19755,41.9,90.7,.461,3.5,10.7,.323,38.4,80.0,.480,20.1,26.7,.752,16.1,31.2,47.4,26.5,11.8,5.8,16.1,20.9,107.2,Atlanta Hawks*,28.7,57,25,56,26,5.27,-0.33,4.94,107.2,101.7,+5.5,94.2,.294,.118,.523,,,,.480,13.6,34.6,.221,,,,.475,16.0,67.7,.185,,,,Omni Coliseum,"537,547","13,338"
CLE,Cleveland Cavaliers*,82,242.1,38.2,82.1,.465,3.6,9.9,.362,34.6,72.2,.480,21.2,27.5,.770,13.3,28.7,42.0,25.0,8.6,5.2,13.9,20.7,101.2,Cleveland Cavaliers*,82,19855,3133,6731,.465,294,813,.362,2839,5918,.480,1736,2254,.770,1090,2353,3443,2049,705,426,1136,1701,8296,Cleveland Cavaliers*,82,19855,41.3,88.8,.465,3.9,10.7,.362,37.4,78.0,.480,22.9,29.7,.770,14.4,31.0,45.4,27.0,9.3,5.6,15.0,22.4,109.4,Cleveland Cavaliers*,27.9,47,35,52,30,4.02,-0.39,3.64,109.4,105.1,+4.3,91.7,.335,.121,.537,,,,.487,12.8,31.8,.258,,,,.484,14.5,69.0,.215,,,,Coliseum at Richfield,"753,686","18,383"
SAC,Sacramento Kings,82,240.9,38.8,85.7,.452,3.1,8.9,.353,35.6,76.8,.464,20.4,28.0,.731,13.7,28.6,42.3,24.7,8.2,4.3,16.3,24.1,101.1,Sacramento Kings,82,19755,3179,7027,.452,257,729,.353,2922,6298,.464,1676,2292,.731,1122,2349,3471,2029,669,355,1333,1979,8291,Sacramento Kings,82,19755,39.6,87.6,.452,3.2,9.1,.353,36.4,78.5,.464,20.9,28.6,.731,14.0,29.3,43.3,25.3,8.3,4.4,16.6,24.7,103.3,Sacramento Kings,26.7,28,54,26,56,-5.77,0.44,-5.32,103.3,109.2,-5.9,97.5,.326,.104,.516,,,,.471,14.2,30.4,.239,,,,.499,14.2,66.4,.252,,,,ARCO Arena (II),"710,497","17,329"
HOU,Houston Rockets*,82,241.2,39.0,82.1,.475,5.2,15.7,.334,33.8,66.4,.508,17.9,24.1,.743,11.3,31.9,43.2,25.5,8.7,5.9,16.3,20.1,101.1,Houston Rockets*,82,19780,3197,6733,.475,429,1285,.334,2768,5448,.508,1469,1978,.743,926,2619,3545,2087,717,485,1338,1646,8292,Houston Rockets*,82,19780,40.8,86.0,.475,5.5,16.4,.334,35.4,69.6,.508,18.8,25.3,.743,11.8,33.5,45.3,26.7,9.2,6.2,17.1,21.0,105.9,Houston Rockets*,28.1,58,24,53,29,4.32,-0.12,4.19,105.9,101.4,+4.5,95.0,.294,.191,.545,,,,.507,15.0,27.6,.218,,,,.458,13.3,69.7,.192,,,,The Summit,"615,227","15,005"
IND,Indiana Pacers*,82,240.9,38.6,79.5,.486,2.2,6.1,.368,36.4,73.4,.496,21.5,29.1,.738,13.8,29.4,43.2,25.1,8.6,5.6,17.6,24.1,101.0,Indiana Pacers*,82,19755,3167,6516,.486,184,500,.368,2983,6016,.496,1762,2387,.738,1130,2409,3539,2055,706,457,1440,1974,8280,Indiana Pacers*,82,19755,41.2,84.9,.486,2.4,6.5,.368,38.9,78.4,.496,22.9,31.1,.738,14.7,31.4,46.1,26.8,9.2,6.0,18.8,25.7,107.8,Indiana Pacers*,27.2,47,35,51,31,3.45,-0.19,3.26,107.8,104.2,+3.6,93.3,.366,.077,.547,,,,.500,16.0,34.4,.270,,,,.471,14.9,68.0,.267,,,,Market Square Arena,"531,812","13,264"
BOS,Boston Celtics,82,242.7,40.6,86.1,.472,1.7,5.8,.289,39.0,80.2,.486,17.8,24.4,.730,12.6,29.0,41.7,23.5,8.2,5.4,15.1,22.5,100.8,Boston Celtics,82,19905,3333,7057,.472,138,477,.289,3195,6580,.486,1463,2003,.730,1037,2380,3417,1928,674,440,1242,1849,8267,Boston Celtics,82,19905,42.0,89.0,.472,1.7,6.0,.289,40.3,83.0,.486,18.4,25.3,.730,13.1,30.0,43.1,24.3,8.5,5.5,15.7,23.3,104.2,Boston Celtics,27.8,32,50,29,53,-4.28,0.01,-4.28,104.2,108.7,-4.5,95.6,.284,.068,.521,,,,.482,13.5,29.3,.207,,,,.494,13.7,67.8,.238,,,,Boston Garden,"604,867","14,890"
LAL,Los Angeles Lakers,82,240.9,40.1,89.2,.450,2.9,9.8,.300,37.2,79.4,.468,17.2,24.0,.717,15.4,26.9,42.2,24.2,9.2,5.6,14.6,22.9,100.4,Los Angeles Lakers,82,19755,3291,7316,.450,241,803,.300,3050,6513,.468,1410,1967,.717,1260,2204,3464,1983,751,461,1197,1877,8233,Los Angeles Lakers,82,19755,41.9,93.1,.450,3.1,10.2,.300,38.8,82.9,.468,17.9,25.0,.717,16.0,28.1,44.1,25.2,9.6,5.9,15.2,23.9,104.8,Los Angeles Lakers,26.5,33,49,29,53,-4.29,0.36,-3.93,104.8,109.3,-4.5,95.5,.269,.110,.503,,,,.466,12.8,33.2,.193,,,,.492,14.3,63.2,.240,,,,Great Western Forum,"545,915","13,315"
WSB,Washington Bullets,82,240.3,39.0,83.2,.468,2.7,9.1,.297,36.3,74.2,.489,19.7,26.4,.748,13.1,26.7,39.8,22.2,8.5,3.9,17.1,20.9,100.4,Washington Bullets,82,19705,3195,6826,.468,221,744,.297,2974,6082,.489,1618,2162,.748,1071,2189,3260,1823,701,321,1403,1715,8229,Washington Bullets,82,19705,40.6,86.7,.468,2.8,9.5,.297,37.8,77.3,.489,20.6,27.5,.748,13.6,27.8,41.4,23.2,8.9,4.1,17.8,21.8,104.5,Washington Bullets,25.8,24,58,22,60,-7.38,0.25,-7.13,104.5,112.2,-7.7,95.9,.317,.109,.529,,,,.484,15.3,31.2,.237,,,,.526,14.0,66.2,.206,,,,USAir Arena,"619,756","15,371"
DEN,Denver Nuggets*,82,240.9,38.5,82.7,.465,2.1,7.3,.285,36.4,75.4,.483,21.2,29.5,.718,13.5,31.2,44.7,21.5,8.3,8.4,17.3,23.5,100.3,Denver Nuggets*,82,19755,3156,6781,.465,170,597,.285,2986,6184,.483,1739,2423,.718,1105,2557,3662,1763,679,686,1422,1926,8221,Denver Nuggets*,82,19755,39.9,85.7,.465,2.1,7.5,.285,37.7,78.1,.483,22.0,30.6,.718,14.0,32.3,46.3,22.3,8.6,8.7,18.0,24.3,103.9,Denver Nuggets*,24.8,42,40,45,37,1.49,0.05,1.54,103.9,102.3,+1.6,96.1,.357,.088,.524,,,,.478,15.3,32.2,.256,,,,.453,13.4,69.6,.252,,,,McNichols Sports Arena,"673,738","16,433"
SAS,San Antonio Spurs*,82,241.2,38.8,81.6,.475,3.0,8.7,.349,35.7,72.9,.490,19.5,26.2,.742,14.5,31.7,46.2,23.1,6.8,5.5,14.6,20.3,100.0,San Antonio Spurs*,82,19780,3178,6688,.475,249,714,.349,2929,5974,.490,1597,2151,.742,1189,2597,3786,1896,561,450,1198,1662,8202,San Antonio Spurs*,82,19780,42.8,90.0,.475,3.4,9.6,.349,39.4,80.4,.490,21.5,29.0,.742,16.0,35.0,51.0,25.5,7.6,6.1,16.1,22.4,110.4,San Antonio Spurs*,29.0,55,27,56,26,5.26,-0.21,5.05,110.4,104.6,+5.8,90.1,.322,.107,.537,,,,.494,13.6,35.6,.239,,,,.467,11.7,70.5,.196,,,,Alamodome,"904,190","22,053"
NYK,New York Knicks*,82,240.9,37.8,82.1,.460,3.9,11.1,.348,33.9,71.1,.477,19.1,25.6,.746,14.3,31.0,45.3,25.2,9.2,4.7,16.6,24.4,98.5,New York Knicks*,82,19755,3098,6735,.460,316,908,.348,2782,5827,.477,1564,2097,.746,1175,2542,3717,2067,752,385,1360,2001,8076,New York Knicks*,82,19755,40.5,88.1,.460,4.1,11.9,.348,36.4,76.3,.477,20.5,27.4,.746,15.4,33.3,48.6,27.0,9.8,5.0,17.8,26.2,105.7,New York Knicks*,28.9,57,25,60,22,6.99,-0.50,6.48,105.7,98.2,+7.5,92.8,.311,.135,.527,,,,.483,15.1,34.4,.232,,,,.451,16.0,71.4,.261,,,,Madison Square Garden (IV),"810,193","19,763"
PHI,Philadelphia 76ers,82,241.5,37.8,83.2,.455,3.9,11.5,.338,34.0,71.7,.474,18.4,25.8,.714,12.3,29.2,41.5,22.3,8.1,6.4,16.7,18.1,98.0,Philadelphia 76ers,82,19805,3103,6819,.455,318,942,.338,2785,5877,.474,1509,2112,.714,1012,2394,3406,1827,663,525,1368,1488,8033,Philadelphia 76ers,82,19805,39.3,86.4,.455,4.0,11.9,.338,35.3,74.4,.474,19.1,26.8,.714,12.8,30.3,43.1,23.1,8.4,6.6,17.3,18.8,101.7,Philadelphia 76ers,27.2,25,57,21,61,-7.62,0.25,-7.37,101.7,109.7,-8.0,95.7,.310,.138,.518,,,,.478,15.0,28.0,.221,,,,.502,12.8,66.6,.177,,,,The Spectrum,"491,769","12,425"
CHI,Chicago Bulls*,82,241.2,39.6,83.1,.476,2.8,8.0,.354,36.7,75.1,.489,16.0,22.7,.705,13.9,29.2,43.1,25.6,9.0,4.3,15.9,21.3,98.0,Chicago Bulls*,82,19780,3245,6815,.476,233,659,.354,3012,6156,.489,1310,1859,.705,1143,2391,3534,2102,740,354,1306,1750,8033,Chicago Bulls*,82,19780,42.8,90.0,.476,3.1,8.7,.354,39.8,81.3,.489,17.3,24.5,.705,15.1,31.6,46.7,27.8,9.8,4.7,17.2,23.1,106.1,Chicago Bulls*,27.7,55,27,50,32,3.09,-0.22,2.87,106.1,102.7,+3.4,91.9,.273,.097,.526,,,,.493,14.6,33.8,.192,,,,.482,15.3,70.8,.225,,,,Chicago Stadium,"760,816","18,556"
MIL,Milwaukee Bucks,82,240.3,37.1,83.0,.447,4.0,12.4,.325,33.1,70.6,.469,18.7,26.6,.702,13.7,26.3,40.0,23.7,9.8,5.0,16.4,22.2,96.9,Milwaukee Bucks,82,19705,3044,6807,.447,331,1019,.325,2713,5788,.469,1530,2181,.702,1126,2154,3280,1946,800,407,1343,1821,7949,Milwaukee Bucks,82,19705,39.2,87.7,.447,4.3,13.1,.325,35.0,74.6,.469,19.7,28.1,.702,14.5,27.8,42.3,25.1,10.3,5.2,17.3,23.5,102.5,Milwaukee Bucks,26.1,20,62,24,58,-6.48,0.24,-6.24,102.5,109.3,-6.8,94.5,.320,.150,.512,,,,.471,14.7,31.1,.225,,,,.513,15.7,66.5,.254,,,,Bradley Center,"634,047","15,482"
DET,Detroit Pistons,82,240.6,38.6,85.6,.452,4.4,12.7,.344,34.3,72.9,.470,15.3,20.9,.731,12.5,28.3,40.8,21.5,7.3,3.8,15.1,23.6,96.9,Detroit Pistons,82,19730,3169,7017,.452,358,1041,.344,2811,5976,.470,1253,1715,.731,1027,2320,3347,1767,602,309,1236,1935,7949,Detroit Pistons,82,19730,40.9,90.6,.452,4.6,13.4,.344,36.3,77.2,.470,16.2,22.2,.731,13.3,30.0,43.2,22.8,7.8,4.0,16.0,25.0,102.7,Detroit Pistons,27.5,20,62,21,61,-7.78,0.33,-7.46,102.7,110.9,-8.2,94.2,.244,.148,.511,,,,.477,13.7,28.4,.179,,,,.493,12.8,66.1,.262,,,,The Palace of Auburn Hills,"806,641","19,674"
MIN,Minnesota Timberwolves,82,240.6,36.4,79.7,.457,2.2,6.8,.329,34.2,72.9,.469,21.7,28.1,.772,12.1,28.6,40.6,24.0,7.3,5.4,18.0,24.6,96.7,Minnesota Timberwolves,82,19730,2985,6535,.457,183,557,.329,2802,5978,.469,1777,2303,.772,990,2343,3333,1967,600,440,1478,2016,7930,Minnesota Timberwolves,82,19730,38.4,84.0,.457,2.4,7.2,.329,36.0,76.8,.469,22.8,29.6,.772,12.7,30.1,42.8,25.3,7.7,5.7,19.0,25.9,101.9,Minnesota Timberwolves,26.2,20,62,23,59,-6.93,0.38,-6.55,101.9,109.2,-7.3,94.7,.352,.085,.525,,,,.471,16.4,30.1,.272,,,,.488,12.8,68.0,.259,,,,Target Center,"733,419","17,888"
DAL,Dallas Mavericks,82,240.6,37.3,86.2,.432,2.9,9.4,.312,34.3,76.8,.447,17.7,23.7,.747,15.5,26.2,41.7,19.9,9.4,3.6,17.0,24.5,95.1,Dallas Mavericks,82,19730,3055,7070,.432,241,773,.312,2814,6297,.447,1450,1942,.747,1271,2150,3421,1629,767,299,1393,2007,7801,Dallas Mavericks,82,19730,39.3,91.0,.432,3.1,10.0,.312,36.2,81.1,.447,18.7,25.0,.747,16.4,27.7,44.0,21.0,9.9,3.8,17.9,25.8,100.4,Dallas Mavericks,25.3,13,69,19,63,-8.70,0.50,-8.19,100.4,109.6,-9.2,94.5,.275,.109,.492,,,,.449,15.0,33.7,.205,,,,.513,15.8,66.1,.283,,,,Reunion Arena,"526,414","12,839"
