Team,"Team Per Game, TeamName","Team Per Game, G","Team Per Game, MP","Team Per Game, FG","Team Per Game, FGA","Team Per Game, FG%","Team Per Game, 3P","Team Per Game, 3PA","Team Per Game, 3P%","Team Per Game, 2P","Team Per Game, 2PA","Team Per Game, 2P%","Team Per Game, FT","Team Per Game, FTA","Team Per Game, FT%","Team Per Game, ORB","Team Per Game, DRB","Team Per Game, TRB","Team Per Game, AST","Team Per Game, STL","Team Per Game, BLK","Team Per Game, TOV","Team Per Game, PF","Team Per Game, PTS","Team Totals, TeamName","Team Totals, G","Team Totals, MP","Team Totals, FG","Team Totals, FGA","Team Totals, FG%","Team Totals, 3P","Team Totals, 3PA","Team Totals, 3P%","Team Totals, 2P","Team Totals, 2PA","Team Totals, 2P%","Team Totals, FT","Team Totals, FTA","Team Totals, FT%","Team Totals, ORB","Team Totals, DRB","Team Totals, TRB","Team Totals, AST","Team Totals, STL","Team Totals, BLK","Team Totals, TOV","Team Totals, PF","Team Totals, PTS","Team Per 100 Poss, TeamName","Team Per 100 Poss, G","Team Per 100 Poss, MP","Team Per 100 Poss, FG","Team Per 100 Poss, FGA","Team Per 100 Poss, FG%","Team Per 100 Poss, 3P","Team Per 100 Poss, 3PA","Team Per 100 Poss, 3P%","Team Per 100 Poss, 2P","Team Per 100 Poss, 2PA","Team Per 100 Poss, 2P%","Team Per 100 Poss, FT","Team Per 100 Poss, FTA","Team Per 100 Poss, FT%","Team Per 100 Poss, ORB","Team Per 100 Poss, DRB","Team Per 100 Poss, TRB","Team Per 100 Poss, AST","Team Per 100 Poss, STL","Team Per 100 Poss, BLK","Team Per 100 Poss, TOV","Team Per 100 Poss, PF","Team Per 100 Poss, PTS","Team Advanced, TeamName","Team Advanced, Age","Team Advanced, W","Team Advanced, L","Team Advanced, PW","Team Advanced, PL","Team Advanced, MOV","Team Advanced, SOS","Team Advanced, SRS","Team Advanced, ORtg","Team Advanced, DRtg","Team Advanced, NRtg","Team Advanced, Pace","Team Advanced, FTr","Team Advanced, 3PAr","Team Advanced, TS%","Team Advanced,  ","Team Advanced,  ","Team Advanced,  ","Team Advanced, Offense Four Factors, eFG%","Team Advanced, Offense Four Factors, TOV%","Team Advanced, Offense Four Factors, ORB%","Team Advanced, Offense Four Factors, FT/FGA","Team Advanced,  ","Team Advanced,  ","Team Advanced,  ","Team Advanced, Defense Four Factors, eFG%","Team Advanced, Defense Four Factors, TOV%","Team Advanced, Defense Four Factors, DRB%","Team Advanced, Defense Four Factors, FT/FGA","Team Advanced,  ","Team Advanced,  ","Team Advanced,  ","Team Advanced, Arena","Team Advanced, Attend.","Team Advanced, Attend./G","Team Shooting, TeamName","Team Shooting, G","Team Shooting, MP","Team Shooting, FG%","Team Shooting, Dist.","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, % of FGA by Distance, 2P","Team Shooting, % of FGA by Distance, 0-3","Team Shooting, % of FGA by Distance, 3-10","Team Shooting, % of FGA by Distance, 10-16","Team Shooting, % of FGA by Distance, 16-3P","Team Shooting, % of FGA by Distance, 3P","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, FG% by Distance, 2P","Team Shooting, FG% by Distance, 0-3","Team Shooting, FG% by Distance, 3-10","Team Shooting, FG% by Distance, 10-16","Team Shooting, FG% by Distance, 16-3P","Team Shooting, FG% by Distance, 3P","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, % of FG Ast'd, 2P","Team Shooting, % of FG Ast'd, 3P","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, Dunks, %FGA","Team Shooting, Dunks, Md.","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, Layups, %FGA","Team Shooting, Layups, Md.","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, Corner, %3PA","Team Shooting, Corner, 3P%","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, Heaves, Att.","Team Shooting, Heaves, Md."
LAL,Los Angeles Lakers*,71,240.7,42.3,88.3,.480,11.0,31.6,.349,31.3,56.7,.552,17.7,24.3,.729,10.7,35.1,45.7,25.4,8.6,6.6,15.2,20.7,113.4,Los Angeles Lakers*,71,17090,3006,6269,.480,782,2242,.349,2224,4027,.552,1260,1728,.729,757,2490,3247,1803,612,468,1077,1471,8054,Los Angeles Lakers*,71,17090,41.8,87.2,.480,10.9,31.2,.349,30.9,56.0,.552,17.5,24.0,.729,10.5,34.6,45.2,25.1,8.5,6.5,15.0,20.5,112.0,Los Angeles Lakers*,29.5,52,19,48,23,5.79,0.49,6.28,112.0,106.3,+5.7,100.9,.276,.358,.573,,,,.542,13.3,24.5,.201,,,,.515,14.1,78.8,.205,,,,STAPLES Center,"588,907","18,997",Los Angeles Lakers*,71,17090,.480,13.4,,,,,,,,.642,.315,.147,.084,.097,.358,,,,,,,,.552,.723,.401,.401,.355,.349,,,,,,,,.518,.831,,,,,,,,.091,528,,,,,,,,.277,1025,,,,,,,,.260,.402,,,,,,,,10,0
MIN,Minnesota Timberwolves,64,243.1,40.4,91.6,.441,13.3,39.7,.336,27.1,52.0,.521,19.1,25.4,.753,10.5,34.3,44.8,23.8,8.7,5.7,15.3,21.4,113.3,Minnesota Timberwolves,64,15560,2586,5865,.441,853,2540,.336,1733,3325,.521,1223,1624,.753,675,2193,2868,1525,555,362,981,1370,7248,Minnesota Timberwolves,64,15560,38.6,87.5,.441,12.7,37.9,.336,25.9,49.6,.521,18.2,24.2,.753,10.1,32.7,42.8,22.7,8.3,5.4,14.6,20.4,108.1,Minnesota Timberwolves,24.8,19,45,24,40,-4.30,0.28,-4.02,108.1,112.2,-4.1,103.4,.277,.433,.551,,,,.514,13.0,22.1,.209,,,,.541,13.2,77.2,.218,,,,Target Center,"482,112","15,066",Minnesota Timberwolves,64,15560,.441,14.0,,,,,,,,.567,.308,.164,.055,.040,.433,,,,,,,,.521,.640,.384,.373,.372,.336,,,,,,,,.490,.791,,,,,,,,.043,229,,,,,,,,.325,1020,,,,,,,,.173,.339,,,,,,,,11,1
TOR,Toronto Raptors*,72,241.4,40.2,87.9,.458,13.8,37.0,.374,26.4,50.9,.519,18.5,23.2,.796,9.5,35.9,45.4,25.2,8.8,5.0,14.8,21.7,112.8,Toronto Raptors*,72,17380,2897,6331,.458,995,2663,.374,1902,3668,.519,1329,1670,.796,685,2583,3268,1816,636,358,1067,1559,8118,Toronto Raptors*,72,17380,39.6,86.6,.458,13.6,36.4,.374,26.0,50.2,.519,18.2,22.9,.796,9.4,35.3,44.7,24.9,8.7,4.9,14.6,21.3,111.1,Toronto Raptors*,26.6,53,19,50,22,6.24,-0.26,5.97,111.1,105.0,+6.1,100.9,.264,.421,.574,,,,.536,13.1,21.3,.210,,,,.502,14.6,76.7,.202,,,,Scotiabank Arena,"633,456","19,796",Toronto Raptors*,72,17380,.458,14.0,,,,,,,,.579,.311,.155,.056,.058,.421,,,,,,,,.519,.645,.381,.367,.351,.374,,,,,,,,.530,.811,,,,,,,,.054,315,,,,,,,,.305,1025,,,,,,,,.217,.382,,,,,,,,12,0
MEM,Memphis Grizzlies,73,240.7,42.5,90.9,.468,10.9,31.5,.347,31.6,59.4,.532,16.6,21.8,.763,10.3,36.2,46.5,26.9,7.9,5.5,15.2,21.2,112.6,Memphis Grizzlies,73,17570,3106,6634,.468,798,2297,.347,2308,4337,.532,1212,1589,.763,754,2643,3397,1965,576,398,1113,1546,8222,Memphis Grizzlies,73,17570,41.3,88.1,.468,10.6,30.5,.347,30.7,57.6,.532,16.1,21.1,.763,10.0,35.1,45.1,26.1,7.7,5.3,14.8,20.5,109.2,Memphis Grizzlies,24.1,34,39,34,39,-1.07,0.16,-0.91,109.2,110.3,-1.1,102.8,.240,.346,.561,,,,.528,13.2,23.0,.183,,,,.521,12.7,77.8,.217,,,,FedEx Forum,"523,297","15,857",Memphis Grizzlies,73,17570,.468,13.0,,,,,,,,.654,.281,.210,.103,.060,.346,,,,,,,,.532,.667,.443,.427,.397,.347,,,,,,,,.547,.880,,,,,,,,.057,337,,,,,,,,.265,989,,,,,,,,.202,.381,,,,,,,,12,0
MIA,Miami Heat*,73,243.1,39.5,84.4,.468,13.4,35.4,.379,26.0,49.0,.532,19.7,25.2,.783,8.5,35.9,44.4,25.9,7.5,4.5,14.9,20.6,112.0,Miami Heat*,73,17745,2880,6160,.468,979,2584,.379,1901,3576,.532,1440,1840,.783,620,2619,3239,1892,547,332,1088,1501,8179,Miami Heat*,73,17745,39.6,84.7,.468,13.5,35.5,.379,26.1,49.2,.532,19.8,25.3,.783,8.5,36.0,44.5,26.0,7.5,4.6,15.0,20.6,112.5,Miami Heat*,25.9,44,29,43,30,2.95,-0.35,2.59,112.5,109.5,+3.0,98.3,.299,.419,.587,,,,.547,13.5,20.3,.234,,,,.523,12.6,79.5,.213,,,,AmericanAirlines Arena,"629,771","19,680",Miami Heat*,73,17745,.468,14.7,,,,,,,,.581,.255,.159,.090,.077,.419,,,,,,,,.532,.693,.418,.398,.386,.379,,,,,,,,.558,.849,,,,,,,,.073,401,,,,,,,,.231,811,,,,,,,,.231,.381,,,,,,,,19,0
ATL,Atlanta Hawks,67,243.0,40.6,90.6,.449,12.0,36.1,.333,28.6,54.5,.525,18.5,23.4,.790,9.9,33.4,43.3,24.0,7.8,5.1,16.2,23.1,111.8,Atlanta Hawks,67,16280,2723,6067,.449,805,2416,.333,1918,3651,.525,1237,1566,.790,661,2237,2898,1605,523,341,1086,1548,7488,Atlanta Hawks,67,16280,39.0,86.8,.449,11.5,34.6,.333,27.4,52.2,.525,17.7,22.4,.790,9.5,32.0,41.5,23.0,7.5,4.9,15.5,22.2,107.2,Atlanta Hawks,24.1,20,47,18,49,-7.97,0.27,-7.71,107.2,114.8,-7.6,103.0,.258,.398,.554,,,,.515,13.8,21.6,.204,,,,.543,12.7,74.9,.233,,,,State Farm Arena,"545,453","16,043",Atlanta Hawks,67,16280,.449,14.1,,,,,,,,.602,.291,.155,.097,.059,.398,,,,,,,,.525,.658,.414,.394,.376,.333,,,,,,,,.525,.743,,,,,,,,.086,448,,,,,,,,.268,829,,,,,,,,.201,.342,,,,,,,,13,1
BRK,Brooklyn Nets*,72,242.8,40.4,90.3,.448,13.1,38.1,.343,27.3,52.1,.524,17.9,24.1,.745,10.6,37.3,47.9,24.5,6.4,4.5,15.3,21.0,111.8,Brooklyn Nets*,72,17480,2908,6498,.448,941,2746,.343,1967,3752,.524,1291,1732,.745,766,2683,3449,1761,464,323,1099,1510,8048,Brooklyn Nets*,72,17480,39.4,88.0,.448,12.7,37.2,.343,26.6,50.8,.524,17.5,23.4,.745,10.4,36.3,46.7,23.8,6.3,4.4,14.9,20.4,108.9,Brooklyn Nets*,26.3,35,37,35,37,-0.57,-0.44,-1.01,108.9,109.5,-0.6,101.4,.267,.423,.554,,,,.520,13.1,23.2,.199,,,,.511,11.0,77.8,.187,,,,Barclays Center,"524,907","16,403",Brooklyn Nets*,72,17480,.448,13.8,,,,,,,,.577,.315,.150,.070,.042,.423,,,,,,,,.524,.651,.358,.381,.413,.343,,,,,,,,.518,.789,,,,,,,,.068,383,,,,,,,,.318,1061,,,,,,,,.213,.369,,,,,,,,13,0
DEN,Denver Nuggets*,73,243.1,42.0,88.9,.473,11.0,30.6,.359,31.1,58.3,.533,16.2,20.9,.777,10.8,33.4,44.1,26.7,8.0,4.6,13.8,20.3,111.3,Denver Nuggets*,73,17745,3069,6488,.473,801,2234,.359,2268,4254,.533,1185,1526,.777,786,2436,3222,1952,586,337,1005,1485,8124,Denver Nuggets*,73,17745,42.7,90.4,.473,11.2,31.1,.359,31.6,59.2,.533,16.5,21.3,.777,10.9,33.9,44.9,27.2,8.2,4.7,14.0,20.7,113.1,Denver Nuggets*,25.6,46,27,41,32,2.11,0.24,2.35,113.1,111.0,+2.1,97.1,.235,.344,.567,,,,.535,12.3,24.8,.183,,,,.533,12.9,76.8,.198,,,,Pepsi Center,"633,153","19,186",Denver Nuggets*,73,17745,.473,13.3,,,,,,,,.656,.278,.180,.105,.092,.344,,,,,,,,.533,.687,.402,.417,.456,.359,,,,,,,,.560,.853,,,,,,,,.056,326,,,,,,,,.270,1003,,,,,,,,.208,.401,,,,,,,,19,1
UTA,Utah Jazz*,72,241.0,40.1,85.1,.471,13.4,35.2,.380,26.7,49.9,.535,17.8,22.8,.779,9.1,35.8,44.9,22.4,6.1,4.1,15.1,20.4,111.3,Utah Jazz*,72,17355,2886,6130,.471,963,2537,.380,1923,3593,.535,1278,1641,.779,656,2577,3233,1615,438,292,1089,1468,8013,Utah Jazz*,72,17355,40.5,85.9,.471,13.5,35.6,.380,27.0,50.4,.535,17.9,23.0,.779,9.2,36.1,45.3,22.6,6.1,4.1,15.3,20.6,112.3,Utah Jazz*,27.3,44,28,42,30,2.47,0.05,2.52,112.3,109.9,+2.4,98.6,.268,.414,.585,,,,.549,13.7,21.6,.208,,,,.518,11.1,78.9,.185,,,,Vivint Smart Home Arena,"567,486","18,306",Utah Jazz*,72,17355,.471,14.1,,,,,,,,.586,.256,.196,.087,.048,.414,,,,,,,,.535,.692,.407,.420,.428,.380,,,,,,,,.452,.775,,,,,,,,.064,345,,,,,,,,.268,889,,,,,,,,.249,.418,,,,,,,,21,1
PHI,Philadelphia 76ers*,73,241.0,41.1,87.9,.468,11.6,31.6,.368,29.5,56.3,.524,16.9,22.4,.755,10.5,35.0,45.4,25.8,8.0,5.3,14.2,20.9,110.7,Philadelphia 76ers*,73,17595,3000,6417,.468,848,2307,.368,2152,4110,.524,1236,1638,.755,764,2553,3317,1884,586,389,1037,1529,8084,Philadelphia 76ers*,73,17595,41.3,88.4,.468,11.7,31.8,.368,29.6,56.6,.524,17.0,22.6,.755,10.5,35.2,45.7,26.0,8.1,5.4,14.3,21.1,111.3,Philadelphia 76ers*,26.3,43,30,42,31,2.38,-0.13,2.25,111.3,109.0,+2.3,99.0,.255,.360,.566,,,,.534,12.7,23.9,.193,,,,.523,12.5,80.3,.214,,,,Wells Fargo Center,"639,491","20,629",Philadelphia 76ers*,73,17595,.468,13.8,,,,,,,,.640,.266,.173,.114,.087,.360,,,,,,,,.524,.688,.410,.408,.399,.368,,,,,,,,.516,.913,,,,,,,,.056,329,,,,,,,,.254,917,,,,,,,,.193,.409,,,,,,,,12,0
OKC,Oklahoma City Thunder*,72,242.1,40.0,85.5,.468,10.7,30.2,.355,29.3,55.3,.529,19.8,24.8,.796,8.2,34.7,42.9,21.7,7.6,4.9,13.7,19.3,110.4,Oklahoma City Thunder*,72,17430,2879,6156,.468,770,2171,.355,2109,3985,.529,1422,1787,.796,593,2495,3088,1562,550,353,986,1390,7950,Oklahoma City Thunder*,72,17430,40.1,85.8,.468,10.7,30.3,.355,29.4,55.6,.529,19.8,24.9,.796,8.3,34.8,43.0,21.8,7.7,4.9,13.7,19.4,110.8,Oklahoma City Thunder*,25.5,44,28,41,31,1.99,0.34,2.33,110.8,108.8,+2.0,98.8,.290,.353,.573,,,,.530,12.4,19.3,.231,,,,.518,12.6,76.8,.173,,,,Chesapeake Energy Arena,"600,699","18,203",Oklahoma City Thunder*,72,17430,.468,13.8,,,,,,,,.647,.260,.173,.128,.087,.353,,,,,,,,.529,.680,.386,.455,.474,.355,,,,,,,,.457,.778,,,,,,,,.061,342,,,,,,,,.272,864,,,,,,,,.195,.357,,,,,,,,22,1
SAC,Sacramento Kings,72,242.4,40.9,88.4,.462,12.7,34.9,.364,28.2,53.5,.527,15.7,20.3,.770,9.7,32.9,42.6,23.8,7.7,4.1,14.5,22.2,110.1,Sacramento Kings,72,17455,2943,6364,.462,914,2511,.364,2029,3853,.527,1127,1464,.770,695,2372,3067,1713,556,293,1043,1595,7927,Sacramento Kings,72,17455,40.9,88.4,.462,12.7,34.9,.364,28.2,53.5,.527,15.7,20.3,.770,9.7,33.0,42.6,23.8,7.7,4.1,14.5,22.2,110.2,Sacramento Kings,27.0,31,41,31,41,-2.04,0.46,-1.59,110.2,112.2,-2.0,98.9,.230,.395,.566,,,,.534,13.0,21.9,.177,,,,.543,13.6,78.4,.225,,,,Golden 1 Center,"520,663","16,796",Sacramento Kings,72,17455,.462,14.2,,,,,,,,.605,.253,.187,.090,.075,.395,,,,,,,,.527,.689,.400,.416,.426,.364,,,,,,,,.471,.828,,,,,,,,.052,302,,,,,,,,.258,930,,,,,,,,.211,.392,,,,,,,,8,1
IND,Indiana Pacers*,73,241.4,42.1,88.5,.476,10.2,28.0,.363,31.9,60.4,.529,15.0,19.1,.787,8.7,34.1,42.8,25.9,7.4,5.2,13.2,19.8,109.4,Indiana Pacers*,73,17620,3075,6457,.476,743,2046,.363,2332,4411,.529,1096,1393,.787,636,2489,3125,1888,543,376,967,1445,7989,Indiana Pacers*,73,17620,42.3,88.9,.476,10.2,28.2,.363,32.1,60.7,.529,15.1,19.2,.787,8.8,34.3,43.0,26.0,7.5,5.2,13.3,19.9,110.0,Indiana Pacers*,25.6,45,28,41,32,1.96,-0.33,1.63,110.0,108.0,+2.0,98.9,.216,.317,.565,,,,.534,12.0,20.0,.170,,,,.511,13.0,76.7,.192,,,,Bankers Life Fieldhouse,"529,002","16,531",Indiana Pacers*,73,17620,.476,13.3,,,,,,,,.683,.298,.151,.119,.116,.317,,,,,,,,.529,.651,.428,.456,.420,.363,,,,,,,,.533,.867,,,,,,,,.037,216,,,,,,,,.302,1130,,,,,,,,.232,.389,,,,,,,,10,0
ORL,Orlando Magic*,73,240.7,39.3,88.6,.444,11.1,32.2,.343,28.3,56.4,.502,17.6,22.7,.774,10.3,34.2,44.5,23.9,8.2,5.4,12.8,18.3,107.3,Orlando Magic*,73,17570,2871,6468,.444,807,2354,.343,2064,4114,.502,1282,1656,.774,751,2498,3249,1747,599,396,937,1336,7831,Orlando Magic*,73,17570,39.8,89.6,.444,11.2,32.6,.343,28.6,57.0,.502,17.8,22.9,.774,10.4,34.6,45.0,24.2,8.3,5.5,13.0,18.5,108.5,Orlando Magic*,26.1,33,40,34,39,-1.01,0.09,-0.93,108.5,109.5,-1.0,98.6,.256,.364,.544,,,,.506,11.5,22.3,.198,,,,.535,13.2,79.1,.176,,,,Amway Center,"529,870","17,093",Orlando Magic*,73,17570,.444,14.2,,,,,,,,.636,.252,.169,.121,.095,.364,,,,,,,,.502,.664,.406,.392,.381,.343,,,,,,,,.511,.859,,,,,,,,.052,292,,,,,,,,.260,909,,,,,,,,.142,.395,,,,,,,,25,1
DET,Detroit Pistons,66,241.9,39.3,85.7,.459,12.0,32.7,.367,27.3,53.0,.515,16.6,22.4,.743,9.8,32.0,41.7,24.1,7.4,4.5,15.3,19.7,107.2,Detroit Pistons,66,15965,2595,5658,.459,791,2157,.367,1804,3501,.515,1097,1476,.743,644,2109,2753,1589,490,299,1008,1299,7078,Detroit Pistons,66,15965,40.0,87.2,.459,12.2,33.2,.367,27.8,53.9,.515,16.9,22.7,.743,9.9,32.5,42.4,24.5,7.5,4.6,15.5,20.0,109.0,Detroit Pistons,25.9,20,46,26,40,-3.56,-0.82,-4.38,109.0,112.7,-3.7,97.6,.261,.381,.561,,,,.529,13.8,22.6,.194,,,,.541,12.7,75.9,.186,,,,Little Caesars Arena,"509,469","15,294",Detroit Pistons,66,15965,.459,13.2,,,,,,,,.619,.282,.214,.072,.050,.381,,,,,,,,.515,.660,.400,.369,.401,.367,,,,,,,,.499,.871,,,,,,,,.061,314,,,,,,,,.304,891,,,,,,,,.284,.422,,,,,,,,13,1
CLE,Cleveland Cavaliers,65,241.9,40.3,87.9,.458,11.2,31.8,.351,29.1,56.1,.519,15.1,19.9,.758,10.8,33.4,44.2,23.1,6.9,3.2,16.5,18.3,106.9,Cleveland Cavaliers,65,15725,2619,5715,.458,727,2070,.351,1892,3645,.519,983,1296,.758,704,2172,2876,1500,447,211,1073,1188,6948,Cleveland Cavaliers,65,15725,40.5,88.4,.458,11.2,32.0,.351,29.3,56.4,.519,15.2,20.0,.758,10.9,33.6,44.5,23.2,6.9,3.3,16.6,18.4,107.5,Cleveland Cavaliers,25.0,19,46,18,47,-7.89,0.12,-7.77,107.5,115.4,-7.9,98.7,.227,.362,.553,,,,.522,14.6,24.6,.172,,,,.560,11.7,77.4,.164,,,,Rocket Mortgage Fieldhouse,"643,008","17,861",Cleveland Cavaliers,65,15725,.458,13.2,,,,,,,,.638,.297,.183,.101,.057,.362,,,,,,,,.519,.640,.407,.443,.385,.351,,,,,,,,.472,.835,,,,,,,,.057,295,,,,,,,,.267,833,,,,,,,,.188,.396,,,,,,,,7,0
CHI,Chicago Bulls,65,241.2,39.6,88.6,.447,12.2,35.1,.348,27.4,53.5,.511,15.5,20.5,.755,10.5,31.4,41.9,23.2,10.0,4.1,15.5,21.8,106.8,Chicago Bulls,65,15675,2573,5762,.447,793,2282,.348,1780,3480,.511,1006,1332,.755,680,2041,2721,1510,652,265,1005,1417,6945,Chicago Bulls,65,15675,39.5,88.5,.447,12.2,35.1,.348,27.3,53.5,.511,15.5,20.5,.755,10.4,31.4,41.8,23.2,10.0,4.1,15.4,21.8,106.7,Chicago Bulls,24.4,22,43,26,39,-3.08,-0.93,-4.00,106.7,109.8,-3.1,99.7,.231,.396,.547,,,,.515,13.7,22.8,.175,,,,.546,16.3,75.6,.239,,,,United Center,"639,352","18,804",Chicago Bulls,65,15675,.447,13.3,,,,,,,,.604,.340,.152,.057,.055,.396,,,,,,,,.511,.627,.362,.375,.354,.348,,,,,,,,.487,.812,,,,,,,,.072,372,,,,,,,,.305,900,,,,,,,,.225,.383,,,,,,,,13,0
GSW,Golden State Warriors,65,241.9,38.6,88.2,.438,10.4,31.3,.334,28.2,56.9,.495,18.7,23.2,.803,10.0,32.9,42.8,25.6,8.2,4.6,14.9,20.1,106.3,Golden State Warriors,65,15725,2510,5730,.438,678,2032,.334,1832,3698,.495,1214,1511,.803,647,2138,2785,1663,534,299,969,1304,6912,Golden State Warriors,65,15725,38.2,87.2,.438,10.3,30.9,.334,27.9,56.3,.495,18.5,23.0,.803,9.8,32.5,42.4,25.3,8.1,4.5,14.7,19.8,105.2,Golden State Warriors,24.4,15,50,16,49,-8.71,0.59,-8.12,105.2,113.8,-8.6,100.3,.264,.355,.540,,,,.497,13.2,21.5,.212,,,,.553,13.7,76.4,.193,,,,Chase Center,"614,176","18,064",Golden State Warriors,65,15725,.438,14.4,,,,,,,,.645,.244,.166,.108,.128,.355,,,,,,,,.495,.666,.382,.416,.384,.334,,,,,,,,.597,.841,,,,,,,,.068,343,,,,,,,,.252,733,,,,,,,,.182,.405,,,,,,,,11,0
NYK,New York Knicks,66,241.9,40.0,89.3,.447,9.6,28.4,.337,30.4,61.0,.499,16.3,23.5,.694,12.0,34.5,46.5,22.1,7.6,4.7,14.3,22.2,105.8,New York Knicks,66,15965,2638,5896,.447,631,1872,.337,2007,4024,.499,1076,1550,.694,795,2274,3069,1456,504,313,946,1464,6983,New York Knicks,66,15965,40.2,89.9,.447,9.6,28.5,.337,30.6,61.4,.499,16.4,23.6,.694,12.1,34.7,46.8,22.2,7.7,4.8,14.4,22.3,106.5,New York Knicks,24.5,21,45,20,46,-6.45,-0.26,-6.72,106.5,113.0,-6.5,98.6,.263,.318,.531,,,,.501,12.6,25.8,.182,,,,.541,12.4,78.3,.224,,,,Madison Square Garden (IV),"620,789","18,812",New York Knicks,66,15965,.447,12.9,,,,,,,,.682,.313,.159,.091,.119,.318,,,,,,,,.499,.640,.364,.401,.382,.337,,,,,,,,.451,.872,,,,,,,,.072,370,,,,,,,,.286,867,,,,,,,,.201,.374,,,,,,,,7,0
CHO,Charlotte Hornets,65,242.3,37.3,85.9,.434,12.1,34.3,.352,25.2,51.6,.489,16.2,21.6,.748,11.0,31.8,42.8,23.8,6.6,4.1,14.6,18.8,102.9,Charlotte Hornets,65,15750,2425,5586,.434,785,2231,.352,1640,3355,.489,1052,1406,.748,715,2066,2781,1549,428,268,949,1223,6687,Charlotte Hornets,65,15750,38.6,88.8,.434,12.5,35.5,.352,26.1,53.4,.489,16.7,22.4,.748,11.4,32.9,44.2,24.6,6.8,4.3,15.1,19.5,106.3,Charlotte Hornets,24.3,23,42,19,46,-6.75,-0.28,-7.03,106.3,113.3,-7.0,95.8,.252,.399,.539,,,,.504,13.3,23.9,.188,,,,.546,13.1,74.4,.159,,,,Spectrum Center,"478,591","15,428",Charlotte Hornets,65,15750,.434,13.5,,,,,,,,.601,.303,.192,.062,.044,.399,,,,,,,,.489,.627,.357,.321,.352,.352,,,,,,,,.560,.803,,,,,,,,.061,307,,,,,,,,.299,828,,,,,,,,.201,.397,,,,,,,,14,0
