Team,"Team Per Game, TeamName","Team Per Game, G","Team Per Game, MP","Team Per Game, FG","Team Per Game, FGA","Team Per Game, FG%","Team Per Game, 3P","Team Per Game, 3PA","Team Per Game, 3P%","Team Per Game, 2P","Team Per Game, 2PA","Team Per Game, 2P%","Team Per Game, FT","Team Per Game, FTA","Team Per Game, FT%","Team Per Game, ORB","Team Per Game, DRB","Team Per Game, TRB","Team Per Game, AST","Team Per Game, STL","Team Per Game, BLK","Team Per Game, TOV","Team Per Game, PF","Team Per Game, PTS","Team Totals, TeamName","Team Totals, G","Team Totals, MP","Team Totals, FG","Team Totals, FGA","Team Totals, FG%","Team Totals, 3P","Team Totals, 3PA","Team Totals, 3P%","Team Totals, 2P","Team Totals, 2PA","Team Totals, 2P%","Team Totals, FT","Team Totals, FTA","Team Totals, FT%","Team Totals, ORB","Team Totals, DRB","Team Totals, TRB","Team Totals, AST","Team Totals, STL","Team Totals, BLK","Team Totals, TOV","Team Totals, PF","Team Totals, PTS","Team Per 100 Poss, TeamName","Team Per 100 Poss, G","Team Per 100 Poss, MP","Team Per 100 Poss, FG","Team Per 100 Poss, FGA","Team Per 100 Poss, FG%","Team Per 100 Poss, 3P","Team Per 100 Poss, 3PA","Team Per 100 Poss, 3P%","Team Per 100 Poss, 2P","Team Per 100 Poss, 2PA","Team Per 100 Poss, 2P%","Team Per 100 Poss, FT","Team Per 100 Poss, FTA","Team Per 100 Poss, FT%","Team Per 100 Poss, ORB","Team Per 100 Poss, DRB","Team Per 100 Poss, TRB","Team Per 100 Poss, AST","Team Per 100 Poss, STL","Team Per 100 Poss, BLK","Team Per 100 Poss, TOV","Team Per 100 Poss, PF","Team Per 100 Poss, PTS","Team Advanced, TeamName","Team Advanced, Age","Team Advanced, W","Team Advanced, L","Team Advanced, PW","Team Advanced, PL","Team Advanced, MOV","Team Advanced, SOS","Team Advanced, SRS","Team Advanced, ORtg","Team Advanced, DRtg","Team Advanced, NRtg","Team Advanced, Pace","Team Advanced, FTr","Team Advanced, 3PAr","Team Advanced, TS%","Team Advanced,  ","Team Advanced,  ","Team Advanced,  ","Team Advanced, Offense Four Factors, eFG%","Team Advanced, Offense Four Factors, TOV%","Team Advanced, Offense Four Factors, ORB%","Team Advanced, Offense Four Factors, FT/FGA","Team Advanced,  ","Team Advanced,  ","Team Advanced,  ","Team Advanced, Defense Four Factors, eFG%","Team Advanced, Defense Four Factors, TOV%","Team Advanced, Defense Four Factors, DRB%","Team Advanced, Defense Four Factors, FT/FGA","Team Advanced,  ","Team Advanced,  ","Team Advanced,  ","Team Advanced, Arena","Team Advanced, Attend.","Team Advanced, Attend./G","Team Shooting, TeamName","Team Shooting, G","Team Shooting, MP","Team Shooting, FG%","Team Shooting, Dist.","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, % of FGA by Distance, 2P","Team Shooting, % of FGA by Distance, 0-3","Team Shooting, % of FGA by Distance, 3-10","Team Shooting, % of FGA by Distance, 10-16","Team Shooting, % of FGA by Distance, 16-3P","Team Shooting, % of FGA by Distance, 3P","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, FG% by Distance, 2P","Team Shooting, FG% by Distance, 0-3","Team Shooting, FG% by Distance, 3-10","Team Shooting, FG% by Distance, 10-16","Team Shooting, FG% by Distance, 16-3P","Team Shooting, FG% by Distance, 3P","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, % of FG Ast'd, 2P","Team Shooting, % of FG Ast'd, 3P","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, Dunks, %FGA","Team Shooting, Dunks, Md.","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, Layups, %FGA","Team Shooting, Layups, Md.","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, Corner, %3PA","Team Shooting, Corner, 3P%","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting,  ","Team Shooting, Heaves, Att.","Team Shooting, Heaves, Md."
POR,Portland Trail Blazers*,82,241.8,36.6,81.4,.450,5.7,16.1,.354,31.0,65.3,.474,17.7,23.2,.763,13.2,29.8,43.0,23.5,8.6,4.5,14.3,19.7,96.6,Portland Trail Blazers*,82,19830,3004,6671,.450,466,1318,.354,2538,5353,.474,1451,1901,.763,1085,2444,3529,1926,702,368,1172,1613,7925,Portland Trail Blazers*,82,19830,40.7,90.4,.450,6.3,17.9,.354,34.4,72.5,.474,19.7,25.8,.763,14.7,33.1,47.8,26.1,9.5,5.0,15.9,21.8,107.4,Portland Trail Blazers*,29.0,49,33,50,32,2.99,0.22,3.21,107.4,104.0,+3.4,89.3,.285,.198,.528,,,,.485,13.5,31.8,.218,,,,.489,14.2,73.3,.202,,,,Rose Garden Arena,"797,821","19,459",Portland Trail Blazers*,82,19830,.450,12.4,,,,,,,,.802,.307,.123,.117,.255,.198,,,,,,,,.474,.612,.361,.397,.397,.354,,,,,,,,.602,.856,,,,,,,,.068,425,,,,,,,,.213,752,,,,,,,,.208,.394,,,,,,,,11,0
BOS,Boston Celtics*,82,241.8,34.8,82.1,.424,8.5,23.7,.359,26.3,58.4,.450,18.3,23.9,.764,10.9,31.3,42.2,21.0,9.7,3.6,13.6,21.7,96.4,Boston Celtics*,82,19830,2852,6731,.424,699,1946,.359,2153,4785,.450,1498,1960,.764,891,2570,3461,1722,793,292,1114,1776,7901,Boston Celtics*,82,19830,37.3,88.1,.424,9.1,25.5,.359,28.2,62.6,.450,19.6,25.6,.764,11.7,33.6,45.3,22.5,10.4,3.8,14.6,23.2,103.4,Boston Celtics*,26.2,49,33,48,34,2.21,-0.46,1.75,103.4,101.0,+2.4,92.5,.291,.289,.520,,,,.476,12.8,24.1,.223,,,,.464,15.1,72.9,.245,,,,FleetCenter,"659,751","16,091",Boston Celtics*,82,19830,.424,13.3,,,,,,,,.711,.293,.124,.111,.182,.289,,,,,,,,.450,.581,.324,.351,.385,.359,,,,,,,,.512,.886,,,,,,,,.032,204,,,,,,,,.255,892,,,,,,,,.213,.330,,,,,,,,15,2
NJN,New Jersey Nets*,82,241.8,37.1,83.1,.446,4.9,14.6,.338,32.2,68.6,.469,17.1,23.3,.735,12.7,30.7,43.3,24.3,8.7,6.0,14.5,21.1,96.2,New Jersey Nets*,82,19830,3042,6816,.446,403,1194,.338,2639,5622,.469,1402,1907,.735,1039,2515,3554,1990,716,490,1189,1734,7889,New Jersey Nets*,82,19830,40.1,89.9,.446,5.3,15.7,.338,34.8,74.1,.469,18.5,25.1,.735,13.7,33.2,46.9,26.2,9.4,6.5,15.7,22.9,104.0,New Jersey Nets*,26.1,52,30,53,29,4.16,-0.49,3.67,104.0,99.5,+4.5,91.8,.280,.175,.515,,,,.476,13.4,29.2,.206,,,,.459,14.9,71.6,.213,,,,Continental Airlines Arena,"564,194","13,761",New Jersey Nets*,82,19830,.446,11.6,,,,,,,,.825,.327,.135,.133,.230,.175,,,,,,,,.469,.610,.382,.361,.383,.338,,,,,,,,.620,.876,,,,,,,,.077,463,,,,,,,,.217,800,,,,,,,,.193,.364,,,,,,,,18,0
UTA,Utah Jazz*,82,241.8,35.0,77.7,.450,3.4,10.3,.333,31.6,67.5,.468,22.6,29.6,.763,13.5,28.6,42.2,24.4,9.1,6.4,16.5,24.0,96.0,Utah Jazz*,82,19830,2869,6374,.450,280,842,.333,2589,5532,.468,1853,2430,.763,1109,2349,3458,1999,749,523,1353,1971,7871,Utah Jazz*,82,19830,38.5,85.5,.450,3.8,11.3,.333,34.7,74.2,.468,24.8,32.6,.763,14.9,31.5,46.4,26.8,10.0,7.0,18.1,26.4,105.6,Utah Jazz*,29.9,44,38,44,38,0.89,0.32,1.21,105.6,104.6,+1.0,90.3,.381,.132,.529,,,,.472,15.4,33.5,.291,,,,.484,15.9,71.7,.286,,,,Delta Center,"766,108","18,686",Utah Jazz*,82,19830,.450,10.7,,,,,,,,.868,.380,.102,.124,.261,.132,,,,,,,,.468,.584,.300,.369,.411,.333,,,,,,,,.678,.871,,,,,,,,.048,280,,,,,,,,.306,1049,,,,,,,,.215,.343,,,,,,,,7,0
LAC,Los Angeles Clippers,82,241.5,36.2,81.3,.445,5.0,14.0,.356,31.2,67.3,.464,18.3,24.7,.739,13.2,30.2,43.4,20.9,6.2,6.6,14.8,19.8,95.7,Los Angeles Clippers,82,19805,2970,6668,.445,408,1147,.356,2562,5521,.464,1498,2026,.739,1083,2474,3557,1714,510,540,1214,1624,7846,Los Angeles Clippers,82,19805,40.0,89.7,.445,5.5,15.4,.356,34.5,74.3,.464,20.1,27.3,.739,14.6,33.3,47.8,23.1,6.9,7.3,16.3,21.8,105.5,Los Angeles Clippers,24.4,39,43,40,42,-0.46,0.38,-0.09,105.5,106.0,-0.5,90.1,.304,.172,.519,,,,.476,13.8,31.3,.225,,,,.477,12.1,69.9,.194,,,,STAPLES Center,"740,185","18,053",Los Angeles Clippers,82,19805,.445,11.3,,,,,,,,.828,.261,.230,.184,.153,.172,,,,,,,,.464,.632,.404,.380,.369,.356,,,,,,,,.523,.919,,,,,,,,.056,342,,,,,,,,.183,673,,,,,,,,.113,.408,,,,,,,,9,0
CLE,Cleveland Cavaliers,82,242.1,36.0,80.3,.448,4.7,12.5,.377,31.2,67.8,.461,18.6,24.1,.772,11.8,30.3,42.1,23.1,7.0,5.7,14.6,21.4,95.3,Cleveland Cavaliers,82,19855,2948,6582,.448,387,1026,.377,2561,5556,.461,1529,1980,.772,968,2483,3451,1891,572,470,1196,1752,7812,Cleveland Cavaliers,82,19855,39.5,88.1,.448,5.2,13.7,.377,34.3,74.4,.461,20.5,26.5,.772,13.0,33.2,46.2,25.3,7.7,6.3,16.0,23.5,104.6,Cleveland Cavaliers,26.0,29,53,31,51,-3.33,-0.19,-3.52,104.6,108.2,-3.6,90.3,.301,.156,.524,,,,.477,13.8,28.9,.232,,,,.493,12.3,72.8,.226,,,,Gund Arena,"596,115","14,539",Cleveland Cavaliers,82,19855,.448,12.4,,,,,,,,.844,.255,.141,.206,.242,.156,,,,,,,,.461,.580,.391,.425,.407,.377,,,,,,,,.601,.910,,,,,,,,.046,266,,,,,,,,.183,620,,,,,,,,.238,.430,,,,,,,,20,1
PHO,Phoenix Suns,82,241.8,37.8,84.6,.447,4.4,13.4,.327,33.4,71.2,.469,15.2,19.9,.767,13.1,29.6,42.7,22.4,8.1,4.9,14.7,21.8,95.1,Phoenix Suns,82,19830,3097,6934,.447,358,1096,.327,2739,5838,.469,1250,1630,.767,1072,2430,3502,1838,668,401,1205,1785,7802,Phoenix Suns,82,19830,41.0,91.8,.447,4.7,14.5,.327,36.3,77.3,.469,16.5,21.6,.767,14.2,32.2,46.4,24.3,8.8,5.3,16.0,23.6,103.3,Phoenix Suns,26.5,36,46,39,43,-0.68,0.39,-0.30,103.3,104.0,-0.7,91.4,.235,.158,.510,,,,.472,13.6,30.1,.180,,,,.476,14.4,70.2,.227,,,,America West Arena,"668,939","16,316",Phoenix Suns,82,19830,.447,11.1,,,,,,,,.842,.330,.142,.162,.208,.158,,,,,,,,.469,.588,.388,.387,.400,.327,,,,,,,,.567,.796,,,,,,,,.045,286,,,,,,,,.257,959,,,,,,,,.219,.313,,,,,,,,7,0
DET,Detroit Pistons*,82,240.0,34.7,76.8,.452,6.9,18.4,.376,27.8,58.4,.475,18.0,23.8,.756,9.9,28.9,38.7,21.5,7.9,6.9,14.5,20.7,94.3,Detroit Pistons*,82,19680,2845,6300,.452,567,1509,.376,2278,4791,.475,1478,1954,.756,810,2366,3176,1765,648,565,1193,1695,7735,Detroit Pistons*,82,19680,38.5,85.3,.452,7.7,20.4,.376,30.9,64.9,.475,20.0,26.5,.756,11.0,32.1,43.0,23.9,8.8,7.7,16.2,23.0,104.8,Detroit Pistons*,29.5,50,32,48,34,2.13,-0.45,1.69,104.8,102.4,+2.4,90.0,.310,.240,.540,,,,.497,14.3,24.4,.235,,,,.474,14.8,70.5,.206,,,,The Palace of Auburn Hills,"760,807","18,556",Detroit Pistons*,82,19680,.452,12.7,,,,,,,,.760,.283,.124,.146,.207,.240,,,,,,,,.475,.613,.420,.356,.404,.376,,,,,,,,.555,.884,,,,,,,,.048,270,,,,,,,,.214,757,,,,,,,,.306,.398,,,,,,,,6,1
ATL,Atlanta Hawks,82,241.2,35.4,80.6,.439,5.2,14.6,.354,30.2,66.0,.458,18.1,23.7,.765,11.6,29.8,41.5,20.2,8.1,4.3,15.5,20.8,94.0,Atlanta Hawks,82,19780,2901,6610,.439,423,1194,.354,2478,5416,.458,1486,1942,.765,955,2445,3400,1656,667,350,1275,1702,7711,Atlanta Hawks,82,19780,38.3,87.3,.439,5.6,15.8,.354,32.7,71.5,.458,19.6,25.6,.765,12.6,32.3,44.9,21.9,8.8,4.6,16.8,22.5,101.8,Atlanta Hawks,25.7,33,49,29,53,-4.23,-0.18,-4.41,101.8,106.4,-4.6,91.9,.294,.181,.517,,,,.471,14.6,27.5,.225,,,,.495,14.1,70.9,.218,,,,Philips Arena,"506,110","12,344",Atlanta Hawks,82,19780,.439,11.1,,,,,,,,.819,.328,.153,.146,.193,.181,,,,,,,,.458,.583,.349,.363,.400,.354,,,,,,,,.525,.839,,,,,,,,.054,313,,,,,,,,.245,851,,,,,,,,.255,.354,,,,,,,,5,0
CHH,Charlotte Hornets*,82,240.9,35.3,80.2,.440,4.2,12.1,.348,31.1,68.1,.456,19.1,25.7,.745,12.9,30.5,43.5,21.5,8.0,5.6,14.0,21.3,93.9,Charlotte Hornets*,82,19755,2893,6580,.440,346,994,.348,2547,5586,.456,1568,2105,.745,1059,2505,3564,1759,653,456,1150,1747,7700,Charlotte Hornets*,82,19755,39.2,89.2,.440,4.7,13.5,.348,34.5,75.7,.456,21.2,28.5,.745,14.3,33.9,48.3,23.8,8.8,6.2,15.6,23.7,104.3,Charlotte Hornets*,28.3,44,38,44,38,0.96,-0.40,0.57,104.3,103.3,+1.0,89.7,.320,.151,.513,,,,.466,13.3,30.6,.238,,,,.465,13.3,72.2,.226,,,,Charlotte Coliseum,"462,738","11,286",Charlotte Hornets*,82,19755,.440,11.6,,,,,,,,.849,.308,.131,.162,.248,.151,,,,,,,,.456,.577,.402,.363,.395,.348,,,,,,,,.580,.812,,,,,,,,.049,292,,,,,,,,.234,802,,,,,,,,.153,.408,,,,,,,,8,0
WAS,Washington Wizards,82,240.6,35.8,81.3,.441,3.7,9.6,.388,32.1,71.7,.448,17.4,22.8,.765,12.9,29.2,42.0,20.9,7.0,4.3,13.0,21.5,92.8,Washington Wizards,82,19730,2938,6664,.441,305,786,.388,2633,5878,.448,1428,1866,.765,1055,2393,3448,1715,570,354,1068,1763,7609,Washington Wizards,82,19730,40.5,91.8,.441,4.2,10.8,.388,36.3,80.9,.448,19.7,25.7,.765,14.5,33.0,47.5,23.6,7.8,4.9,14.7,24.3,104.8,Washington Wizards,27.5,37,45,37,45,-1.40,-0.17,-1.58,104.8,106.4,-1.6,88.3,.280,.118,.508,,,,.464,12.5,30.7,.214,,,,.484,13.0,71.4,.214,,,,MCI Center,"847,634","20,674",Washington Wizards,82,19730,.441,12.5,,,,,,,,.882,.214,.159,.222,.287,.118,,,,,,,,.448,.631,.324,.394,.422,.388,,,,,,,,.561,.784,,,,,,,,.041,267,,,,,,,,.158,580,,,,,,,,.168,.439,,,,,,,,3,0
HOU,Houston Rockets,82,243.7,34.6,80.8,.428,6.0,18.0,.335,28.5,62.8,.455,17.1,23.1,.741,12.5,29.4,41.9,18.1,6.5,5.4,14.1,18.0,92.3,Houston Rockets,82,19980,2837,6629,.428,496,1480,.335,2341,5149,.455,1402,1893,.741,1025,2411,3436,1482,537,445,1156,1476,7572,Houston Rockets,82,19980,38.6,90.3,.428,6.8,20.2,.335,31.9,70.1,.455,19.1,25.8,.741,14.0,32.8,46.8,20.2,7.3,6.1,15.7,20.1,103.1,Houston Rockets,25.9,28,54,27,55,-4.89,0.58,-4.31,103.1,108.6,-5.5,88.2,.286,.223,.507,,,,.465,13.4,29.0,.211,,,,.491,11.5,69.8,.178,,,,Compaq Center,"481,227","11,737",Houston Rockets,82,19980,.428,13.0,,,,,,,,.777,.295,.108,.103,.271,.223,,,,,,,,.455,.587,.348,.355,.391,.335,,,,,,,,.457,.829,,,,,,,,.052,298,,,,,,,,.218,760,,,,,,,,.241,.350,,,,,,,,15,0
DEN,Denver Nuggets,82,241.5,35.5,83.8,.424,5.2,15.7,.329,30.4,68.1,.446,15.9,21.4,.744,13.6,28.2,41.8,22.2,7.5,5.6,14.7,22.8,92.2,Denver Nuggets,82,19805,2915,6870,.424,423,1285,.329,2492,5585,.446,1306,1756,.744,1117,2310,3427,1817,613,462,1205,1873,7559,Denver Nuggets,82,19805,39.1,92.1,.424,5.7,17.2,.329,33.4,74.9,.446,17.5,23.6,.744,15.0,31.0,46.0,24.4,8.2,6.2,16.2,25.1,101.4,Denver Nuggets,28.2,27,55,24,58,-5.82,0.63,-5.19,101.4,107.8,-6.4,90.4,.256,.187,.495,,,,.455,13.6,30.6,.190,,,,.492,13.6,69.9,.245,,,,Pepsi Center,"633,846","15,460",Denver Nuggets,82,19805,.424,12.0,,,,,,,,.813,.300,.147,.121,.245,.187,,,,,,,,.446,.583,.360,.397,.355,.329,,,,,,,,.586,.842,,,,,,,,.038,228,,,,,,,,.229,871,,,,,,,,.306,.344,,,,,,,,17,0
NYK,New York Knicks,82,241.5,34.4,79.5,.432,5.8,16.4,.353,28.6,63.1,.453,17.1,21.8,.787,10.7,30.0,40.7,21.0,6.8,3.5,14.5,22.0,91.6,New York Knicks,82,19805,2817,6520,.432,474,1344,.353,2343,5176,.453,1406,1786,.787,876,2458,3334,1720,558,288,1192,1800,7514,New York Knicks,82,19805,38.0,88.1,.432,6.4,18.2,.353,31.6,69.9,.453,19.0,24.1,.787,11.8,33.2,45.0,23.2,7.5,3.9,16.1,24.3,101.5,New York Knicks,30.3,30,52,29,53,-3.99,-0.16,-4.15,101.5,105.9,-4.4,89.7,.274,.206,.514,,,,.468,14.0,25.6,.216,,,,.479,12.9,71.9,.236,,,,Madison Square Garden (IV),"810,283","19,763",New York Knicks,82,19805,.432,12.5,,,,,,,,.794,.246,.159,.190,.198,.206,,,,,,,,.453,.556,.419,.403,.399,.353,,,,,,,,.566,.829,,,,,,,,.021,124,,,,,,,,.202,704,,,,,,,,.271,.354,,,,,,,,5,1
TOR,Toronto Raptors*,82,240.9,35.6,82.0,.434,4.7,13.5,.349,30.9,68.5,.451,15.5,20.9,.739,13.6,28.5,42.1,21.7,8.4,5.5,14.3,21.6,91.4,Toronto Raptors*,82,19755,2919,6727,.434,387,1109,.349,2532,5618,.451,1269,1717,.739,1114,2336,3450,1779,688,454,1174,1771,7494,Toronto Raptors*,82,19755,40.0,92.1,.434,5.3,15.2,.349,34.7,76.9,.451,17.4,23.5,.739,15.2,32.0,47.2,24.3,9.4,6.2,16.1,24.2,102.6,Toronto Raptors*,29.3,42,40,40,42,-0.44,-0.27,-0.71,102.6,103.1,-0.5,88.8,.255,.165,.501,,,,.463,13.6,31.4,.189,,,,.471,14.7,70.1,.237,,,,Air Canada Centre,"810,160","19,760",Toronto Raptors*,82,19755,.434,12.2,,,,,,,,.835,.284,.121,.192,.238,.165,,,,,,,,.451,.578,.395,.377,.387,.349,,,,,,,,.571,.858,,,,,,,,.045,275,,,,,,,,.203,703,,,,,,,,.214,.418,,,,,,,,18,0
PHI,Philadelphia 76ers*,82,240.6,34.2,78.5,.436,2.6,8.7,.299,31.6,69.8,.453,20.0,25.7,.779,13.3,30.9,44.2,20.0,8.6,4.4,15.3,20.1,91.0,Philadelphia 76ers*,82,19730,2804,6436,.436,214,715,.299,2590,5721,.453,1639,2104,.779,1092,2534,3626,1638,705,363,1256,1645,7461,Philadelphia 76ers*,82,19730,38.4,88.1,.436,2.9,9.8,.299,35.4,78.3,.453,22.4,28.8,.779,14.9,34.7,49.6,22.4,9.6,5.0,17.2,22.5,102.1,Philadelphia 76ers*,29.0,43,39,46,36,1.60,-0.33,1.27,102.1,100.3,+1.8,88.9,.327,.111,.507,,,,.452,14.6,31.7,.255,,,,.460,14.2,72.1,.208,,,,First Union Center,"842,976","20,560",Philadelphia 76ers*,82,19730,.436,10.8,,,,,,,,.889,.304,.149,.217,.218,.111,,,,,,,,.453,.592,.395,.345,.405,.299,,,,,,,,.558,.897,,,,,,,,.024,141,,,,,,,,.252,915,,,,,,,,.238,.406,,,,,,,,3,0
MEM,Memphis Grizzlies,82,241.2,34.8,79.7,.436,4.1,13.4,.307,30.7,66.3,.462,16.3,23.0,.708,12.0,29.4,41.4,21.8,7.9,6.0,16.4,19.2,89.9,Memphis Grizzlies,82,19780,2851,6535,.436,336,1096,.307,2515,5439,.462,1334,1883,.708,984,2413,3397,1785,646,488,1344,1571,7372,Memphis Grizzlies,82,19780,38.0,87.0,.436,4.5,14.6,.307,33.5,72.4,.462,17.8,25.1,.708,13.1,32.1,45.2,23.8,8.6,6.5,17.9,20.9,98.2,Memphis Grizzlies,25.5,23,59,20,62,-7.44,0.70,-6.74,98.2,106.3,-8.1,91.1,.288,.168,.501,,,,.462,15.4,27.8,.204,,,,.486,13.7,68.0,.197,,,,Pyramid Arena,"591,030","14,415",Memphis Grizzlies,82,19780,.436,11.6,,,,,,,,.832,.288,.176,.135,.233,.168,,,,,,,,.462,.622,.362,.370,.394,.307,,,,,,,,.613,.723,,,,,,,,.075,445,,,,,,,,.188,640,,,,,,,,.215,.352,,,,,,,,11,0
CHI,Chicago Bulls,82,241.5,34.3,79.2,.433,3.7,10.6,.346,30.6,68.6,.447,17.2,23.9,.722,11.3,28.8,40.0,22.2,7.7,4.4,15.3,22.4,89.5,Chicago Bulls,82,19805,2811,6491,.433,300,868,.346,2511,5623,.447,1413,1958,.722,924,2359,3283,1817,633,361,1252,1834,7335,Chicago Bulls,82,19805,37.6,86.9,.433,4.0,11.6,.346,33.6,75.3,.447,18.9,26.2,.722,12.4,31.6,43.9,24.3,8.5,4.8,16.8,24.5,98.2,Chicago Bulls,25.5,21,61,18,64,-8.54,0.02,-8.52,98.2,107.6,-9.4,90.5,.302,.134,.499,,,,.456,14.6,26.6,.218,,,,.497,13.7,71.4,.239,,,,United Center,"776,311","18,934",Chicago Bulls,82,19805,.433,12.0,,,,,,,,.866,.295,.111,.161,.299,.134,,,,,,,,.447,.562,.343,.405,.393,.346,,,,,,,,.617,.890,,,,,,,,.050,293,,,,,,,,.229,733,,,,,,,,.189,.305,,,,,,,,7,0
MIA,Miami Heat,82,243.0,34.2,77.8,.439,3.8,11.0,.347,30.4,66.9,.454,15.1,20.8,.724,11.0,31.0,42.0,20.3,6.7,5.5,14.8,22.5,87.2,Miami Heat,82,19930,2801,6382,.439,312,899,.347,2489,5483,.454,1236,1708,.724,902,2544,3446,1664,547,448,1217,1846,7150,Miami Heat,82,19930,38.6,87.9,.439,4.3,12.4,.347,34.3,75.5,.454,17.0,23.5,.724,12.4,35.0,47.5,22.9,7.5,6.2,16.8,25.4,98.5,Miami Heat,30.1,36,46,36,46,-1.54,-0.31,-1.84,98.5,100.2,-1.7,87.4,.268,.141,.501,,,,.463,14.6,26.6,.194,,,,.455,13.6,74.0,.249,,,,AmericanAirlines Arena,"655,549","15,989",Miami Heat,82,19930,.439,12.9,,,,,,,,.859,.238,.134,.164,.323,.141,,,,,,,,.454,.638,.389,.370,.388,.347,,,,,,,,.556,.894,,,,,,,,.047,267,,,,,,,,.174,642,,,,,,,,.305,.416,,,,,,,,19,1
