Team,"Team Per Game, TeamName","Team Per Game, G","Team Per Game, MP","Team Per Game, FG","Team Per Game, FGA","Team Per Game, FG%","Team Per Game, 3P","Team Per Game, 3PA","Team Per Game, 3P%","Team Per Game, 2P","Team Per Game, 2PA","Team Per Game, 2P%","Team Per Game, FT","Team Per Game, FTA","Team Per Game, FT%","Team Per Game, ORB","Team Per Game, DRB","Team Per Game, TRB","Team Per Game, AST","Team Per Game, STL","Team Per Game, BLK","Team Per Game, TOV","Team Per Game, PF","Team Per Game, PTS","Team Totals, TeamName","Team Totals, G","Team Totals, MP","Team Totals, FG","Team Totals, FGA","Team Totals, FG%","Team Totals, 3P","Team Totals, 3PA","Team Totals, 3P%","Team Totals, 2P","Team Totals, 2PA","Team Totals, 2P%","Team Totals, FT","Team Totals, FTA","Team Totals, FT%","Team Totals, ORB","Team Totals, DRB","Team Totals, TRB","Team Totals, AST","Team Totals, STL","Team Totals, BLK","Team Totals, TOV","Team Totals, PF","Team Totals, PTS","Team Per 100 Poss, TeamName","Team Per 100 Poss, G","Team Per 100 Poss, MP","Team Per 100 Poss, FG","Team Per 100 Poss, FGA","Team Per 100 Poss, FG%","Team Per 100 Poss, 3P","Team Per 100 Poss, 3PA","Team Per 100 Poss, 3P%","Team Per 100 Poss, 2P","Team Per 100 Poss, 2PA","Team Per 100 Poss, 2P%","Team Per 100 Poss, FT","Team Per 100 Poss, FTA","Team Per 100 Poss, FT%","Team Per 100 Poss, ORB","Team Per 100 Poss, DRB","Team Per 100 Poss, TRB","Team Per 100 Poss, AST","Team Per 100 Poss, STL","Team Per 100 Poss, BLK","Team Per 100 Poss, TOV","Team Per 100 Poss, PF","Team Per 100 Poss, PTS","Team Advanced, TeamName","Team Advanced, Age","Team Advanced, W","Team Advanced, L","Team Advanced, PW","Team Advanced, PL","Team Advanced, MOV","Team Advanced, SOS","Team Advanced, SRS","Team Advanced, ORtg","Team Advanced, DRtg","Team Advanced, NRtg","Team Advanced, Pace","Team Advanced, FTr","Team Advanced, 3PAr","Team Advanced, TS%","Team Advanced,  ","Team Advanced,  ","Team Advanced,  ","Team Advanced, Offense Four Factors, eFG%","Team Advanced, Offense Four Factors, TOV%","Team Advanced, Offense Four Factors, ORB%","Team Advanced, Offense Four Factors, FT/FGA","Team Advanced,  ","Team Advanced,  ","Team Advanced,  ","Team Advanced, Defense Four Factors, eFG%","Team Advanced, Defense Four Factors, TOV%","Team Advanced, Defense Four Factors, DRB%","Team Advanced, Defense Four Factors, FT/FGA","Team Advanced,  ","Team Advanced,  ","Team Advanced,  ","Team Advanced, Arena","Team Advanced, Attend.","Team Advanced, Attend./G"
MIL,Milwaukee Bucks*,82,240.9,41.5,87.4,.474,2.2,6.9,.316,39.3,80.5,.488,23.8,29.0,.821,13.8,27.7,41.5,25.3,10.0,3.9,15.9,23.8,108.9,Milwaukee Bucks*,82,19755,3399,7167,.474,179,567,.316,3220,6600,.488,1955,2382,.821,1133,2272,3405,2071,821,323,1305,1953,8932,Milwaukee Bucks*,82,19755,41.9,88.3,.474,2.2,7.0,.316,39.7,81.3,.488,24.1,29.4,.821,14.0,28.0,42.0,25.5,10.1,4.0,16.1,24.1,110.1,Milwaukee Bucks*,28.5,49,33,50,32,3.61,0.50,4.11,110.1,106.4,+3.7,98.6,.332,.079,.544,,,,.487,13.7,32.7,.273,,,,.493,16.1,67.5,.266,,,,Bradley Center,"700,984","17,097"
CLE,Cleveland Cavaliers*,82,240.9,42.3,84.2,.502,2.1,5.8,.359,40.2,78.4,.513,22.2,29.7,.747,12.6,30.2,42.8,27.6,9.6,7.1,16.1,19.4,108.8,Cleveland Cavaliers*,82,19755,3466,6904,.502,170,474,.359,3296,6430,.513,1821,2438,.747,1033,2475,3508,2260,791,586,1323,1592,8923,Cleveland Cavaliers*,82,19755,43.0,85.6,.502,2.1,5.9,.359,40.9,79.7,.513,22.6,30.2,.747,12.8,30.7,43.5,28.0,9.8,7.3,16.4,19.7,110.6,Cleveland Cavaliers*,26.1,57,25,60,22,7.60,0.35,7.95,110.6,102.9,+7.7,98.0,.353,.069,.559,,,,.514,14.2,31.2,.264,,,,.473,15.0,67.1,.185,,,,Coliseum at Richfield,"721,426","17,596"
HOU,Houston Rockets*,82,242.1,41.6,87.8,.474,2.0,6.4,.314,39.6,81.4,.487,23.3,30.8,.755,14.8,31.1,45.9,24.6,9.6,6.1,19.1,24.7,108.5,Houston Rockets*,82,19855,3412,7196,.474,164,523,.314,3248,6673,.487,1909,2527,.755,1211,2554,3765,2016,789,501,1569,2026,8897,Houston Rockets*,82,19855,40.5,85.5,.474,1.9,6.2,.314,38.6,79.3,.487,22.7,30.0,.755,14.4,30.3,44.7,23.9,9.4,6.0,18.6,24.1,105.7,Houston Rockets*,26.8,45,37,44,38,0.95,-0.73,0.22,105.7,104.8,+0.9,101.8,.351,.073,.535,,,,.486,15.9,33.3,.265,,,,.481,14.9,69.0,.248,,,,The Summit,"680,728","16,603"
WSB,Washington Bullets,82,242.1,42.9,92.6,.464,0.6,3.0,.214,42.3,89.6,.472,21.8,28.3,.772,15.3,28.7,44.0,25.0,8.5,4.0,15.7,25.0,108.3,Washington Bullets,82,19855,3519,7591,.464,52,243,.214,3467,7348,.472,1789,2318,.772,1254,2354,3608,2048,694,325,1291,2054,8879,Washington Bullets,82,19855,42.2,91.0,.464,0.6,2.9,.214,41.6,88.1,.472,21.4,27.8,.772,15.0,28.2,43.2,24.5,8.3,3.9,15.5,24.6,106.4,Washington Bullets,26.2,40,42,35,47,-2.16,0.39,-1.77,106.4,108.5,-2.1,100.8,.305,.032,.516,,,,.467,13.0,33.1,.236,,,,.493,14.2,67.5,.267,,,,Capital Centre,"253,980","6,071"
IND,Indiana Pacers,82,242.1,41.3,84.7,.487,2.5,7.5,.328,38.8,77.2,.503,21.9,27.7,.789,13.0,30.5,43.4,24.5,6.9,5.1,18.9,25.7,106.9,Indiana Pacers,82,19855,3385,6945,.487,202,615,.328,3183,6330,.503,1795,2275,.789,1065,2497,3562,2012,563,418,1547,2105,8767,Indiana Pacers,82,19855,41.3,84.6,.487,2.5,7.5,.328,38.8,77.1,.503,21.9,27.7,.789,13.0,30.4,43.4,24.5,6.9,5.1,18.9,25.7,106.8,Indiana Pacers,25.2,28,54,30,52,-4.17,1.17,-3.00,106.8,111.0,-4.2,99.2,.328,.089,.552,,,,.502,16.3,31.5,.258,,,,.478,12.4,66.0,.275,,,,Market Square Arena,"335,298","8,178"
DET,Detroit Pistons*,82,241.8,41.4,83.9,.494,1.5,4.9,.300,39.9,79.0,.505,22.3,29.0,.769,14.1,31.0,45.1,24.7,6.4,5.0,16.3,23.6,106.6,Detroit Pistons*,82,19830,3395,6879,.494,120,400,.300,3275,6479,.505,1830,2379,.769,1154,2546,3700,2027,522,406,1336,1939,8740,Detroit Pistons*,82,19830,43.0,87.2,.494,1.5,5.1,.300,41.5,82.1,.505,23.2,30.2,.769,14.6,32.3,46.9,25.7,6.6,5.1,16.9,24.6,110.8,Detroit Pistons*,28.7,63,19,56,26,5.80,0.44,6.24,110.8,104.7,+6.1,95.5,.346,.058,.551,,,,.502,14.4,34.5,.266,,,,.458,13.2,69.2,.260,,,,The Palace of Auburn Hills,"879,405","21,449"
CHI,Chicago Bulls*,82,241.2,42.0,85.0,.495,2.1,6.5,.328,39.9,78.5,.509,20.2,25.7,.786,12.4,29.9,42.3,27.0,8.8,4.6,16.2,22.6,106.4,Chicago Bulls*,82,19780,3448,6968,.495,174,530,.328,3274,6438,.509,1656,2106,.786,1018,2453,3471,2213,722,376,1327,1855,8726,Chicago Bulls*,82,19780,43.1,87.2,.495,2.2,6.6,.328,41.0,80.5,.509,20.7,26.3,.786,12.7,30.7,43.4,27.7,9.0,4.7,16.6,23.2,109.1,Chicago Bulls*,26.4,47,35,45,37,1.44,0.69,2.13,109.1,107.7,+1.4,97.0,.302,.076,.553,,,,.507,14.4,30.7,.238,,,,.487,13.5,69.5,.239,,,,Chicago Stadium,"736,962","17,975"
LAC,Los Angeles Clippers,82,242.1,43.0,90.6,.475,0.7,2.9,.231,42.3,87.7,.483,19.6,27.1,.723,14.1,29.1,43.2,26.9,9.9,6.5,20.3,23.6,106.2,Los Angeles Clippers,82,19855,3526,7428,.475,54,234,.231,3472,7194,.483,1606,2220,.723,1156,2384,3540,2208,815,530,1666,1937,8712,Los Angeles Clippers,82,19855,40.8,86.0,.475,0.6,2.7,.231,40.2,83.3,.483,18.6,25.7,.723,13.4,27.6,41.0,25.6,9.4,6.1,19.3,22.4,100.8,Los Angeles Clippers,24.6,21,61,18,64,-9.91,0.41,-9.50,100.8,110.2,-9.4,104.4,.299,.032,.518,,,,.478,16.5,31.2,.216,,,,.497,14.1,64.0,.237,,,,Los Angeles Memorial Sports Arena,"286,614","6,991"
SAC,Sacramento Kings,82,241.2,41.0,89.6,.457,3.7,10.0,.373,37.3,79.6,.468,19.8,25.7,.770,13.9,29.9,43.8,24.0,7.6,5.0,16.7,22.9,105.5,Sacramento Kings,82,19780,3362,7351,.457,307,824,.373,3055,6527,.468,1620,2104,.770,1141,2454,3595,1970,624,409,1370,1877,8651,Sacramento Kings,82,19780,40.6,88.8,.457,3.7,10.0,.373,36.9,78.8,.468,19.6,25.4,.770,13.8,29.6,43.4,23.8,7.5,4.9,16.5,22.7,104.5,Sacramento Kings,25.2,27,55,27,55,-5.55,0.20,-5.35,104.5,110.0,-5.5,100.5,.286,.112,.523,,,,.478,14.2,30.5,.220,,,,.496,13.2,67.7,.235,,,,ARCO Arena (II),"677,197","16,517"
SAS,San Antonio Spurs,82,240.9,42.3,90.4,.468,0.8,3.6,.215,41.5,86.8,.479,20.1,28.9,.698,15.8,26.6,42.4,24.8,11.7,5.2,20.9,26.3,105.5,San Antonio Spurs,82,19755,3469,7409,.468,63,293,.215,3406,7116,.479,1651,2367,.698,1295,2181,3476,2037,961,423,1712,2153,8652,San Antonio Spurs,82,19755,40.5,86.4,.468,0.7,3.4,.215,39.7,83.0,.479,19.3,27.6,.698,15.1,25.4,40.5,23.8,11.2,4.9,20.0,25.1,100.9,San Antonio Spurs,25.6,21,61,23,59,-7.28,-0.17,-7.45,100.9,107.9,-7.0,104.1,.319,.040,.512,,,,.472,16.8,34.5,.223,,,,.500,17.2,63.5,.294,,,,HemisFair Arena,"323,573","7,892"
UTA,Utah Jazz*,82,240.6,38.8,80.4,.482,1.4,4.6,.300,37.4,75.8,.494,25.7,33.4,.770,12.8,31.8,44.6,25.7,8.8,7.1,18.7,23.1,104.7,Utah Jazz*,82,19730,3182,6595,.482,114,380,.300,3068,6215,.494,2110,2742,.770,1050,2607,3657,2108,720,583,1532,1894,8588,Utah Jazz*,82,19730,39.5,81.9,.482,1.4,4.7,.300,38.1,77.2,.494,26.2,34.0,.770,13.0,32.4,45.4,26.2,8.9,7.2,19.0,23.5,106.6,Utah Jazz*,27.4,51,31,55,27,5.02,-1.01,4.01,106.6,101.5,+5.1,98.0,.416,.058,.550,,,,.491,16.4,32.0,.320,,,,.447,13.9,68.1,.246,,,,Salt Palace,"509,501","12,427"
CHH,Charlotte Hornets,82,241.2,41.8,90.6,.461,1.6,5.2,.312,40.1,85.4,.470,19.3,25.1,.767,13.9,26.8,40.7,28.3,8.6,3.2,16.1,25.2,104.5,Charlotte Hornets,82,19780,3426,7430,.461,134,430,.312,3292,7000,.470,1580,2060,.767,1138,2200,3338,2323,705,264,1318,2068,8566,Charlotte Hornets,82,19780,41.5,89.9,.461,1.6,5.2,.312,39.8,84.7,.470,19.1,24.9,.767,13.8,26.6,40.4,28.1,8.5,3.2,15.9,25.0,103.7,Charlotte Hornets,27.2,20,62,21,61,-8.52,0.79,-7.74,103.7,112.1,-8.4,100.3,.277,.058,.514,,,,.470,13.7,30.3,.213,,,,.508,14.7,64.9,.287,,,,Charlotte Coliseum,"949,858","23,167"
NJN,New Jersey Nets,82,241.5,40.6,88.1,.461,2.3,6.9,.329,38.4,81.2,.473,20.2,27.6,.731,14.7,29.5,44.2,21.9,9.4,5.3,17.7,24.0,103.7,New Jersey Nets,82,19805,3333,7226,.461,187,568,.329,3146,6658,.473,1653,2260,.731,1204,2419,3623,1793,773,431,1449,1966,8506,New Jersey Nets,82,19805,40.4,87.5,.461,2.3,6.9,.329,38.1,80.6,.473,20.0,27.4,.731,14.6,29.3,43.9,21.7,9.4,5.2,17.5,23.8,103.0,New Jersey Nets,26.8,26,56,25,57,-6.35,0.66,-5.69,103.0,109.3,-6.3,100.1,.313,.079,.517,,,,.474,15.0,32.7,.229,,,,.508,14.4,70.1,.244,,,,Brendan Byrne Arena,"378,397","9,229"
DAL,Dallas Mavericks,82,241.2,39.6,84.4,.469,2.6,8.3,.310,37.0,76.0,.486,21.8,27.6,.789,12.8,29.2,42.0,22.8,7.1,5.8,15.0,21.2,103.5,Dallas Mavericks,82,19780,3244,6917,.469,211,681,.310,3033,6236,.486,1785,2263,.789,1048,2397,3445,1867,579,476,1233,1739,8484,Dallas Mavericks,82,19780,41.1,87.6,.469,2.7,8.6,.310,38.4,78.9,.486,22.6,28.6,.789,13.3,30.3,43.6,23.6,7.3,6.0,15.6,22.0,107.4,Dallas Mavericks,28.6,38,44,38,44,-1.21,-0.59,-1.79,107.4,108.6,-1.2,95.9,.327,.098,.536,,,,.484,13.5,29.5,.258,,,,.480,12.5,66.1,.215,,,,Reunion Arena,"695,056","16,953"
MIA,Miami Heat,82,242.1,39.3,86.8,.453,1.2,3.6,.326,38.1,83.1,.458,18.0,25.6,.702,16.0,27.0,42.9,23.9,9.1,5.0,21.1,25.9,97.8,Miami Heat,82,19855,3221,7116,.453,97,298,.326,3124,6818,.458,1477,2103,.702,1309,2211,3520,1958,744,408,1728,2124,8016,Miami Heat,82,19855,39.3,86.8,.453,1.2,3.6,.326,38.1,83.2,.458,18.0,25.7,.702,16.0,27.0,42.9,23.9,9.1,5.0,21.1,25.9,97.8,Miami Heat,25.2,15,67,15,67,-11.23,0.10,-11.13,97.8,109.0,-11.2,99.1,.296,.042,.498,,,,.459,17.7,35.6,.208,,,,.499,16.0,65.0,.292,,,,Miami Arena,"612,754","14,945"
