playerId,"Player Per Game, Player","Player Per Game, Age","Player Per Game, Team","Player Per Game, Pos","Player Per Game, G","Player Per Game, GS","Player Per Game, MP","Player Per Game, FG","Player Per Game, FGA","Player Per Game, FG%","Player Per Game, 3P","Player Per Game, 3PA","Player Per Game, 3P%","Player Per Game, 2P","Player Per Game, 2PA","Player Per Game, 2P%","Player Per Game, eFG%","Player Per Game, FT","Player Per Game, FTA","Player Per Game, FT%","Player Per Game, ORB","Player Per Game, DRB","Player Per Game, TRB","Player Per Game, AST","Player Per Game, STL","Player Per Game, BLK","Player Per Game, TOV","Player Per Game, PF","Player Per Game, PTS","Player Per Game, Awards","Player Totals, Player","Player Totals, Age","Player Totals, Team","Player Totals, Pos","Player Totals, G","Player Totals, GS","Player Totals, MP","Player Totals, FG","Player Totals, FGA","Player Totals, FG%","Player Totals, 3P","Player Totals, 3PA","Player Totals, 3P%","Player Totals, 2P","Player Totals, 2PA","Player Totals, 2P%","Player Totals, eFG%","Player Totals, FT","Player Totals, FTA","Player Totals, FT%","Player Totals, ORB","Player Totals, DRB","Player Totals, TRB","Player Totals, AST","Player Totals, STL","Player Totals, BLK","Player Totals, TOV","Player Totals, PF","Player Totals, PTS","Player Totals, Trp-Dbl","Player Totals, Awards","Player Per 100 Poss, Player","Player Per 100 Poss, Age","Player Per 100 Poss, Team","Player Per 100 Poss, Pos","Player Per 100 Poss, G","Player Per 100 Poss, GS","Player Per 100 Poss, MP","Player Per 100 Poss, FG","Player Per 100 Poss, FGA","Player Per 100 Poss, FG%","Player Per 100 Poss, 3P","Player Per 100 Poss, 3PA","Player Per 100 Poss, 3P%","Player Per 100 Poss, 2P","Player Per 100 Poss, 2PA","Player Per 100 Poss, 2P%","Player Per 100 Poss, eFG%","Player Per 100 Poss, FT","Player Per 100 Poss, FTA","Player Per 100 Poss, FT%","Player Per 100 Poss, ORB","Player Per 100 Poss, DRB","Player Per 100 Poss, TRB","Player Per 100 Poss, AST","Player Per 100 Poss, STL","Player Per 100 Poss, BLK","Player Per 100 Poss, TOV","Player Per 100 Poss, PF","Player Per 100 Poss, PTS","Player Per 100 Poss, ORtg","Player Per 100 Poss, DRtg","Player Per 100 Poss, Awards","Player Advanced, Player","Player Advanced, Pos","Player Advanced, Age","Player Advanced, Team","Player Advanced, G","Player Advanced, MP","Player Advanced, PER","Player Advanced, TS%","Player Advanced, 3PAr","Player Advanced, FTr","Player Advanced, ORB%","Player Advanced, DRB%","Player Advanced, TRB%","Player Advanced, AST%","Player Advanced, STL%","Player Advanced, BLK%","Player Advanced, TOV%","Player Advanced, USG%","Player Advanced, ","Player Advanced, ","Player Advanced, OWS","Player Advanced, DWS","Player Advanced, WS","Player Advanced, WS/48","Player Advanced, ","Player Advanced, ","Player Advanced, OBPM","Player Advanced, DBPM","Player Advanced, BPM","Player Advanced, VORP","Player Adjusted Shooting, Player","Player Adjusted Shooting, Pos","Player Adjusted Shooting, Age","Player Adjusted Shooting, Team","Player Adjusted Shooting, G","Player Adjusted Shooting, MP","Player Adjusted Shooting, ","Player Adjusted Shooting, ","Player Adjusted Shooting, ","Player Adjusted Shooting, Player Shooting %, FG","Player Adjusted Shooting, Player Shooting %, 2P","Player Adjusted Shooting, Player Shooting %, 3P","Player Adjusted Shooting, Player Shooting %, eFG","Player Adjusted Shooting, Player Shooting %, FT","Player Adjusted Shooting, Player Shooting %, TS","Player Adjusted Shooting, Player Shooting %, FTr","Player Adjusted Shooting, Player Shooting %, 3PAr","Player Adjusted Shooting, ","Player Adjusted Shooting, ","Player Adjusted Shooting, ","Player Adjusted Shooting, League-Adjusted, FG+","Player Adjusted Shooting, League-Adjusted, 2P+","Player Adjusted Shooting, League-Adjusted, 3P+","Player Adjusted Shooting, League-Adjusted, eFG+","Player Adjusted Shooting, League-Adjusted, FT+","Player Adjusted Shooting, League-Adjusted, TS+","Player Adjusted Shooting, League-Adjusted, FTr+","Player Adjusted Shooting, League-Adjusted, 3PAr+","Player Adjusted Shooting, ","Player Adjusted Shooting, ","Player Adjusted Shooting, ","Player Adjusted Shooting, FG Add","Player Adjusted Shooting, TS Add","MVP, Player","MVP, Age","MVP, Tm","MVP, Voting, First","MVP, Voting, Pts Won","MVP, Voting, Pts Max","MVP, Voting, Share","MVP, G","MVP, Per Game, MP","MVP, Per Game, PTS","MVP, Per Game, TRB","MVP, Per Game, AST","MVP, Per Game, STL","MVP, Per Game, BLK","MVP, Shooting, FG%","MVP, Shooting, 3P%","MVP, Shooting, FT%","MVP, Advanced, WS","MVP, Advanced, WS/48"
dantlad01,Adrian Dantley,25,UTA,SF,80,,42.7,11.4,20.3,.559,0.0,0.1,.286,11.3,20.3,.560,.559,7.9,9.8,.806,2.4,4.0,6.4,4.0,1.4,0.2,3.5,3.1,30.7,"MVP-12,AS,NBA2",Adrian Dantley,25,UTA,SF,80,,3417,909,1627,.559,2,7,.286,907,1620,.560,.559,632,784,.806,192,317,509,322,109,18,282,245,2452,0,"MVP-12,AS,NBA2",Adrian Dantley,25,UTA,SF,80,,3417,13.1,23.4,.559,0.0,0.1,.286,13.0,23.3,.560,.559,9.1,11.3,.806,2.8,4.6,7.3,4.6,1.6,0.3,4.1,3.5,35.3,118,111,"MVP-12,AS,NBA2",Adrian Dantley*,SF,25,DAL,80,3417,24.3,.622,.004,.482,6.5,10.5,8.5,16.3,1.6,0.3,12.5,28.4,,,12.3,1.3,13.6,.191,,,5.7,-1.4,4.3,5.4,Adrian Dantley,SF,25,DAL,80,3417,,,,.559,.560,.286,.559,.806,.622,.482,.004,,,,115,114,116,114,107,116,148,19,,,,229.9,344.1,Adrian Dantley,25,UTA,1,15,690,0.022,80,42.7,30.7,6.4,4.0,1.4,0.2,.559,.286,.806,13.6,.191
malonmo01,Moses Malone,25,HOU,C,80,,40.6,10.1,19.3,.522,0.0,0.0,.333,10.1,19.3,.522,.522,7.6,10.1,.757,5.9,8.8,14.8,1.8,1.0,1.9,3.9,2.8,27.8,"MVP-4,AS,NBA2",Moses Malone,25,HOU,C,80,,3245,806,1545,.522,1,3,.333,805,1542,.522,.522,609,804,.757,474,706,1180,141,83,150,308,223,2222,0,"MVP-4,AS,NBA2",Moses Malone,25,HOU,C,80,,3245,11.9,22.7,.522,0.0,0.0,.333,11.8,22.7,.522,.522,9.0,11.8,.757,7.0,10.4,17.4,2.1,1.2,2.2,4.5,3.3,32.7,115,104,"MVP-4,AS,NBA2",Moses Malone*,C,25,ATL,80,3245,25.1,.585,.002,.520,16.1,24.5,20.3,6.6,1.2,2.6,14.0,27.6,,,9.5,4.2,13.7,.202,,,4.5,-1.2,3.3,4.3,Moses Malone,C,25,GSW,80,3245,,,,.522,.522,.333,.522,.757,.585,.520,.002,,,,107,106,136,107,101,109,159,8,,,,103.0,192.4,Moses Malone,25,HOU,8,180,690,0.261,80,40.6,27.8,14.8,1.8,1.0,1.9,.522,.333,.757,13.7,.202
gervige01,George Gervin,28,SAS,SG,82,82,33.7,10.4,21.1,.492,0.1,0.4,.257,10.3,20.7,.496,.494,6.2,7.6,.826,1.5,3.6,5.1,3.2,1.1,0.7,3.1,2.6,27.1,"MVP-5,AS,NBA1",George Gervin,28,SAS,SG,82,82,2765,850,1729,.492,9,35,.257,841,1694,.496,.494,512,620,.826,126,293,419,260,94,56,251,212,2221,0,"MVP-5,AS,NBA1",George Gervin,28,SAS,SG,82,82,2765,14.3,29.2,.492,0.2,0.6,.257,14.2,28.6,.496,.494,8.6,10.5,.826,2.1,4.9,7.1,4.4,1.6,0.9,4.2,3.6,37.5,113,107,"MVP-5,AS,NBA1",George Gervin*,SG,28,CHI,82,2765,22.9,.555,.020,.359,5.2,11.1,8.2,15.8,1.6,1.1,11.1,32.3,,,8.1,2.4,10.5,.182,,,4.2,-1.2,2.9,3.5,George Gervin,SG,28,NJN,82,2765,,,,.492,.496,.257,.494,.826,.555,.359,.020,,,,101,101,105,101,110,104,110,88,,,,19.2,81.2,George Gervin,28,SAS,1,83,690,0.120,82,33.7,27.1,5.1,3.2,1.1,0.7,.492,.257,.826,10.5,.182
abdulka01,Kareem Abdul-Jabbar,33,LAL,C,80,,37.2,10.5,18.2,.574,0.0,0.0,.000,10.5,18.2,.574,.574,5.3,6.9,.766,2.5,7.8,10.3,3.4,0.7,2.9,3.1,3.1,26.2,"MVP-3,AS,NBA1",Kareem Abdul-Jabbar,33,LAL,C,80,,2976,836,1457,.574,0,1,.000,836,1456,.574,.574,423,552,.766,197,624,821,272,59,228,249,244,2095,0,"MVP-3,AS,NBA1",Kareem Abdul-Jabbar,33,LAL,C,80,,2976,13.1,22.9,.574,0.0,0.0,.000,13.1,22.9,.574,.574,6.6,8.7,.766,3.1,9.8,12.9,4.3,0.9,3.6,3.9,3.8,32.9,118,101,"MVP-3,AS,NBA1",Kareem Abdul-Jabbar*,C,33,LAL,80,2976,25.5,.616,.001,.379,7.6,21.5,15.0,13.6,0.9,4.0,12.8,26.3,,,9.6,4.6,14.3,.230,,,4.7,1.4,6.1,6.1,Kareem Abdul-Jabbar,C,33,LAL,80,2976,,,,.574,.574,.000,.574,.766,.616,.379,.001,,,,118,117,,117,102,115,116,3,,,,248.1,278.0,Kareem Abdul-Jabbar,33,LAL,8,286,690,0.414,80,37.2,26.2,10.3,3.4,0.7,2.9,.574,.000,.766,14.3,.230
thompda01,David Thompson,26,DEN,SG,77,,34.0,9.5,18.8,.506,0.1,0.5,.256,9.4,18.3,.513,.509,6.4,8.0,.795,1.4,2.3,3.7,3.0,0.7,0.8,3.2,3.0,25.5,,David Thompson,26,DEN,SG,77,,2620,734,1451,.506,10,39,.256,724,1412,.513,.509,489,615,.795,107,180,287,231,53,60,250,231,1967,0,,David Thompson,26,DEN,SG,77,,2620,12.2,24.2,.506,0.2,0.7,.256,12.1,23.6,.513,.509,8.2,10.3,.795,1.8,3.0,4.8,3.9,0.9,1.0,4.2,3.9,32.8,111,113,,David Thompson*,SG,26,POR,77,2620,19.4,.571,.027,.424,4.1,7.2,5.6,13.2,0.9,1.2,12.7,27.9,,,6.0,0.4,6.4,.117,,,3.0,-2.1,0.9,1.9,David Thompson,SG,26,PHI,77,2620,,,,.506,.513,.256,.509,.795,.571,.424,.027,,,,104,104,105,104,106,107,130,117,,,,59.9,126.8,,,,,,,,,,,,,,,,,,,
birdsot01,Otis Birdsong,25,KCK,SG,71,,36.5,10.0,18.4,.544,0.1,0.5,.286,9.9,17.9,.551,.547,4.5,6.4,.697,1.7,2.0,3.6,3.3,1.3,0.3,2.4,2.4,24.6,"MVP-17,AS,NBA2",Otis Birdsong,25,KCK,SG,71,,2593,710,1306,.544,10,35,.286,700,1271,.551,.547,317,455,.697,119,139,258,233,93,18,173,172,1747,0,"MVP-17,AS,NBA2",Otis Birdsong,25,KCK,SG,71,,2593,13.0,23.9,.544,0.2,0.6,.286,12.8,23.2,.551,.547,5.8,8.3,.697,2.2,2.5,4.7,4.3,1.7,0.3,3.2,3.1,31.9,113,108,"MVP-17,AS,NBA2",Otis Birdsong,SG,25,KCK,71,2593,20.3,.580,.027,.348,5.1,5.9,5.5,14.3,1.7,0.4,10.3,26.8,,,6.2,2.0,8.2,.152,,,3.3,-0.8,2.4,2.9,Otis Birdsong,SG,25,KCK,71,2593,,,,.544,.551,.286,.547,.697,.580,.348,.027,,,,112,112,116,112,93,109,107,117,,,,153.6,137.0,Otis Birdsong,25,KCK,0,7,690,0.010,71,36.5,24.6,3.6,3.3,1.3,0.3,.544,.286,.697,8.2,.152
ervinju01,Julius Erving,30,PHI,SF,82,82,35.0,9.7,18.6,.521,0.0,0.2,.222,9.6,18.4,.525,.522,5.1,6.5,.787,3.0,5.0,8.0,4.4,2.1,1.8,3.2,2.8,24.6,"MVP-1,AS,NBA1",Julius Erving,30,PHI,SF,82,82,2874,794,1524,.521,4,18,.222,790,1506,.525,.522,422,536,.787,244,413,657,364,173,147,266,233,2014,0,"MVP-1,AS,NBA1",Julius Erving,30,PHI,SF,82,82,2874,12.8,24.6,.521,0.1,0.3,.222,12.8,24.3,.525,.522,6.8,8.7,.787,3.9,6.7,10.6,5.9,2.8,2.4,4.3,3.8,32.5,113,97,"MVP-1,AS,NBA1",Julius Erving*,SF,30,MIL,82,2874,25.1,.572,.012,.352,10.0,14.6,12.5,19.8,2.8,2.8,13.1,28.4,,,7.8,6.1,13.8,.231,,,5.2,2.3,7.5,6.9,Julius Erving,SF,30,BOS,82,2874,,,,.521,.525,.222,.522,.787,.572,.352,.012,,,,107,107,91,107,105,107,108,52,,,,102.6,132.9,Julius Erving,30,PHI,28,454,690,0.658,82,35.0,24.6,8.0,4.4,2.1,1.8,.521,.222,.787,13.8,.231
mitchmi01,Mike Mitchell,25,CLE,SF,82,82,39.0,10.4,21.8,.476,0.0,0.1,.444,10.4,21.7,.476,.477,3.7,4.7,.784,2.6,3.5,6.1,1.7,0.8,0.6,2.1,2.4,24.5,"MVP-24,AS",Mike Mitchell,25,CLE,SF,82,82,3194,853,1791,.476,4,9,.444,849,1782,.476,.477,302,385,.784,215,287,502,139,63,52,175,199,2012,0,"MVP-24,AS",Mike Mitchell,25,CLE,SF,82,82,3194,12.7,26.7,.476,0.1,0.1,.444,12.7,26.6,.476,.477,4.5,5.7,.784,3.2,4.3,7.5,2.1,0.9,0.8,2.6,3.0,30.0,107,111,"MVP-24,AS",Mike Mitchell,SF,25,PHI,82,3194,17.5,.513,.005,.215,7.1,10.5,8.7,6.9,0.9,0.9,8.2,26.9,,,5.0,1.1,6.0,.091,,,1.9,-2.2,-0.3,1.3,Mike Mitchell,SF,25,MIL,82,3194,,,,.476,.476,.444,.477,.784,.513,.215,.005,,,,98,97,181,98,104,96,66,22,,,,-40.4,-83.5,Mike Mitchell,25,CLE,0,3,690,0.004,82,39.0,24.5,6.1,1.7,0.8,0.6,.476,.444,.784,6.0,.091
freewo01,World B. Free,27,GSW,SG,65,,36.5,7.9,17.8,.446,0.1,0.5,.161,7.9,17.3,.454,.448,8.1,10.0,.814,0.7,1.7,2.4,5.6,1.3,0.2,3.0,2.8,24.1,,World B. Free,27,GSW,SG,65,,2370,516,1157,.446,5,31,.161,511,1126,.454,.448,528,649,.814,48,111,159,361,85,11,195,183,1565,0,,World B. Free,27,GSW,SG,65,,2370,10.4,23.2,.446,0.1,0.6,.161,10.2,22.6,.454,.448,10.6,13.0,.814,1.0,2.2,3.2,7.2,1.7,0.2,3.9,3.7,31.4,115,112,,World B. Free,SG,27,DET,65,2370,19.5,.542,.027,.561,2.2,5.3,3.7,22.3,1.7,0.3,11.9,27.4,,,6.8,0.6,7.4,.150,,,2.9,-1.4,1.5,2.1,World B. Free,SG,27,HOU,65,2370,,,,.446,.454,.161,.448,.814,.542,.561,.027,,,,92,92,66,92,108,101,172,117,,,,-93.8,23.0,,,,,,,,,,,,,,,,,,,
englial01,Alex English,27,DEN,SF,81,,38.2,9.5,19.2,.494,0.0,0.1,.600,9.4,19.1,.494,.495,4.8,5.7,.850,3.4,4.6,8.0,3.6,1.3,1.2,3.0,3.1,23.8,,Alex English,27,DEN,SF,81,,3093,768,1555,.494,3,5,.600,765,1550,.494,.495,390,459,.850,273,373,646,290,106,100,241,255,1929,0,,Alex English,27,DEN,SF,81,,3093,10.9,22.0,.494,0.0,0.1,.600,10.8,21.9,.494,.495,5.5,6.5,.850,3.9,5.3,9.1,4.1,1.5,1.4,3.4,3.6,27.3,112,110,,Alex English*,SF,27,PHI,81,3093,19.7,.549,.003,.295,8.8,12.6,10.7,13.4,1.5,1.6,12.1,24.0,,,6.7,1.6,8.3,.129,,,3.1,-1.0,2.2,3.2,Alex English,SF,27,BOS,81,3093,,,,.494,.494,.600,.495,.850,.549,.295,.003,,,,102,100,245,101,113,103,90,14,,,,19.3,51.0,,,,,,,,,,,,,,,,,,,
